target_class,viewpoint,elevation,radius,azimuth,scene_count,sample_count,mean_target_ap50_95,mean_target_strict_quality_iou50,mean_target_match_confidence_iou50,target_visible_rate,target_detected_rate
tent,ellow-radmid-az090,low,mid,90,4,4,0.9015021969796273,0.9561917508154592,0.9686270505189896,1.0,1.0
tent,elhigh-radfar-az000,high,far,0,2,2,0.9181818236004222,0.9560855497271561,0.9738878607749939,1.0,1.0
tent,ellow-radmid-az045,low,mid,45,2,2,0.6875000046566129,0.9556921804940686,0.9648279547691345,1.0,1.0
tent,elhigh-radfar-az225,high,far,225,2,2,0.9940000004172325,0.9556711297954195,0.9730613827705383,1.0,1.0
tent,ellow-radfar-az090,low,far,90,1,1,0.7300000026077033,0.9554864566117551,0.9636960625648499,1.0,1.0
tent,ellow-radfar-az180,low,far,180,2,2,0.9666666691501935,0.9548847998036987,0.9771148562431335,1.0,1.0
tent,elhigh-radfar-az135,high,far,135,3,3,1.0,0.9545098252098695,0.9726211826006571,1.0,1.0
tent,elhigh-radfar-az090,high,far,90,1,1,1.0,0.953612366442389,0.9717276692390442,1.0,1.0
tent,elhigh-radmid-az225,high,mid,225,4,4,0.9544270858168602,0.9534472660311089,0.9748053103685379,1.0,1.0
tent,ellow-radfar-az315,low,far,315,2,2,0.9921875,0.9528245768482861,0.9705110192298889,1.0,1.0
tent,ellow-radfar-az000,low,far,0,5,5,0.9592222245575653,0.9523550210439055,0.9685302138328552,1.0,1.0
tent,elhigh-radfar-az270,high,far,270,5,5,0.988950000333786,0.9513913794293956,0.9745696663856507,1.0,1.0
tent,elmid-radfar-az270,mid,far,270,2,2,0.9731666672080755,0.9510058185694614,0.9687831401824951,1.0,1.0
tent,ellow-radfar-az270,low,far,270,2,2,0.9083333341404796,0.950831309967068,0.9716589748859406,1.0,1.0
tent,elhigh-radmid-az090,high,mid,90,4,4,1.0,0.9506482923772026,0.9753255844116211,1.0,1.0
tent,elmid-radfar-az315,mid,far,315,2,2,0.9365740779097433,0.9497549933065255,0.974172055721283,1.0,1.0
tent,elhigh-radmid-az180,high,mid,180,1,1,1.0,0.9488270491963391,0.979450523853302,1.0,1.0
tent,elmid-radfar-az180,mid,far,180,5,5,0.9388888905114599,0.9460610956817697,0.9660437345504761,1.0,1.0
tent,ellow-radmid-az270,low,mid,270,1,1,1.0,0.937542842157363,0.968835711479187,1.0,1.0
tent,ellow-radfar-az135,low,far,135,4,4,0.9423177083954215,0.93660115869009,0.9651922583580017,1.0,1.0
tent,ellow-radnear-az180,low,near,180,6,6,0.8870370393067047,0.9344010943152027,0.9556819995244344,1.0,1.0
tent,ellow-radnear-az135,low,near,135,6,6,0.8383854168777664,0.9158395600124146,0.9612794319788615,1.0,1.0
tent,ellow-radmid-az180,low,mid,180,3,3,0.7250000058983762,0.8682806037727069,0.9048326214154562,1.0,1.0
tower,ellow-radmid-az045,low,mid,45,3,3,0.6327160535817161,0.9744355502223812,0.985210915406545,1.0,1.0
tower,elmid-radmid-az225,mid,mid,225,2,2,1.0,0.9690345757069103,0.9807087481021881,1.0,1.0
tower,ellow-radnear-az180,low,near,180,2,2,0.7246590917930007,0.9678301883078966,0.9807872176170349,1.0,1.0
tower,elmid-radnear-az045,mid,near,45,1,1,1.0,0.9677061221513696,0.9793139100074768,1.0,1.0
tower,ellow-radmid-az225,low,mid,225,1,1,1.0,0.9675071109468547,0.9833831191062927,1.0,1.0
tower,elmid-radnear-az315,mid,near,315,4,4,1.0,0.9674493408755813,0.981269583106041,1.0,1.0
tower,ellow-radmid-az315,low,mid,315,2,2,1.0,0.9674479968567518,0.9743385016918182,1.0,1.0
tower,elmid-radnear-az225,mid,near,225,1,1,1.0,0.9671610604930017,0.9830291867256165,1.0,1.0
tower,elhigh-radnear-az225,high,near,225,2,2,1.0,0.9668223312384612,0.9788060188293457,1.0,1.0
tower,ellow-radmid-az270,low,mid,270,1,1,0.563888903376129,0.9665222466679353,0.9747387170791626,1.0,1.0
tower,elhigh-radnear-az045,high,near,45,1,1,1.0,0.9658589137554827,0.9777255058288574,1.0,1.0
tower,ellow-radnear-az225,low,near,225,4,4,0.971875,0.9655784358709285,0.9798344224691391,1.0,1.0
tower,ellow-radnear-az045,low,near,45,2,2,0.6785714338932718,0.9654866330433443,0.982096254825592,1.0,1.0
tower,elmid-radmid-az000,mid,mid,0,2,2,0.5973039270031686,0.9647267813016533,0.9777190387248993,1.0,1.0
tower,elhigh-radmid-az000,high,mid,0,1,1,1.0,0.9640754023984641,0.9737917184829712,1.0,1.0
tower,elmid-radmid-az045,mid,mid,45,1,1,0.4833333469430605,0.9639502432399638,0.9843723773956299,1.0,1.0
tower,elmid-radnear-az270,mid,near,270,6,6,1.0,0.9636330450768718,0.9813217123349508,1.0,1.0
tower,elhigh-radnear-az090,high,near,90,2,2,1.0,0.9632816383261051,0.9802360236644745,1.0,1.0
tower,elhigh-radmid-az270,high,mid,270,2,2,1.0,0.9626590916054276,0.9811882376670837,1.0,1.0
tower,ellow-radnear-az000,low,near,0,4,4,0.8175000043120235,0.9624993737553371,0.9758137166500092,1.0,1.0
tower,ellow-radnear-az135,low,near,135,2,2,0.5938888972376783,0.9623594652446492,0.9784209430217743,1.0,1.0
tower,ellow-radfar-az225,low,far,225,1,1,0.7090909267013723,0.9617524864045812,0.9723338484764099,1.0,1.0
tower,ellow-radnear-az270,low,near,270,1,1,0.6277777950796816,0.9616998993661241,0.9737040996551514,1.0,1.0
tower,elmid-radnear-az180,mid,near,180,2,2,1.0,0.9606063686663973,0.977217048406601,1.0,1.0
tower,ellow-radmid-az180,low,mid,180,2,2,0.7685185254172042,0.9606023250999556,0.976613461971283,1.0,1.0
tower,ellow-radmid-az090,low,mid,90,1,1,1.0,0.9604477389725119,0.9752485156059265,1.0,1.0
tower,elhigh-radnear-az000,high,near,0,4,4,1.0,0.9599658704063003,0.9784143269062042,1.0,1.0
tower,ellow-radmid-az000,low,mid,0,4,4,0.8527904067354071,0.9597564328622052,0.9762760102748871,1.0,1.0
tower,elmid-radnear-az135,mid,near,135,3,3,0.9874999999999999,0.9594006399081074,0.9782655835151672,1.0,1.0
tower,elhigh-radmid-az225,high,mid,225,2,2,1.0,0.9590705415080709,0.9751410186290741,1.0,1.0
tower,elmid-radmid-az270,mid,mid,270,4,4,0.8313825792074203,0.9588762595629392,0.9745630025863647,1.0,1.0
tower,elhigh-radnear-az270,high,near,270,4,4,1.0,0.9587757713109486,0.9782337993383408,1.0,1.0
tower,elhigh-radmid-az045,high,mid,45,3,3,1.0,0.9584302589797827,0.9717146555582682,1.0,1.0
tower,elhigh-radfar-az225,high,far,225,2,2,1.0,0.957824856679725,0.9711664617061615,1.0,1.0
tower,elhigh-radfar-az315,high,far,315,2,2,1.0,0.9573396134284575,0.970769852399826,1.0,1.0
tower,elmid-radnear-az000,mid,near,0,1,1,1.0,0.9571854235691006,0.9818395376205444,1.0,1.0
tower,elhigh-radmid-az090,high,mid,90,4,4,1.0,0.9571092349318189,0.9702764600515366,1.0,1.0
tower,elhigh-radfar-az045,high,far,45,4,4,1.0,0.956773296255081,0.973359227180481,1.0,1.0
tower,ellow-radmid-az135,low,mid,135,3,3,0.7040674606959025,0.9565842288780276,0.9719762206077576,1.0,1.0
tower,elhigh-radnear-az180,high,near,180,3,3,1.0,0.956577347605787,0.9742428859074911,1.0,1.0
tower,elhigh-radnear-az315,high,near,315,3,3,1.0,0.9561789785474275,0.9741240739822388,1.0,1.0
tower,elmid-radnear-az090,mid,near,90,1,1,1.0,0.9560914085312362,0.978793740272522,1.0,1.0
tower,elmid-radmid-az315,mid,mid,315,2,2,1.0,0.9556309313921307,0.972296953201294,1.0,1.0
tower,elmid-radfar-az315,mid,far,315,2,2,0.9000000035266081,0.9554618669617945,0.9674156606197357,1.0,1.0
tower,ellow-radfar-az135,low,far,135,1,1,0.9550000000745058,0.9548682686656207,0.964200496673584,1.0,1.0
tower,ellow-radfar-az180,low,far,180,7,7,0.7611882118956015,0.950712163301524,0.9681956427437919,1.0,1.0
tower,elhigh-radfar-az090,high,far,90,3,3,0.9874999999999999,0.949305795809817,0.9676104187965393,1.0,1.0
tower,elmid-radfar-az090,mid,far,90,3,3,0.8478395118665548,0.949124340207946,0.9640687704086304,1.0,1.0
tower,elhigh-radmid-az135,high,mid,135,2,2,1.0,0.9482250184125594,0.9704951047897339,1.0,1.0
tower,elmid-radfar-az000,mid,far,0,3,3,0.8409090911348661,0.9467858267427213,0.9654807647069296,1.0,1.0
tower,elmid-radmid-az090,mid,mid,90,3,3,0.7786324790368478,0.9467440205604435,0.9726609587669373,1.0,1.0
tower,elhigh-radmid-az180,high,mid,180,1,1,1.0,0.9461179050491708,0.9665042161941528,1.0,1.0
tower,elmid-radfar-az045,mid,far,45,1,1,0.9625,0.9458290383814827,0.9709025621414185,1.0,1.0
tower,elmid-radfar-az225,mid,far,225,4,4,0.779997934560074,0.945493519630471,0.9711261540651321,1.0,1.0
tower,ellow-radnear-az315,low,near,315,2,2,0.8537500001490116,0.9454282995929333,0.9754409193992615,1.0,1.0
tower,elhigh-radmid-az315,high,mid,315,1,1,1.0,0.9443561092887727,0.9726981520652771,1.0,1.0
tower,ellow-radfar-az045,low,far,45,2,2,0.9092592633294838,0.9441374959507414,0.9711188673973083,1.0,1.0
tower,elhigh-radfar-az135,high,far,135,3,3,0.975,0.940748785955563,0.9624513983726501,1.0,1.0
tower,elhigh-radfar-az180,high,far,180,2,2,1.0,0.9402668944324439,0.9659921526908875,1.0,1.0
tower,elmid-radfar-az270,mid,far,270,1,1,0.925,0.9390119671435926,0.9668006300926208,1.0,1.0
tower,ellow-radfar-az270,low,far,270,2,2,0.6903273870370217,0.938850526559964,0.9690122604370117,1.0,1.0
tower,elhigh-radfar-az000,high,far,0,3,3,1.0,0.9376084027546933,0.9687070449193319,1.0,1.0
tower,ellow-radfar-az090,low,far,90,5,5,0.7551583873890341,0.9324083240976442,0.9636862397193908,1.0,1.0
tower,ellow-radfar-az000,low,far,0,2,2,0.9515625,0.9295806583191517,0.9615279138088226,1.0,1.0
tower,elhigh-radfar-az270,high,far,270,2,2,1.0,0.9248706219540104,0.9629657566547394,1.0,1.0
tower,elmid-radfar-az180,mid,far,180,1,1,1.0,0.9202217794004923,0.9570357799530029,1.0,1.0
tower,elmid-radmid-az180,mid,mid,180,1,1,1.0,0.9081695250661248,0.9362795948982239,1.0,1.0
tower,ellow-radnear-az090,low,near,90,3,3,0.6425925926615794,0.8578365080022152,0.9608096281687418,1.0,1.0
tower,ellow-radfar-az315,low,far,315,3,3,0.8041666686534882,0.6425700888869162,0.6640414446592331,1.0,1.0
tree,ellow-radfar-az180,low,far,180,1,1,0.3791632043145209,0.9810187961669925,0.9907535314559937,1.0,1.0
tree,ellow-radnear-az315,low,near,315,3,3,0.8218716588559927,0.9666387008301468,0.9779858787854513,1.0,1.0
tree,elmid-radnear-az225,mid,near,225,2,2,0.8130989619892918,0.9644722804523518,0.9757731854915619,1.0,1.0
tree,ellow-radnear-az135,low,near,135,2,2,0.8488407418450276,0.9642426764252434,0.9744640588760376,1.0,1.0
tree,ellow-radnear-az270,low,near,270,5,5,0.7987737438614003,0.9635400503730835,0.9776180982589722,1.0,1.0
tree,ellow-radnear-az000,low,near,0,4,4,0.7303927603157326,0.9620460738519458,0.9772933125495911,1.0,1.0
tree,elmid-radnear-az315,mid,near,315,3,3,1.0,0.9619403742227917,0.9762324293454488,1.0,1.0
tree,elhigh-radnear-az090,high,near,90,1,1,0.8346590911969543,0.959716699353244,0.9724305272102356,1.0,1.0
tree,elhigh-radnear-az000,high,near,0,7,7,0.8799843803658787,0.9567260542542994,0.9734004735946655,1.0,1.0
tree,ellow-radnear-az045,low,near,45,4,4,0.7448893447279559,0.9559851636203911,0.9773411899805069,1.0,1.0
tree,elhigh-radnear-az045,high,near,45,4,4,0.9316929580378943,0.9541425010997528,0.9713097363710403,1.0,1.0
tree,elmid-radnear-az270,mid,near,270,10,10,0.8701038865700756,0.9536429830913,0.9749063730239869,1.0,1.0
tree,elhigh-radnear-az135,high,near,135,5,5,0.9215436517073521,0.9535556775932633,0.972680139541626,1.0,1.0
tree,ellow-radmid-az135,low,mid,135,5,5,0.961516292069789,0.9531821113436401,0.9673973202705384,1.0,1.0
tree,ellow-radnear-az090,low,near,90,5,5,0.8902642227096047,0.9517224412441976,0.9773286581039429,1.0,1.0
tree,elhigh-radnear-az315,high,near,315,2,2,0.9409071260425623,0.9517146279122244,0.9692517817020416,1.0,1.0
tree,elmid-radnear-az000,mid,near,0,4,4,0.8848214340861886,0.9504414173121347,0.9730278253555298,1.0,1.0
tree,elhigh-radnear-az180,high,near,180,4,4,0.9548349362843205,0.9495135951433582,0.9695631861686707,1.0,1.0
tree,elhigh-radfar-az180,high,far,180,3,3,0.9667676834807252,0.9488949509490539,0.9650962154070536,1.0,1.0
tree,elmid-radnear-az180,mid,near,180,3,3,0.9331989246110122,0.9487614371625597,0.977940022945404,1.0,1.0
tree,elhigh-radmid-az315,high,mid,315,4,4,0.8878726823250868,0.9474629539122539,0.9675449877977371,1.0,1.0
tree,ellow-radmid-az045,low,mid,45,7,7,0.8922490555516627,0.9474284757296901,0.9675920265061515,1.0,1.0
tree,ellow-radnear-az225,low,near,225,3,3,0.8210202751479524,0.9470716660952677,0.9806114236513773,1.0,1.0
tree,ellow-radmid-az000,low,mid,0,5,5,0.7302966512754404,0.9469057605493653,0.9661466956138611,1.0,1.0
tree,ellow-radfar-az315,low,far,315,7,7,0.8246442716846291,0.9463009273160249,0.9672077213014875,1.0,1.0
tree,elhigh-radnear-az225,high,near,225,5,5,0.9193859206795807,0.945631792924889,0.9714198231697082,1.0,1.0
tree,ellow-radfar-az135,low,far,135,1,1,0.8076923079788685,0.9453392290345164,0.9681668281555176,1.0,1.0
tree,elmid-radnear-az135,mid,near,135,11,11,0.8080700019973558,0.9452175066490408,0.9720201654867693,1.0,1.0
tree,elmid-radfar-az180,mid,far,180,1,1,0.8133689848955143,0.9447051653892728,0.958342969417572,1.0,1.0
tree,elmid-radmid-az135,mid,mid,135,2,2,0.9091847071309627,0.9446211337357546,0.9659979939460754,1.0,1.0
tree,elhigh-radmid-az270,high,mid,270,3,3,0.880698732028332,0.9445638080295579,0.967350959777832,1.0,1.0
tree,elhigh-radfar-az270,high,far,270,6,6,0.963043640429988,0.9444598446452263,0.9672214984893799,1.0,1.0
tree,elmid-radmid-az180,mid,mid,180,4,4,0.8919963566180219,0.9442943379305699,0.9654969274997711,1.0,1.0
tree,ellow-radmid-az225,low,mid,225,8,8,0.7434728817288776,0.9442581969632724,0.9705018848180771,1.0,1.0
tree,elhigh-radfar-az315,high,far,315,6,6,0.8421935440718883,0.9442124805678839,0.9619781573613485,1.0,1.0
tree,elmid-radmid-az090,mid,mid,90,2,2,0.9622222244905101,0.9439887339608912,0.9651121199131012,1.0,1.0
tree,elmid-radnear-az090,mid,near,90,6,6,0.8963110281822099,0.9433106315882179,0.9692689379056295,1.0,1.0
tree,elhigh-radmid-az000,high,mid,0,6,6,0.9219207334836074,0.9425904458599751,0.9696678121884664,1.0,1.0
tree,ellow-radfar-az000,low,far,0,5,5,0.6108740463819191,0.942394233878899,0.9607090353965759,1.0,1.0
tree,elhigh-radmid-az135,high,mid,135,2,2,0.8403647096432852,0.9415595464086408,0.9666086733341217,1.0,1.0
tree,elhigh-radfar-az090,high,far,90,4,4,0.8949765587029616,0.9414038549675583,0.9641155898571014,1.0,1.0
tree,ellow-radmid-az315,low,mid,315,8,8,0.7803299512820078,0.9411077901290459,0.9670629128813744,1.0,1.0
tree,elmid-radmid-az045,mid,mid,45,5,5,0.8793603164559587,0.9408456146500541,0.9673361778259277,1.0,1.0
tree,elhigh-radmid-az180,high,mid,180,7,7,0.9071176610552987,0.9407355559014395,0.9651398147855487,1.0,1.0
tree,ellow-radmid-az270,low,mid,270,3,3,0.9215782861238478,0.9405393823376779,0.9687180717786154,1.0,1.0
tree,elhigh-radfar-az045,high,far,45,5,5,0.8536637328256077,0.9377344596891838,0.9664749145507813,1.0,1.0
tree,elmid-radmid-az270,mid,mid,270,8,8,0.9383551820680929,0.9376575273056655,0.9685611948370934,1.0,1.0
tree,elhigh-radnear-az270,high,near,270,2,2,0.8471428658281053,0.9370704530463883,0.9693455994129181,1.0,1.0
tree,elhigh-radfar-az225,high,far,225,8,8,0.8755387854971376,0.936085469409432,0.9642642736434937,1.0,1.0
tree,elmid-radfar-az045,mid,far,45,3,3,0.8559354352000016,0.9351630588012559,0.9564558466275533,1.0,1.0
tree,ellow-radfar-az045,low,far,45,2,2,0.5986585332525011,0.9351365031631254,0.9666199088096619,1.0,1.0
tree,elmid-radfar-az000,mid,far,0,5,5,0.8301893550836699,0.9348882744105396,0.9670742630958558,1.0,1.0
tree,elmid-radmid-az000,mid,mid,0,8,8,0.8200678841955921,0.9340844793816334,0.9652241542935371,1.0,1.0
tree,ellow-radmid-az180,low,mid,180,4,4,0.7744164380444045,0.9332110847635624,0.96818408370018,1.0,1.0
tree,elhigh-radfar-az135,high,far,135,7,7,0.8914020121274532,0.9327072842810818,0.9619863969939095,1.0,1.0
tree,elhigh-radmid-az225,high,mid,225,4,4,0.9423044243048192,0.9325015323207708,0.965748518705368,1.0,1.0
tree,ellow-radmid-az090,low,mid,90,7,7,0.8399473513599088,0.9314474077845938,0.9701348968914577,1.0,1.0
tree,elmid-radfar-az135,mid,far,135,6,6,0.8478462084008628,0.930449257197098,0.9633038938045502,1.0,1.0
tree,elmid-radfar-az225,mid,far,225,5,5,0.7907095746447517,0.9299225162649478,0.9634039402008057,1.0,1.0
tree,elhigh-radfar-az000,high,far,0,1,1,0.8997166500765712,0.9287150611471873,0.9644036889076233,1.0,1.0
tree,elmid-radnear-az045,mid,near,45,8,8,0.8230560293986575,0.9278437357523877,0.9708791971206665,1.0,1.0
tree,elmid-radfar-az315,mid,far,315,6,6,0.7576291847500994,0.9276070500370223,0.9615746239821116,1.0,1.0
tree,elmid-radfar-az090,mid,far,90,4,4,0.9015687762004471,0.9250646712859227,0.9632913619279861,1.0,1.0
tree,elhigh-radmid-az045,high,mid,45,5,5,0.902624603749486,0.9235376113490588,0.9546320080757141,1.0,1.0
tree,elmid-radmid-az225,mid,mid,225,3,3,0.8335612467564452,0.9227682346145869,0.9636088808377584,1.0,1.0
tree,elhigh-radmid-az090,high,mid,90,4,4,0.854565625475918,0.9176878147699918,0.9649885445833206,1.0,1.0
tree,ellow-radfar-az270,low,far,270,5,5,0.8863688238303868,0.9172458828395648,0.9590636730194092,1.0,1.0
tree,ellow-radfar-az090,low,far,90,5,5,0.8933404020961457,0.9129861234228634,0.9577579379081727,1.0,1.0
tree,elmid-radfar-az270,mid,far,270,1,1,0.8395676724822787,0.9050876286661129,0.9569219946861267,1.0,1.0
tree,elmid-radmid-az315,mid,mid,315,5,5,0.8270387817676514,0.8906645208721308,0.9653912544250488,1.0,1.0
tree,ellow-radfar-az225,low,far,225,2,2,0.7220393069822599,0.8511659902214781,0.9497593641281128,1.0,1.0
tree,ellow-radnear-az180,low,near,180,5,5,0.6685712916872869,0.7638685943660498,0.7831096649169922,0.8,0.8
whitevan,ellow-radnear-az270,low,near,270,4,4,0.6778273860192192,0.9744400560118933,0.9814075827598572,1.0,1.0
whitevan,ellow-radnear-az225,low,near,225,3,3,0.9125,0.9743563375894245,0.9812066356341044,1.0,1.0
whitevan,elmid-radnear-az045,mid,near,45,1,1,1.0,0.9733410858860907,0.9828336238861084,1.0,1.0
whitevan,ellow-radnear-az045,low,near,45,2,2,0.7375000058673322,0.9665217492192255,0.9794561266899109,1.0,1.0
whitevan,elmid-radnear-az315,mid,near,315,5,5,1.0,0.9633083559845105,0.9722470760345459,1.0,1.0
whitevan,ellow-radnear-az135,low,near,135,3,3,0.9490740772474696,0.9623357125899558,0.9760408202807108,1.0,1.0
whitevan,ellow-radmid-az180,low,mid,180,1,1,0.5625000011175871,0.959329745810912,0.9662674069404602,1.0,1.0
whitevan,ellow-radmid-az270,low,mid,270,3,3,1.0,0.9581819194620268,0.9733844002087911,1.0,1.0
whitevan,ellow-radnear-az000,low,near,0,2,2,0.8438074393091302,0.9577186505294506,0.9733923077583313,1.0,1.0
whitevan,elmid-radnear-az135,mid,near,135,2,2,1.0,0.9562748672563615,0.9696202278137207,1.0,1.0
whitevan,elhigh-radnear-az180,high,near,180,1,1,1.0,0.9549782395508544,0.967491865158081,1.0,1.0
whitevan,elhigh-radnear-az135,high,near,135,2,2,1.0,0.953739291718934,0.967092901468277,1.0,1.0
whitevan,elmid-radmid-az315,mid,mid,315,3,3,1.0,0.953457893822114,0.9722367326418558,1.0,1.0
whitevan,ellow-radmid-az045,low,mid,45,2,2,0.78125,0.953067668255775,0.9721268713474274,1.0,1.0
whitevan,ellow-radnear-az315,low,near,315,2,2,1.0,0.9518858958637821,0.9724056720733643,1.0,1.0
whitevan,elmid-radfar-az225,mid,far,225,3,3,0.8791666693985462,0.9504692137739331,0.9665148456891378,1.0,1.0
whitevan,ellow-radnear-az090,low,near,90,1,1,0.5833333496997753,0.9497723729900684,0.9752691388130188,1.0,1.0
whitevan,elmid-radfar-az045,mid,far,45,1,1,1.0,0.9495637210155117,0.9675547480583191,1.0,1.0
whitevan,elmid-radmid-az090,mid,mid,90,3,3,0.965432101064994,0.9490505163040174,0.9669061501820883,1.0,1.0
whitevan,elmid-radmid-az270,mid,mid,270,3,3,1.0,0.9463704687574944,0.9694847663243612,1.0,1.0
whitevan,elmid-radnear-az270,mid,near,270,3,3,0.9625,0.94579299831139,0.9691819945971171,1.0,1.0
whitevan,elmid-radnear-az090,mid,near,90,3,3,1.0,0.9456589681477455,0.9703079462051392,1.0,1.0
whitevan,elmid-radmid-az135,mid,mid,135,2,2,1.0,0.945452539756344,0.9734772443771362,1.0,1.0
whitevan,ellow-radmid-az135,low,mid,135,2,2,0.6563020870213707,0.944887994846324,0.9700118899345398,1.0,1.0
whitevan,ellow-radfar-az270,low,far,270,2,2,0.35750000549532057,0.9428429895072856,0.9607343375682831,1.0,1.0
whitevan,elmid-radnear-az000,mid,near,0,2,2,1.0,0.9425305049756787,0.9693292379379272,1.0,1.0
whitevan,elmid-radmid-az045,mid,mid,45,2,2,1.0,0.942393817977166,0.9724371433258057,1.0,1.0
whitevan,ellow-radmid-az000,low,mid,0,2,2,0.8125,0.9412802514319605,0.9642158448696136,1.0,1.0
whitevan,elmid-radfar-az270,mid,far,270,1,1,0.6441666694357991,0.9411920130052387,0.9639707207679749,1.0,1.0
whitevan,elmid-radmid-az000,mid,mid,0,2,2,1.0,0.9411390720650541,0.9645192325115204,1.0,1.0
whitevan,elhigh-radnear-az045,high,near,45,4,4,0.9571428600166525,0.9410760632412041,0.9649402499198914,1.0,1.0
whitevan,elhigh-radfar-az045,high,far,45,2,2,1.0,0.9403476267325193,0.964904248714447,1.0,1.0
whitevan,ellow-radmid-az315,low,mid,315,2,2,0.7916666679084301,0.9397972035888511,0.9685027003288269,1.0,1.0
whitevan,elhigh-radmid-az045,high,mid,45,2,2,1.0,0.9391993788613906,0.9622324109077454,1.0,1.0
whitevan,elmid-radfar-az135,mid,far,135,4,4,0.95625,0.9387996078841185,0.9646456241607666,1.0,1.0
whitevan,ellow-radfar-az045,low,far,45,1,1,1.0,0.9385828060953259,0.9596972465515137,1.0,1.0
whitevan,elhigh-radnear-az225,high,near,225,4,4,1.0,0.9363883786317961,0.9678919166326523,1.0,1.0
whitevan,elmid-radnear-az180,mid,near,180,3,3,1.0,0.9362604446246152,0.9648744066556295,1.0,1.0
whitevan,elhigh-radfar-az135,high,far,135,1,1,1.0,0.9359188534106977,0.9641798734664917,1.0,1.0
whitevan,elmid-radfar-az315,mid,far,315,2,2,1.0,0.9352604576300934,0.967599630355835,1.0,1.0
whitevan,elhigh-radnear-az315,high,near,315,3,3,0.9666666666666667,0.9349081558865014,0.9643377264340719,1.0,1.0
whitevan,ellow-radfar-az225,low,far,225,1,1,0.3611111214591397,0.9333685564277978,0.96034175157547,1.0,1.0
whitevan,elhigh-radmid-az270,high,mid,270,3,3,1.0,0.9332675313039142,0.9632155895233154,1.0,1.0
whitevan,elhigh-radnear-az270,high,near,270,4,4,0.9625,0.932025124974154,0.9565556794404984,1.0,1.0
whitevan,elmid-radfar-az180,mid,far,180,5,5,0.9291666672378778,0.928555154321181,0.9584437608718872,1.0,1.0
whitevan,elhigh-radmid-az135,high,mid,135,4,4,0.9638888897167311,0.9272599312657759,0.9654943346977234,1.0,1.0
whitevan,elhigh-radnear-az000,high,near,0,1,1,1.0,0.9271350547836477,0.9507286548614502,1.0,1.0
whitevan,elhigh-radmid-az225,high,mid,225,1,1,1.0,0.9254439844718192,0.9512985944747925,1.0,1.0
whitevan,ellow-radfar-az135,low,far,135,3,3,0.8903535364064002,0.924375886457606,0.9586977958679199,1.0,1.0
whitevan,ellow-radfar-az090,low,far,90,2,2,0.7370292213279754,0.9215630883429142,0.9566364884376526,1.0,1.0
whitevan,elhigh-radfar-az225,high,far,225,2,2,0.95,0.9193990729115331,0.9508123993873596,1.0,1.0
whitevan,elhigh-radmid-az180,high,mid,180,4,4,0.9694444448583656,0.9173240913676288,0.9554962068796158,1.0,1.0
whitevan,elhigh-radfar-az270,high,far,270,4,4,1.0,0.9151532878648414,0.952537477016449,1.0,1.0
whitevan,elhigh-radmid-az000,high,mid,0,6,6,0.9833333333333334,0.9143024557071234,0.9503990809122721,1.0,1.0
whitevan,elhigh-radfar-az090,high,far,90,4,4,0.965625,0.9142969106259713,0.9527164697647095,1.0,1.0
whitevan,elmid-radfar-az090,mid,far,90,2,2,0.8166666708886623,0.9142740994734773,0.949422299861908,1.0,1.0
whitevan,elhigh-radmid-az315,high,mid,315,2,2,0.95,0.9132191281870554,0.9503551721572876,1.0,1.0
whitevan,elhigh-radfar-az180,high,far,180,2,2,0.95,0.9088214561637376,0.9524867236614227,1.0,1.0
whitevan,ellow-radfar-az180,low,far,180,3,3,0.9035714301147632,0.905997775332723,0.9420423706372579,1.0,1.0
whitevan,elhigh-radnear-az090,high,near,90,5,5,0.9425000002980232,0.9042438221471052,0.9586598515510559,1.0,1.0
whitevan,ellow-radfar-az000,low,far,0,2,2,0.3875439363854636,0.9006485963963584,0.9485385119915009,1.0,1.0
whitevan,elhigh-radfar-az000,high,far,0,5,5,0.9268750000000001,0.8989825376429778,0.9439011454582215,1.0,1.0
whitevan,elhigh-radmid-az090,high,mid,90,1,1,0.9,0.8865106577582615,0.9341191649436951,1.0,1.0
whitevan,ellow-radnear-az180,low,near,180,5,5,0.6786868689022958,0.7660164499550788,0.7794331550598145,0.8,0.8
whitevan,elmid-radmid-az225,mid,mid,225,4,4,0.75,0.7091878151475477,0.7269012629985809,0.75,0.75
whitevan,ellow-radmid-az225,low,mid,225,4,4,0.7145833333488554,0.7058082688638461,0.7289947271347046,0.75,0.75
whitevan,elmid-radnear-az225,mid,near,225,3,3,0.6666666666666666,0.6412406014585178,0.6477302312850952,1.0,0.6666666666666666
whitevan,ellow-radfar-az315,low,far,315,3,3,0.6549107143034537,0.6284818664503291,0.6428843140602112,0.6666666666666666,0.6666666666666666
