target_class,viewpoint_pair,viewpoint_1,viewpoint_2,scene_count,mean_viewpoint_1_target_ap50_95,mean_viewpoint_2_target_ap50_95,expected_pair_or_target_ap50_95,best_single_target_ap50_95_on_matched_scenes,pair_complementarity_gain_target_ap50_95,mean_viewpoint_1_target_strict_quality_iou50,mean_viewpoint_2_target_strict_quality_iou50,expected_pair_or_target_strict_quality_iou50,best_single_target_strict_quality_iou50_on_matched_scenes,pair_complementarity_gain_target_strict_quality_iou50,mean_viewpoint_1_target_match_confidence_iou50,mean_viewpoint_2_target_match_confidence_iou50,expected_pair_or_target_match_confidence_iou50,best_single_target_match_confidence_iou50_on_matched_scenes,pair_complementarity_gain_target_match_confidence_iou50,viewpoint_1_scene_win_rate,viewpoint_2_scene_win_rate,tie_rate
rock,elhigh-radmid-az045 + ellow-radmid-az090,elhigh-radmid-az045,ellow-radmid-az090,5,0.945100000166893,0.9607017549610974,0.9800000000000001,0.9607017549610974,0.01929824503890265,0.9058654434710199,0.9433556273014638,0.9438999123406469,0.9433556273014638,0.0005442850391830234,0.949260413646698,0.9687258839607239,0.9697691798210144,0.9687258839607239,0.0010432958602905051,0.2,0.8,0.0
rock,elhigh-radnear-az180 + elmid-radnear-az135,elhigh-radnear-az180,elmid-radnear-az135,7,0.9563859892928012,0.920536134759168,0.9910586083226807,0.9563859892928012,0.0346726190298795,0.9531475838258555,0.9596315878050022,0.9601733766287625,0.9596315878050022,0.0005417888237602142,0.9691228015082223,0.9728992411068508,0.9728992411068508,0.9728992411068508,0.0,0.2857142857142857,0.7142857142857143,0.0
container,elhigh-radnear-az180 + ellow-radnear-az180,elhigh-radnear-az180,ellow-radnear-az180,7,0.9954285717180797,0.9177597407251596,0.9964285716414452,0.9954285717180797,0.0009999999233654133,0.9487937403663967,0.9582121918679078,0.9587245484978989,0.9582121918679078,0.0005123566299910509,0.966098598071507,0.9751079082489014,0.9751079082489014,0.9751079082489014,0.0,0.14285714285714285,0.8571428571428571,0.0
male,elhigh-radmid-az180 + elmid-radfar-az180,elhigh-radmid-az180,elmid-radfar-az180,3,0.9592592598111541,0.8700000046690305,0.9666666666666667,0.9592592598111541,0.007407406855512555,0.8929711623674285,0.8903004738569559,0.8934781599695233,0.8929711623674285,0.0005069976020948275,0.9309697151184082,0.9379706382751465,0.9406354824701945,0.9379706382751465,0.0026648441950479773,0.6666666666666666,0.3333333333333333,0.0
container,ellow-radnear-az225 + elmid-radfar-az000,ellow-radnear-az225,elmid-radfar-az000,8,0.8848783273306605,0.8704580969002563,0.96875,0.8848783273306605,0.08387167266933948,0.9651220614012495,0.9430126636396579,0.9656249526986063,0.9651220614012495,0.0005028912973568112,0.9807369709014893,0.9638791084289551,0.9807369709014893,0.9807369709014893,0.0,0.875,0.125,0.0
barrel,ellow-radnear-az180 + elmid-radfar-az225,ellow-radnear-az180,elmid-radfar-az225,7,0.8822707793247284,0.8975731737872866,0.9440017450029844,0.8975731737872866,0.04642857121569777,0.9326749180684948,0.9016599976880723,0.933166602188407,0.9326749180684948,0.0004916841199121835,0.9596319879804339,0.9385612862450736,0.9596319879804339,0.9596319879804339,0.0,0.8571428571428571,0.14285714285714285,0.0
rock,elmid-radnear-az225 + elmid-radnear-az315,elmid-radnear-az225,elmid-radnear-az315,6,0.9759259270159183,0.9822222233480877,1.0,0.9822222233480877,0.01777777665191227,0.9669110437786385,0.9635412473814071,0.9674011647025557,0.9669110437786385,0.0004901209239172033,0.9768008589744568,0.9777063628037771,0.9782686332861582,0.9777063628037771,0.0005622704823811109,0.6666666666666666,0.3333333333333333,0.0
container,elmid-radmid-az270 + elmid-radnear-az225,elmid-radmid-az270,elmid-radnear-az225,6,0.9469212976449893,0.9416666669150193,0.9646990740982195,0.9469212976449893,0.0177777764532302,0.9518688419244068,0.9600175894182037,0.9605060644589081,0.9600175894182037,0.0004884750407043725,0.9712139070034027,0.9752960900465647,0.9760198891162872,0.9752960900465647,0.0007237990697225305,0.3333333333333333,0.6666666666666666,0.0
container,elhigh-radmid-az270 + elhigh-radnear-az180,elhigh-radmid-az270,elhigh-radnear-az180,3,0.9791666666666666,0.9893333340088527,1.0,0.9893333340088527,0.010666665991147295,0.923820807627512,0.9429553198445149,0.9434423340867184,0.9429553198445149,0.00048701424220354284,0.9552088181177775,0.963447372118632,0.963447372118632,0.963447372118632,0.0,0.3333333333333333,0.6666666666666666,0.0
container,elhigh-radmid-az135 + elmid-radnear-az315,elhigh-radmid-az135,elmid-radnear-az315,9,0.9323192242960031,0.9173148155653919,0.9375,0.9323192242960031,0.005180775703996887,0.8795072753649601,0.9039013583404206,0.904373486240709,0.9039013583404206,0.00047212790028838825,0.9301864571041532,0.9443362421459622,0.9443466928270128,0.9443362421459622,1.0450681050544475e-05,0.1111111111111111,0.8888888888888888,0.0
barrel,elhigh-radnear-az045 + ellow-radnear-az045,elhigh-radnear-az045,ellow-radnear-az045,2,0.8890625000000001,0.8500000000000001,0.9390625,0.8890625000000001,0.04999999999999993,0.835382620246099,0.896079139422298,0.8965502379913826,0.896079139422298,0.0004710985690845604,0.9009132981300354,0.9323117733001709,0.9323117733001709,0.9323117733001709,0.0,0.5,0.5,0.0
barrel,elmid-radmid-az000 + elmid-radmid-az315,elmid-radmid-az000,elmid-radmid-az315,5,0.8209307121756824,0.8232011756794329,0.853196650524367,0.8232011756794329,0.029995474844934145,0.8847124861302824,0.9017827911049643,0.902251273415471,0.9017827911049643,0.0004684823105066682,0.9385080456733703,0.9398815274238587,0.944566285610199,0.9398815274238587,0.004684758186340288,0.2,0.8,0.0
container,ellow-radmid-az180 + ellow-radnear-az135,ellow-radmid-az180,ellow-radnear-az135,5,0.6881269628677911,0.8386837603419256,0.9074074101668816,0.8386837603419256,0.06872364982495605,0.9544217540967473,0.9627784776738408,0.9632448195449796,0.9627784776738408,0.000466341871138809,0.967519199848175,0.9758086919784545,0.9758086919784545,0.9758086919784545,0.0,0.2,0.8,0.0
barrel,elhigh-radmid-az270 + elmid-radfar-az090,elhigh-radmid-az270,elmid-radfar-az090,4,0.925,0.7129629693442473,0.925,0.925,0.0,0.8779495465142517,0.8552912898200784,0.8784154647439735,0.8779495465142517,0.00046591822972175123,0.9325244873762131,0.9143994599580765,0.9325244873762131,0.9325244873762131,0.0,0.75,0.25,0.0
suv,ellow-radmid-az135 + elmid-radmid-az225,ellow-radmid-az135,elmid-radmid-az225,2,0.7904761910438538,0.98125,1.0,0.98125,0.018750000000000044,0.9350257435443687,0.9369593412303132,0.9374224160718612,0.9369593412303132,0.0004630748415479502,0.9575426578521729,0.9595732092857361,0.9615511000156403,0.9595732092857361,0.001977890729904175,0.5,0.5,0.0
male,ellow-radfar-az090 + elmid-radnear-az135,ellow-radfar-az090,elmid-radnear-az135,8,0.8735714156025637,0.8991096558575492,0.9463932241992055,0.8991096558575492,0.04728356834165626,0.8935361812245204,0.9240259953704988,0.9244770417417096,0.9240259953704988,0.00045104637121085034,0.939868688583374,0.9621238484978676,0.9622649699449539,0.9621238484978676,0.00014112144708633423,0.125,0.875,0.0
barrel,elmid-radmid-az000 + elmid-radnear-az315,elmid-radmid-az000,elmid-radnear-az315,9,0.9581668874115488,0.9549768522381782,0.9739583333333334,0.9581668874115488,0.015791445921784608,0.909895151039825,0.9230000368829125,0.923450341879893,0.9230000368829125,0.00045030499698051063,0.9470737973848978,0.9503508475091722,0.9527510669496324,0.9503508475091722,0.002400219440460205,0.2222222222222222,0.7777777777777778,0.0
barrel,elhigh-radmid-az315 + elmid-radnear-az090,elhigh-radmid-az315,elmid-radnear-az090,4,0.8622997620821414,0.8599431823240593,0.9224560120821415,0.8622997620821414,0.06015625000000002,0.8354477797302042,0.877149919932017,0.8775932676142579,0.877149919932017,0.00044334768224096877,0.887142539024353,0.9208652824163437,0.9208652824163437,0.9208652824163437,0.0,0.25,0.75,0.0
container,elhigh-radnear-az090 + ellow-radmid-az045,elhigh-radnear-az090,ellow-radmid-az045,6,0.8180555561433236,0.8061887282439891,0.9055555580680569,0.8180555561433236,0.08750000192473328,0.8182069712734444,0.903739540883692,0.9041827496989008,0.903739540883692,0.0004432088152087621,0.910168061653773,0.9399050573507944,0.9399050573507944,0.9399050573507944,0.0,0.16666666666666666,0.8333333333333334,0.0
container,elhigh-radfar-az270 + elmid-radnear-az180,elhigh-radfar-az270,elmid-radnear-az180,4,0.8464903723088961,0.9270693331749903,0.9620037649398606,0.9270693331749903,0.03493443176487032,0.9118793093544095,0.9444130388726419,0.9448487352065351,0.9444130388726419,0.0004356963338931763,0.9553924053907394,0.9727958887815475,0.9730625599622726,0.9727958887815475,0.00026667118072509766,0.25,0.75,0.0
rock,ellow-radfar-az090 + elmid-radmid-az225,ellow-radfar-az090,elmid-radmid-az225,5,0.751916454344034,0.937921109835363,0.9419029105693497,0.937921109835363,0.0039818007339866845,0.9278483823940981,0.9436735562041634,0.9441050844717097,0.9436735562041634,0.0004315282675463328,0.9548110246658326,0.9679344892501831,0.9684974431991578,0.9679344892501831,0.0005629539489746538,0.2,0.8,0.0
male,ellow-radfar-az315 + elmid-radnear-az270,ellow-radfar-az315,elmid-radnear-az270,4,0.75,0.946875,0.946875,0.946875,0.0,0.7137070156832834,0.9162984743412572,0.9167233273844602,0.9162984743412572,0.00042485304320294404,0.7268557846546173,0.9463359713554382,0.9463359713554382,0.9463359713554382,0.0,0.25,0.75,0.0
barrel,elmid-radmid-az315 + elmid-radnear-az135,elmid-radmid-az315,elmid-radnear-az135,6,0.9377678572510679,0.8986969124621967,0.9744345238432288,0.9377678572510679,0.03666666659216089,0.9005911064935379,0.9347032446958726,0.9351274949653501,0.9347032446958726,0.00042425026947745526,0.9461139937241873,0.9563214282194773,0.9570131202538809,0.9563214282194773,0.0006916920344035571,0.16666666666666666,0.8333333333333334,0.0
container,elhigh-radmid-az270 + elhigh-radmid-az315,elhigh-radmid-az270,elhigh-radmid-az315,3,0.7626666669448218,0.885185185957838,0.885185185957838,0.885185185957838,0.0,0.749915833054183,0.7855148872645508,0.7859342424038651,0.7855148872645508,0.000419355139314348,0.8657119671503702,0.8603372772534689,0.8732641140619913,0.8657119671503702,0.007552146911621094,0.3333333333333333,0.6666666666666666,0.0
rock,ellow-radnear-az000 + elmid-radnear-az315,ellow-radnear-az000,elmid-radnear-az315,5,0.8734117649495602,0.974576923288405,1.0,0.974576923288405,0.02542307671159505,0.9661069770418365,0.968157358670144,0.9685748033498214,0.968157358670144,0.0004174446796774145,0.9777138590812683,0.9797797918319702,0.9806139707565308,0.9797797918319702,0.0008341789245606135,0.4,0.6,0.0
male,elhigh-radmid-az090 + ellow-radnear-az045,elhigh-radmid-az090,ellow-radnear-az045,4,0.8655381961932613,0.8945238092541694,0.9239508939357031,0.8945238092541694,0.029427084681533655,0.8241885860869127,0.9174392166632996,0.9178485089424591,0.9174392166632996,0.00040929227915942334,0.9125313013792038,0.9556638300418854,0.9556638300418854,0.9556638300418854,0.0,0.25,0.75,0.0
container,ellow-radmid-az270 + ellow-radnear-az225,ellow-radmid-az270,ellow-radnear-az225,6,0.8643603775555501,0.8075463039669449,0.9323580603261953,0.8643603775555501,0.06799768277064522,0.9436009837380789,0.9557628240908395,0.9561598313884723,0.9557628240908395,0.00039700729763281206,0.9686413606007894,0.9776492714881897,0.9777720073858897,0.9776492714881897,0.00012273589769995485,0.3333333333333333,0.6666666666666666,0.0
barrel,elhigh-radmid-az045 + elhigh-radnear-az225,elhigh-radmid-az045,elhigh-radnear-az225,5,0.8352380962456977,0.9802500000596046,1.0,0.9802500000596046,0.01974999994039539,0.8736640904648197,0.9152260089741248,0.9156087586090059,0.9152260089741248,0.0003827496348811632,0.9254212617874146,0.9389784216880799,0.9434919953346252,0.9389784216880799,0.004513573646545366,0.2,0.8,0.0
rock,ellow-radfar-az270 + elmid-radnear-az315,ellow-radfar-az270,elmid-radnear-az315,3,0.5831018554391684,1.0,1.0,1.0,0.0,0.8315512905135485,0.9555457776174118,0.9559283302405935,0.9555457776174118,0.0003825526231817644,0.956853965918223,0.9680790305137634,0.969477633635203,0.9680790305137634,0.0013986031214395789,0.3333333333333333,0.6666666666666666,0.0
barrel,elhigh-radnear-az135 + ellow-radmid-az270,elhigh-radnear-az135,ellow-radmid-az270,3,0.9333333333333332,0.8521604958323784,0.9333333333333332,0.9333333333333332,0.0,0.8708262214716171,0.857639441994562,0.8711919362385837,0.8708262214716171,0.0003657147669665628,0.9141571124394735,0.9342356125513712,0.9350039561589559,0.9342356125513712,0.0007683436075847094,0.6666666666666666,0.3333333333333333,0.0
container,elhigh-radnear-az045 + ellow-radfar-az270,elhigh-radnear-az045,ellow-radfar-az270,7,0.9534674045877606,0.7299099286858376,0.9534674045877606,0.9534674045877606,0.0,0.9378819867761692,0.9075754359075765,0.9382461626771728,0.9378819867761692,0.00036417590100357167,0.9642199959073748,0.9518029264041356,0.9642199959073748,0.9642199959073748,0.0,0.8571428571428571,0.14285714285714285,0.0
barrel,elmid-radfar-az135 + elmid-radmid-az000,elmid-radfar-az135,elmid-radmid-az000,9,0.7879295185464286,0.9359641355659148,0.9359641355659148,0.9359641355659148,0.0,0.8338640731870766,0.9047658383670014,0.9051197377510533,0.9047658383670014,0.00035389938405183674,0.925645735528734,0.9417494005627103,0.9420401387744479,0.9417494005627103,0.00029073821173764003,0.1111111111111111,0.8888888888888888,0.0
male,elhigh-radmid-az090 + elmid-radnear-az045,elhigh-radmid-az090,elmid-radnear-az045,6,0.8729156398125331,0.8342111361302741,0.8888878618898829,0.8729156398125331,0.01597222207734983,0.8837021354232389,0.916059491937767,0.9164132361239936,0.916059491937767,0.0003537441862265789,0.9450642565886179,0.9572795430819193,0.9582762022813162,0.9572795430819193,0.0009966591993968432,0.16666666666666666,0.8333333333333334,0.0
rock,elmid-radmid-az225 + elmid-radmid-az270,elmid-radmid-az225,elmid-radmid-az270,3,0.9822916666666667,0.9777777794334623,0.9822916666666667,0.9822916666666667,0.0,0.9431242397448282,0.9390054479977555,0.9434767660310565,0.9431242397448282,0.00035252628622828297,0.9622904260953268,0.9662269353866577,0.9662269353866577,0.9662269353866577,0.0,0.6666666666666666,0.3333333333333333,0.0
male,elhigh-radmid-az135 + elhigh-radmid-az225,elhigh-radmid-az135,elhigh-radmid-az225,4,0.8648379688309851,0.9338541675359011,0.944791667535901,0.9338541675359011,0.010937499999999933,0.8946102441383736,0.8977688638294161,0.8981186635246932,0.8977688638294161,0.00034979969527704213,0.9406807273626328,0.9339517056941986,0.9411126673221588,0.9406807273626328,0.000431939959526062,0.5,0.5,0.0
container,elhigh-radfar-az180 + elhigh-radnear-az180,elhigh-radfar-az180,elhigh-radnear-az180,6,0.8634837979381835,0.9604166666666667,0.9604166666666667,0.9604166666666667,0.0,0.8572281933167561,0.9111297554029463,0.9114793477670329,0.9111297554029463,0.0003495923640866039,0.9353161056836446,0.9471211036046346,0.9501497248808543,0.9471211036046346,0.003028621276219612,0.16666666666666666,0.8333333333333334,0.0
container,elmid-radfar-az135 + elmid-radmid-az045,elmid-radfar-az135,elmid-radmid-az045,7,0.7860119072454317,0.9427301603631368,0.9467301600565986,0.9427301603631368,0.003999999693461764,0.8484826757677375,0.9181849085920659,0.9185329291574565,0.9181849085920659,0.00034802056539062765,0.92661224092756,0.9478942155838013,0.9485124605042594,0.9478942155838013,0.0006182449204581442,0.14285714285714285,0.8571428571428571,0.0
rock,elhigh-radnear-az225 + elmid-radnear-az270,elhigh-radnear-az225,elmid-radnear-az270,7,0.963575680902874,0.928085230280056,0.9805399666171597,0.963575680902874,0.016964285714285654,0.9508850850631347,0.9624864681395857,0.9628343617690902,0.9624864681395857,0.0003478936295044921,0.9712163720812116,0.9769544686589923,0.9769544686589923,0.9769544686589923,0.0,0.14285714285714285,0.8571428571428571,0.0
container,elhigh-radfar-az090 + elhigh-radmid-az135,elhigh-radfar-az090,elhigh-radmid-az135,6,0.9036458333333334,0.9526455031106712,0.9537450398717607,0.9526455031106712,0.0010995367610895368,0.8645972884998413,0.9034995449002743,0.9038472134253196,0.9034995449002743,0.0003476685250453082,0.9255190392335256,0.9400312205155691,0.9400312205155691,0.9400312205155691,0.0,0.16666666666666666,0.8333333333333334,0.0
male,ellow-radmid-az090 + elmid-radfar-az045,ellow-radmid-az090,elmid-radfar-az045,5,0.7412573116011264,0.8707777801396119,0.876333334511353,0.8707777801396119,0.005555554371741045,0.8709511525476806,0.8456348743194753,0.8712813095136873,0.8709511525476806,0.0003301569660066894,0.9302528619766235,0.8990289449691773,0.9322341680526733,0.9302528619766235,0.001981306076049849,0.8,0.2,0.0
barrel,elmid-radfar-az135 + elmid-radnear-az135,elmid-radfar-az135,elmid-radnear-az135,10,0.8661161653888083,0.9382181474624168,0.9563383848197532,0.9382181474624168,0.018120237357336366,0.9045055236289787,0.9434889462697924,0.9438176259643587,0.9434889462697924,0.00032867969456629176,0.950156056880951,0.9641192138195038,0.9641192138195038,0.9641192138195038,0.0,0.1,0.9,0.0
rock,elhigh-radfar-az180 + elhigh-radnear-az315,elhigh-radfar-az180,elhigh-radnear-az315,2,1.0,1.0,1.0,1.0,0.0,0.9487954135064118,0.9546908109057526,0.955014354766238,0.9546908109057526,0.00032354386048538686,0.9671824872493744,0.9741852879524231,0.9741852879524231,0.9741852879524231,0.0,0.5,0.5,0.0
suv,ellow-radfar-az045 + elmid-radfar-az225,ellow-radfar-az045,elmid-radfar-az225,3,0.7978395092588516,0.6420210558558087,0.8448633187117033,0.7978395092588516,0.04702380945285167,0.915076370829297,0.9173159440682532,0.9176383606055794,0.9173159440682532,0.0003224165373261201,0.955450177192688,0.9590901335080465,0.9597525596618652,0.9590901335080465,0.0006624261538187293,0.3333333333333333,0.6666666666666666,0.0
container,ellow-radfar-az000 + elmid-radnear-az000,ellow-radfar-az000,elmid-radnear-az000,5,0.7577553255367714,0.9375000037252903,0.943648179300258,0.9375000037252903,0.006148175574967718,0.9353716464596715,0.9576788276887889,0.9580005608976535,0.9576788276887889,0.0003217332088646385,0.962446641921997,0.9736440300941467,0.9746041297912598,0.9736440300941467,0.0009600996971130815,0.2,0.8,0.0
barrel,elhigh-radmid-az090 + elmid-radnear-az135,elhigh-radmid-az090,elmid-radnear-az135,8,0.8405304801499724,0.8717447933482583,0.9351658960746854,0.8717447933482583,0.06342110272642709,0.8591176561416578,0.9105575152982719,0.9108558638563116,0.9105575152982719,0.00029834855803967386,0.9272511228919029,0.9437161460518837,0.9439741894602776,0.9437161460518837,0.00025804340839385986,0.25,0.75,0.0
container,ellow-radnear-az135 + elmid-radmid-az270,ellow-radnear-az135,elmid-radmid-az270,5,0.9031944467955165,0.9276388889178634,0.9655555558866924,0.9276388889178634,0.037916666968829005,0.9452217188580512,0.9568960832817481,0.9571827631440926,0.9568960832817481,0.00028667986234443,0.9757553935050964,0.9717768788337707,0.9773903131484986,0.9757553935050964,0.0016349196434021218,0.2,0.8,0.0
rock,elhigh-radnear-az270 + elmid-radnear-az315,elhigh-radnear-az270,elmid-radnear-az315,5,0.985,0.9883333340287208,1.0,0.9883333340287208,0.011666665971279189,0.9500612703282293,0.9652262868111393,0.9654830253297042,0.9652262868111393,0.0002567385185648918,0.9685419201850891,0.9761060237884521,0.9761060237884521,0.9761060237884521,0.0,0.2,0.8,0.0
rock,elhigh-radfar-az315 + ellow-radnear-az090,elhigh-radfar-az315,ellow-radnear-az090,4,0.990000000745058,0.8696485259634804,0.990000000745058,0.990000000745058,0.0,0.9456685568729553,0.966187970392836,0.9664440486901835,0.966187970392836,0.0002560782973475284,0.965962827205658,0.9787305295467377,0.9787305295467377,0.9787305295467377,0.0,0.25,0.75,0.0
barrel,elhigh-radfar-az225 + elhigh-radnear-az225,elhigh-radfar-az225,elhigh-radnear-az225,5,0.9517431566959035,0.9758809532640236,0.9792431566959033,0.9758809532640236,0.0033622034318797622,0.903223017208213,0.9135501469053672,0.9137944645508675,0.9135501469053672,0.0002443176455003693,0.9362735748291016,0.9380436897277832,0.9425786733627319,0.9380436897277832,0.004534983634948753,0.2,0.8,0.0
barrel,elmid-radmid-az090 + elmid-radmid-az315,elmid-radmid-az090,elmid-radmid-az315,2,0.8250000014901162,0.8700000007450581,0.8700000007450581,0.8700000007450581,0.0,0.8523759580720274,0.831899639846517,0.8526199147431583,0.8523759580720274,0.00024395667113097375,0.9032606780529022,0.900965541601181,0.9090570211410522,0.9032606780529022,0.005796343088150024,0.5,0.5,0.0
male,ellow-radmid-az000 + ellow-radmid-az135,ellow-radmid-az000,ellow-radmid-az135,4,0.5899779046057827,0.8625000001862645,0.8625000001862645,0.8625000001862645,0.0,0.6735765127594355,0.9069503718439202,0.9071914357694117,0.9069503718439202,0.00024106392549150257,0.7110521346330643,0.939107209444046,0.9471925348043442,0.939107209444046,0.008085325360298157,0.25,0.75,0.0
tower,ellow-radfar-az090 + ellow-radmid-az315,ellow-radfar-az090,ellow-radmid-az315,4,0.8427008640836098,0.7778419470287504,0.9089304576091279,0.8427008640836098,0.06622959352551816,0.9107024616929396,0.9363472578246297,0.9365805743153199,0.9363472578246297,0.00023331649069024962,0.9580845534801483,0.9666936844587326,0.9674388915300369,0.9666936844587326,0.0007452070713043213,0.25,0.75,0.0
tent,elmid-radfar-az225 + elmid-radnear-az270,elmid-radfar-az225,elmid-radnear-az270,3,0.9110988464901845,1.0,1.0,1.0,0.0,0.9481317604656662,0.968585341705713,0.9688065690387369,0.968585341705713,0.00022122733302387676,0.9723598758379618,0.9824919501940409,0.9824919501940409,0.9824919501940409,0.0,0.3333333333333333,0.6666666666666666,0.0
male,elhigh-radmid-az180 + elmid-radmid-az180,elhigh-radmid-az180,elmid-radmid-az180,5,0.866722227530347,0.905233881181446,0.9117979840359303,0.905233881181446,0.006564102854484277,0.8823665920244828,0.8995774154128184,0.899789132219697,0.8995774154128184,0.0002117168068785924,0.9362990021705627,0.9396140694618225,0.9408554673194885,0.9396140694618225,0.0012413978576660822,0.2,0.8,0.0
container,elmid-radnear-az180 + elmid-radnear-az225,elmid-radnear-az180,elmid-radnear-az225,4,0.9623883933361087,0.9395833333954215,0.9811383933361087,0.9623883933361087,0.018750000000000044,0.9553098129177489,0.9222023434106026,0.9555187735549131,0.9553098129177489,0.00020896063716424607,0.9739504903554916,0.9629096686840057,0.9739504903554916,0.9739504903554916,0.0,0.75,0.25,0.0
barrel,ellow-radmid-az090 + elmid-radfar-az225,ellow-radmid-az090,elmid-radfar-az225,7,0.7776894064440274,0.9226666697397604,0.948103177539083,0.9226666697397604,0.025436507799322605,0.7786935581537294,0.9004678395733308,0.9006757713619749,0.9004678395733308,0.000207931788644089,0.7951496243476868,0.9404274650982448,0.9426967586789813,0.9404274650982448,0.0022692935807364645,0.2857142857142857,0.7142857142857143,0.0
barrel,ellow-radmid-az045 + elmid-radfar-az180,ellow-radmid-az045,elmid-radfar-az180,5,0.7433333357982337,0.7940609681338373,0.8575000002048909,0.7940609681338373,0.06343903207105361,0.8834161092410262,0.821386166801819,0.8836140101317504,0.8834161092410262,0.00019790089072424522,0.9278578162193298,0.9023032903671264,0.9292702674865723,0.9278578162193298,0.0014124512672424316,0.8,0.2,0.0
barrel,ellow-radnear-az180 + elmid-radmid-az045,ellow-radnear-az180,elmid-radmid-az045,6,0.9293981485534459,0.9061404340820914,0.9786666670242945,0.9293981485534459,0.049268518470848566,0.9260247797230653,0.8909426759799045,0.9262129111762748,0.9260247797230653,0.00018813145320950575,0.9532316227753957,0.9352544148763021,0.9535100559393564,0.9532316227753957,0.0002784331639607007,0.8333333333333334,0.16666666666666666,0.0
container,ellow-radmid-az270 + ellow-radmid-az315,ellow-radmid-az270,ellow-radmid-az315,3,0.9224244539608885,0.8795238120108843,0.9420238120108843,0.9224244539608885,0.019599358049995796,0.9453375839356019,0.9341090656773675,0.945523463914976,0.9453375839356019,0.00018587997937413725,0.9709084232648214,0.962314784526825,0.9709084232648214,0.9709084232648214,0.0,0.6666666666666666,0.3333333333333333,0.0
barrel,ellow-radfar-az135 + ellow-radmid-az000,ellow-radfar-az135,ellow-radmid-az000,7,0.747691198205105,0.7810515894184983,0.875396825491436,0.7810515894184983,0.09434523607293777,0.7387135517983842,0.8703091168906363,0.8704815082105485,0.8703091168906363,0.0001723913199122018,0.7934725284576416,0.9320117916379657,0.9320117916379657,0.9320117916379657,0.0,0.14285714285714285,0.8571428571428571,0.0
container,elhigh-radmid-az180 + elmid-radnear-az000,elhigh-radmid-az180,elmid-radnear-az000,5,0.9176111120937598,0.9313541674613953,0.9766666674613953,0.9313541674613953,0.04531249999999998,0.9026160924875704,0.9241793735748729,0.9243289353551966,0.9241793735748729,0.0001495617803236593,0.9524555325508117,0.9558993339538574,0.9587969660758973,0.9558993339538574,0.0028976321220398615,0.4,0.6,0.0
male,ellow-radmid-az000 + elmid-radfar-az315,ellow-radmid-az000,elmid-radfar-az315,6,0.7304531353202516,0.7270790666594463,0.8498961061171618,0.7304531353202516,0.11944297079691024,0.8750571019611156,0.834775149554338,0.8752057117972191,0.8750571019611156,0.00014860983610343048,0.9281914432843527,0.9054020941257477,0.9293092588583628,0.9281914432843527,0.0011178155740101392,0.8333333333333334,0.16666666666666666,0.0
rock,ellow-radmid-az135 + elmid-radnear-az315,ellow-radmid-az135,elmid-radnear-az315,8,0.7402380955405533,0.9804687500931323,0.99140625,0.9804687500931323,0.010937499906867765,0.81275257344618,0.9631336956963454,0.9632775546366408,0.9631336956963454,0.0001438589402953383,0.8412870839238167,0.9753737524151802,0.9753737524151802,0.9753737524151802,0.0,0.125,0.875,0.0
container,elhigh-radnear-az270 + elmid-radmid-az135,elhigh-radnear-az270,elmid-radmid-az135,4,0.9563020834699273,0.9930555560108688,1.0,0.9930555560108688,0.006944443989131188,0.919101975399931,0.9489619901351727,0.9491052150971937,0.9489619901351727,0.00014322496202101576,0.959161639213562,0.9714338630437851,0.9725512564182281,0.9714338630437851,0.0011173933744430542,0.25,0.75,0.0
barrel,elhigh-radmid-az135 + ellow-radnear-az315,elhigh-radmid-az135,ellow-radnear-az315,7,0.9242857163576853,0.9033730170593435,0.9476984150305627,0.9242857163576853,0.02341269867287743,0.9008160430597408,0.9401069050007287,0.9402436334967571,0.9401069050007287,0.00013672849602841541,0.9436095612389701,0.9636442490986415,0.964084906237466,0.9636442490986415,0.0004406571388244629,0.14285714285714285,0.8571428571428571,0.0
container,ellow-radfar-az045 + elmid-radmid-az270,ellow-radfar-az045,elmid-radmid-az270,4,0.7805224889406451,0.965625,0.965625,0.965625,0.0,0.8538782358314094,0.902922431086524,0.9030470136678339,0.902922431086524,0.00012458258130987332,0.9221222549676895,0.9393811672925949,0.939709797501564,0.9393811672925949,0.0003286302089691162,0.25,0.75,0.0
barrel,elmid-radmid-az270 + elmid-radnear-az315,elmid-radmid-az270,elmid-radnear-az315,5,0.8772916668653489,0.9295769234374166,0.9456250001490115,0.9295769234374166,0.016048076711594916,0.8785647648122101,0.9236555205424715,0.9237766551835712,0.9236555205424715,0.00012113464109975158,0.9334955930709838,0.9504822492599487,0.9504822492599487,0.9504822492599487,0.0,0.2,0.8,0.0
barrel,elhigh-radnear-az135 + elmid-radnear-az315,elhigh-radnear-az135,elmid-radnear-az315,7,0.8571428571428571,0.9299821429763522,0.9299821429763522,0.9299821429763522,0.0,0.8626961257043513,0.8998705398063065,0.8999853118718525,0.8998705398063065,0.00011477206554599828,0.9293709652764457,0.9441300289971488,0.9441300289971488,0.9441300289971488,0.0,0.14285714285714285,0.8571428571428571,0.0
