target_class,viewpoint,pair_stage_observation_count,third_stage_observation_count,pair_stage_scene_support,third_stage_scene_support,pair_stage_mean_marginal_target_ap50_95,third_stage_mean_marginal_target_ap50_95,combined_marginal_target_ap50_95,pair_stage_mean_marginal_target_strict_quality_iou50,third_stage_mean_marginal_target_strict_quality_iou50,combined_marginal_target_strict_quality_iou50
male,elhigh-radmid-az000,10,226,64,397,0.1141225324384449,0.03346930147861782,0.07379591695853135,0.043427514414121425,0.011370673200056544,0.027399093807088985
male,elhigh-radfar-az045,22,321,120,566,0.10711708788124476,0.019020286257858367,0.06306868706955156,0.0490064203984852,0.004135197214185039,0.026570808806335118
male,elmid-radfar-az045,16,268,58,377,0.097980038475207,0.03534702030041208,0.06666352938780953,0.04307721922003525,0.008989676454403565,0.026033447837219406
male,elhigh-radnear-az315,7,134,31,201,0.08327962170310624,0.010462165306277593,0.04687089350469192,0.036076553931960534,0.014778205831321166,0.02542737988164085
male,elhigh-radnear-az045,24,116,91,172,0.07616751805492748,0.02421735103935763,0.050192434547142555,0.0383784984511963,0.010764287222748949,0.024571392836972624
male,ellow-radmid-az090,16,172,74,262,0.03803338707282943,0.0025721222771019586,0.020302754674965694,0.031444492333938485,0.01594772923990653,0.023696110786922506
male,elmid-radnear-az315,11,163,49,249,0.053340264791000604,0.011380410432484335,0.03236033761174247,0.02909689936156926,0.017922002921267832,0.023509451141418544
male,elhigh-radmid-az225,15,239,73,353,0.07594592447253522,0.024246354193782956,0.05009613933315909,0.03213886679506785,0.013475615505059409,0.022807241150063627
male,ellow-radfar-az315,21,259,97,392,0.09623135202110862,0.05276665196906323,0.07449900199508593,0.037642626535794935,0.007595798214488089,0.02261921237514151
male,elhigh-radmid-az090,20,229,93,337,0.0728032926162071,0.015621376535811011,0.04421233457600906,0.04040199670329835,0.004160919670239905,0.02228145818676913
male,elhigh-radmid-az135,13,235,45,342,0.06322467984286305,0.033711157688198094,0.04846791876553057,0.031676575723762174,0.01229597578056303,0.021986275752162603
male,elhigh-radmid-az180,11,156,43,209,0.06527674521844987,0.04519664038986974,0.0552366928041598,0.027713043673222873,0.010000532301149194,0.018856787987186034
male,elmid-radfar-az090,10,128,42,193,0.04966973079664574,0.04172785929416614,0.04569879504540594,0.020995065398993495,0.015409472915928877,0.018202269157461187
male,elmid-radfar-az315,22,270,88,372,0.06050305570913288,0.024169930734819135,0.04233649322197601,0.030654059759991706,0.005033946978785917,0.017844003369388812
male,ellow-radmid-az315,5,60,23,102,0.10597607667903944,0.08273186414450448,0.09435397041177196,0.021288697356573395,0.014176297079649782,0.017732497218111588
male,elhigh-radnear-az225,5,58,29,99,0.09976091138921069,0.04724244561022641,0.07350167849971855,0.025051092506645743,0.010265843365221664,0.017658467935933703
male,elhigh-radnear-az090,12,228,49,307,0.029640835881065402,0.016879033230287617,0.023259934555676508,0.024101504295574654,0.010422851822334092,0.017262178058954372
male,elhigh-radfar-az225,12,154,44,213,0.08404098883309041,0.0147874484620259,0.049414218647558156,0.029417132120994522,0.0022313821961891613,0.015824257158591842
male,elhigh-radfar-az000,11,132,53,217,0.08763044269085228,0.007833365456165399,0.04773190407350884,0.024717005134918216,0.005012924799111495,0.014864964967014855
male,ellow-radmid-az225,14,122,62,188,0.04891214382508442,0.0030862466851874315,0.025999195255135926,0.02662472275517625,0.002594848225240728,0.01460978549020849
male,ellow-radfar-az090,26,232,119,329,0.03848260660633036,0.006594851683632459,0.022538729144981413,0.0247478693086202,0.0025098777789300396,0.01362887354377512
male,elmid-radmid-az090,3,58,11,79,0.08010734721784751,0.03292784173874188,0.0565175944782947,0.02391139105888514,0.0027315628735371635,0.013321476966211152
male,elhigh-radmid-az315,10,205,30,261,0.05026706551325756,0.05810689230081532,0.05418697890703644,0.010997146466310049,0.01558550599029235,0.0132913262283012
male,elhigh-radnear-az270,15,238,57,323,0.05585282130273458,0.010846977619743134,0.033349899461238855,0.019824227012452383,0.0052111917353880105,0.012517709373920197
male,elmid-radfar-az135,10,174,39,269,0.046222522153927456,0.0037319384863253994,0.02497723032012643,0.01773865518585489,0.0026056463703322806,0.010172150778093586
male,elmid-radfar-az180,12,140,41,202,0.07047971806009316,0.02283156149443102,0.046655639777262094,0.010016987228017213,0.007405625352292408,0.00871130629015481
male,elhigh-radnear-az135,5,318,16,461,0.09293947943173449,0.010710487548360233,0.05182498349004736,0.008768295706997465,0.003802794359571986,0.006285545033284726
male,ellow-radfar-az270,11,170,56,272,0.04913383335526118,0.018313432268758086,0.033723632812009637,0.004864223883816254,0.001286796235030888,0.0030755100594235707
male,elhigh-radfar-az270,7,28,39,52,0.046226379956629024,0.005331465734488894,0.02577892284555896,0.0038581163597202046,0.0,0.0019290581798601023
male,elhigh-radfar-az315,1,18,4,26,0.0,0.001041666666666669,0.0005208333333333345,0.0009651876488039335,0.0010477034573301107,0.0010064455530670222
rock,elhigh-radmid-az000,1,136,2,226,0.5139880954066203,0.03344463549353222,0.27371636545007627,0.46010019088446086,0.007667105163937808,0.23388364802419934
rock,elhigh-radnear-az045,2,67,6,83,0.3710379446590585,0.025910563060977977,0.19847425386001824,0.2323860193560341,0.011265935183805057,0.12182597726991957
rock,ellow-radfar-az135,3,235,11,319,0.16583986873710468,0.024973181898556827,0.09540652531783075,0.14442980690118976,0.0018222088740705053,0.07312600788763013
rock,elmid-radnear-az180,6,119,26,177,0.18063437311612138,0.026720108284987314,0.10367724070055434,0.1366171714558719,0.00815659514248647,0.0723868832991792
rock,ellow-radmid-az045,2,138,12,214,0.10193783031931769,0.012766916229389143,0.05735237327435341,0.08338090724954955,0.006552000098109073,0.044966453673829315
rock,ellow-radnear-az000,2,140,14,204,0.07149316707776598,0.018808376576699776,0.04515077182723288,0.062026141224670484,0.0030891666086761533,0.03255765391667332
rock,elmid-radfar-az090,4,54,16,79,0.17233166957217208,0.05902306626667592,0.115677367919424,0.05133969346624562,0.011270082699136645,0.031304888082691135
rock,elhigh-radmid-az045,10,243,52,370,0.09430083586013563,0.021912922890333614,0.05810687937523462,0.041343338617475175,0.007377529821917764,0.02436043421969647
rock,ellow-radmid-az000,14,246,63,352,0.0510986756828928,0.011628775549778798,0.0313637256163358,0.04053821954561487,0.004086751319120957,0.022312485432367916
rock,ellow-radfar-az180,11,145,47,220,0.06688558702265732,0.013883860979550654,0.04038472400110399,0.03614479624983479,0.007408208434861312,0.021776502342348052
rock,elmid-radnear-az045,15,311,61,449,0.07282351845458593,0.025787032881367637,0.04930527566797678,0.0338234935511499,0.008822242937852692,0.021322868244501296
rock,elmid-radnear-az315,16,263,79,418,0.11292523938929752,0.019071051738498393,0.06599814556389796,0.03149731605159476,0.00941369080113658,0.020455503426365672
rock,ellow-radmid-az315,7,231,31,314,0.0851598507872605,0.015164375448623363,0.050162113117941935,0.038069751195244535,0.002736787501310188,0.02040326934827736
rock,elhigh-radnear-az225,12,314,52,463,0.06792065598983078,0.019009802638619174,0.04346522931422498,0.03773827914828908,0.0021206250709996438,0.019929452109644363
rock,elhigh-radnear-az000,9,156,46,239,0.10942269092921354,0.016001801246160553,0.06271224608768705,0.03286157673890241,0.006650093986703566,0.01975583536280299
rock,ellow-radnear-az225,6,199,22,306,0.07920973165826872,0.001015326479583331,0.040112529068926026,0.03274367477930098,0.0062979284372104705,0.019520801608255724
rock,elmid-radnear-az135,11,204,70,386,0.08456927305746274,0.018808167648574844,0.051688720353018795,0.02973055715770406,0.006317941539234419,0.01802424934846924
rock,ellow-radfar-az315,4,65,17,101,0.06356646788489478,0.01578007880789347,0.03967327334639413,0.03197365971478977,0.003995078906064457,0.017984369310427115
rock,elhigh-radmid-az135,2,181,8,232,0.0639999998025596,0.0025479176449783388,0.033273958723768975,0.03525082117653833,0.00028260538659685453,0.017766713281567592
rock,ellow-radnear-az315,11,169,42,263,0.08387717662224409,0.02431531526497773,0.05409624594361091,0.030129172248980454,0.005197452400543749,0.0176633123247621
rock,elmid-radnear-az225,9,153,30,190,0.019689050372685795,0.0011577546818131313,0.010423402527249463,0.01945680325781549,0.014671105220144772,0.01706395423898013
rock,elmid-radfar-az000,16,211,61,288,0.06060350073357028,0.007253147507156491,0.03392832412036338,0.03240002964452843,0.001001916024929254,0.01670097283472884
rock,ellow-radmid-az270,11,141,42,185,0.08424541126239651,0.010197062035024726,0.04722123664871062,0.029271667849331176,0.0031506359665779706,0.016211151907954573
rock,ellow-radmid-az225,12,114,49,189,0.035324869066108516,0.01281509133594682,0.024069980201027668,0.027288077699641533,0.003918199953646229,0.01560313882664388
rock,elmid-radmid-az045,4,162,19,210,0.01337880385546858,0.009359582693110288,0.011369193274289435,0.02409667722276168,0.005168787267930757,0.014632732245346218
rock,ellow-radnear-az270,12,173,44,237,0.07273283719738799,0.027089528861094708,0.04991118302924135,0.020407662747873073,0.007848128550289435,0.014127895649081254
rock,ellow-radnear-az135,6,211,20,282,0.05275717466841329,0.026752620231187883,0.03975489744980058,0.019906901001475796,0.006873163102409481,0.013390032051942639
rock,elmid-radnear-az090,3,67,13,91,0.07409449781337858,0.0015522388018185827,0.03782336830759858,0.013848273206424603,0.012256471163461461,0.013052372184943033
rock,ellow-radnear-az090,18,387,74,559,0.03560066652561817,0.005741869347398151,0.02067126793650816,0.019527936013010522,0.004924694025559296,0.012226315019284908
rock,elmid-radnear-az000,16,132,47,165,0.09083315578167159,0.027811601110586153,0.05932237844612887,0.01821449143122101,0.005663715484772979,0.011939103457996994
rock,elmid-radnear-az270,4,75,23,119,0.09260232782076988,0.01911256734053202,0.05585744758065095,0.01726177260932657,0.0063179655159558475,0.01178986906264121
rock,ellow-radnear-az045,6,217,24,287,0.06367927206738046,0.006232297139251209,0.03495578460331583,0.015121608477294268,0.008372044692219369,0.011746826584756818
rock,elmid-radmid-az270,5,128,23,184,0.0716178129807941,0.006437202103100249,0.03902750754194718,0.022058670967448023,0.0007540850506759554,0.011406378009061989
rock,elhigh-radnear-az135,5,142,17,203,0.08550853007691246,0.013992712349535344,0.049750621213223906,0.018233752326465645,0.003797652302554764,0.011015702314510205
rock,ellow-radmid-az090,6,93,27,138,0.02153005042990286,0.004540244951846293,0.013035147690874577,0.019621996881315735,0.0014163962041209468,0.01051919654271834
rock,elmid-radmid-az180,2,138,6,208,0.05262230619252983,0.012055610199480671,0.032338958196005255,0.01743033233986857,0.0035931461120988395,0.010511739225983705
rock,elhigh-radmid-az225,8,254,36,407,0.06075487150083268,0.015917133138591912,0.0383360023197123,0.016768847372686746,0.002580398664111645,0.009674623018399196
rock,elhigh-radmid-az180,7,81,23,113,0.05985568402467957,0.009420423215153177,0.03463805361991637,0.013473128290946601,0.0046993561319376865,0.009086242211442143
rock,elhigh-radfar-az225,7,118,29,186,0.09986171268948908,0.026306539029926964,0.06308412585970802,0.014744459979818611,0.0022937026699868983,0.008519081324902755
rock,elhigh-radfar-az135,13,126,40,158,0.09112523599922515,0.012110822668133665,0.051618029333679406,0.01610241190957625,8.631438093320389e-05,0.008094363145254727
rock,elhigh-radnear-az090,5,132,14,157,0.03079166725484859,0.009669725536656659,0.020230696395752625,0.008811400867205443,0.006250119116776209,0.007530759991990826
rock,ellow-radnear-az180,3,36,14,51,0.05697556730676323,0.04816381400381182,0.05256969065528752,0.011562515720744923,0.003429261220368641,0.007495888470556782
rock,elhigh-radfar-az270,7,100,30,144,0.09858382588561597,0.03537966813488942,0.0669817470102527,0.00967275672676972,0.004322597690748633,0.0069976772087591765
rock,elmid-radfar-az315,6,104,12,128,0.03176835751763463,0.009532767182088049,0.02065056234986134,0.008693322473867227,0.0049574044043125135,0.00682536343908987
rock,elmid-radfar-az225,3,97,16,161,0.026343065048815634,0.018319250095975112,0.02233115757239537,0.00924157673796496,0.004269699179733531,0.006755637958849245
rock,elmid-radmid-az090,0,112,0,136,nan,0.005706211245305155,0.005706211245305155,nan,0.006599512337458432,0.006599512337458432
rock,elmid-radmid-az000,4,283,12,417,0.03189124805113294,0.010698023702728375,0.02129463587693066,0.008520438683978532,0.004275291352041763,0.006397865018010147
rock,elhigh-radnear-az270,8,178,37,259,0.05789086792204118,0.020903585168330383,0.03939722654518578,0.00830061323032448,0.004212930697129428,0.006256771963726954
rock,elmid-radfar-az270,3,138,7,169,0.025953112696918912,0.006215435297498345,0.016084273997208628,0.007392880198667721,0.004859518162724287,0.006126199180696004
rock,elhigh-radfar-az315,14,250,57,369,0.079245882740043,0.015418413736361445,0.047332148238202226,0.010500990508346368,0.0016603918903321966,0.006080691199339282
rock,elhigh-radmid-az090,3,163,10,238,0.08729867797882607,0.015626574391303907,0.05146262618506499,0.009755531998067335,0.00202898837472474,0.005892260186396037
rock,elmid-radfar-az135,3,66,10,103,0.005025719735318697,0.008032423364857901,0.006529071550088299,0.007859275438862667,0.0034439442298533386,0.005651609834358003
rock,elhigh-radfar-az045,7,240,30,352,0.07056923202067292,0.01825771468590874,0.04441347335329083,0.008847700060623647,0.0022816710618434213,0.005564685561233534
rock,ellow-radfar-az090,11,213,42,299,0.0697991963747291,0.006520770933965633,0.03815998365434737,0.007605565905094354,0.0030136030952088587,0.005309584500151607
rock,elhigh-radmid-az315,2,132,6,175,0.1895833313232288,0.012257245406684434,0.10092028836495662,0.004948121934865046,0.004025795254035135,0.004486958594450091
rock,ellow-radfar-az270,12,257,36,316,0.03142591364706315,0.0072137661255258475,0.0193198398862945,0.007449669231811368,0.001260448054142711,0.00435505864297704
rock,elhigh-radnear-az315,5,273,20,392,0.025811503180171357,0.012970166878249591,0.019390835029210473,0.004714814536935452,0.0037641045718019932,0.004239459554368723
rock,ellow-radmid-az135,13,214,61,317,0.041430951104009656,0.006599957210318064,0.02401545415716386,0.0073652407740258516,0.0009629984119324024,0.004164119592979127
rock,elmid-radmid-az315,9,145,30,198,0.0780935714810403,0.02629743658318814,0.052195504032114225,0.006718202668239279,0.0012488994111384507,0.003983551039688865
rock,ellow-radmid-az180,7,170,25,234,0.04176385964719263,0.019985455914572087,0.03087465778088236,0.006552966758521683,0.001259278974162515,0.0039061228663420993
rock,elhigh-radfar-az000,8,114,31,152,0.1181834250399262,0.02219731990251872,0.07019037247122245,0.0073304959608269105,0.0002612512430662205,0.0037958736019465655
rock,elhigh-radmid-az270,2,22,6,30,0.25548114541267586,0.020251471719607374,0.13786630856614163,0.004243111518708431,0.002009564659302657,0.003126338089005544
rock,ellow-radfar-az000,4,265,17,412,0.04542865220715411,0.008251116432955381,0.026839884320054748,0.005199455524135865,0.0008343159351566314,0.0030168857296462483
rock,elmid-radmid-az225,8,153,23,192,0.09681688205473539,0.01862043685931046,0.057718659457022925,0.003404469375294275,0.0015983755263655447,0.00250142245082991
rock,ellow-radfar-az225,4,102,9,137,0.02307692172292336,0.008486973377392402,0.015781947550157882,0.003026882827221966,0.0014468625045228067,0.0022368726658723863
rock,ellow-radfar-az045,3,73,11,93,0.0015624999586078732,0.0,0.0007812499793039366,0.0039205677336848765,0.00037615808347507323,0.0021483629085799747
rock,elhigh-radfar-az090,3,58,12,84,0.008079195526331961,0.009742697470173239,0.0089109464982526,0.0026124628643820666,0.0014268257312275013,0.002019644297804784
rock,elmid-radfar-az045,1,5,1,7,0.22115384601056576,0.09215933826459308,0.15665659213757943,0.0,0.0033972648870911116,0.0016986324435455558
rock,elhigh-radnear-az180,5,160,16,232,0.05270686700849965,0.010653778479476222,0.03168032274398794,0.0006242149604352321,0.0025320122976822076,0.00157811362905872
rock,elhigh-radfar-az180,5,112,13,144,0.0037037036595521044,0.0017591267827344384,0.0027314152211432713,0.002173201194735697,0.0006335198172010033,0.00140336050596835
suv,elmid-radnear-az090,3,86,10,124,0.23549176228842142,0.06059147055467218,0.14804161642154678,0.14998927410235904,0.05399547615497437,0.10199237512866671
suv,ellow-radmid-az270,14,370,48,517,0.1185982282437258,0.01140683070612852,0.06500252947492716,0.12407569055710442,0.01994316655232603,0.07200942855471523
suv,ellow-radnear-az135,3,94,11,139,0.1609027770334096,0.04671711400509816,0.10380994551925388,0.08574457990867075,0.056921650513759664,0.07133311521121521
suv,elhigh-radmid-az135,2,61,7,83,0.1775560942093436,0.02922033567459938,0.10338821494197149,0.11694305596750709,0.022184758458781473,0.06956390721314429
suv,elmid-radmid-az180,10,293,22,346,0.16714862036323144,0.021473478442196423,0.09431104940271393,0.10373179311908909,0.01351870797070823,0.05862525054489866
suv,ellow-radfar-az180,3,76,7,103,0.12016460814900361,0.020139030696473676,0.07015181942273864,0.09585692610094299,0.011770966508461591,0.053813946304702286
suv,elmid-radmid-az225,4,82,11,101,0.15977945554261214,0.025475779076715825,0.09262761730966398,0.08341425005080974,0.014478674449690856,0.048946462250250296
suv,elhigh-radmid-az090,4,162,13,207,0.1903811349655568,0.01654158787226052,0.10346136141890866,0.0692827945359955,0.013988521102384084,0.04163565781918979
suv,ellow-radnear-az315,4,71,10,88,0.040833333328676724,0.042852112661802284,0.0418427229952395,0.040935863626960334,0.04078120509662622,0.04085853436179328
suv,elhigh-radfar-az000,7,231,26,306,0.09096314225587918,0.023959247836508935,0.057461195046194055,0.07509764431066027,0.005067630026166849,0.04008263716841356
suv,elmid-radnear-az000,9,198,25,258,0.11535621653153846,0.025076573836703323,0.0702163951841209,0.06922336481397093,0.008428045655330042,0.03882570523465048
suv,elmid-radmid-az000,0,53,0,74,nan,0.13975932527057003,0.13975932527057003,nan,0.03716541665508959,0.03716541665508959
suv,ellow-radnear-az090,1,182,2,242,0.0,0.024416761264238942,0.012208380632119471,0.03889344554688279,0.03402335962375456,0.03645840258531867
suv,elmid-radmid-az135,15,260,42,330,0.09456930232036402,0.05308553766457445,0.07382741999246924,0.053422850107900925,0.010428008381613427,0.03192542924475718
suv,elhigh-radnear-az045,16,271,39,336,0.15730551597337736,0.046706627504120496,0.10200607173874893,0.05609475491741982,0.007270044231913562,0.03168239957466669
suv,elmid-radmid-az315,6,118,25,174,0.10404903531195808,0.021121022146008493,0.06258502872898329,0.052027878847045995,0.007360053579765256,0.029693966213405625
suv,elhigh-radmid-az045,1,92,4,120,0.16381714032228656,0.02615942014111341,0.09498828023169999,0.05573351086389167,0.0013553039165665013,0.028544407390229082
suv,elmid-radnear-az225,8,213,24,262,0.06026472754680562,0.01329927203496578,0.0367819997908857,0.043110987430917944,0.010834418385237129,0.026972702908077538
suv,ellow-radmid-az090,9,292,35,424,0.08141363944024088,0.0173325941608324,0.04937311680053664,0.044341733702940554,0.009070238137309412,0.026705985920124985
suv,elhigh-radfar-az135,9,116,25,154,0.10602199490014302,0.03906549981244129,0.07254374735629215,0.02069723373828837,0.023661464381322137,0.022179349059805252
suv,elmid-radmid-az045,3,179,12,252,0.04504603005137153,0.04206117959329015,0.04355360482233084,0.01596126219522198,0.026541898553305777,0.02125158037426388
suv,ellow-radmid-az135,8,322,22,406,0.048095718448321875,0.01681695529635433,0.03245633687233811,0.03276437812124229,0.008470326650539825,0.020617352385891057
suv,elmid-radnear-az135,11,423,59,666,0.0943483933075361,0.0229655857187125,0.0586569895131243,0.023778825150208724,0.01675042651965365,0.020264625834931188
suv,elmid-radnear-az315,3,130,10,183,0.07478718777963234,0.015506984858524862,0.0451470863190786,0.022560852517242453,0.01736610726492617,0.01996347989108431
suv,elmid-radnear-az045,2,75,8,113,0.15098379486688857,0.006569254519564457,0.0787765246932265,0.029236466711827613,0.008828004732143659,0.019032235721985636
suv,elhigh-radmid-az315,1,42,2,52,0.0,0.019453023848589227,0.009726511924294613,0.016917145013252366,0.0199436836569003,0.018430414335076334
suv,ellow-radnear-az270,4,122,14,184,0.0,2.9409537459404218e-05,1.4704768729702109e-05,0.019287222633135037,0.017496288753971363,0.0183917556935532
suv,elmid-radfar-az045,6,160,20,220,0.02492617373496649,0.004410632224551193,0.01466840297975884,0.032054342888872524,0.003601137225909086,0.017827740057390806
suv,elmid-radfar-az000,7,181,19,242,0.09288853692465834,0.03119218773637955,0.06204036233051895,0.016136153340514277,0.01674872980094275,0.016442441570728515
suv,elmid-radnear-az270,1,148,2,257,0.013999998927116342,0.018070128059313934,0.016035063493215138,0.0171199679819658,0.01394740749900332,0.01553368774048456
suv,ellow-radnear-az225,3,218,11,314,0.06983134926075026,0.004977151030099266,0.03740425014542476,0.022083826172331622,0.008752239805722768,0.015418032989027195
suv,ellow-radnear-az045,3,116,8,159,0.008854166666666682,0.005585264481226456,0.007219715573946569,0.01889350638665414,0.010829124555760817,0.01486131547120748
suv,ellow-radmid-az315,8,240,27,325,0.04456106538360807,0.024909699223193988,0.03473538230340103,0.017945882875970057,0.011594396543036935,0.014770139709503496
suv,ellow-radnear-az180,7,339,21,510,0.0586734684298233,0.01032292692918407,0.034498197679503684,0.019033873429323802,0.008850593999901632,0.013942233714612718
suv,elmid-radmid-az270,5,223,18,355,0.061865109823051934,0.017303528701580573,0.03958431926231625,0.018489385188479156,0.004630316703175698,0.011559850945827427
suv,elmid-radfar-az270,2,158,8,199,0.03576919008004409,0.01002896388182735,0.02289907698093572,0.014297355254644206,0.008304696749124159,0.011301026001884183
suv,elhigh-radnear-az225,3,85,10,103,0.016993826638585247,0.008407399580264536,0.012700613109424892,0.01516036653300005,0.007265760207135029,0.01121306337006754
suv,elhigh-radnear-az135,1,138,5,164,0.16604134989617803,0.059207353067554674,0.11262435148186635,0.01131526155983087,0.009764731135139426,0.010539996347485148
suv,ellow-radfar-az315,5,62,18,91,0.0012549999447663662,0.002672250951972685,0.0019636254483695256,0.018481676179508376,0.0025403416473412646,0.01051100891342482
suv,elhigh-radnear-az090,3,227,9,284,0.062103174112382385,0.025902624611301456,0.04400289936184192,0.01290152560093231,0.007273627212825473,0.01008757640687889
suv,elhigh-radnear-az000,11,302,46,489,0.04742661184753372,0.013608577272881827,0.03051759456020777,0.01757312698349284,0.0013484793649538203,0.00946080317422333
suv,elhigh-radfar-az180,4,104,14,122,0.07084325277970899,0.02762896806107986,0.04923611042039443,0.008658933024347004,0.008686342568870832,0.008672637796608918
suv,elhigh-radnear-az180,5,150,12,180,0.040583032409013155,0.022438945238469146,0.03151098882374115,0.011103408064915365,0.005907635318321106,0.008505521691618235
suv,elhigh-radfar-az090,9,156,33,221,0.04297435287544958,0.012667308649331173,0.027820830762390378,0.013776381490494378,0.002154324593437523,0.007965353041965951
suv,elhigh-radnear-az315,3,114,8,146,0.013198543573122149,0.034876034148490186,0.024037288860806166,0.013451623297005074,0.002456097243815621,0.007953860270410347
suv,elmid-radfar-az225,8,219,35,333,0.037578389825585576,0.015568935458251311,0.026573662641918443,0.014134602723148204,0.001343663235850835,0.00773913297949952
suv,elhigh-radmid-az180,5,263,20,364,0.051323524032108825,0.015923947514425996,0.03362373577326741,0.013355760534227911,0.0009361701886285576,0.007145965361428234
suv,ellow-radfar-az225,5,144,13,186,0.0,0.0030726510739039004,0.0015363255369519502,0.011550800905301629,0.0024130530156556296,0.006981926960478629
suv,elhigh-radmid-az225,6,216,25,299,0.05698719951697662,0.01723684005461052,0.037112019785793565,0.011027722266289305,0.002640170166830087,0.006833946216559696
suv,ellow-radfar-az135,0,108,0,136,nan,0.010071159042584083,0.010071159042584083,nan,0.006814280462150395,0.006814280462150395
suv,ellow-radmid-az225,13,243,42,318,0.009628518791234258,0.012073300989873699,0.010850909890553978,0.006266659692183114,0.006910952910169303,0.006588806301176208
suv,elmid-radfar-az090,9,206,27,267,0.0585358769113187,0.04182826794873929,0.05018207243002899,0.006947053198219249,0.006073046839754156,0.006510050018986703
suv,elmid-radnear-az180,1,125,3,185,0.0,0.021388964453554815,0.010694482226777408,0.0,0.012472369235366132,0.006236184617683066
suv,elhigh-radfar-az225,3,112,11,147,0.05435169985135876,0.027168391429529457,0.04076004564044411,0.008888994818574858,0.0008900670333991696,0.004889530925987014
suv,elhigh-radfar-az315,3,128,10,171,0.015594134895521935,0.024758872187502053,0.020176503541511993,0.007006221047470211,0.002750782305229381,0.004878501676349796
suv,elhigh-radfar-az045,0,120,0,170,nan,0.016384140195827217,0.016384140195827217,nan,0.0048669697361624934,0.0048669697361624934
suv,ellow-radnear-az000,2,124,5,167,0.04351851836157339,0.010948708599458455,0.027233613480515922,0.0013384743102336505,0.0068989228970310545,0.004118698603632353
suv,elhigh-radmid-az270,5,162,12,202,0.022312376972861547,0.007686976685157879,0.014999676829009713,0.00753619567527235,0.0004654083530189609,0.0040008020141456555
suv,ellow-radmid-az045,2,106,8,154,0.0033675675396581117,0.006261558608874646,0.004814563074266379,0.003425198519182049,0.003999404976505799,0.003712301747843924
suv,ellow-radmid-az000,3,122,8,172,0.0,0.003702188279158509,0.0018510941395792546,0.004366263210823007,0.001580973978691029,0.002973618594757018
suv,elmid-radfar-az135,6,171,22,240,0.027535180388618036,0.010750705518365801,0.01914294295349192,0.005375360934196642,0.0003859475154006681,0.0028806542247986552
suv,elhigh-radfar-az270,19,249,68,354,0.06557149307642288,0.02185302481482485,0.04371225894562386,0.005496003951581814,0.00020687778622608335,0.002851440868903949
suv,elhigh-radnear-az270,4,264,15,357,0.0524669835099357,0.012728531304016672,0.03259775740697619,0.004693419869248622,0.0007961132080490323,0.002744766538648827
suv,elhigh-radmid-az000,2,156,6,236,0.10509627450826681,0.01700508209823534,0.061050678303251074,0.001803984702986483,0.002731125865732871,0.002267555284359677
suv,elmid-radfar-az180,2,58,7,78,0.04887422765109606,0.0323447095134194,0.040609468582257724,0.0021284296634057065,0.0023107483256649417,0.002219588994535324
suv,elmid-radfar-az315,1,18,2,27,0.1037036974258998,0.018352592158752217,0.06102814479232601,0.0,0.0031357612818719172,0.0015678806409359586
suv,ellow-radfar-az000,2,85,6,116,0.0,0.0047187908426247135,0.0023593954213123568,0.0017721467377480593,0.0012814207355754971,0.0015267837366617783
suv,ellow-radfar-az045,9,142,22,172,0.043525682991400236,0.000714006214016387,0.02211984460270831,0.0025800782825835286,0.0002698619740909569,0.0014249701283372428
suv,ellow-radfar-az270,2,60,3,85,0.0,0.0019521604511702872,0.0009760802255851436,0.0,9.210869095752823e-05,4.6054345478764117e-05
suv,ellow-radfar-az090,2,37,8,48,0.024537035126101087,0.0,0.012268517563050543,0.0,0.0,0.0
tank,elmid-radnear-az180,2,165,2,200,0.5,0.10160855516727327,0.30080427758363665,0.48377506197123665,0.04391210357608113,0.2638435827736589
tank,elhigh-radfar-az090,1,226,3,301,0.4446921170052201,0.022100670744378867,0.2333963938747995,0.29158617073699133,0.00972081381794857,0.15065349227746996
tank,elhigh-radnear-az315,1,100,1,110,0.30000000000000004,0.0459769634474203,0.17298848172371017,0.1895564991559482,0.03916074932051484,0.11435862423823151
tank,elmid-radnear-az090,1,177,4,232,0.05350270299724347,0.06034703392807103,0.05692486846265725,0.1382364970510661,0.038803858278140736,0.08852017766460342
tank,elmid-radfar-az135,7,323,22,445,0.18821676571217796,0.023452596591394936,0.10583468115178644,0.12381193489617348,0.004801860989523985,0.06430689794284873
tank,elmid-radmid-az180,3,49,5,54,0.22551440120724495,0.10724138830164033,0.16637789475444265,0.08913469686711177,0.03149531711055881,0.06031500698883529
tank,elhigh-radnear-az225,4,152,13,221,0.20300881355562758,0.023076704976025996,0.11304275926582678,0.09830854529319308,0.015445453662555482,0.05687699947787428
tank,elmid-radmid-az045,2,108,8,143,0.10858404869919397,0.09483598332144652,0.10171001601032024,0.04795033168649354,0.04260657972543721,0.04527845570596538
tank,elmid-radmid-az315,3,132,7,175,0.12014209145907943,0.0487478502026092,0.08444497083084432,0.04036221163269279,0.03693664974656903,0.038649430689630906
tank,elmid-radmid-az135,5,182,11,219,0.1208038988649756,0.034185723407368966,0.07749481113617228,0.054364667839595884,0.021802490234030514,0.0380835790368132
tank,elmid-radnear-az045,4,133,11,158,0.09900439768458827,0.05176679593174272,0.07538559680816549,0.028188231059704805,0.04778982555074381,0.03798902830522431
