group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,tower,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,3,0.13162145222870594,0.13624242323086927,0.28782019197243225,0.9594006399081074,3,0.3,3,0.3,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,4,0.12833173256434816,0.13283720796213364,0.1918141083016142,0.9590705415080709,2,0.2,2,0.2,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,5,0.0966547925289564,0.10004815269884981,0.18964500368251186,0.9482250184125594,2,0.2,2,0.2,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,6,0.05065542567531117,0.052433838306263754,0.09675071109468547,0.9675071109468547,1,0.1,1,0.1,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,7,0.05039980185000627,0.05216924002987816,0.09671610604930017,0.9671610604930017,1,0.1,1,0.1,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,8,0.0,0.0,0.0,nan,0,0.0,0,0.0,10,0,3,0.9660827303817632,0.0
per_class,tree,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,1,0.28309527190441774,0.29224424269845467,0.4520605466582369,0.9452175066490408,11,0.4782608695652174,11,0.4782608695652174,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,2,0.1599028187463556,0.16507050031430676,0.24272589318185164,0.930449257197098,6,0.2608695652173913,6,0.2608695652173913,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,3,0.1591717962669817,0.16431585291435902,0.3284376337263556,0.9442581969632724,8,0.34782608695652173,8,0.34782608695652173,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,4,0.09466768802173546,0.09772712418618784,0.2072135024660087,0.9531821113436401,5,0.21739130434782608,5,0.21739130434782608,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,5,0.08709250494807551,0.08990712908075436,0.2021570687532495,0.9299225162649478,5,0.21739130434782608,5,0.21739130434782608,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,6,0.07846650519753474,0.08100235738444365,0.16217417953404709,0.9325015323207708,4,0.17391304347826086,4,0.17391304347826086,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,7,0.06224385885042471,0.06425543340940555,0.08187474316596877,0.9415595464086408,2,0.08695652173913043,2,0.08695652173913043,23,0,4,0.968694093989468,0.0
per_class,tree,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,8,0.044053650053942274,0.04547736001208782,0.08386715482194364,0.9644722804523518,2,0.08695652173913043,2,0.08695652173913043,23,0,4,0.968694093989468,0.0
per_class,whitevan,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,1,0.17676875420167806,0.18530393456620003,0.2649314089330788,0.9272599312657759,4,0.2857142857142857,4,0.2857142857142857,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,2,0.16933653549273744,0.17751285533648545,0.2016595053896703,0.7058082688638461,4,0.2857142857142857,3,0.21428571428571427,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,3,0.13498399926376056,0.14150162612176417,0.13498399926376056,0.944887994846324,2,0.14285714285714285,2,0.14285714285714285,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,4,0.12729495918481926,0.13344132504593353,0.2682284593954624,0.9387996078841185,4,0.2857142857142857,4,0.2857142857142857,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,5,0.11487889923301266,0.12042576258824583,0.20367197438012852,0.9504692137739331,3,0.21428571428571427,3,0.21428571428571427,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,6,0.09288816892563093,0.09737322217551642,0.13740870031253952,0.6412406014585178,3,0.21428571428571427,2,0.14285714285714285,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,7,0.07168510408377961,0.0751463792144881,0.13661069532233736,0.9562748672563615,2,0.14285714285714285,2,0.14285714285714285,14,0,3,0.9539395621334054,0.0
per_class,whitevan,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,8,0.066103141747987,0.06929489495136662,0.06610314174798708,0.9254439844718192,1,0.07142857142857142,1,0.07142857142857142,14,0,3,0.9539395621334054,0.0
