ring_id,viewpoint,azimuth,base_coalition_size,added_drone_number,num_contexts_of_this_size,mean_marginal_gain,min_marginal_gain,max_marginal_gain,shapley_component_from_this_size,cumulative_shapley_through_this_size,total_shapley_value,share_of_total_shapley_from_this_size,cumulative_share_of_total_shapley,grand_value_all_8_players,ring_scene_count
ellow-radmid,ellow-radmid-az090,90,7,8,1,0.06413643027316929,0.06413643027316929,0.06413643027316929,0.008017053784146161,0.11511326451380054,0.11511326451380055,0.06964491727349999,0.9999999999999999,0.8974515696586898,149
ellow-radmid,ellow-radmid-az000,0,7,8,1,0.07006548942152457,0.07006548942152457,0.07006548942152457,0.008758186177690572,0.11788186371536265,0.11788186371536272,0.07429629886780606,0.9999999999999994,0.8974515696586898,149
ellow-radmid,ellow-radmid-az045,45,7,8,1,0.07696549705879685,0.07696549705879685,0.07696549705879685,0.009620687132349606,0.13326922237212688,0.1332692223721269,0.07218986470473891,0.9999999999999998,0.8974515696586898,149
ellow-radmid,ellow-radmid-az315,315,7,8,1,0.11092017299231927,0.11092017299231927,0.11092017299231927,0.013865021624039908,0.15426358160303533,0.15426358160303535,0.08987877423797021,0.9999999999999998,0.8974515696586898,149
ellow-radfar,ellow-radfar-az045,45,0,1,1,0.11556153099212246,0.11556153099212246,0.11556153099212246,0.014445191374015308,0.014445191374015308,0.07927803095098257,0.18220926025454312,0.18220926025454312,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,0,1,1,0.13554932447249454,0.13554932447249454,0.13554932447249454,0.016943665559061818,0.016943665559061818,0.09283872348259202,0.18250644691639784,0.18250644691639784,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,0,1,1,0.13979702597640403,0.13979702597640403,0.13979702597640403,0.017474628247050504,0.017474628247050504,0.10110724541108687,0.17283260142239354,0.17283260142239354,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,0,1,1,0.1484635330258593,0.1484635330258593,0.1484635330258593,0.018557941628232412,0.018557941628232412,0.09502851666493575,0.1952881332838908,0.1952881332838908,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,0,1,1,0.15154007510931836,0.15154007510931836,0.15154007510931836,0.018942509388664795,0.018942509388664795,0.1155809253752781,0.16388958063071934,0.16388958063071934,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,0,1,1,0.15166031702766308,0.15166031702766308,0.15166031702766308,0.018957539628457885,0.018957539628457885,0.11674542133043934,0.16238358140658862,0.16238358140658862,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,0,1,1,0.1815464032994458,0.1815464032994458,0.1815464032994458,0.022693300412430725,0.022693300412430725,0.12394982719720254,0.1830845667604359,0.1830845667604359,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,0,1,1,0.2034608568169912,0.2034608568169912,0.2034608568169912,0.0254326071021239,0.0254326071021239,0.13610467033368984,0.18686064952635645,0.18686064952635645,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,1,2,7,0.10259577365735321,0.08446947983886963,0.10965131943436696,0.012824471707169152,0.02726966308118446,0.07927803095098257,0.1617657698271857,0.34397503008172886,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,1,2,7,0.1214147381799893,0.10705749388045202,0.1296451430325486,0.015176842272498662,0.03212050783156048,0.09283872348259202,0.1634753441579196,0.3459817910743174,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,1,2,7,0.12589041420362507,0.11050265972648415,0.1397970259764041,0.015736301775453133,0.03321093002250364,0.10110724541108687,0.15563970427115975,0.3284723056935533,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,1,2,7,0.12826475484869115,0.11589302307767621,0.1425533214681038,0.016033094356086394,0.034591035984318806,0.09502851666493575,0.1687187690471695,0.3640069023310603,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,1,2,7,0.1392739544859839,0.12510952383014165,0.14561003276866197,0.017409244310747987,0.03635175369941278,0.1155809253752781,0.1506238529776618,0.3145134336083811,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,1,2,7,0.13957707090651472,0.13291788661479262,0.15166031702766314,0.01744713386331434,0.036404673491772226,0.11674542133043934,0.14944597967513867,0.3118295610817273,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,1,2,7,0.16013892320895654,0.1489758933512627,0.16988729858247406,0.020017365401119567,0.04271066581355029,0.12394982719720254,0.16149571043186856,0.34458027719230444,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,1,2,7,0.18063129985593787,0.17471036138255697,0.19567021568641918,0.022578912481992234,0.04801151958411613,0.13610467033368984,0.1658937377140342,0.35275438724039065,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,2,3,21,0.09118846988206362,0.0739644264152779,0.10349692436322566,0.011398558735257953,0.038668221816442416,0.07927803095098257,0.1437795389028476,0.4877545689845765,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,2,3,21,0.1083084079955338,0.09043305154431286,0.12123231880575219,0.013538550999441725,0.04565905883100221,0.09283872348259202,0.14582870694016284,0.4918104980144803,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,2,3,21,0.11092496445404064,0.09287695015388786,0.13363297650522094,0.01386562055675508,0.04845665654107389,0.09502851666493575,0.14591010197122553,0.5099170043022858,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,2,3,21,0.1136064514598077,0.08958583281601618,0.133892844536458,0.014200806432475963,0.0474117364549796,0.10110724541108687,0.14045290596868323,0.4689252116622365,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,2,3,21,0.12820059059161615,0.11339490426401028,0.13673014734001554,0.01602507382395202,0.0523768275233648,0.1155809253752781,0.13864808377265045,0.45316151738103155,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,2,3,21,0.12861008299240603,0.11665253673863463,0.14182150907303936,0.016076260374050754,0.052480933865822976,0.11674542133043934,0.1377035620827311,0.44953312316445837,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,2,3,21,0.14166275071209736,0.12357850556569827,0.1574060176908254,0.01770784383901217,0.06041850965256246,0.12394982719720254,0.14286299738715427,0.4874432745794587,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,2,3,21,0.15979092682853052,0.14853847494577188,0.17940486581026122,0.019973865853566315,0.06798538543768246,0.13610467033368984,0.14675371392176398,0.49950810116215466,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,3,4,35,0.08113247403359027,0.06687153834406984,0.09570628323265362,0.010141559254198783,0.0488097810706412,0.07927803095098257,0.1279239548781085,0.615678523862685,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,3,4,35,0.09612962387408405,0.07934880161712343,0.1197860167945678,0.012016202984260507,0.06047285952533439,0.09502851666493575,0.12644839050396672,0.6363653948062525,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,3,4,35,0.09618035200798726,0.07871843197818157,0.11381591453751927,0.012022544000998408,0.05768160283200061,0.09283872348259202,0.1294992385720677,0.621309736586548,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,3,4,35,0.10278797402342955,0.08307111590008087,0.12796280219580175,0.012848496752928694,0.06026023320790829,0.10110724541108687,0.12707790327674973,0.5960031149389862,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,3,4,35,0.11816260917991375,0.10558439676029402,0.13080010499935923,0.014770326147489219,0.06714715367085401,0.1155809253752781,0.1277920738178177,0.5809535911988493,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,3,4,35,0.11870937137419629,0.10636196062104891,0.131118380999109,0.014838671421774537,0.0673196052875975,0.11674542133043934,0.12710281270710194,0.5766359358715603,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,3,4,35,0.12575336592990358,0.10379753078725912,0.14083851613587134,0.015719170741237947,0.07613768039380041,0.12394982719720254,0.12681881932944492,0.6142620939089036,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,3,4,35,0.14078236348846782,0.12761598926239237,0.16093381727979894,0.017597795436058477,0.08558318087374094,0.13610467033368984,0.12929604394113517,0.6288041451032899,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,4,5,35,0.07222064047926958,0.06081179399674086,0.08789577572893736,0.009027580059908698,0.057837361130549894,0.07927803095098257,0.11387240514954806,0.729550929012233,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,4,5,35,0.08356419514099737,0.06559307551014959,0.10416566635071844,0.010445524392624672,0.07091838391795906,0.09502851666493575,0.1099198930933006,0.7462852878995531,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,4,5,35,0.08498058830620876,0.06887962402355785,0.10407014199562303,0.010622573538276095,0.0683041763702767,0.09283872348259202,0.11441964236257417,0.7357293789491222,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,4,5,35,0.09327781817296789,0.07714107355942457,0.11609932916418852,0.011659727271620986,0.07191996047952928,0.10110724541108687,0.11532039295714452,0.7113235078961307,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,4,5,35,0.10900263600457544,0.09956770265629744,0.12029505157576753,0.01362532950057193,0.08077248317142594,0.1155809253752781,0.11788562391529603,0.6988392151141452,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,4,5,35,0.1098249541407445,0.0989455563528161,0.12011798795179007,0.013728119267593063,0.08104772455519058,0.11674542133043934,0.11759021562598698,0.6942261514975473,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,4,5,35,0.1120462489834104,0.09719803113761494,0.12766214759749678,0.0140057811229263,0.09014346151672671,0.12394982719720254,0.11299556796189224,0.7272576618707959,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,4,5,35,0.12344823558944848,0.10774300258628211,0.141060830603689,0.01543102944868106,0.101014210322422,0.13610467033368984,0.11337619356373721,0.7421803386670272,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,5,6,21,0.06424582358643824,0.0553819529481715,0.07948295150214091,0.00803072794830478,0.06586808907885468,0.07927803095098257,0.10129827711374619,0.8308492061259792,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,5,6,21,0.07291414028695674,0.05909166646442121,0.08635651711345838,0.009114267535869592,0.08003265145382865,0.09502851666493575,0.09591086818713476,0.8421961560866879,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,5,6,21,0.0746591349790574,0.06214510685006325,0.09235552242949185,0.009332391872382176,0.07763656824265888,0.09283872348259202,0.10052262162062225,0.8362520005697444,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,5,6,21,0.08491882018690015,0.07128967691927757,0.10411147162705969,0.01061485252336252,0.0825348130028918,0.10110724541108687,0.1049860717716532,0.816309579667784,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,5,6,21,0.10017687999365305,0.09098631265267387,0.1165806202686358,0.01252210999920663,0.10266557151593333,0.12394982719720254,0.10102563498764801,0.8282832968584438,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,5,6,21,0.10056329681929982,0.09363766031564102,0.10959192350183711,0.012570412102412477,0.0933428952738384,0.1155809253752781,0.10875853486721776,0.8075977499813629,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,5,6,21,0.10190684938090985,0.0935073851077246,0.11047317075877783,0.012738356172613732,0.09378608072780431,0.11674542133043934,0.10911225491712219,0.8033384064146695,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,5,6,21,0.10763116888517113,0.09601521033365268,0.11821311509541377,0.013453896110646391,0.11446810643306839,0.13610467033368984,0.09884962858115945,0.8410299672481866,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,6,7,7,0.05700087772243285,0.05028585773747485,0.06671930836872886,0.007125109715304106,0.07299319879415879,0.07927803095098257,0.08987495816728276,0.9207241642932621,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,6,7,7,0.06386492134413838,0.05610920082760318,0.06915460782061977,0.007983115168017297,0.08801576662184595,0.09502851666493575,0.08400757423337704,0.9262037303200649,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,6,7,7,0.06516601011539239,0.056715265801493886,0.07382879791338115,0.008145751264424048,0.08578231950708293,0.09283872348259202,0.08774087965515208,0.9239928802248965,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,6,7,7,0.07755381634370394,0.07102564292185654,0.08630232238979962,0.009694227042962992,0.09222904004585479,0.10110724541108687,0.09588063648206141,0.9121902161498453,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,6,7,7,0.08978073908166688,0.08523104183868324,0.10013996915449686,0.01122259238520836,0.11388816390114169,0.12394982719720254,0.09054141210986412,0.9188247089683079,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,6,7,7,0.09268721737778575,0.08819948907054975,0.09787730393570582,0.011585902172223219,0.10492879744606162,0.1155809253752781,0.10024060747571552,0.9078383574570784,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,6,7,7,0.09317378912933451,0.08501481728633387,0.09956538486164723,0.011646723641166814,0.1261148300742352,0.13610467033368984,0.08557181478499135,0.926601782033178,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,6,7,7,0.09490507518355153,0.08876964963752865,0.09977004268484735,0.01186313439794394,0.10564921512574825,0.11674542133043934,0.10161541465824352,0.904953821072913,0.860633360746207,154
ellow-radfar,ellow-radfar-az045,45,7,8,1,0.05027865725458991,0.05027865725458991,0.05027865725458991,0.006284832156823739,0.07927803095098253,0.07927803095098257,0.07927583570673742,0.9999999999999994,0.860633360746207,154
ellow-radfar,ellow-radfar-az090,90,7,8,1,0.05610200034471824,0.05610200034471824,0.05610200034471824,0.00701275004308978,0.09502851666493572,0.09502851666493575,0.07379626967993483,0.9999999999999997,0.860633360746207,154
ellow-radfar,ellow-radfar-az315,315,7,8,1,0.05645123180407274,0.05645123180407274,0.05645123180407274,0.007056403975509093,0.09283872348259202,0.09283872348259202,0.07600711977510358,1.0,0.860633360746207,154
ellow-radfar,ellow-radfar-az180,180,7,8,1,0.07102564292185642,0.07102564292185642,0.07102564292185642,0.008878205365232053,0.10110724541108684,0.10110724541108687,0.0878097838501544,0.9999999999999998,0.860633360746207,154
ellow-radfar,ellow-radfar-az000,0,7,8,1,0.07991872207563733,0.07991872207563733,0.07991872207563733,0.009989840259454666,0.1361046703336899,0.13610467033368984,0.07339821796682235,1.0000000000000004,0.860633360746207,154
ellow-radfar,ellow-radfar-az135,135,7,8,1,0.08049330636848695,0.08049330636848695,0.08049330636848695,0.010061663296060869,0.12394982719720256,0.12394982719720254,0.08117529103169216,1.0000000000000002,0.860633360746207,154
ellow-radfar,ellow-radfar-az270,270,7,8,1,0.08521702343373183,0.08521702343373183,0.08521702343373183,0.010652127929216479,0.1155809253752781,0.1155809253752781,0.09216164254292161,1.0,0.860633360746207,154
ellow-radfar,ellow-radfar-az225,225,7,8,1,0.08876964963752854,0.08876964963752854,0.08876964963752854,0.011096206204691067,0.11674542133043932,0.11674542133043934,0.09504617892708674,0.9999999999999998,0.860633360746207,154
elmid-radnear,elmid-radnear-az000,0,0,1,1,0.12948474099487683,0.12948474099487683,0.12948474099487683,0.016185592624359604,0.016185592624359604,0.0715045877128996,0.2263574008614231,0.2263574008614231,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,0,1,1,0.145213904569886,0.145213904569886,0.145213904569886,0.01815173807123575,0.01815173807123575,0.07935805569585955,0.2287321420877856,0.2287321420877856,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,0,1,1,0.18193630958748558,0.18193630958748558,0.18193630958748558,0.022742038698435697,0.022742038698435697,0.11202051897144114,0.2030167232507968,0.2030167232507968,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,0,1,1,0.19097696959349028,0.19097696959349028,0.19097696959349028,0.023872121199186285,0.023872121199186285,0.11870761940103938,0.20110015953177532,0.20110015953177532,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,0,1,1,0.19710768743664897,0.19710768743664897,0.19710768743664897,0.02463846092958112,0.02463846092958112,0.10409147290288452,0.23670008928174513,0.23670008928174513,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,0,1,1,0.2050563717331663,0.2050563717331663,0.2050563717331663,0.025632046466645787,0.025632046466645787,0.11242490632751628,0.22799259793888108,0.22799259793888108,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,0,1,1,0.2603478563729449,0.2603478563729449,0.2603478563729449,0.03254348204661811,0.03254348204661811,0.19184559984855604,0.16963371624008117,0.16963371624008117,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,0,1,1,0.26294263328350614,0.26294263328350614,0.26294263328350614,0.03286782916043827,0.03286782916043827,0.15349121214559056,0.21413492473603143,0.21413492473603143,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,1,2,7,0.1086950498529916,0.09882354460127132,0.12325144276625338,0.01358688123162395,0.029772473855983556,0.0715045877128996,0.1900141189006932,0.41637151976211634,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,1,2,7,0.1204156174768366,0.1067022470429182,0.1328116820423384,0.015051952184604575,0.03320369025584033,0.07935805569585955,0.1896713831081159,0.41840352519590157,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,1,2,7,0.156294631613666,0.13667501120747327,0.16615467017236463,0.01953682895170825,0.04227886765014395,0.11202051897144114,0.17440402107661213,0.37742074432740896,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,1,2,7,0.1625552797910013,0.1338291282098638,0.19087438920802552,0.02031940997387516,0.04495787090345628,0.10409147290288452,0.19520724807912754,0.43190733736087267,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,1,2,7,0.16283057482412386,0.1539444306964925,0.17259388465866798,0.020353821853015482,0.04422594305220177,0.11870761940103938,0.1714617979512549,0.3725619574830302,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,1,2,7,0.1724322920416211,0.1558773438180468,0.1891057770125868,0.02155403650520264,0.047186082971848425,0.11242490632751628,0.19171940817465669,0.41971200611353776,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,1,2,7,0.22343097034711484,0.19966407405672099,0.24272775479026884,0.027928871293389355,0.06079670045382762,0.15349121214559056,0.18195746129685958,0.396092386032891,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,1,2,7,0.23669203463523467,0.21600548696556376,0.2481410703054827,0.029586504329404333,0.06212998637602245,0.19184559984855604,0.15422039573886542,0.3238541119789466,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,2,3,21,0.09029493175651718,0.07034832621061132,0.11104465669879143,0.011286866469564647,0.0410593403255482,0.0715045877128996,0.15784814416220275,0.5742196639243191,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,2,3,21,0.09885429311703846,0.08144616174373448,0.11305545643803261,0.012356786639629807,0.04556047689547014,0.07935805569585955,0.15570929165637956,0.5741128168522811,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,2,3,21,0.1321571890872833,0.09345496849764223,0.17249130427320336,0.016519648635910412,0.06147751953936669,0.10409147290288452,0.1587031884093229,0.5906105257701956,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,2,3,21,0.13373162013605164,0.10750310165070559,0.1502040754517851,0.016716452517006455,0.05899532016715041,0.11202051897144114,0.14922670123737064,0.5266474455647796,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,2,3,21,0.1386311372390401,0.12328323430288696,0.15394847591429667,0.017328892154880014,0.061554835207081784,0.11870761940103938,0.14597961143788454,0.5185415689209147,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,2,3,21,0.14308513839356246,0.11849124937958039,0.16403629694817,0.017885642299195308,0.06507172527104374,0.11242490632751628,0.15908967935530982,0.5788016854688477,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,2,3,21,0.1882850191708044,0.16255264775469497,0.2227498091943766,0.02353562739635055,0.08433232785017818,0.15349121214559056,0.15333534127039386,0.5494277273032849,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,2,3,21,0.21527603980427368,0.19093600690114698,0.23573884777793508,0.02690950497553421,0.08903949135155666,0.19184559984855604,0.14026646947741683,0.4641205814563634,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,3,4,35,0.0740623014936531,0.051454901635006434,0.09526301728367037,0.009257787686706638,0.05031712801225484,0.0715045877128996,0.12947124069686106,0.7036909046211801,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,3,4,35,0.0803332934126502,0.059888385396898,0.10034117078958804,0.010041661676581276,0.055602138572051416,0.07935805569585955,0.12653613534920807,0.7006489522014893,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,3,4,35,0.10578050031206582,0.07023208974326367,0.13959353263457064,0.013222562539008227,0.07470008207837492,0.10409147290288452,0.12702829703778562,0.7176388228079812,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,3,4,35,0.11405063707680108,0.08744878054541816,0.13368581172568894,0.014256329634600134,0.07325164980175054,0.11202051897144114,0.1272653417918434,0.6539127873566231,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,3,4,35,0.11685654864160211,0.08787932622869205,0.14022565430833056,0.014607068580200264,0.079678793851244,0.11242490632751628,0.12992733600904185,0.7087290214778895,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,3,4,35,0.11822029469085087,0.10320327131430435,0.1317946171818617,0.014777536836356358,0.07633237204343814,0.11870761940103938,0.12448684348080667,0.6430284124017214,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,3,4,35,0.15730814167673363,0.1330229890648601,0.19780416160908426,0.019663517709591703,0.10399584555976987,0.15349121214559056,0.12810842676087753,0.6775361540641623,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,3,4,35,0.19594150973267363,0.17285094598006057,0.2192908706373612,0.024492688716584204,0.11353218006814086,0.19184559984855604,0.1276687541226844,0.5917893355790479,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,4,5,35,0.05977507385259873,0.04432030728245695,0.07642149352809502,0.007471884231574842,0.05778901224382968,0.0715045877128996,0.10449517255557711,0.8081860771767573,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,4,5,35,0.06465598028583039,0.04748616286935037,0.08776661257435192,0.008081997535728799,0.06368413610778022,0.07935805569585955,0.10184218180323275,0.802491134004722,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,4,5,35,0.0832922984519196,0.052147028822177366,0.11392221827144156,0.01041153730648995,0.08511161938486486,0.10409147290288452,0.10002296072996995,0.817661783537951,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,4,5,35,0.09358816063835158,0.06857342437407643,0.12120962178977346,0.011698520079793948,0.09137731393103796,0.11242490632751628,0.10405630266405394,0.8127853241419435,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,4,5,35,0.09705504435807288,0.07990680053514321,0.11664583871264456,0.01213188054475911,0.08538353034650965,0.11202051897144114,0.1083005207988016,0.7622133081554247,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,4,5,35,0.10143968503216774,0.08537002579983899,0.11421306394426745,0.012679960629020968,0.0890123326724591,0.11870761940103938,0.10681673756916352,0.7498451499708849,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,4,5,35,0.13030369978706083,0.10454777067420007,0.16684580952733596,0.016287962473382604,0.12028380803315247,0.15349121214559056,0.10611657987255343,0.7836527339367158,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,4,5,35,0.17853008227304618,0.16044872345251293,0.2063299784975663,0.022316260284130772,0.13584844035227164,0.19184559984855604,0.11632406634161717,0.7081134019206651,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,5,6,21,0.047211163621553594,0.03804030585806617,0.0634026138681022,0.005901395452694199,0.06369040769652388,0.0715045877128996,0.08253170378926014,0.8907177809660175,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,5,6,21,0.051625715658737574,0.039811868075565804,0.06993336705988651,0.006453214457342197,0.07013735056512241,0.07935805569585955,0.08131769863508499,0.8838088326398069,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,5,6,21,0.06455966849341552,0.04527474700891365,0.09029405695426618,0.00806995856167694,0.0931815779465418,0.10409147290288452,0.07752756625133037,0.8951893497892814,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,5,6,21,0.07312161223642273,0.05262282965349685,0.09013972922413349,0.009140201529552841,0.1005175154605908,0.11242490632751628,0.0813005038485476,0.8940858279904912,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,5,6,21,0.08254820390202568,0.07249202841728741,0.09724631114929105,0.01031852548775321,0.09570205583426286,0.11202051897144114,0.09211281631701641,0.854326124472441,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,5,6,21,0.08813094611560247,0.07829757866520226,0.09805495613975213,0.01101636826445031,0.10002870093690941,0.11870761940103938,0.09280253719209748,0.8426476871629823,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,5,6,21,0.10707505542394483,0.08476509618827377,0.13386771856152968,0.013384381927993103,0.13366818996114557,0.15349121214559056,0.08719966270966481,0.8708523966463806,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,5,6,21,0.16288339527800305,0.1494765797483557,0.18731394597900908,0.02036042440975038,0.15620886476202203,0.19184559984855604,0.10612922280116412,0.8142426247218292,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,6,7,7,0.03614848558871705,0.031807007629442885,0.04503747606668318,0.004518560698589631,0.06820896839511352,0.0715045877128996,0.06319259844881914,0.9539103794148367,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,6,7,7,0.04104586145353022,0.03324399914714338,0.051824234275121284,0.005130732681691278,0.07526808324681368,0.07935805569585955,0.06465295346139599,0.9484617861012028,0.9434439730057872,151
elmid-radnear,elmid-radnear-az045,45,6,7,7,0.04944969542312432,0.039041448780290366,0.06122251234702325,0.00618121192789054,0.09936278987443234,0.10409147290288452,0.05938250036732116,0.9545718501566025,0.9434439730057872,151
elmid-radnear,elmid-radnear-az315,315,6,7,7,0.05529854128842704,0.04575054784023325,0.07103527454137915,0.00691231766105338,0.10742983312164418,0.11242490632751628,0.06148386409072393,0.9555696920812151,0.9434439730057872,151
elmid-radnear,elmid-radnear-az090,90,6,7,7,0.07033347763081788,0.06565628055376227,0.08360727558601433,0.008791684703852234,0.1044937405381151,0.11202051897144114,0.07848280640525879,0.9328089308776998,0.9434439730057872,151
elmid-radnear,elmid-radnear-az180,180,6,7,7,0.07813571579376669,0.07250761647194548,0.08437790158675285,0.009766964474220836,0.10979566541113024,0.11870761940103938,0.08227748583875079,0.9249251730017332,0.9434439730057872,151
elmid-radnear,elmid-radnear-az135,135,6,7,7,0.08742557050954392,0.07168282652079305,0.10223329586041952,0.01092819631369299,0.14459638627483856,0.15349121214559056,0.0711975373764545,0.9420499340228351,0.9434439730057872,151
elmid-radnear,elmid-radnear-az270,270,6,7,7,0.14884308660015586,0.14253079551650705,0.1552668266106737,0.018605385825019482,0.1748142505870415,0.19184559984855604,0.09698104016827425,0.9112236648901034,0.9434439730057872,151
elmid-radnear,elmid-radnear-az000,0,7,8,1,0.026364954542288932,0.026364954542288932,0.026364954542288932,0.0032956193177861165,0.07150458771289964,0.0715045877128996,0.04608962058516392,1.0000000000000007,0.9434439730057872,151
elmid-radnear,elmid-radnear-az225,225,7,8,1,0.03271977959236738,0.03271977959236738,0.03271977959236738,0.004089972449045923,0.0793580556958596,0.07935805569585955,0.051538213898797855,1.0000000000000007,0.9434439730057872,151
