combination_label,viewpoint_1,viewpoint_2,viewpoint_3,drone_count,sample_count,mean_best_box_quality,mean_noisy_or_max_iou,mean_support_weighted_or,mean_support_ratio,mean_target_ap50_95,mean_azimuth_gap_max,elevation_pattern,radius_pattern
ellow-radmid-az315 + elhigh-radnear-az315,ellow-radmid-az315,elhigh-radnear-az315,,2,4,0.9644521781729329,0.9878919303665891,0.9844428460363769,1.0,0.98828125,0.0,low + high,near + mid
ellow-radmid-az315 + ellow-radfar-az000,ellow-radmid-az315,ellow-radfar-az000,,2,5,0.8771969769346455,0.9450043856581823,0.9378301231233518,1.0,0.9348611115747028,45.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az045,ellow-radmid-az315,ellow-radfar-az045,,2,5,0.9221560871757646,0.963957035836011,0.9308216081725419,1.0,0.9610049271708345,90.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az090,ellow-radmid-az315,ellow-radfar-az090,,2,4,0.9365805743153199,0.9671599143284052,0.9581412430027567,1.0,0.9089304576091279,135.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az135,ellow-radmid-az315,ellow-radfar-az135,,2,3,0.8706281362053865,0.9185187199534312,0.7616157295924747,0.8333333333333334,0.9313657416789619,180.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az180,ellow-radmid-az315,ellow-radfar-az180,,2,3,0.9607258966953888,0.9876834438848053,0.9750870824254122,1.0,0.9838541666666667,135.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az225,ellow-radmid-az315,ellow-radfar-az225,,2,3,0.9274398798541886,0.9752222695024854,0.9493230985309203,1.0,0.806462931993594,90.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az270,ellow-radmid-az315,ellow-radfar-az270,,2,8,0.941327829423535,0.9744060320768223,0.9601596941682842,1.0,0.9261250429670327,45.0,low + low,mid + far
ellow-radmid-az315 + ellow-radfar-az315,ellow-radmid-az315,ellow-radfar-az315,,2,1,0.9548552861403472,0.9906842669476421,0.9831188362399499,1.0,0.7934693860179004,0.0,low + low,mid + far
ellow-radmid-az315 + elmid-radfar-az000,ellow-radmid-az315,elmid-radfar-az000,,2,5,0.9384726027436336,0.9731876990566833,0.9644110322475253,1.0,0.95330221896431,45.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az045,ellow-radmid-az315,elmid-radfar-az045,,2,5,0.9344439754498041,0.9720388414886012,0.9651097500112422,1.0,1.0,90.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az090,ellow-radmid-az315,elmid-radfar-az090,,2,8,0.9400481152177296,0.9780459526355072,0.9717037327839254,1.0,0.9885424899705961,135.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az135,ellow-radmid-az315,elmid-radfar-az135,,2,2,0.9340099757969114,0.9733275137140862,0.9613885017730073,1.0,0.8906630207013118,180.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az180,ellow-radmid-az315,elmid-radfar-az180,,2,3,0.9533826565811196,0.9850445445475816,0.9803650805109524,1.0,0.8433452193397836,135.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az225,ellow-radmid-az315,elmid-radfar-az225,,2,6,0.9404655314952853,0.9759738301912417,0.9598937849817206,1.0,0.9575968020307072,90.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az270,ellow-radmid-az315,elmid-radfar-az270,,2,2,0.9405138920823362,0.974888060897569,0.967881664938985,1.0,1.0,45.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radfar-az315,ellow-radmid-az315,elmid-radfar-az315,,2,6,0.9031129091069244,0.9555305769122735,0.9398773667006736,1.0,0.911612306805566,0.0,low + mid,mid + far
ellow-radmid-az315 + elmid-radmid-az000,ellow-radmid-az315,elmid-radmid-az000,,2,9,0.9309928914763385,0.9672976678081727,0.9605955679612445,1.0,0.9555416284384446,45.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az045,ellow-radmid-az315,elmid-radmid-az045,,2,6,0.9623777114633606,0.9884476646727786,0.9777248831362715,1.0,0.9555555583702193,90.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az090,ellow-radmid-az315,elmid-radmid-az090,,2,3,0.9641654194056682,0.9871805274736293,0.9828596761258179,1.0,1.0,135.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az135,ellow-radmid-az315,elmid-radmid-az135,,2,4,0.9307503555278025,0.9712649738889355,0.9679822022806284,1.0,0.9481481512870501,180.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az180,ellow-radmid-az315,elmid-radmid-az180,,2,5,0.9471957057610958,0.9776683740741101,0.9739416157123639,1.0,0.9405389634479177,135.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az225,ellow-radmid-az315,elmid-radmid-az225,,2,7,0.9245114447267555,0.9653208796592414,0.9487672504245063,1.0,0.9379816422183052,90.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az270,ellow-radmid-az315,elmid-radmid-az270,,2,3,0.9514094983476179,0.9826922764367962,0.9750351035993999,1.0,0.9328138558831051,45.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radmid-az315,ellow-radmid-az315,elmid-radmid-az315,,2,5,0.9523480040144783,0.9832892259623325,0.957083373724069,1.0,0.9535042728046849,0.0,low + mid,mid + mid
ellow-radmid-az315 + elmid-radnear-az000,ellow-radmid-az315,elmid-radnear-az000,,2,3,0.945623788832935,0.9761847185485268,0.9753302704032062,1.0,0.9906666673819223,45.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az045,ellow-radmid-az315,elmid-radnear-az045,,2,3,0.9705433975375151,0.9884490423820925,0.9851139103442949,1.0,0.9331481491547194,90.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az090,ellow-radmid-az315,elmid-radnear-az090,,2,2,0.9413716280611855,0.9712536395810432,0.9673074989565356,1.0,0.8779846930089502,135.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az135,ellow-radmid-az315,elmid-radnear-az135,,2,9,0.9568408755659014,0.9829388311038362,0.970365925178235,1.0,0.93123355250034,180.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az180,ellow-radmid-az315,elmid-radnear-az180,,2,2,0.9622468844009795,0.9847084392450944,0.9733164105574914,1.0,0.96875,135.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az225,ellow-radmid-az315,elmid-radnear-az225,,2,5,0.9616539618812212,0.98706476351986,0.9796037620726186,1.0,0.9770000014603137,90.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az270,ellow-radmid-az315,elmid-radnear-az270,,2,5,0.9479619895771407,0.9772344226891152,0.9724673173178168,1.0,0.9133873502552532,45.0,low + mid,near + mid
ellow-radmid-az315 + elmid-radnear-az315,ellow-radmid-az315,elmid-radnear-az315,,2,5,0.9310079825435935,0.9703441453495769,0.9575921559226022,1.0,0.9800000000000001,0.0,low + mid,near + mid
ellow-radnear-az000 + elhigh-radfar-az000,ellow-radnear-az000,elhigh-radfar-az000,,2,5,0.9446686278224853,0.9721930198116896,0.9376802299568536,1.0,0.9425000000000001,0.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az045,ellow-radnear-az000,elhigh-radfar-az045,,2,8,0.9408124443496133,0.9779823585794746,0.9605785642632342,1.0,0.9783333343019088,45.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az090,ellow-radnear-az000,elhigh-radfar-az090,,2,8,0.9210898444884674,0.9608769876059738,0.8396442035459605,0.9375,0.9549635420652727,90.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az135,ellow-radnear-az000,elhigh-radfar-az135,,2,5,0.9531773432658696,0.9721759722718003,0.8721728437410883,0.9,0.9582227387215765,135.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az180,ellow-radnear-az000,elhigh-radfar-az180,,2,5,0.9436771069708186,0.9761545336385404,0.9728742965146859,1.0,0.9800000000000001,180.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az225,ellow-radnear-az000,elhigh-radfar-az225,,2,6,0.9464381462360709,0.979036846995638,0.9667063070288296,1.0,0.9192508453494471,135.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az270,ellow-radnear-az000,elhigh-radfar-az270,,2,2,0.9534983432923898,0.9751730330211397,0.9693218263675227,1.0,1.0,90.0,low + high,near + far
ellow-radnear-az000 + elhigh-radfar-az315,ellow-radnear-az000,elhigh-radfar-az315,,2,8,0.9298075428964916,0.9722036059089312,0.9519506580491647,1.0,0.9624795753146625,45.0,low + high,near + far
ellow-radnear-az000 + elhigh-radmid-az000,ellow-radnear-az000,elhigh-radmid-az000,,2,6,0.931264039838482,0.9693574656948943,0.9313986210777633,1.0,0.9740069150623248,0.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az045,ellow-radnear-az000,elhigh-radmid-az045,,2,7,0.9025015156435627,0.9520921506434181,0.9057487723381454,1.0,0.956547619083098,45.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az090,ellow-radnear-az000,elhigh-radmid-az090,,2,3,0.9227042720121984,0.9560339096857201,0.7567539053680662,0.8333333333333334,0.9722222223877907,90.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az135,ellow-radnear-az000,elhigh-radmid-az135,,2,5,0.8817108915930966,0.9313094921206515,0.8032007221703303,0.9,0.9405555558370219,135.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az180,ellow-radnear-az000,elhigh-radmid-az180,,2,6,0.8891354831395363,0.9204547133656308,0.8328567711250486,0.9166666666666666,0.9031712969362874,180.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az225,ellow-radnear-az000,elhigh-radmid-az225,,2,5,0.939847175694726,0.9679951960658452,0.8439869745305331,0.9,0.97875,135.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az270,ellow-radnear-az000,elhigh-radmid-az270,,2,4,0.8807670286720883,0.897776098947057,0.8086095401375293,0.875,0.925,90.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radmid-az315,ellow-radnear-az000,elhigh-radmid-az315,,2,4,0.957839000073311,0.9798327749933117,0.9714040590771922,1.0,0.975,45.0,low + high,near + mid
ellow-radnear-az000 + elhigh-radnear-az000,ellow-radnear-az000,elhigh-radnear-az000,,2,7,0.9500748592178146,0.9807354308636854,0.9732026798127371,1.0,0.9291052293448644,0.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az045,ellow-radnear-az000,elhigh-radnear-az045,,2,2,0.9188525649991774,0.9629874731250772,0.9537665739929846,1.0,0.9262500000186265,45.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az090,ellow-radnear-az000,elhigh-radnear-az090,,2,4,0.8916509939008987,0.9301363366430707,0.9099604677184651,1.0,0.875,90.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az135,ellow-radnear-az000,elhigh-radnear-az135,,2,6,0.9373802364007435,0.9737049375661709,0.9556543076208861,1.0,0.9749629636876009,135.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az180,ellow-radnear-az000,elhigh-radnear-az180,,2,8,0.9280998373722982,0.955791720255874,0.8372396355126803,0.875,0.9634375001303852,180.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az225,ellow-radnear-az000,elhigh-radnear-az225,,2,5,0.8692347505124118,0.9352054819728151,0.9163097224812897,1.0,0.9288888891206847,135.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az270,ellow-radnear-az000,elhigh-radnear-az270,,2,1,0.9710712911851971,0.9909620175418221,0.9875673770831356,1.0,1.0,90.0,low + high,near + near
ellow-radnear-az000 + elhigh-radnear-az315,ellow-radnear-az000,elhigh-radnear-az315,,2,6,0.9356809323467802,0.9741321219434952,0.957871578875892,1.0,0.9401960795319159,45.0,low + high,near + near
ellow-radnear-az000 + ellow-radfar-az000,ellow-radnear-az000,ellow-radfar-az000,,2,8,0.9272149832075347,0.9603933988258223,0.8968850686964592,0.9375,0.9278628481754826,0.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az045,ellow-radnear-az000,ellow-radfar-az045,,2,3,0.7787939381964945,0.7987614782695872,0.6775849339073288,0.8333333333333334,0.8052579371258616,45.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az090,ellow-radnear-az000,ellow-radfar-az090,,2,5,0.9061292720489043,0.9347102396847149,0.833930058496577,0.9,0.8287619050592184,90.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az135,ellow-radnear-az000,ellow-radfar-az135,,2,6,0.8791229603961993,0.9328951171270861,0.8106342184595307,0.9166666666666666,0.9079950145273297,135.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az180,ellow-radnear-az000,ellow-radfar-az180,,2,5,0.8896090511773884,0.9097905459104643,0.839005309462489,0.9,0.8555555556714534,180.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az225,ellow-radnear-az000,ellow-radfar-az225,,2,2,0.90583410953443,0.9525702863121752,0.8756621008330301,1.0,0.9026666682610909,135.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az270,ellow-radnear-az000,ellow-radfar-az270,,2,5,0.6844025209249267,0.720973421971963,0.605850990145248,0.7,0.6679166667535901,90.0,low + low,near + far
ellow-radnear-az000 + ellow-radfar-az315,ellow-radnear-az000,ellow-radfar-az315,,2,7,0.9518036284190424,0.9672440708286245,0.8988545806834464,0.9285714285714286,0.9210084042911019,45.0,low + low,near + far
ellow-radnear-az000 + ellow-radmid-az000,ellow-radnear-az000,ellow-radmid-az000,,2,9,0.9344706303559734,0.9592572837876092,0.8914317457983455,0.9444444444444444,0.8151147285255731,0.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az045,ellow-radnear-az000,ellow-radmid-az045,,2,10,0.8907390442713201,0.9321068026328732,0.8624800930406972,0.95,0.8283130269210254,45.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az090,ellow-radnear-az000,ellow-radmid-az090,,2,3,0.8887136884115941,0.9551870659101608,0.9411365171295921,1.0,0.9481481485344746,90.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az135,ellow-radnear-az000,ellow-radmid-az135,,2,6,0.9058533321155581,0.941226838995131,0.8575258827389356,0.9166666666666666,0.8950000005463759,135.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az180,ellow-radnear-az000,ellow-radmid-az180,,2,6,0.939712902456467,0.9543812307389467,0.8014056054796342,0.8333333333333334,0.9466145840783914,180.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az225,ellow-radnear-az000,ellow-radmid-az225,,2,6,0.8655813664423739,0.9187105499085685,0.8662923375904591,1.0,0.8224264706795413,135.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az270,ellow-radnear-az000,ellow-radmid-az270,,2,7,0.802805050465509,0.8315492007762915,0.807140345649908,0.8571428571428571,0.7978192662054198,90.0,low + low,near + mid
ellow-radnear-az000 + ellow-radmid-az315,ellow-radnear-az000,ellow-radmid-az315,,2,5,0.9296893151066818,0.9709018793456472,0.9359675959554785,1.0,0.9888888891206846,45.0,low + low,near + mid
ellow-radnear-az000 + ellow-radnear-az045,ellow-radnear-az000,ellow-radnear-az045,,2,4,0.9696752139306284,0.9884318467308272,0.980219322849762,1.0,0.9175947006836985,45.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az090,ellow-radnear-az000,ellow-radnear-az090,,2,8,0.9242764356441904,0.9652719799216619,0.9385081228477333,1.0,0.8306712984805926,90.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az135,ellow-radnear-az000,ellow-radnear-az135,,2,8,0.949590163013645,0.9744700503034186,0.9081893196703528,0.9375,0.9875,135.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az180,ellow-radnear-az000,ellow-radnear-az180,,2,3,0.9621304491544578,0.98785590147749,0.9830712360409192,1.0,1.0,180.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az225,ellow-radnear-az000,ellow-radnear-az225,,2,6,0.927999754732611,0.971519913532061,0.9616927158785842,1.0,0.967129629864185,135.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az270,ellow-radnear-az000,ellow-radnear-az270,,2,6,0.9473507689256083,0.9837570954775465,0.9686721478141287,1.0,0.8797685218492041,90.0,low + low,near + near
ellow-radnear-az000 + ellow-radnear-az315,ellow-radnear-az000,ellow-radnear-az315,,2,5,0.8694708405788418,0.9021251338113748,0.7972787006962061,0.9,0.8376388891206847,45.0,low + low,near + near
ellow-radnear-az000 + elmid-radfar-az000,ellow-radnear-az000,elmid-radfar-az000,,2,8,0.9451499336630969,0.9751934384542189,0.9694173991386799,1.0,0.9382484244648367,0.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az045,ellow-radnear-az000,elmid-radfar-az045,,2,7,0.908299466734624,0.9575710273182763,0.9256561348057776,1.0,0.9010369687278754,45.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az090,ellow-radnear-az000,elmid-radfar-az090,,2,9,0.8536645273096235,0.9036516834022026,0.8267343984789202,0.9444444444444444,0.8468236461540477,90.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az135,ellow-radnear-az000,elmid-radfar-az135,,2,7,0.864331309931577,0.9193781837537687,0.8888934973579502,1.0,0.8329131653798478,135.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az180,ellow-radnear-az000,elmid-radfar-az180,,2,1,0.723330888720497,0.8053920690206837,0.7994042749537112,1.0,0.7,180.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az225,ellow-radnear-az000,elmid-radfar-az225,,2,5,0.927860199557297,0.972955432926495,0.963301659428882,1.0,0.9164117648452521,135.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az270,ellow-radnear-az000,elmid-radfar-az270,,2,6,0.9443229058068509,0.9773202202736839,0.9659375159790461,1.0,0.9423958338797093,90.0,low + mid,near + far
ellow-radnear-az000 + elmid-radfar-az315,ellow-radnear-az000,elmid-radfar-az315,,2,2,0.9381640057641469,0.9810587208360044,0.963225635483818,1.0,0.9526666682610909,45.0,low + mid,near + far
ellow-radnear-az000 + elmid-radmid-az000,ellow-radnear-az000,elmid-radmid-az000,,2,4,0.920931478817792,0.9665618754708638,0.9463633223100223,1.0,0.961309523973614,0.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az045,ellow-radnear-az000,elmid-radmid-az045,,2,4,0.9527853575280716,0.9761428582246693,0.8148704627729493,0.875,1.0,45.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az090,ellow-radnear-az000,elmid-radmid-az090,,2,3,0.8841021710550384,0.8997515637665988,0.776070730057374,0.8333333333333334,0.9333333333333332,90.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az135,ellow-radnear-az000,elmid-radmid-az135,,2,2,0.9436637464140318,0.9867868811610152,0.9804931556970966,1.0,0.9091847071309627,135.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az180,ellow-radnear-az000,elmid-radmid-az180,,2,5,0.940748445522442,0.9746488026043897,0.9612009648267872,1.0,0.9454166670143603,180.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az225,ellow-radnear-az000,elmid-radmid-az225,,2,6,0.9319792601842151,0.9616582214061561,0.8710890307151855,0.9166666666666666,0.9770833333333333,135.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az270,ellow-radnear-az000,elmid-radmid-az270,,2,9,0.9179533776960179,0.9625038075950384,0.9502906265867268,1.0,0.9541666666666667,90.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radmid-az315,ellow-radnear-az000,elmid-radmid-az315,,2,9,0.9466285103951075,0.9798492401205947,0.9751585477773117,1.0,0.986011904767818,45.0,low + mid,near + mid
ellow-radnear-az000 + elmid-radnear-az000,ellow-radnear-az000,elmid-radnear-az000,,2,6,0.9439565854653592,0.978039513650958,0.9467922628396352,1.0,0.9754629636735276,0.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az045,ellow-radnear-az000,elmid-radnear-az045,,2,8,0.9257358220985843,0.950364246233178,0.8380488503063875,0.875,0.9388392836254622,45.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az090,ellow-radnear-az000,elmid-radnear-az090,,2,8,0.9284061878651881,0.9712113446612016,0.86618377701701,0.9375,0.9822916666977107,90.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az135,ellow-radnear-az000,elmid-radnear-az135,,2,5,0.9427635004678286,0.9777679197563385,0.9681252410911991,1.0,0.9002784336090087,135.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az180,ellow-radnear-az000,elmid-radnear-az180,,2,3,0.9520656088780797,0.9834882398984295,0.9266238934878057,1.0,1.0,180.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az225,ellow-radnear-az000,elmid-radnear-az225,,2,6,0.889466387384863,0.9231088237541544,0.7533215517007831,0.8333333333333334,0.90482928257746,135.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az270,ellow-radnear-az000,elmid-radnear-az270,,2,8,0.9301079558631193,0.9695434741379019,0.9552951204323759,1.0,0.975,90.0,low + mid,near + near
ellow-radnear-az000 + elmid-radnear-az315,ellow-radnear-az000,elmid-radnear-az315,,2,5,0.9685748033498214,0.9891803525840231,0.987678553059674,1.0,1.0,45.0,low + mid,near + near
ellow-radnear-az045 + elhigh-radfar-az000,ellow-radnear-az045,elhigh-radfar-az000,,2,9,0.9313878582600148,0.9676399915372779,0.9527893983532206,1.0,0.91674074120654,45.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az045,ellow-radnear-az045,elhigh-radfar-az045,,2,5,0.9272856448806295,0.9610385811228008,0.9544460810708213,1.0,0.9800000000000001,0.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az090,ellow-radnear-az045,elhigh-radfar-az090,,2,3,0.9687087031824421,0.9877739389397306,0.9818427557045548,1.0,1.0,45.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az135,ellow-radnear-az045,elhigh-radfar-az135,,2,5,0.960767391178068,0.9845543333188431,0.9770674978506028,1.0,0.99125,90.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az180,ellow-radnear-az045,elhigh-radfar-az180,,2,3,0.8913380428981329,0.9418604076649765,0.9362047451772887,1.0,0.8947916686534881,135.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az225,ellow-radnear-az045,elhigh-radfar-az225,,2,5,0.8857588945439737,0.9120116967963565,0.8438069012014943,0.9,0.9400000000000001,180.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az270,ellow-radnear-az045,elhigh-radfar-az270,,2,4,0.9569515617233089,0.9827157511005129,0.9732448849487692,1.0,0.9791912649398606,135.0,low + high,near + far
ellow-radnear-az045 + elhigh-radfar-az315,ellow-radnear-az045,elhigh-radfar-az315,,2,4,0.9503290815097101,0.9839348463129536,0.9806816108483496,1.0,0.9863095224968025,90.0,low + high,near + far
ellow-radnear-az045 + elhigh-radmid-az000,ellow-radnear-az045,elhigh-radmid-az000,,2,10,0.9364267462601148,0.9719111748190452,0.9549268870292735,1.0,0.9340753778436645,45.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az045,ellow-radnear-az045,elhigh-radmid-az045,,2,4,0.9516043166062618,0.9803325050004283,0.9767128689508565,1.0,0.9127604171633721,0.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az090,ellow-radnear-az045,elhigh-radmid-az090,,2,4,0.9178485089424591,0.9532813591238514,0.9186125226160811,1.0,0.9239508939357031,45.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az135,ellow-radnear-az045,elhigh-radmid-az135,,2,6,0.912119073559964,0.9623141015045951,0.9464689250280202,1.0,0.9555555562178294,90.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az180,ellow-radnear-az045,elhigh-radmid-az180,,2,3,0.8650103025002842,0.8764804189293528,0.765864987310856,0.8333333333333334,0.8149991959394516,135.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az225,ellow-radnear-az045,elhigh-radmid-az225,,2,7,0.9283648768311211,0.965105658172094,0.9481732069385153,1.0,0.9536716475528896,180.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az270,ellow-radnear-az045,elhigh-radmid-az270,,2,3,0.9229734062740782,0.964664455068169,0.942919019207295,1.0,0.9666666666666667,135.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radmid-az315,ellow-radnear-az045,elhigh-radmid-az315,,2,6,0.9532106040031915,0.981187427467142,0.9767354540199437,1.0,0.9862847230500645,90.0,low + high,near + mid
ellow-radnear-az045 + elhigh-radnear-az000,ellow-radnear-az045,elhigh-radnear-az000,,2,3,0.9605142366891096,0.982106011898216,0.9719999813852636,1.0,0.9114307199368755,45.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az045,ellow-radnear-az045,elhigh-radnear-az045,,2,2,0.8965502379913826,0.953161222303641,0.9322265771897205,1.0,0.9390625,0.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az090,ellow-radnear-az045,elhigh-radnear-az090,,2,3,0.9225173320292678,0.9546364107228392,0.9290516318017521,1.0,0.9592592598111541,45.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az135,ellow-radnear-az045,elhigh-radnear-az135,,2,6,0.8977561788439944,0.9405866681026661,0.9242310588483837,1.0,0.9333333333333332,90.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az180,ellow-radnear-az045,elhigh-radnear-az180,,2,5,0.9199637986283022,0.9573283485525138,0.9441432554359919,1.0,0.9422857151485624,135.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az225,ellow-radnear-az045,elhigh-radnear-az225,,2,2,0.9490830001998205,0.9805593338662449,0.9723593407116937,1.0,1.0,180.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az270,ellow-radnear-az045,elhigh-radnear-az270,,2,2,0.8120957922664047,0.8907497262365464,0.8289199521107387,1.0,0.8057142878714061,135.0,low + high,near + near
ellow-radnear-az045 + elhigh-radnear-az315,ellow-radnear-az045,elhigh-radnear-az315,,2,5,0.9602616023842543,0.983424471694408,0.9784197189483376,1.0,0.9725295165273815,90.0,low + high,near + near
ellow-radnear-az045 + ellow-radfar-az000,ellow-radnear-az045,ellow-radfar-az000,,2,10,0.9123724986110602,0.9460669976847212,0.8958169870690803,0.95,0.9086051601609068,45.0,low + low,near + far
ellow-radnear-az045 + ellow-radfar-az045,ellow-radnear-az045,ellow-radfar-az045,,2,1,0.8588631855566078,0.9332886603455424,0.9258618899851572,1.0,0.3333333420256773,0.0,low + low,near + far
ellow-radnear-az045 + ellow-radfar-az090,ellow-radnear-az045,ellow-radfar-az090,,2,3,0.9614124715576698,0.9860256630679659,0.9826102600992995,1.0,0.9466666681733397,45.0,low + low,near + far
ellow-radnear-az045 + ellow-radfar-az135,ellow-radnear-az045,ellow-radfar-az135,,2,3,0.6031133790458535,0.6250379338625255,0.599929756980758,0.6666666666666666,0.5666666666666668,90.0,low + low,near + far
ellow-radnear-az045 + ellow-radfar-az180,ellow-radnear-az045,ellow-radfar-az180,,2,7,0.9207804539909833,0.9606925517833578,0.9337821906450999,1.0,0.849975200409868,135.0,low + low,near + far
ellow-radnear-az045 + ellow-radfar-az225,ellow-radnear-az045,ellow-radfar-az225,,2,5,0.9306064963163522,0.9578121356693352,0.9364699805036765,1.0,0.9595833335071802,180.0,low + low,near + far
