scene_key,target_class,drone_count,combination_label,viewpoint_1,viewpoint_2,viewpoint_3,elevation_pattern,radius_pattern,azimuth_gap_max,support_count,support_ratio,mean_target_ap50_95,best_target_ap50_95,best_box_quality,best_box_confidence,best_box_iou,noisy_or_confidence,fused_quality_noisy_or_max_iou,fused_quality_support_weighted_or,mean_matched_iou,max_matched_iou,gain_noisy_vs_best,gain_support_vs_best
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radmid-az090,elmid-radnear-az045,elhigh-radmid-az090,,mid + high,near + mid,45,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9994503121812173,0.9876038479597185,0.987393708150097,0.9879367649555206,0.9881470203399658,0.01989772580834881,0.01968758599872733
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radfar-az000,elmid-radnear-az045,elhigh-radfar-az000,,mid + high,near + far,45,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9993873706585035,0.9875416524815932,0.9722836633744454,0.9728796780109406,0.9881470203399658,0.01983553033022356,0.004577541223075743
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radfar-az045,elmid-radnear-az045,elhigh-radfar-az045,,mid + high,near + far,0,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9994117653072045,0.9875657579810194,0.9839966166154756,0.9845757782459259,0.9881470203399658,0.01985963582964978,0.01629049446410591
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radfar-az180,elmid-radnear-az045,elhigh-radfar-az180,,mid + high,near + far,135,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.999231202985257,0.9873873358606013,0.9766735080243377,0.9774249494075775,0.9881470203399658,0.019681213709231704,0.008967385872968081
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radfar-az270,elmid-radnear-az045,elhigh-radfar-az270,,mid + high,near + far,135,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9993352917516631,0.9874901908649764,0.9724126449799577,0.9730594456195831,0.9881470203399658,0.019784068713606717,0.004706522828588078
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elmid-radmid-az090,elmid-radnear-az270,elmid-radmid-az090,,mid + mid,near + mid,180,2,1.0,0.7596153849735856,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9995178509645939,0.9846394832387331,0.9832862760995504,0.9837605953216553,0.9851144552230835,0.0167917006960705,0.015438493556887867
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elmid-radfar-az225,elmid-radnear-az270,elmid-radfar-az225,,mid + mid,near + far,45,2,1.0,0.8746482690796256,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9994892798199544,0.9846113373911465,0.9716656842522278,0.9721621870994568,0.9851144552230835,0.016763554848483908,0.003817901709565197
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elmid-radfar-az270,elmid-radnear-az270,elmid-radfar-az270,,mid + mid,near + far,0,2,1.0,0.9625,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9994180953793261,0.9845412125696965,0.9776165620746875,0.978185772895813,0.9851144552230835,0.01669343002703394,0.00976877953202493
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elmid-radfar-az315,elmid-radnear-az270,elmid-radfar-az315,,mid + mid,near + far,45,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9918698072433472,0.9994628096176825,0.9913369843223849,0.9879611227673204,0.9884921312332153,0.9918698072433472,0.023489201779722357,0.020113340224657827
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radnear-az270,elmid-radnear-az270,elhigh-radnear-az270,,mid + high,near + near,0,2,1.0,1.0,1.0,0.9707396302742666,0.9824724197387695,0.9936425685882568,0.9995959984986484,0.9932411354987404,0.9889788015014553,0.9893785119056702,0.9936425685882568,0.022501505224473806,0.018239171227188766
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radmid-az090,elmid-radnear-az270,elhigh-radmid-az090,,mid + high,near + mid,180,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9877265095710754,0.9995342427029072,0.9872664687417108,0.9859610498594013,0.9864204823970795,0.9877265095710754,0.019418686199048185,0.01811326731673868
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radfar-az000,elmid-radnear-az270,elhigh-radfar-az000,,mid + high,near + far,90,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9994809115711405,0.9846030937082749,0.9708591719537023,0.9713633954524994,0.9851144552230835,0.016755311165612352,0.0030113894110397332
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radfar-az045,elmid-radnear-az270,elhigh-radfar-az045,,mid + high,near + far,135,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9995015814591284,0.9846234559137197,0.9825695206080541,0.9830594956874847,0.9851144552230835,0.01677567337105712,0.014721738065391565
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radfar-az180,elmid-radnear-az270,elhigh-radfar-az180,,mid + high,near + far,90,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9993485887673614,0.9844727406015166,0.9752729489815215,0.9759086668491364,0.9851144552230835,0.016624958058854,0.007425166438858932
S0-SM_tower_5,tower,2,elmid-radnear-az270 + elhigh-radfar-az270,elmid-radnear-az270,elhigh-radfar-az270,,mid + high,near + far,0,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9851144552230835,0.9994367844683438,0.9845596234614429,0.9709959748620316,0.971543163061142,0.9851144552230835,0.016711840918780307,0.0031481923193690253
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elmid-radfar-az225,elmid-radmid-az090,elmid-radfar-az225,,mid + mid,mid + far,135,2,1.0,0.6342636540532112,0.7492965381592512,0.9553826709002067,0.972491979598999,0.982406735420227,0.9991984688746243,0.981619305844009,0.9700301941070054,0.9708083271980286,0.982406735420227,0.02623663494380235,0.01464752320679874
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elmid-radfar-az270,elmid-radmid-az090,elmid-radfar-az270,,mid + mid,mid + far,180,2,1.0,0.7221153849735856,0.925,0.9553826709002067,0.972491979598999,0.982406735420227,0.9990867510552874,0.981509553505826,0.9759398222806811,0.9768319129943848,0.982406735420227,0.02612688260561935,0.020557151380474425
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elmid-radfar-az315,elmid-radmid-az090,elmid-radfar-az315,,mid + mid,mid + far,135,2,1.0,0.7596153849735856,1.0,0.9614706926467491,0.972491979598999,0.9918698072433472,0.999156926182863,0.9910335877788515,0.9863060409013334,0.9871382713317871,0.9918698072433472,0.029562895132102418,0.024835348254584333
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elhigh-radnear-az270,elmid-radmid-az090,elhigh-radnear-az270,,mid + high,near + mid,180,2,1.0,0.7596153849735856,1.0,0.9707396302742666,0.9769505262374878,0.9936425685882568,0.9993659546055085,0.9930125540938727,0.9873981995239945,0.9880246520042419,0.9936425685882568,0.022272923819606105,0.016658569249727972
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elhigh-radmid-az090,elmid-radmid-az090,elhigh-radmid-az090,,mid + high,mid + mid,0,2,1.0,0.7596153849735856,1.0,0.9614798273417975,0.9734271764755249,0.9877265095710754,0.9992690342283765,0.9870045153008539,0.9843465725118382,0.9850666224956512,0.9877265095710754,0.02552468795905638,0.022866745170040725
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elhigh-radfar-az000,elmid-radmid-az090,elhigh-radfar-az000,,mid + high,mid + far,90,2,1.0,0.7596153849735856,1.0,0.9553826709002067,0.972491979598999,0.982406735420227,0.9991853356322906,0.9816064036582824,0.9692193033461194,0.9700095355510712,0.982406735420227,0.02622373275807577,0.013836632445912711
S0-SM_tower_5,tower,2,elmid-radmid-az090 + elhigh-radfar-az045,elmid-radmid-az090,elhigh-radfar-az045,,mid + high,mid + far,45,2,1.0,0.7596153849735856,1.0,0.9553826709002067,0.972491979598999,0.982406735420227,0.9992177752327365,0.9816382725402548,0.9809377213235825,0.9817056357860565,0.982406735420227,0.026255601640048143,0.025555050423375802
