group,target_class,subset_name,player_count,base_coalition_mask,base_coalition_size,base_coalition_members,candidate_player_index,candidate_viewpoint,expanded_coalition_mask,expanded_coalition_size,expanded_coalition_members,base_value,expanded_value,delta_value,rank_within_base_coalition
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,2,ellow-radmid-az045,14,3,ellow-radmid-az045 + ellow-radfar-az315 + elmid-radnear-az090,0.2980946487564472,0.42247943388067677,0.12438478512422957,6
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,2,ellow-radmid-az045,19,3,ellow-radnear-az225 + ellow-radmid-az045 + elmid-radfar-az180,0.3840594024780228,0.5491359952618268,0.165076592783804,1
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,4,elmid-radnear-az090,25,3,ellow-radnear-az225 + elmid-radnear-az090 + elmid-radfar-az180,0.3840594024780228,0.5215359612150784,0.1374765587370556,2
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,8,elhigh-radfar-az000,145,3,ellow-radnear-az225 + elmid-radfar-az180 + elhigh-radfar-az000,0.3840594024780228,0.5165074675717587,0.1324480650937359,3
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,6,elhigh-radnear-az270,49,3,ellow-radnear-az225 + elmid-radfar-az180 + elhigh-radnear-az270,0.3840594024780228,0.49314462847915597,0.10908522600113318,4
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,7,elhigh-radmid-az135,81,3,ellow-radnear-az225 + elmid-radfar-az180 + elhigh-radmid-az135,0.3840594024780228,0.4882011280051577,0.10414172552713491,5
overall,all,perimeter_unique_az_best_overlap,8,17,2,ellow-radnear-az225 + elmid-radfar-az180,3,ellow-radfar-az315,21,3,ellow-radnear-az225 + ellow-radfar-az315 + elmid-radfar-az180,0.3840594024780228,0.4874915871269903,0.10343218464896753,6
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,1,ellow-radnear-az225,19,3,ellow-radnear-az225 + ellow-radmid-az045 + elmid-radfar-az180,0.34947341106275703,0.5491359952618268,0.19966258419906974,1
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,4,elmid-radnear-az090,26,3,ellow-radmid-az045 + elmid-radnear-az090 + elmid-radfar-az180,0.34947341106275703,0.48116868059142537,0.13169526952866834,2
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,7,elhigh-radmid-az135,82,3,ellow-radmid-az045 + elmid-radfar-az180 + elhigh-radmid-az135,0.34947341106275703,0.48088506476528237,0.13141165370252533,3
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,6,elhigh-radnear-az270,50,3,ellow-radmid-az045 + elmid-radfar-az180 + elhigh-radnear-az270,0.34947341106275703,0.47952415081009303,0.130050739747336,4
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,8,elhigh-radfar-az000,146,3,ellow-radmid-az045 + elmid-radfar-az180 + elhigh-radfar-az000,0.34947341106275703,0.47143187636970235,0.12195846530694532,5
overall,all,perimeter_unique_az_best_overlap,8,18,2,ellow-radmid-az045 + elmid-radfar-az180,3,ellow-radfar-az315,22,3,ellow-radmid-az045 + ellow-radfar-az315 + elmid-radfar-az180,0.34947341106275703,0.42565859570056813,0.0761851846378111,6
overall,all,perimeter_unique_az_best_overlap,8,20,2,ellow-radfar-az315 + elmid-radfar-az180,1,ellow-radnear-az225,21,3,ellow-radnear-az225 + ellow-radfar-az315 + elmid-radfar-az180,0.274535849851065,0.4874915871269903,0.21295573727592532,1
overall,all,perimeter_unique_az_best_overlap,8,20,2,ellow-radfar-az315 + elmid-radfar-az180,8,elhigh-radfar-az000,148,3,ellow-radfar-az315 + elmid-radfar-az180 + elhigh-radfar-az000,0.274535849851065,0.4267129113737254,0.15217706152266042,2
