scene_key,target_class,available_image_count,added_image_number,base_coalition_size,permutations_used,mean_prefix_target_ap50_95,mean_prefix_target_strict_quality_iou50,mean_prefix_noisy_or_best_iou,mean_marginal_target_ap50_95,mean_marginal_target_strict_quality_iou50,mean_marginal_noisy_or_best_iou
S0-SM_suv3,suv,9,8,7,256,1.0,0.9456361390829129,0.9833073680896468,0.0006458332982535167,0.0008136778676389733,0.00042928866227867277
S0-SM_suv4,suv,15,1,0,256,0.9462916068253524,0.9204651359670235,0.9204651359670235,0.9462916068253524,0.9204651359670235,0.9204651359670235
S0-SM_suv4,suv,15,2,1,256,0.9785807533137739,0.9369912397534155,0.9754291020560413,0.032289146488421544,0.01652610378639205,0.05496396608901785
S0-SM_suv4,suv,15,3,2,256,0.9855312506069313,0.9421543141656417,0.9806370777882122,0.006950497293157413,0.0051630744122261735,0.0052079757321709325
S0-SM_suv4,suv,15,4,3,256,0.9899686109531987,0.9463580795447011,0.9834445189494152,0.004437360346267395,0.004203765379059421,0.00280744116120299
S0-SM_suv4,suv,15,5,4,256,0.9929516605404205,0.9496374860885001,0.9847906715541515,0.0029830495872218837,0.0032794065437989767,0.0013461526047362812
S0-SM_suv4,suv,15,6,5,256,0.9949809573097154,0.9518782164364081,0.985744912711235,0.002029296769294888,0.0022407303479080737,0.0009542411570834571
S0-SM_suv4,suv,15,7,6,256,0.9961694338283268,0.9533938069361517,0.9863885617060838,0.0011884765186114228,0.0015155904997435632,0.0006436489948488536
S0-SM_suv4,suv,15,8,7,256,0.9975781251653097,0.9549030409982521,0.9868666494474276,0.001408691336982884,0.0015092340621003786,0.0004780877413439297
S0-SM_suv5,suv,18,1,0,256,0.9128759052775223,0.9230715930516433,0.9230715930516433,0.9128759052775223,0.9230715930516433,0.9230715930516433
S0-SM_suv5,suv,18,2,1,256,0.9608418601534758,0.9385802280978035,0.9736673521206344,0.0479659548759534,0.015508635046160277,0.05059575906899111
S0-SM_suv5,suv,18,3,2,256,0.9760588760516767,0.9459242378092116,0.9790966466078339,0.015217015898201028,0.007344009711408056,0.005429294487199442
S0-SM_suv5,suv,18,4,3,256,0.9840324345909148,0.9506652211905475,0.9813170915252168,0.00797355853923805,0.00474098338133587,0.0022204449173830005
S0-SM_suv5,suv,18,5,4,256,0.9875444934878191,0.9537768277714391,0.9827622389819768,0.003512058896904242,0.0031116065808916293,0.001445147456759941
S0-SM_suv5,suv,18,6,5,256,0.9907524863665139,0.9560194786757577,0.9836559836223324,0.003207992878694892,0.002242650904318619,0.0008937446403556762
S0-SM_suv5,suv,18,7,6,256,0.9923529834294775,0.9571354923325089,0.9842307013105607,0.0016004970629636055,0.0011160136567512496,0.0005747176882282454
S0-SM_suv5,suv,18,8,7,256,0.9942038355986164,0.9589324102289365,0.985068507947255,0.0018508521691388046,0.0017969178964275107,0.0008378066366943123
S0-SM_suv6,suv,4,1,0,256,0.9246093760512304,0.9336338739740784,0.9336338739740784,0.9246093760512304,0.9336338739740784,0.9336338739740784
S0-SM_suv6,suv,4,2,1,256,0.9860234384478537,0.9390234424273374,0.9802632720083578,0.06141406239662319,0.005389568453258872,0.04662939803427943
S0-SM_suv6,suv,4,3,2,256,0.9937656254777686,0.9408833329745088,0.9835877351435425,0.0077421870299149344,0.0018598905471713667,0.003324463135184683
S0-SM_suv6,suv,4,4,3,256,1.0,0.9412403560793621,0.9842413940298473,0.006234374522231521,0.00035702310485338784,0.0006536588863043386
S0-SM_suv7,suv,12,1,0,256,0.937045260919705,0.9104747030386615,0.9104747030386615,0.937045260919705,0.9104747030386615,0.9104747030386615
S0-SM_suv7,suv,12,2,1,256,0.9797526043105782,0.9245931019317976,0.9636958966646656,0.04270734339087329,0.014118398893136083,0.053221193626004144
S0-SM_suv7,suv,12,3,2,256,0.9908487956650789,0.9306250555040148,0.9689826942635312,0.011096191354500615,0.006031953572217086,0.005286797598865561
S0-SM_suv7,suv,12,4,3,256,0.9962402344026486,0.934423272759111,0.971002502069698,0.00539143873756984,0.0037982172550963395,0.0020198078061667286
S0-SM_suv7,suv,12,5,4,256,0.9982340494898381,0.936174729589122,0.971940752361801,0.0019938150871894314,0.0017514568300108918,0.0009382502921030608
S0-SM_suv7,suv,12,6,5,256,0.9990559895901242,0.9375802883964662,0.972673317481167,0.0008219401002861559,0.0014055588073443454,0.000732565119365973
S0-SM_suv7,suv,12,7,6,256,0.99981689453125,0.9384353331834254,0.9732019562787799,0.0007609049411257725,0.0008550447869592609,0.0005286387976128552
S0-SM_suv7,suv,12,8,7,256,1.0,0.9389823253050047,0.9735422343682039,0.00018310546875,0.0005469921215791873,0.0003402780894240483
S0-SM_suv8,suv,16,1,0,256,0.8934867952482975,0.9136038586688464,0.9136038586688464,0.8934867952482975,0.9136038586688464,0.9136038586688464
S0-SM_suv8,suv,16,2,1,256,0.973935546957946,0.9268055717019121,0.965844698826572,0.08044875170964848,0.013201713033065679,0.052240840157725545
S0-SM_suv8,suv,16,3,2,256,0.9856966146006017,0.9333964190688314,0.9725746462023643,0.011761067642655686,0.00659084736691927,0.0067299473757922845
S0-SM_suv8,suv,16,4,3,256,0.9907617187593133,0.93805410767052,0.9758735562040659,0.0050651041587116185,0.004657688601688539,0.003298910001701675
S0-SM_suv8,suv,16,5,4,256,0.9945800781279104,0.9406907943835001,0.9779049152144316,0.0038183593685971557,0.002636686712980174,0.002031359010365555
S0-SM_suv8,suv,16,6,5,256,0.997509765625,0.9440965976127892,0.9805337216748851,0.0029296874970896154,0.0034058032292891005,0.002628806460453466
S0-SM_suv8,suv,16,7,6,256,0.998828125,0.9458199233331559,0.9820524938835223,0.0013183593749999992,0.0017233257203665975,0.0015187722086373533
S0-SM_suv8,suv,16,8,7,256,0.999560546875,0.9473971505931161,0.9834282935870962,0.0007324218749999996,0.0015772272599603454,0.0013757997035737982
S0-SM_suv9,suv,10,1,0,256,0.9036904198254989,0.9172099880987415,0.9172099880987415,0.9036904198254989,0.9172099880987415,0.9172099880987415
S0-SM_suv9,suv,10,2,1,256,0.9797061616955722,0.929489243998451,0.9721398939195957,0.07601574187007351,0.01227925589970949,0.05492990582085409
S0-SM_suv9,suv,10,3,2,256,0.9937011718750001,0.9351825302797352,0.9783538650656027,0.013995010179427754,0.005693286281284141,0.006213971146007146
S0-SM_suv9,suv,10,4,3,256,0.99765625,0.9373661039520369,0.9805567893968834,0.003955078124999997,0.0021835736723017085,0.002202924331280633
S0-SM_suv9,suv,10,5,4,256,0.9989746093749999,0.9392428872596276,0.9822503342909181,0.0013183593749999992,0.0018767833075906404,0.0016935448940346158
S0-SM_suv9,suv,10,6,5,256,0.999853515625,0.9400859932196689,0.9839706715355415,0.0008789062499999995,0.0008431059600413349,0.0017203372446235109
S0-SM_suv9,suv,10,7,6,256,1.0,0.9407480292135635,0.9847120651000573,0.0001464843749999999,0.0006620359938946802,0.0007413935645157578
S0-SM_suv9,suv,10,8,7,256,1.0,0.9411947703994272,0.9859447427751424,0.0,0.0004467411858636722,0.0012326776750851884
S0-SM_tank1,tank,16,1,0,256,0.87833658864256,0.8621308876257876,0.8621308876257876,0.87833658864256,0.8621308876257876,0.8621308876257876
S0-SM_tank1,tank,16,2,1,256,0.9664713541977108,0.9161311921353474,0.9579154895867528,0.08813476555515082,0.05400030450955989,0.0957846019609652
S0-SM_tank1,tank,16,3,2,256,0.9914713541744277,0.9236504370441943,0.9720080054740579,0.02499999997671694,0.007519244908846756,0.014092515887305056
S0-SM_tank1,tank,16,4,3,256,0.99921875,0.9267444508490943,0.9751806964627224,0.007747395825572311,0.0030940138049000837,0.00317269098866456
S0-SM_tank1,tank,16,5,4,256,1.0,0.9284435168607454,0.9766559038015167,0.0007812499999999998,0.001699066011651082,0.0014752073387942796
S0-SM_tank1,tank,16,6,5,256,1.0,0.9301606264783346,0.9777586621776743,0.0,0.0017171096175893075,0.001102758376157522
S0-SM_tank1,tank,16,7,6,256,1.0,0.9309229579052891,0.9782057285065398,0.0,0.0007623314269544629,0.00044706632886564205
S0-SM_tank1,tank,16,8,7,256,1.0,0.9316367995227267,0.9786291025852868,0.0,0.000713841617437469,0.00042337407874694626
S0-SM_tank10,tank,11,1,0,256,0.7558393444345057,0.8400623176437437,0.8400623176437437,0.7558393444345057,0.8400623176437437,0.8400623176437437
S0-SM_tank10,tank,11,2,1,256,0.8967447917345757,0.8929635212063737,0.9420898854942925,0.14090544730006982,0.052901203562629937,0.10202756785054887
S0-SM_tank10,tank,11,3,2,256,0.9671875000000001,0.9174961122995868,0.9615437665588342,0.0704427082654244,0.024532591093213138,0.019453881064541635
S0-SM_tank10,tank,11,4,3,256,0.990625,0.9278658066986274,0.9674599860559612,0.0234375,0.010369694399040494,0.00591621949712689
S0-SM_tank10,tank,11,5,4,256,0.996484375,0.9341845605511555,0.9710850808550505,0.005859375,0.006318753852528225,0.0036250947990894
S0-SM_tank10,tank,11,6,5,256,0.99921875,0.9375027034274628,0.9732943888454956,0.0027343749999999994,0.0033181428763071757,0.002209307990445074
S0-SM_tank10,tank,11,7,6,256,0.999609375,0.9428503725657138,0.9758246892072715,0.0003906249999999999,0.00534766913825116,0.002530300361775993
S0-SM_tank10,tank,11,8,7,256,1.0,0.9463962751792481,0.9775013550602969,0.0003906249999999999,0.003545902613534116,0.001676665853025402
S0-SM_tank11,tank,11,1,0,256,0.9186523437834695,0.8862900410554551,0.8862900410554551,0.9186523437834695,0.8862900410554551,0.8862900410554551
S0-SM_tank11,tank,11,2,1,256,0.98203125,0.9204964819634927,0.9612940204543896,0.06337890621653058,0.03420644090803768,0.07500397939893474
S0-SM_tank11,tank,11,3,2,256,0.9972656249999999,0.9317665058299176,0.9706155744110712,0.015234374999999998,0.011270023866424964,0.009321553956681456
S0-SM_tank11,tank,11,4,3,256,0.99921875,0.938924973941319,0.973784310565131,0.0019531249999999996,0.007158468111401389,0.003168736154059864
S0-SM_tank11,tank,11,5,4,256,1.0,0.9440962592839892,0.9754921797377794,0.0007812499999999998,0.005171285342670279,0.001707869172648255
S0-SM_tank11,tank,11,6,5,256,1.0,0.9487815514214308,0.9782322452927819,0.0,0.004685292137441621,0.0027400655550024124
S0-SM_tank11,tank,11,7,6,256,1.0,0.9519560754595491,0.9797725252760872,0.0,0.003174524038118187,0.0015402799833054313
S0-SM_tank11,tank,11,8,7,256,1.0,0.9531685449176435,0.9807065706481376,0.0,0.0012124694580943896,0.0009340453720504661
S0-SM_tank12,tank,11,1,0,256,0.9263045206509029,0.9193793816543665,0.9193793816543665,0.9263045206509029,0.9193793816543665,0.9193793816543665
S0-SM_tank12,tank,11,2,1,256,0.9750261057274299,0.9357275644567743,0.97449547083652,0.04872158507652698,0.016348182802407768,0.05511608918215345
S0-SM_tank12,tank,11,3,2,256,0.9882207963458011,0.9447679794391957,0.9809046113917028,0.013194690618371228,0.00904041498242139,0.0064091405551827685
S0-SM_tank12,tank,11,4,3,256,0.9947176496028584,0.9495571229421683,0.9832127419751652,0.006496853257057306,0.004789143502972673,0.002308130583462437
S0-SM_tank12,tank,11,5,4,256,0.9968195841192533,0.9523972291144239,0.984582880395159,0.0021019345163949756,0.0028401061722555937,0.0013701384199938235
S0-SM_tank12,tank,11,6,5,256,0.9981119792850223,0.954337069998443,0.9859545931564553,0.0012923951657689437,0.001939840884019009,0.0013717127612962736
S0-SM_tank12,tank,11,7,6,256,0.9993055556072957,0.9557676778265594,0.9873136930617091,0.0011935763222734553,0.001430607828116437,0.0013590999052538024
S0-SM_tank12,tank,11,8,7,256,0.999913194450912,0.9567722632757321,0.9883611439470494,0.0006076388436162643,0.0010045854491726458,0.0010474508853403688
S0-SM_tank13,tank,5,1,0,256,0.86018234810064,0.9358425449439506,0.9358425449439506,0.86018234810064,0.9358425449439506,0.9358425449439506
S0-SM_tank13,tank,5,2,1,256,0.9497681767213055,0.945469191920706,0.9808063434159671,0.0895858286206656,0.009626646976755443,0.04496379847201636
S0-SM_tank13,tank,5,3,2,256,0.9732137052875867,0.9487550028265358,0.9838140819881676,0.02344552856628112,0.0032858109058298,0.0030077385722006716
S0-SM_tank13,tank,5,4,3,256,0.9831637915366123,0.9496511378216068,0.9843692793882142,0.00995008624902564,0.0008961349950710462,0.0005551974000465617
S0-SM_tank13,tank,5,5,4,256,0.984375,0.9503483175850889,0.984453874952766,0.0012112084633877744,0.0006971797634820198,8.459556455166477e-05
S0-SM_tank14,tank,13,1,0,256,0.8638387524340378,0.9253616440768091,0.9253616440768091,0.8638387524340378,0.9253616440768091,0.9253616440768091
S0-SM_tank14,tank,13,2,1,256,0.9321095586644077,0.9399316453934853,0.9756668609429413,0.06827080623036999,0.01457000131667617,0.050305216866132256
S0-SM_tank14,tank,13,3,2,256,0.957248571903462,0.9474428330853892,0.9816560554310034,0.025139013239054164,0.007511187691903995,0.005989194488062075
S0-SM_tank14,tank,13,4,3,256,0.9711640476572165,0.9516967520263737,0.9844891036999234,0.013915475753754531,0.004253918940984466,0.002833048268919975
S0-SM_tank14,tank,13,5,4,256,0.9793310939236951,0.9549712017643681,0.9863741165853462,0.00816704626647859,0.0032744497379943727,0.0018850128854226867
S0-SM_tank14,tank,13,6,5,256,0.9856770836767585,0.9584945719121837,0.9878689147119,0.006345989753063466,0.003523370147815605,0.001494798126553815
S0-SM_tank14,tank,13,7,6,256,0.9908067493091546,0.9607659779811893,0.9887092291801036,0.005129665632395893,0.0022714060690056104,0.0008403144682037475
S0-SM_tank14,tank,13,8,7,256,0.9938354493468069,0.9628586355124334,0.9895600266617643,0.0030287000376524173,0.0020926575312440743,0.000850797481660726
S0-SM_tank15,tank,11,1,0,256,0.8538217885841695,0.8723036845450496,0.8723036845450496,0.8538217885841695,0.8723036845450496,0.8723036845450496
S0-SM_tank15,tank,11,2,1,256,0.9416424470091846,0.9190653119783427,0.9631062741568706,0.0878206584250152,0.046761627433293124,0.09080258961182089
S0-SM_tank15,tank,11,3,2,256,0.9652872728782921,0.9302896432066088,0.973387838808581,0.023644825869107277,0.011224331228266118,0.010281564651710488
S0-SM_tank15,tank,11,4,3,256,0.9758517803262092,0.9328053787316953,0.9763909473559538,0.01056450744791719,0.0025157355250864932,0.003003108547372702
S0-SM_tank15,tank,11,5,4,256,0.9818196621917499,0.9337839810578163,0.978096661414291,0.005967881865540727,0.0009786023261210697,0.001705714058337316
S0-SM_tank15,tank,11,6,5,256,0.9880045579009069,0.9345715662667872,0.9793361546222699,0.006184895709156992,0.0007875852089707647,0.0012394932079789157
S0-SM_tank15,tank,11,7,6,256,0.9919474288898832,0.9351459162391604,0.9805981375904826,0.003942870988976213,0.0005743499723733225,0.0012619829682127305
S0-SM_tank15,tank,11,8,7,256,0.9947957360457318,0.9358133061572983,0.9814808154084516,0.0028483071558487935,0.0006673899181378062,0.000882677817968888
S0-SM_tank16,tank,8,1,0,256,0.8112467475461018,0.8084453543233632,0.8084453543233632,0.8112467475461018,0.8084453543233632,0.8084453543233632
S0-SM_tank16,tank,8,2,1,256,0.9309082040075737,0.8816494623833433,0.9536130150346759,0.11966145646147197,0.07320410805998004,0.14516766071131276
S0-SM_tank16,tank,8,3,2,256,0.9768554691429017,0.8989132718865183,0.970408209165452,0.045947265135328055,0.017263809503174965,0.016795194130776143
S0-SM_tank16,tank,8,4,3,256,0.9931152344797738,0.9074389445686355,0.9758324929522613,0.016259765336872078,0.008525672682117319,0.00542428378680912
S0-SM_tank16,tank,8,5,4,256,0.9990234375,0.9124841580491909,0.9789840625911459,0.00590820302022621,0.005045213480555366,0.0031515696388846604
S0-SM_tank16,tank,8,6,5,256,1.0,0.9161740300659813,0.9809897117851188,0.0009765625,0.003689872016790441,0.0020056491939729852
S0-SM_tank16,tank,8,7,6,256,1.0,0.91913784299141,0.9823278807267115,0.0,0.0029638129254286882,0.0013381689415927676
S0-SM_tank16,tank,8,8,7,256,1.0,0.9216903279804711,0.9831807571058664,0.0,0.0025524849890611323,0.0008528763791544446
S0-SM_tank17,tank,9,1,0,256,0.8735514324827818,0.8597084865684474,0.8597084865684474,0.8735514324827818,0.8597084865684474,0.8597084865684474
S0-SM_tank17,tank,9,2,1,256,0.9672526042384562,0.9194461927019216,0.963929853195759,0.0937011717556743,0.05973770613347407,0.10422136662731149
S0-SM_tank17,tank,9,3,2,256,0.9884277344070143,0.9324184094453039,0.9756128118379075,0.0211751301685581,0.012972216743382281,0.01168295864214855
S0-SM_tank17,tank,9,4,3,256,0.995800781264552,0.9395015191059856,0.9790476658126623,0.007373046857537702,0.0070831096606817495,0.003434853974754842
S0-SM_tank17,tank,9,5,4,256,0.999560546875,0.9445286713415441,0.9811295163850153,0.003759765610448085,0.005027152235558455,0.0020818505723528974
S0-SM_tank17,tank,9,6,5,256,1.0,0.950019708376141,0.9840337340413867,0.00043945312499999974,0.005491037034596982,0.0029042176563714556
S0-SM_tank17,tank,9,7,6,256,1.0,0.954242352502847,0.9863507335316541,0.0,0.004222644126705949,0.0023169994902675524
S0-SM_tank17,tank,9,8,7,256,1.0,0.9568938615249765,0.9880621604528627,0.0,0.0026515090221294474,0.0017114269212083993
S0-SM_tank18,tank,8,1,0,256,0.8741292318620255,0.835839100321125,0.835839100321125,0.8741292318620255,0.835839100321125,0.835839100321125
S0-SM_tank18,tank,8,2,1,256,0.9638997396221385,0.9011034500529387,0.9506728213198004,0.08977050776011311,0.06526434973181382,0.11483372099867545
S0-SM_tank18,tank,8,3,2,256,0.9819010416744278,0.919057709816751,0.9634273237342166,0.018001302052289243,0.01795425976381229,0.012754502414416117
S0-SM_tank18,tank,8,4,3,256,0.9918457031250001,0.9269447460315405,0.9686955419934075,0.009944661450572309,0.007887036214789547,0.0052682182591909784
S0-SM_tank18,tank,8,5,4,256,0.99677734375,0.9291937590004093,0.9709984899060715,0.004931640624999997,0.0022490129688687854,0.002302947912664132
S0-SM_tank18,tank,8,6,5,256,0.998681640625,0.9300496315297666,0.9720488989649277,0.0019042968749999989,0.0008558725293572045,0.0010504090588562462
S0-SM_tank18,tank,8,7,6,256,1.0,0.93078540855586,0.9735929477838905,0.0013183593749999992,0.0007357770260934537,0.001544048818962657
S0-SM_tank18,tank,8,8,7,256,1.0,0.9311762401563328,0.9752941128760692,0.0,0.0003908316004728324,0.0017011650921783402
S0-SM_tank19,tank,16,1,0,256,0.7738932295721801,0.7984404863425613,0.7984404863425613,0.7738932295721801,0.7984404863425613,0.7984404863425613
S0-SM_tank19,tank,16,2,1,256,0.9086669925076422,0.888308541091213,0.9295278101663427,0.13477376293546212,0.08986805474865181,0.13108732382378158
S0-SM_tank19,tank,16,3,2,256,0.9649332684425949,0.919285682449483,0.9653185791632244,0.05626627593495262,0.030977141358270108,0.03579076899688165
S0-SM_tank19,tank,16,4,3,256,0.9837890625640284,0.9274847793736581,0.9719934048090298,0.018855794121433674,0.008199096924175017,0.006674825645805481
S0-SM_tank19,tank,16,5,4,256,0.99140625,0.9315921623255283,0.9752592486557177,0.007617187435971574,0.004107382951870242,0.0032658438466878887
S0-SM_tank19,tank,16,6,5,256,0.9953125,0.9342691380999115,0.9771446210879726,0.003906249999999999,0.0026769757743831946,0.0018853724322548684
S0-SM_tank19,tank,16,7,6,256,0.9976562499999999,0.937060682796268,0.9788809825801984,0.0023437499999999995,0.0027915446963563684,0.0017363614922257255
S0-SM_tank19,tank,16,8,7,256,0.9984375,0.9391529980220668,0.980136306724619,0.0007812499999999998,0.0020923152257987937,0.0012553241444206347
S0-SM_tank2,tank,7,1,0,256,0.7357282367986044,0.7895854773516775,0.7895854773516775,0.7357282367986044,0.7895854773516775,0.7895854773516775
S0-SM_tank2,tank,7,2,1,256,0.9203125000436558,0.8789589723589997,0.926532241600551,0.18458426324505128,0.08937349500732208,0.13694676424887348
S0-SM_tank2,tank,7,3,2,256,0.9796875,0.9113108799841603,0.9619687728493213,0.05937499995634426,0.0323519076251606,0.03543653124877018
S0-SM_tank2,tank,7,4,3,256,0.996875,0.9230052117445042,0.9724782947737672,0.0171875,0.011694331760344068,0.010509521924446166
S0-SM_tank2,tank,7,5,4,256,1.0,0.926102489759502,0.975218196681748,0.0031249999999999993,0.0030972780149976786,0.0027399019079805713
S0-SM_tank2,tank,7,6,5,256,1.0,0.9278574607842448,0.9781730397276628,0.0,0.001754971024742813,0.0029548430459148483
S0-SM_tank2,tank,7,7,6,256,1.0,0.9280572907466151,0.9800276736321636,0.0,0.0001998299623703348,0.0018546339045011043
S0-SM_tank20,tank,6,1,0,256,0.9203613281250002,0.8861035740584978,0.8861035740584978,0.9203613281250002,0.8861035740584978,0.8861035740584978
S0-SM_tank20,tank,6,2,1,256,0.9704589843750002,0.9164137848580636,0.9644144756232141,0.05009765624999998,0.030310210799565807,0.0783109015647162
S0-SM_tank20,tank,6,3,2,256,0.9893554687500001,0.9314682637731276,0.9784590528948716,0.018896484374999994,0.015054478915063979,0.0140445772716576
S0-SM_tank20,tank,6,4,3,256,0.9979492187500001,0.9401106303894938,0.9834353265288635,0.008593749999999997,0.00864236661636622,0.004976273633991777
S0-SM_tank20,tank,6,5,4,256,1.0,0.946437754213704,0.9850205080847033,0.002050781249999999,0.00632712382421019,0.0015851815558398674
S0-SM_tank20,tank,6,6,5,256,1.0,0.9516150916036139,0.9853856327663008,0.0,0.005177337389909886,0.0003651246815974886
S0-SM_tank3,tank,8,1,0,256,0.7321473154325052,0.8679752954419715,0.8679752954419715,0.7321473154325052,0.8679752954419715,0.8679752954419715
S0-SM_tank3,tank,8,2,1,256,0.8302134886632202,0.9175980390806591,0.9570211539702476,0.09806617323071504,0.049622743638687614,0.08904585852827611
S0-SM_tank3,tank,8,3,2,256,0.8926011831628988,0.9421191534501103,0.9762564571639285,0.06238769449967852,0.024521114369451175,0.019235303193680883
S0-SM_tank3,tank,8,4,3,256,0.9126885308832345,0.9517013880655288,0.9826545435579366,0.02008734772033575,0.009582234615418628,0.006398086394008106
S0-SM_tank3,tank,8,5,4,256,0.9345336914062502,0.9583928763094826,0.9870614770383448,0.02184516052301559,0.006691488243953658,0.004406933480408277
S0-SM_tank3,tank,8,6,5,256,0.9428955078125001,0.9626053547960434,0.9896783525377056,0.008361816406249997,0.004212478486560825,0.0026168754993608104
S0-SM_tank3,tank,8,7,6,256,0.9502685546875,0.9649763003276983,0.9908046765833806,0.007373046874999994,0.0023709455316549694,0.0011263240456749666
S0-SM_tank3,tank,8,8,7,256,0.953125,0.9665297932635397,0.991275012480902,0.0028564453124999955,0.001553492935841394,0.00047033589752161617
S0-SM_tank4,tank,7,1,0,256,0.8990063491684124,0.8845196045702721,0.8845196045702721,0.8990063491684124,0.8845196045702721,0.8845196045702721
S0-SM_tank4,tank,7,2,1,256,0.9716723637958058,0.9431271353446463,0.9767306177410544,0.07266601462739344,0.058607530774374195,0.09221101317078234
S0-SM_tank4,tank,7,3,2,256,0.9912670901208185,0.9488016323222361,0.9836501364257482,0.01959472632501274,0.0056744969775898435,0.006919518684693737
S0-SM_tank4,tank,7,4,3,256,0.99732666015625,0.9509897604843554,0.985678901867709,0.006059570035431531,0.002188128162119274,0.0020287654419607485
S0-SM_tank4,tank,7,5,4,256,0.99969482421875,0.9518510650302062,0.9864608303510186,0.0023681640625000007,0.0008613045458508717,0.000781928483309702
S0-SM_tank4,tank,7,6,5,256,1.0,0.9522240211623159,0.9869233194724161,0.00030517578125,0.00037295613210966416,0.0004624891213975816
S0-SM_tank4,tank,7,7,6,256,1.0,0.952574264270833,0.9871365426263208,0.0,0.00035024310851711205,0.00021322315390503522
S0-SM_tank5,tank,11,1,0,256,0.8503143614951113,0.8938796673329313,0.8938796673329313,0.8503143614951113,0.8938796673329313,0.8938796673329313
S0-SM_tank5,tank,11,2,1,256,0.911430122765402,0.913117470230169,0.9603947423041967,0.061115761270290635,0.019237802897237685,0.06651507497126544
S0-SM_tank5,tank,11,3,2,256,0.934635689298092,0.9189393981995284,0.9668504959994035,0.023205566532689976,0.005821927969359403,0.006455753695206723
S0-SM_tank5,tank,11,4,3,256,0.9467507609038472,0.9223914745399431,0.968492817362159,0.012115071605755172,0.0034520763404146393,0.0016423213627554537
S0-SM_tank5,tank,11,5,4,256,0.9548662665117365,0.9244026002401343,0.9694216624717347,0.008115505607889241,0.0020111257001912547,0.0009288451095756608
S0-SM_tank5,tank,11,6,5,256,0.9614461277068282,0.9257696956818154,0.9704088877021958,0.0065798611950918275,0.0013670954416810793,0.0009872252304612026
S0-SM_tank5,tank,11,7,6,256,0.965717232220858,0.9264971578667304,0.9710610103068738,0.004271104514029704,0.0007274621849149288,0.0006521226046779772
S0-SM_tank5,tank,11,8,7,256,0.9686306436345655,0.9270571495482776,0.971668091440002,0.002913411413707459,0.0005599916815472034,0.0006070811331282491
S0-SM_tank6,tank,6,1,0,256,0.8295332664589902,0.9151742700323227,0.9151742700323227,0.8295332664589902,0.9151742700323227,0.9151742700323227
S0-SM_tank6,tank,6,2,1,256,0.9147123804295714,0.9376758551313191,0.9678387604182307,0.08517911397058116,0.02250158509899651,0.052664490385908105
S0-SM_tank6,tank,6,3,2,256,0.9466607001374037,0.948972985813377,0.9776505096067564,0.031948319707832226,0.011297130682057815,0.009811749188525645
S0-SM_tank6,tank,6,4,3,256,0.9619140629100408,0.9514144086602683,0.9802205529986825,0.015253362772637061,0.002441422846891292,0.002570043391925978
S0-SM_tank6,tank,6,5,4,256,0.9701565212977588,0.9524485388361656,0.9824972612368531,0.008242458387717819,0.0010341301758974852,0.002276708238170721
S0-SM_tank6,tank,6,6,5,256,0.9781250000000002,0.9528896131835616,0.9836546749027267,0.00796847870224156,0.00044107434739584783,0.0011574136658734375
S0-SM_tank7,tank,18,1,0,256,0.8519270837555328,0.8137221683173242,0.8137221683173242,0.8519270837555328,0.8137221683173242,0.8137221683173242
S0-SM_tank7,tank,18,2,1,256,0.9583723958597208,0.902384095799298,0.9464327832289341,0.10644531210418791,0.08866192748197373,0.13271061491160988
S0-SM_tank7,tank,18,3,2,256,0.9908203124999999,0.9246080406496278,0.9714709994419299,0.0324479166402792,0.022223944850329802,0.02503821621299586
S0-SM_tank7,tank,18,4,3,256,0.997265625,0.933316455385697,0.9776223160258897,0.0064453125,0.008708414736069148,0.006151316583959733
S0-SM_tank7,tank,18,5,4,256,0.998828125,0.937665134373106,0.980837286837706,0.0015625,0.004348678987409052,0.003214970811816351
S0-SM_tank7,tank,18,6,5,256,0.998828125,0.9410728341054456,0.9827634256524365,0.0,0.003407699732339689,0.0019261388147303856
S0-SM_tank7,tank,18,7,6,256,1.0,0.94322739481092,0.9842703397505673,0.0011718750000000002,0.00215456070547429,0.0015069140981307577
S0-SM_tank7,tank,18,8,7,256,1.0,0.9442426679485121,0.9850763008103625,0.0,0.0010152731375921153,0.0008059610597952586
S0-SM_tank8,tank,9,1,0,256,0.6404066341738679,0.7908515605228283,0.7908515605228283,0.6404066341738679,0.7908515605228283,0.7908515605228283
S0-SM_tank8,tank,9,2,1,256,0.8267376309129759,0.8741532666120335,0.9376649876051777,0.186330996739108,0.08330170608920523,0.14681342708234948
S0-SM_tank8,tank,9,3,2,256,0.9014550786756446,0.9129886739200709,0.9695862979955415,0.0747174477626686,0.03883540730803742,0.031921310390363715
S0-SM_tank8,tank,9,4,3,256,0.9397786460380304,0.9288031808873387,0.9786984787428814,0.038323567362385805,0.015814506967267772,0.00911218074733999
S0-SM_tank8,tank,9,5,4,256,0.9606608073343523,0.9400818422158164,0.9851033549572152,0.020882161296322005,0.011278661328477713,0.006404876214333682
S0-SM_tank8,tank,9,6,5,256,0.9752636718767462,0.9496633222731092,0.9894393293325807,0.014602864542393944,0.009581480057292896,0.0043359743753656225
S0-SM_tank8,tank,9,7,6,256,0.9844726562499999,0.9550835455939414,0.991236029253799,0.009208984373253768,0.005420223320832071,0.0017966999212182203
