scene_key,target_class,viewpoint_1,viewpoint_2,ordered_label,best_constituent_single,best_box_score,noisy_or_best_iou_score,support_weighted_or_score,geometry_prior_selector_score,geometry_calibrated_selector_score,viewpoint_cell_prior_selector_score,geometry_weighted_or_best_iou_score,geometry_weighted_or_mean_iou_score,viewpoint_cell_weighted_or_best_iou_score,hybrid_geometry_cell_weighted_or_best_iou_score
S0-SM_rock9,rock,elhigh-radnear-az315,ellow-radfar-az270,elhigh-radnear-az315 + ellow-radfar-az270,0.946273767208865,0.946273767208865,0.9745027805428389,0.9673002275996635,0.946273767208865,0.946273767208865,0.946273767208865,0.974726394830778,0.9675221891537368,0.9746928473469675,0.9745342325301387
S0-SM_rock9,rock,elhigh-radnear-az315,ellow-radmid-az180,elhigh-radnear-az315 + ellow-radmid-az180,0.9607140367808712,0.9607140367808712,0.9911502612526605,0.9827130050522082,0.946273767208865,0.946273767208865,0.946273767208865,0.9916804964971377,0.9832387266212327,0.9915355760846712,0.9914768599056683
S0-SM_rock9,rock,elhigh-radnear-az315,ellow-radmid-az270,elhigh-radnear-az315 + ellow-radmid-az270,0.9580887151155936,0.9580887151155936,0.9842401005975712,0.9793194706438344,0.946273767208865,0.946273767208865,0.946273767208865,0.9847371320044587,0.9798140171818092,0.9845090645104794,0.984544525128921
S0-SM_rock9,rock,elhigh-radnear-az315,ellow-radnear-az135,elhigh-radnear-az315 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9871058768842063,0.9808155007051231,0.946273767208865,0.946273767208865,0.946273767208865,0.9876624087163395,0.9813684860133609,0.987517688794315,0.9875694221403981
S0-SM_rock9,rock,elhigh-radnear-az315,elmid-radmid-az090,elhigh-radnear-az315 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9888536671296265,0.9817573240186639,0.946273767208865,0.946273767208865,0.946273767208865,0.9893023561100311,0.9822027930575737,0.9891242434926595,0.989209751096553
S0-SM_rock9,rock,elhigh-radnear-az315,elmid-radmid-az315,elhigh-radnear-az315 + elmid-radmid-az315,0.946273767208865,0.946273767208865,0.9741930309571417,0.9681307667588076,0.946273767208865,0.946273767208865,0.946273767208865,0.9751197939232686,0.9690517626112606,0.9746565390321349,0.974940980167247
S0-SM_rock9,rock,elhigh-radnear-az315,elmid-radnear-az270,elhigh-radnear-az315 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9874899094675004,0.9809861916261942,0.9640278255335488,0.9640278255335488,0.946273767208865,0.9882068634033204,0.9816984236240388,0.9878328623005534,0.9882068634033204
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radfar-az090,ellow-radfar-az000 + ellow-radfar-az090,0.9573049775748076,0.9573049775748076,0.9791262035050836,0.9765457727608681,0.9314804989800224,0.9573049775748076,0.9573049775748076,0.9695048011912959,0.9669497270990054,0.9764187314306478,0.9718161984529322
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radfar-az135,ellow-radfar-az000 + ellow-radfar-az135,0.9549463666351272,0.9549463666351272,0.9821382224888385,0.9779291392106206,0.9314804989800224,0.9549463666351272,0.9549463666351272,0.9723586918215069,0.9681915200156849,0.9674503672685967,0.9697944679495529
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radfar-az270,ellow-radfar-az000 + ellow-radfar-az270,0.9379415957244674,0.9379415957244674,0.9739452277591888,0.9668506261998598,0.9379415957244674,0.9379415957244674,0.9379415957244674,0.9665694122614271,0.959528539054207,0.97067049432464,0.9678363128910499
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radmid-az180,ellow-radfar-az000 + ellow-radmid-az180,0.9607140367808712,0.9607140367808712,0.990680930167121,0.9821423177843623,0.9607140367808712,0.9607140367808712,0.9607140367808712,0.9848257087475073,0.976337562124808,0.9873581310037218,0.9855056937132988
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radmid-az270,ellow-radfar-az000 + ellow-radmid-az270,0.9580887151155936,0.9580887151155936,0.9838368423633577,0.9788128570250136,0.9580887151155936,0.9580887151155936,0.9580887151155936,0.9795578717525047,0.9745557370754557,0.9804434651867457,0.9796495258190109
S0-SM_rock9,rock,ellow-radfar-az000,ellow-radnear-az135,ellow-radfar-az000 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9867660448383112,0.9803724422560688,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9856580858262056,0.9792716620981992,0.9855113786449696,0.9854925520669565
S0-SM_rock9,rock,ellow-radfar-az000,elmid-radmid-az090,ellow-radfar-az000 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9885828348631284,0.9813830212224808,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.9877933845240805,0.9805993204221861,0.9870834309371967,0.987422548598769
S0-SM_rock9,rock,ellow-radfar-az000,elmid-radmid-az315,ellow-radfar-az000 + elmid-radmid-az315,0.9314804989800224,0.9314804989800224,0.9734792733883975,0.9675254777367006,0.92984958508519,0.92984958508519,0.92984958508519,0.9737057281689991,0.967750547520698,0.970355824251977,0.9722667490767013
S0-SM_rock9,rock,ellow-radfar-az000,elmid-radnear-az270,ellow-radfar-az000 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9871281206611409,0.9805214005454679,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9882068634033204,0.9815929234027863,0.9849648395310295,0.9882068634033204
S0-SM_rock9,rock,ellow-radfar-az090,ellow-radfar-az135,ellow-radfar-az090 + ellow-radfar-az135,0.9573049775748076,0.9573049775748076,0.9827447941011109,0.981114485442189,0.9549463666351272,0.9573049775748076,0.9573049775748076,0.97311187793825,0.971497549650555,0.981256410224576,0.9773271419690152
S0-SM_rock9,rock,ellow-radfar-az090,ellow-radfar-az270,ellow-radfar-az090 + ellow-radfar-az270,0.9573049775748076,0.9573049775748076,0.9796024102867116,0.9699225258532657,0.9379415957244674,0.9379415957244674,0.9573049775748076,0.9722673658970695,0.9626599622795755,0.9795612102909375,0.976937830420757
S0-SM_rock9,rock,ellow-radfar-az090,ellow-radmid-az180,ellow-radfar-az090 + ellow-radmid-az180,0.9607140367808712,0.9607140367808712,0.9913494048359294,0.9853862440687374,0.9607140367808712,0.9607140367808712,0.9607140367808712,0.9853202251300959,0.9793933310592925,0.9914436214219343,0.9891435795330257
S0-SM_rock9,rock,ellow-radfar-az090,ellow-radmid-az270,ellow-radfar-az090 + ellow-radmid-az270,0.9580887151155936,0.9580887151155936,0.9844112085685074,0.9819657596068956,0.9580887151155936,0.9580887151155936,0.9573049775748076,0.9799315126496163,0.9774971920331897,0.9844195718164062,0.9826317654692571
S0-SM_rock9,rock,ellow-radfar-az090,ellow-radnear-az135,ellow-radfar-az090 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9872500722580356,0.9834350657653882,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9858026811866122,0.9819932678121523,0.9874735255391307,0.9867578687481843
S0-SM_rock9,rock,ellow-radfar-az090,elmid-radmid-az090,ellow-radfar-az090 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.988968584955607,0.9843479769920956,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.9879022443746505,0.9832866185125476,0.9890793207643865,0.9885113875984233
S0-SM_rock9,rock,ellow-radfar-az090,elmid-radmid-az315,ellow-radfar-az090 + elmid-radmid-az315,0.9573049775748076,0.9573049775748076,0.9793577463849693,0.9708185283259658,0.92984958508519,0.92984958508519,0.92984958508519,0.9789524662406045,0.970416781901062,0.9795185574927361,0.978927298793527
S0-SM_rock9,rock,ellow-radfar-az090,elmid-radnear-az270,ellow-radfar-az090 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9876434213943787,0.9836148959256502,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9882068634033204,0.9841760396957397,0.9877697308741953,0.9882068634033204
S0-SM_rock9,rock,ellow-radfar-az135,ellow-radfar-az270,ellow-radfar-az135 + ellow-radfar-az270,0.9549463666351272,0.9549463666351272,0.98273163306091,0.9714227597379158,0.9379415957244674,0.9379415957244674,0.9379415957244674,0.975227426066048,0.9640049080850814,0.9809071867215703,0.97816564426245
S0-SM_rock9,rock,ellow-radfar-az135,ellow-radmid-az180,ellow-radfar-az135 + ellow-radmid-az180,0.9607140367808712,0.9607140367808712,0.9911725316516907,0.986840350926845,0.9607140367808712,0.9607140367808712,0.9607140367808712,0.9850837151685513,0.9807781472205562,0.9893628404819687,0.9872962119324802
S0-SM_rock9,rock,ellow-radfar-az135,ellow-radmid-az270,ellow-radfar-az135 + ellow-radmid-az270,0.9580887151155936,0.9580887151155936,0.9842592357498439,0.9834442814219818,0.9580887151155936,0.9580887151155936,0.9580887151155936,0.9797528132226231,0.9789415901562096,0.9823945011288364,0.9811173438573824
S0-SM_rock9,rock,ellow-radfar-az135,ellow-radnear-az135,ellow-radfar-az135 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9871220023774848,0.9849378140923069,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9857335262620569,0.983552410234673,0.9864741845932842,0.9861153238313938
S0-SM_rock9,rock,ellow-radfar-az135,elmid-radmid-az090,ellow-radfar-az135 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9888665184894255,0.9858769325396667,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.9878501804997646,0.9848636671889488,0.9880627942068465,0.9879584604341719
S0-SM_rock9,rock,ellow-radfar-az135,elmid-radmid-az315,ellow-radfar-az135 + elmid-radmid-az315,0.9549463666351272,0.9549463666351272,0.9824267525940636,0.9722594149812741,0.92984958508519,0.92984958508519,0.92984958508519,0.9821694449239632,0.9720047702414586,0.9807245375996261,0.9814173793777445
S0-SM_rock9,rock,ellow-radfar-az135,elmid-radnear-az270,ellow-radfar-az135 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9875070768389586,0.9851093611773352,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9882068634033204,0.9858074486255646,0.986341171791174,0.9882068634033204
S0-SM_rock9,rock,ellow-radfar-az270,ellow-radmid-az180,ellow-radfar-az270 + ellow-radmid-az180,0.9607140367808712,0.9607140367808712,0.9913349006589922,0.975693856310989,0.9607140367808712,0.9607140367808712,0.9607140367808712,0.9867092220647109,0.9711411605643657,0.9913402790464331,0.9895485320897424
S0-SM_rock9,rock,ellow-radfar-az270,ellow-radmid-az270,ellow-radfar-az270 + ellow-radmid-az270,0.9580887151155936,0.9580887151155936,0.9843987463026131,0.9722743776621731,0.9580887151155936,0.9580887151155936,0.9580887151155936,0.9809809946870325,0.9688987208589481,0.984318996301035,0.9829637345389186
S0-SM_rock9,rock,ellow-radfar-az270,ellow-radnear-az135,ellow-radfar-az270 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9872395701108853,0.9737446483448692,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9862088204358581,0.9727279883463967,0.9874238930836926,0.9868987179255666
S0-SM_rock9,rock,ellow-radfar-az270,elmid-radmid-az090,ellow-radfar-az270 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9889602151730917,0.9746586090411317,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.988208009773064,0.9739172814754157,0.9890288347823215,0.9886325920997772
S0-SM_rock9,rock,ellow-radfar-az270,elmid-radmid-az315,ellow-radfar-az270 + elmid-radmid-az315,0.9379415957244674,0.9379415957244674,0.9622639565597303,0.9611257259788492,0.92984958508519,0.92984958508519,0.92984958508519,0.962121897803102,0.9609838352588808,0.9623373797245274,0.9620213806117601
S0-SM_rock9,rock,ellow-radfar-az270,elmid-radnear-az270,ellow-radfar-az270 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9876322406969499,0.9739241444767952,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9882068634033204,0.9744907915592194,0.9876987812195018,0.9882068634033204
S0-SM_rock9,rock,ellow-radmid-az180,ellow-radmid-az270,ellow-radmid-az180 + ellow-radmid-az270,0.9607140367808712,0.9607140367808712,0.9912221539595365,0.987704650987439,0.9580887151155936,0.9580887151155936,0.9607140367808712,0.9886151943895058,0.9851069426109971,0.9912989962812189,0.9901894003972516
S0-SM_rock9,rock,ellow-radmid-az180,ellow-radnear-az135,ellow-radmid-az180 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9913591378528326,0.9892101953822686,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9907430768859415,0.988595469834123,0.9916958239529858,0.9912802647860659
S0-SM_rock9,rock,ellow-radmid-az180,elmid-radmid-az090,ellow-radmid-az180 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9915065053757639,0.9901623045105689,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.9910752071376313,0.9897315909901984,0.9916898484800489,0.9913929735761864
S0-SM_rock9,rock,ellow-radmid-az180,elmid-radmid-az315,ellow-radmid-az180 + elmid-radmid-az315,0.9607140367808712,0.9607140367808712,0.9909989059223812,0.9765010850351116,0.92984958508519,0.92984958508519,0.92984958508519,0.9912671154952524,0.9767653708353888,0.9912862294364198,0.991118949319384
S0-SM_rock9,rock,ellow-radmid-az180,elmid-radnear-az270,ellow-radmid-az180 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.991312873304948,0.9893776378086241,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9920803308486938,0.9901435971260071,0.9915309155846153,0.9920803308486938
S0-SM_rock9,rock,ellow-radmid-az270,ellow-radnear-az135,ellow-radmid-az270 + ellow-radnear-az135,0.9650676937119158,0.9650676937119158,0.9871579327705845,0.9857887520665712,0.9650676937119158,0.9650676937119158,0.9650676937119158,0.9867661220034747,0.9853974847380788,0.9874040661250522,0.9871216224916101
S0-SM_rock9,rock,ellow-radmid-az270,elmid-radmid-az090,ellow-radmid-az270 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9888951535458215,0.9867206729496041,0.9712901348784726,0.9712901348784726,0.9712901348784726,0.9886275790123711,0.9864536867855365,0.9890086668605558,0.9888244074676688
S0-SM_rock9,rock,ellow-radmid-az270,elmid-radmid-az315,ellow-radmid-az270 + elmid-radmid-az315,0.9580887151155936,0.9580887151155936,0.9841100532064909,0.9731273296660229,0.92984958508519,0.92984958508519,0.92984958508519,0.9844247944281284,0.9734385583579257,0.9842663938003055,0.9842511197845663
S0-SM_rock9,rock,ellow-radmid-az270,elmid-radnear-az270,ellow-radmid-az270 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9875453287171688,0.9859625743482019,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9882068634033204,0.9866230487823486,0.9876704385582988,0.9882068634033204
S0-SM_rock9,rock,ellow-radnear-az135,elmid-radmid-az090,ellow-radnear-az135 + elmid-radmid-az090,0.9712901348784726,0.9712901348784726,0.9889742014917986,0.9881690133524275,0.9712901348784726,0.9712901348784726,0.9650676937119158,0.9890959982169683,0.9882907109149714,0.9892025295874628,0.9891509091086588
S0-SM_rock9,rock,ellow-radnear-az135,elmid-radmid-az315,ellow-radnear-az135 + elmid-radmid-az315,0.9650676937119158,0.9650676937119158,0.9869962839057508,0.9746429486331374,0.92984958508519,0.92984958508519,0.9650676937119158,0.9875415371394668,0.9751813774277805,0.9873979345662167,0.9874449349361111
S0-SM_rock9,rock,ellow-radnear-az135,elmid-radnear-az270,ellow-radnear-az135 + elmid-radnear-az270,0.9650676937119158,0.9650676937119158,0.9876509241928852,0.9874372723969402,0.9640278255335488,0.9640278255335488,0.9650676937119158,0.9882068634033204,0.9879930913448334,0.9879428803920395,0.9882068634033204
S0-SM_rock9,rock,elmid-radmid-az090,elmid-radmid-az315,elmid-radmid-az090 + elmid-radmid-az315,0.9712901348784726,0.9712901348784726,0.9887663260000717,0.975605969204586,0.92984958508519,0.92984958508519,0.92984958508519,0.9892113569122732,0.9760450768107084,0.9890024298576376,0.989102626512647
S0-SM_rock9,rock,elmid-radmid-az090,elmid-radnear-az270,elmid-radmid-az090 + elmid-radnear-az270,0.9712901348784726,0.9712901348784726,0.9889475040648688,0.9883560140318242,0.9640278255335488,0.9640278255335488,0.9640278255335488,0.9893903732299804,0.9887986183166504,0.9891219666926431,0.9893903732299804
S0-SM_rock9,rock,elmid-radmid-az315,elmid-radnear-az270,elmid-radmid-az315 + elmid-radnear-az270,0.9640278255335488,0.9640278255335488,0.9873732356183456,0.9748069373252709,0.9640278255335488,0.9640278255335488,0.92984958508519,0.9882068634033204,0.9756299555301666,0.9876616734875752,0.9882068634033204
S0-SM_suv1,suv,elhigh-radfar-az045,elhigh-radnear-az000,elhigh-radfar-az045 + elhigh-radnear-az000,0.8941884232881137,0.8941884232881137,0.9543369858294274,0.9506734851508811,0.8905663872617104,0.8905663872617104,0.8941884232881137,0.9536715741553752,0.9500106278534858,0.9557918595570928,0.9548077906587971
S0-SM_suv1,suv,elhigh-radfar-az045,elhigh-radnear-az090,elhigh-radfar-az045 + elhigh-radnear-az090,0.8905663872617104,0.8905663872617104,0.9471339759996007,0.9467392136002558,0.8905663872617104,0.8905663872617104,0.8885311381464618,0.946508978002111,0.9461144760999243,0.9490670355822562,0.9478985527194634
S0-SM_suv1,suv,elhigh-radfar-az045,ellow-radnear-az090,elhigh-radfar-az045 + ellow-radnear-az090,0.9355637395223048,0.9355637395223048,0.972384779915254,0.9605046036369635,0.8905663872617104,0.8905663872617104,0.9355637395223048,0.9690925292666407,0.9572525762815011,0.9746959329878484,0.9722031241564973
S0-SM_suv1,suv,elhigh-radfar-az045,ellow-radnear-az270,elhigh-radfar-az045 + ellow-radnear-az270,0.9501889695663834,0.9501889695663834,0.9796332086838959,0.9643799635178522,0.9501889695663834,0.9501889695663834,0.9501889695663834,0.9804925146080646,0.9652258897364149,0.9814685392822373,0.9810322302290767
S0-SM_suv1,suv,elhigh-radfar-az045,elmid-radmid-az270,elhigh-radfar-az045 + elmid-radmid-az270,0.8905663872617104,0.8905663872617104,0.9475941203307996,0.940087110519967,0.8823015788670538,0.8823015788670538,0.8823015788670538,0.9510646462440492,0.9435301423072816,0.949452752484712,0.9507034389802826
S0-SM_suv1,suv,elhigh-radfar-az045,elmid-radnear-az045,elhigh-radfar-az045 + elmid-radnear-az045,0.9213789513741588,0.9213789513741588,0.955317648594428,0.9520462748885946,0.9213789513741588,0.9213789513741588,0.9213789513741588,0.9572988303500737,0.9540206723187216,0.9564871351044474,0.9568296824710443
S0-SM_suv1,suv,elhigh-radfar-az045,elmid-radnear-az135,elhigh-radfar-az045 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.9802310370606271,0.9645705469380886,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9667606949806213,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,elhigh-radfar-az045,elmid-radnear-az270,elhigh-radfar-az045 + elmid-radnear-az270,0.9226917690240128,0.9226917690240128,0.9611691661047728,0.9548272230069282,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9637830257415771,0.9574238359928131,0.9635969035001543,0.9637830257415771
S0-SM_suv1,suv,elhigh-radnear-az000,elhigh-radnear-az090,elhigh-radnear-az000 + elhigh-radnear-az090,0.8941884232881137,0.8941884232881137,0.9542495923745603,0.9501917526068414,0.8885311381464618,0.8885311381464618,0.8885311381464618,0.9532590727639016,0.9492054450701506,0.9563478678605167,0.9549653242228977
S0-SM_suv1,suv,elhigh-radnear-az000,ellow-radnear-az090,elhigh-radnear-az000 + ellow-radnear-az090,0.9355637395223048,0.9355637395223048,0.9722506889747058,0.9640413910451161,0.8941884232881137,0.8941884232881137,0.9355637395223048,0.9683693831194342,0.9601928573919969,0.9746900674990885,0.9719785134378555
S0-SM_suv1,suv,elhigh-radnear-az000,ellow-radnear-az270,elhigh-radnear-az000 + ellow-radnear-az270,0.9501889695663834,0.9501889695663834,0.9795259817920196,0.9679456935455597,0.9501889695663834,0.9501889695663834,0.9501889695663834,0.9803501081268003,0.9687600767794063,0.9814634540920094,0.9809819003831914
S0-SM_suv1,suv,elhigh-radnear-az000,elmid-radmid-az270,elhigh-radnear-az000 + elmid-radmid-az270,0.8941884232881137,0.8941884232881137,0.9547381549436379,0.9435675783452846,0.8823015788670538,0.8823015788670538,0.8823015788670538,0.9584230184555054,0.9472093284130096,0.956748556881124,0.9580285436040826
S0-SM_suv1,suv,elhigh-radnear-az000,elmid-radnear-az045,elhigh-radnear-az000 + elmid-radnear-az045,0.9213789513741588,0.9213789513741588,0.955991860112729,0.9555929571883888,0.9213789513741588,0.9213789513741588,0.9213789513741588,0.9580578751128646,0.9576581101106555,0.9572509551272983,0.957562369886428
S0-SM_suv1,suv,elhigh-radnear-az000,elmid-radnear-az135,elhigh-radnear-az000 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.9801117221476067,0.9681235425119665,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9704398810863495,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,elhigh-radnear-az000,elmid-radnear-az270,elhigh-radnear-az000 + elmid-radnear-az270,0.9226917690240128,0.9226917690240128,0.9610290432209719,0.9583566976119448,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9637830257415771,0.9611030220985413,0.9635911633523717,0.9637830257415771
S0-SM_suv1,suv,elhigh-radnear-az090,ellow-radnear-az090,elhigh-radnear-az090 + ellow-radnear-az090,0.9355637395223048,0.9355637395223048,0.9723312804167493,0.9600563959110405,0.8885311381464618,0.8885311381464618,0.9355637395223048,0.9685895529448053,0.9563619046779125,0.9747361225808612,0.9723200356822812
S0-SM_suv1,suv,elhigh-radnear-az090,ellow-radnear-az270,elhigh-radnear-az090 + ellow-radnear-az270,0.9501889695663834,0.9501889695663834,0.9795904273825033,0.9639422726447517,0.9501889695663834,0.9501889695663834,0.9501889695663834,0.9803934653516612,0.9647324827400855,0.981503382367617,0.9810584272828528
S0-SM_suv1,suv,elhigh-radnear-az090,elmid-radmid-az270,elhigh-radnear-az090 + elmid-radmid-az270,0.8885311381464618,0.8885311381464618,0.9467300450473426,0.9396185465379258,0.8823015788670538,0.8823015788670538,0.8823015788670538,0.9502718448638916,0.9431337416172028,0.9490016311987175,0.9499266651875474
S0-SM_suv1,suv,elhigh-radnear-az090,elmid-radnear-az045,elhigh-radnear-az090 + elmid-radnear-az045,0.9213789513741588,0.9213789513741588,0.9552683370252325,0.9516017062615588,0.9213789513741588,0.9213789513741588,0.8885311381464618,0.9572706712870669,0.953596354912849,0.9567272013610921,0.9568642592911064
S0-SM_suv1,suv,elhigh-radnear-az090,elmid-radnear-az135,elhigh-radnear-az090 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.98018343289002,0.9641282198503665,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9663642942905426,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,elhigh-radnear-az090,elmid-radnear-az270,elhigh-radnear-az090 + elmid-radnear-az270,0.9226917690240128,0.9226917690240128,0.9611132599862704,0.9543763831411815,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9637830257415771,0.9570274353027344,0.9636362342725168,0.9637830257415771
S0-SM_suv1,suv,ellow-radnear-az090,ellow-radnear-az270,ellow-radnear-az090 + ellow-radnear-az270,0.9501889695663834,0.9501889695663834,0.9803651014271015,0.9769958076717429,0.9501889695663834,0.9501889695663834,0.9355637395223048,0.9800950600993729,0.9767266944151562,0.9816213463519573,0.9811580695609984
S0-SM_suv1,suv,ellow-radnear-az090,elmid-radmid-az270,ellow-radnear-az090 + elmid-radmid-az270,0.9355637395223048,0.9355637395223048,0.9726303629106682,0.9532301161060865,0.8823015788670538,0.8823015788670538,0.9355637395223048,0.974886119365692,0.955440878868103,0.9747650853293736,0.9745933648849152
S0-SM_suv1,suv,ellow-radnear-az090,elmid-radnear-az045,ellow-radnear-az090 + elmid-radnear-az045,0.9355637395223048,0.9355637395223048,0.9733978414125899,0.9647795505409221,0.9213789513741588,0.9213789513741588,0.9355637395223048,0.9744408882483662,0.9658133624260533,0.9748013998608649,0.9742474000048436
S0-SM_suv1,suv,ellow-radnear-az090,elmid-radnear-az135,ellow-radnear-az090 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.9810454383499643,0.9772655637992534,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9786714315414429,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,ellow-radnear-az090,elmid-radnear-az270,ellow-radnear-az090 + elmid-radnear-az270,0.9355637395223048,0.9355637395223048,0.9732095947105219,0.967667594967522,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.974886119365692,0.9693345725536346,0.9748723282265047,0.974886119365692
S0-SM_suv1,suv,ellow-radnear-az270,elmid-radmid-az270,ellow-radnear-az270 + elmid-radmid-az270,0.9501889695663834,0.9501889695663834,0.9798295910881681,0.957052629522248,0.8823015788670538,0.8823015788670538,0.9501889695663834,0.9816334247589112,0.9588145315647126,0.9815284921396649,0.9815678255391197
S0-SM_suv1,suv,ellow-radnear-az270,elmid-radnear-az045,ellow-radnear-az270 + elmid-radnear-az045,0.9501889695663834,0.9501889695663834,0.9804433114036989,0.9684527456635141,0.9213789513741588,0.9213789513741588,0.9501889695663834,0.9815457470508674,0.9695416988105239,0.9815599756712564,0.981490303151938
S0-SM_suv1,suv,ellow-radnear-az270,elmid-radnear-az135,ellow-radnear-az270 + elmid-radnear-az135,0.9501889695663834,0.9501889695663834,0.9813359393286966,0.9809247494781204,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9820450842380524,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,ellow-radnear-az270,elmid-radnear-az270,ellow-radnear-az270 + elmid-radnear-az270,0.9501889695663834,0.9501889695663834,0.9802927784244669,0.9713797683295908,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9816334247589112,0.9727082252502441,0.9816214682845068,0.9816334247589112
S0-SM_suv1,suv,elmid-radmid-az270,elmid-radnear-az045,elmid-radmid-az270 + elmid-radnear-az045,0.9213789513741588,0.9213789513741588,0.9555440074054464,0.944753713419405,0.8823015788670538,0.8823015788670538,0.8823015788670538,0.9576231837272644,0.9468094110488892,0.9569002058156363,0.9575366009978341
S0-SM_suv1,suv,elmid-radmid-az270,elmid-radnear-az135,elmid-radmid-az270 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.9804495582643513,0.9572664662325976,0.8823015788670538,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.9592261910438538,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,elmid-radmid-az270,elmid-radnear-az270,elmid-radmid-az270 + elmid-radnear-az270,0.9226917690240128,0.9226917690240128,0.9614257963990281,0.9475660840366338,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9637830257415771,0.9498893320560455,0.9636645781093993,0.9637830257415771
S0-SM_suv1,suv,elmid-radnear-az045,elmid-radnear-az135,elmid-radnear-az045 + elmid-radnear-az135,0.9474674572554384,0.9474674572554384,0.9811324651805637,0.9687324220804767,0.9474674572554384,0.9474674572554384,0.9474674572554384,0.9824567437171936,0.970039963722229,0.9824567437171936,0.9824567437171936
S0-SM_suv1,suv,elmid-radnear-az045,elmid-radnear-az270,elmid-radnear-az045 + elmid-radnear-az270,0.9226917690240128,0.9226917690240128,0.962227799133178,0.9591528480984887,0.9226917690240128,0.9226917690240128,0.9226917690240128,0.9637830257415771,0.9607031047344208,0.9637001166273206,0.9637830257415771
S0-SM_suv1,suv,elmid-radnear-az135,elmid-radnear-az270,elmid-radnear-az135 + elmid-radnear-az270,0.9474674572554384,0.9474674572554384,0.9809649621502189,0.9716422804320162,0.9226917690240128,0.9226917690240128,0.9474674572554384,0.9824567437171936,0.9731198847293854,0.9824567437171936,0.9824567437171936
