group,target_class,subset_name,player_count,base_coalition_mask,base_coalition_size,base_coalition_members,candidate_player_index,candidate_viewpoint,expanded_coalition_mask,expanded_coalition_size,expanded_coalition_members,base_value,expanded_value,delta_value,rank_within_base_coalition
overall,all,perimeter_unique_az_clean_reverse_cycle,8,116,4,ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,2,ellow-radmid-az180,118,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,0.6022907650675536,0.669560576118778,0.06726981105122432,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,120,4,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,1,ellow-radnear-az225,121,5,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,0.6243097447523615,0.7755482586731218,0.15123851392076038,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,120,4,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,3,ellow-radfar-az135,124,5,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,0.6243097447523615,0.7320786517625195,0.10776890701015807,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,120,4,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,8,elhigh-radfar-az045,248,5,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6243097447523615,0.7201395159183834,0.09582977116602198,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,120,4,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,2,ellow-radmid-az180,122,5,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000,0.6243097447523615,0.6822526873616129,0.05794294260925148,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,135,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radfar-az045,7,elhigh-radmid-az000,199,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5649325203877309,0.6951682126231327,0.13023569223540177,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,135,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radfar-az045,4,elmid-radnear-az270,143,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.5649325203877309,0.690096243627275,0.12516372323954406,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,135,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radfar-az045,6,elhigh-radnear-az315,167,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5649325203877309,0.6677984985547981,0.10286597816706722,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,135,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radfar-az045,5,elmid-radfar-az090,151,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.5649325203877309,0.6657218236460147,0.10078930325828384,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,139,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,7,elhigh-radmid-az000,203,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5937123467027242,0.7171061894100936,0.12339384270736942,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,139,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,5,elmid-radfar-az090,155,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.5937123467027242,0.6984193389035237,0.10470699220079949,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,139,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,3,ellow-radfar-az135,143,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.5937123467027242,0.690096243627275,0.09638389692455074,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,139,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,6,elhigh-radnear-az315,171,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5937123467027242,0.6868446620085429,0.09313231530581867,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,141,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,7,elhigh-radmid-az000,205,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6534629948958811,0.7584872395270509,0.10502424463116977,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,141,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,5,elmid-radfar-az090,157,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6534629948958811,0.7475762666454481,0.09411327174956696,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,141,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,6,elhigh-radnear-az315,173,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6534629948958811,0.7398753365146069,0.0864123416187258,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,141,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,2,ellow-radmid-az180,143,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.6534629948958811,0.690096243627275,0.03663324873139384,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,142,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,7,elhigh-radmid-az000,206,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5845879524139533,0.699166540496095,0.11457858808214161,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,142,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,1,ellow-radnear-az225,143,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.5845879524139533,0.690096243627275,0.10550829121332161,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,142,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,6,elhigh-radnear-az315,174,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5845879524139533,0.6772351567364016,0.09264720432244822,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,142,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,5,elmid-radfar-az090,158,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.5845879524139533,0.6723926003134435,0.08780464789949016,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,147,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,211,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5796414824207211,0.7135956016104911,0.13395411918976996,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,147,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,4,elmid-radnear-az270,155,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.5796414824207211,0.6984193389035237,0.11877785648280259,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,147,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,179,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5796414824207211,0.6755959376647516,0.09595445524403046,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,147,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,3,ellow-radfar-az135,151,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.5796414824207211,0.6657218236460147,0.08608034122529362,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,149,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,213,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6285937947732343,0.7495674182320096,0.12097362345877527,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,149,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,4,elmid-radnear-az270,157,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6285937947732343,0.7475762666454481,0.11898247187221378,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,149,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,181,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6285937947732343,0.7179438060207131,0.08935001124747877,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,149,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,2,ellow-radmid-az180,151,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.6285937947732343,0.6657218236460147,0.03712802887278044,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,150,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,214,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5414638888444286,0.6777844813051331,0.1363205924607045,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,150,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,4,elmid-radnear-az270,158,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.5414638888444286,0.6723926003134435,0.13092871146901486,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,150,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,1,ellow-radnear-az225,151,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.5414638888444286,0.6657218236460147,0.12425793480158609,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,150,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,182,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5414638888444286,0.6429800512018172,0.10151616235738858,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,153,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,217,5,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6676590002391729,0.7764954340624278,0.10883643382325492,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,153,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,3,ellow-radfar-az135,157,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6676590002391729,0.7475762666454481,0.07991726640627517,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,153,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,185,5,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6676590002391729,0.7472630145971034,0.07960401435793052,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,153,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,2,ellow-radmid-az180,155,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6676590002391729,0.6984193389035237,0.030760338664350795,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,154,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,1,ellow-radnear-az225,155,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.563125560643288,0.6984193389035237,0.1352937782602357,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,154,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,218,5,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.563125560643288,0.6821612723885965,0.11903571174530847,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,154,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,3,ellow-radfar-az135,158,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.563125560643288,0.6723926003134435,0.1092670396701555,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,154,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,186,5,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.563125560643288,0.648819306787761,0.085693746144473,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,156,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,1,ellow-radnear-az225,157,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6286474604102312,0.7475762666454481,0.11892880623521684,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,156,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,220,5,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6286474604102312,0.7340024379664917,0.10535497755626044,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,156,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,188,5,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6286474604102312,0.7078025069493621,0.07915504653913086,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,156,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,2,ellow-radmid-az180,158,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.6286474604102312,0.6723926003134435,0.04374513990321227,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,163,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,227,5,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5677429342755514,0.7032071977296488,0.13546426345409734,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,163,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,4,elmid-radnear-az270,171,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5677429342755514,0.6868446620085429,0.11910172773299144,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,163,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,179,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5677429342755514,0.6755959376647516,0.10785300338920012,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,163,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,3,ellow-radfar-az135,167,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5677429342755514,0.6677984985547981,0.10005556427924667,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,165,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,229,5,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6246756623432628,0.7411575655693311,0.11648190322606833,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,165,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,4,elmid-radnear-az270,173,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6246756623432628,0.7398753365146069,0.11519967417134414,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,165,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,181,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6246756623432628,0.7179438060207131,0.09326814367745029,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,165,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,2,ellow-radmid-az180,167,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6246756623432628,0.6677984985547981,0.04312283621153534,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,166,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,230,5,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5560205313744436,0.6880225658422732,0.13200203446782954,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,166,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,4,elmid-radnear-az270,174,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5560205313744436,0.6772351567364016,0.12121462536195793,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,166,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,1,ellow-radnear-az225,167,5,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5560205313744436,0.6677984985547981,0.11177796718035449,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,166,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,182,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5560205313744436,0.6429800512018172,0.0869595198273736,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,169,4,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,233,5,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6499294317367984,0.7710183434420087,0.1210889117052103,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,169,4,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,185,5,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6499294317367984,0.7472630145971034,0.09733358286030502,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,169,4,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,3,ellow-radfar-az135,173,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6499294317367984,0.7398753365146069,0.0899459047778085,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,169,4,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,2,ellow-radmid-az180,171,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6499294317367984,0.6868446620085429,0.03691523027174448,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,170,4,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,234,5,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.5577943477775328,0.689229679111914,0.13143533133438123,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,170,4,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,1,ellow-radnear-az225,171,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5577943477775328,0.6868446620085429,0.1290503142310101,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,170,4,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,3,ellow-radfar-az135,174,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5577943477775328,0.6772351567364016,0.11944080895886877,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,170,4,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,186,5,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5577943477775328,0.648819306787761,0.09102495901022822,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,172,4,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,1,ellow-radnear-az225,173,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6273712683903664,0.7398753365146069,0.11250406812424052,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,172,4,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,236,5,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6273712683903664,0.7396469683269559,0.11227569993658948,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,172,4,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,188,5,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6273712683903664,0.7078025069493621,0.0804312385589957,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,172,4,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,2,ellow-radmid-az180,174,5,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6273712683903664,0.6772351567364016,0.04986388834603517,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,177,4,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,241,5,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.6381405257370041,0.7586474677875481,0.12050694205054402,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,177,4,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,4,elmid-radnear-az270,185,5,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6381405257370041,0.7472630145971034,0.10912248886009934,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,177,4,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,3,ellow-radfar-az135,181,5,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6381405257370041,0.7179438060207131,0.07980328028370898,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,177,4,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,2,ellow-radmid-az180,179,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.6381405257370041,0.6755959376647516,0.037455411927747484,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,178,4,ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,1,ellow-radnear-az225,179,5,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5340324834374831,0.6755959376647516,0.14156345422726846,1
