drone_count,relationship_axis,relationship_type,scene_key,metric,scene_mean_value,combo_count_in_scene
2,mixed_diversity,elevation_only,S0-SM_tree17,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_tree19,recall,0.8333333333333333,2
2,mixed_diversity,elevation_only,S0-SM_tree2,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_tree20,recall,1.0,4
2,mixed_diversity,elevation_only,S0-SM_tree21,recall,0.8483585858585858,4
2,mixed_diversity,elevation_only,S0-SM_tree22,recall,0.9394997911445281,6
2,mixed_diversity,elevation_only,S0-SM_tree23,recall,0.9513888888888888,4
2,mixed_diversity,elevation_only,S0-SM_tree25,recall,0.9,2
2,mixed_diversity,elevation_only,S0-SM_tree26,recall,1.0,2
2,mixed_diversity,elevation_only,S0-SM_tree28,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_tree29,recall,1.0,2
2,mixed_diversity,elevation_only,S0-SM_tree3,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_tree30,recall,0.95,2
2,mixed_diversity,elevation_only,S0-SM_tree4,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_tree5,recall,0.9375,2
2,mixed_diversity,elevation_only,S0-SM_tree7,recall,1.0,3
2,mixed_diversity,elevation_only,S0-SM_tree9,recall,1.0,3
2,mixed_diversity,elevation_only,S0-SM_whitevann10,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann11,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann13,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann14,recall,1.0,2
2,mixed_diversity,elevation_only,S0-SM_whitevann15,recall,1.0,2
2,mixed_diversity,elevation_only,S0-SM_whitevann16,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann17,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann18,recall,1.0,5
2,mixed_diversity,elevation_only,S0-SM_whitevann19,recall,0.6666666666666666,1
2,mixed_diversity,elevation_only,S0-SM_whitevann1_58,recall,0.9,2
2,mixed_diversity,elevation_only,S0-SM_whitevann2,recall,1.0,3
2,mixed_diversity,elevation_only,S0-SM_whitevann4,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann6,recall,1.0,4
2,mixed_diversity,elevation_only,S0-SM_whitevann7,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann8,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_whitevann9,recall,1.0,1
2,mixed_diversity,elevation_only,S0-SM_barrel_1,strict_quality,0.8696051268801597,1
2,mixed_diversity,elevation_only,S0-SM_barrel_11,strict_quality,0.7374701788498896,1
2,mixed_diversity,elevation_only,S0-SM_barrel_12,strict_quality,0.9001642757389838,1
2,mixed_diversity,elevation_only,S0-SM_barrel_13,strict_quality,0.759177114629372,2
2,mixed_diversity,elevation_only,S0-SM_barrel_14,strict_quality,0.8975281293621009,1
2,mixed_diversity,elevation_only,S0-SM_barrel_16,strict_quality,0.659117614410647,1
2,mixed_diversity,elevation_only,S0-SM_barrel_2,strict_quality,0.7515894601805684,1
2,mixed_diversity,elevation_only,S0-SM_barrel_21,strict_quality,0.7574276933154049,2
2,mixed_diversity,elevation_only,S0-SM_barrel_3,strict_quality,0.8205539977645913,1
2,mixed_diversity,elevation_only,S0-SM_barrel_4,strict_quality,0.8799139571113983,2
2,mixed_diversity,elevation_only,S0-SM_barrel_5,strict_quality,0.7394628526559259,2
2,mixed_diversity,elevation_only,S0-SM_barrel_6,strict_quality,0.8042261765077819,6
2,mixed_diversity,elevation_only,S0-SM_barrel_7,strict_quality,0.8624502470124593,2
2,mixed_diversity,elevation_only,S0-SM_barrel_8,strict_quality,0.6333929841604657,1
2,mixed_diversity,elevation_only,S0-SM_container_1,strict_quality,0.9635516098648509,1
2,mixed_diversity,elevation_only,S0-SM_container_10,strict_quality,0.9447979672613194,1
2,mixed_diversity,elevation_only,S0-SM_container_11,strict_quality,0.9425609478657222,2
2,mixed_diversity,elevation_only,S0-SM_container_13,strict_quality,0.9483772808380166,2
2,mixed_diversity,elevation_only,S0-SM_container_14,strict_quality,0.9669507337518297,1
2,mixed_diversity,elevation_only,S0-SM_container_15,strict_quality,0.950350108102338,2
2,mixed_diversity,elevation_only,S0-SM_container_16,strict_quality,0.9643217126884652,3
2,mixed_diversity,elevation_only,S0-SM_container_17,strict_quality,0.9435023106447389,1
2,mixed_diversity,elevation_only,S0-SM_container_18,strict_quality,0.9448744249843983,2
2,mixed_diversity,elevation_only,S0-SM_container_21,strict_quality,0.9590114756772881,2
2,mixed_diversity,elevation_only,S0-SM_container_22,strict_quality,0.9569309592785658,1
2,mixed_diversity,elevation_only,S0-SM_container_23,strict_quality,0.9713538394964871,1
2,mixed_diversity,elevation_only,S0-SM_container_30,strict_quality,0.9535269512549597,5
2,mixed_diversity,elevation_only,S0-SM_container_5,strict_quality,0.9645998042972543,1
2,mixed_diversity,elevation_only,S0-SM_container_7,strict_quality,0.9684063003661834,2
2,mixed_diversity,elevation_only,S0-SM_container_8,strict_quality,0.9515454154515979,1
2,mixed_diversity,elevation_only,S0-SM_container_9,strict_quality,0.9346809564788963,3
2,mixed_diversity,elevation_only,S0-SM_male10,strict_quality,0.758519285570415,4
2,mixed_diversity,elevation_only,S0-SM_male11,strict_quality,0.7666922044489581,1
2,mixed_diversity,elevation_only,S0-SM_male12,strict_quality,0.7485530796420221,1
2,mixed_diversity,elevation_only,S0-SM_male15,strict_quality,0.7139365441582992,2
2,mixed_diversity,elevation_only,S0-SM_male16,strict_quality,0.7861308978148713,2
2,mixed_diversity,elevation_only,S0-SM_male18,strict_quality,0.8101388089060843,3
2,mixed_diversity,elevation_only,S0-SM_male2,strict_quality,0.7185393320735706,5
2,mixed_diversity,elevation_only,S0-SM_male20,strict_quality,0.7319970872754222,2
2,mixed_diversity,elevation_only,S0-SM_male3,strict_quality,0.7198566963287192,2
2,mixed_diversity,elevation_only,S0-SM_male4,strict_quality,0.8230012559689328,2
2,mixed_diversity,elevation_only,S0-SM_male6,strict_quality,0.7499934045902599,2
2,mixed_diversity,elevation_only,S0-SM_male7,strict_quality,0.8251161877019193,1
2,mixed_diversity,elevation_only,S0-SM_male8,strict_quality,0.6855001664166487,4
2,mixed_diversity,elevation_only,S0-SM_male9,strict_quality,0.8275557022054869,1
2,mixed_diversity,elevation_only,S0-SM_rock1,strict_quality,0.954504337559122,2
2,mixed_diversity,elevation_only,S0-SM_rock10,strict_quality,0.963138257619164,1
2,mixed_diversity,elevation_only,S0-SM_rock11,strict_quality,0.9653633607976767,3
2,mixed_diversity,elevation_only,S0-SM_rock12,strict_quality,0.9562216492456272,1
2,mixed_diversity,elevation_only,S0-SM_rock14,strict_quality,0.9634615866258756,3
2,mixed_diversity,elevation_only,S0-SM_rock15,strict_quality,0.9606154188297058,2
2,mixed_diversity,elevation_only,S0-SM_rock17,strict_quality,0.9645003440016229,4
2,mixed_diversity,elevation_only,S0-SM_rock18,strict_quality,0.9608395885939878,4
2,mixed_diversity,elevation_only,S0-SM_rock2,strict_quality,0.9641945390096591,4
2,mixed_diversity,elevation_only,S0-SM_rock21,strict_quality,0.9506709044654276,2
2,mixed_diversity,elevation_only,S0-SM_rock3,strict_quality,0.96003776717329,1
2,mixed_diversity,elevation_only,S0-SM_rock4,strict_quality,0.9280510439955307,2
2,mixed_diversity,elevation_only,S0-SM_rock6,strict_quality,0.9603696395092456,3
2,mixed_diversity,elevation_only,S0-SM_rock7,strict_quality,0.9640229626623125,1
2,mixed_diversity,elevation_only,S0-SM_suv1,strict_quality,0.9428763545443442,2
2,mixed_diversity,elevation_only,S0-SM_suv10,strict_quality,0.9082401698900272,3
2,mixed_diversity,elevation_only,S0-SM_suv11,strict_quality,0.9153150196252895,1
2,mixed_diversity,elevation_only,S0-SM_suv12,strict_quality,0.8985264045577352,2
2,mixed_diversity,elevation_only,S0-SM_suv13_13,strict_quality,0.9063779557928555,2
2,mixed_diversity,elevation_only,S0-SM_suv14_17,strict_quality,0.9058031848816555,1
2,mixed_diversity,elevation_only,S0-SM_suv16,strict_quality,0.9343904514377392,2
2,mixed_diversity,elevation_only,S0-SM_suv17,strict_quality,0.9388096536866328,2
2,mixed_diversity,elevation_only,S0-SM_suv18,strict_quality,0.930788878033221,2
2,mixed_diversity,elevation_only,S0-SM_suv19,strict_quality,0.863331527658147,1
2,mixed_diversity,elevation_only,S0-SM_suv2,strict_quality,0.8987928949175625,1
2,mixed_diversity,elevation_only,S0-SM_suv20,strict_quality,0.9384104624419436,2
2,mixed_diversity,elevation_only,S0-SM_suv21,strict_quality,0.9138915676500083,1
2,mixed_diversity,elevation_only,S0-SM_suv22,strict_quality,0.9470936611678459,3
2,mixed_diversity,elevation_only,S0-SM_suv3,strict_quality,0.9259966599276849,3
2,mixed_diversity,elevation_only,S0-SM_suv4,strict_quality,0.9300278128678698,2
2,mixed_diversity,elevation_only,S0-SM_suv5,strict_quality,0.9338168255615997,4
2,mixed_diversity,elevation_only,S0-SM_suv7,strict_quality,0.9129596991003401,4
2,mixed_diversity,elevation_only,S0-SM_suv8,strict_quality,0.9291904101608459,5
2,mixed_diversity,elevation_only,S0-SM_suv9,strict_quality,0.9280307853940766,2
2,mixed_diversity,elevation_only,S0-SM_tank1,strict_quality,0.9063147815397823,2
2,mixed_diversity,elevation_only,S0-SM_tank10,strict_quality,0.9080226587688962,3
2,mixed_diversity,elevation_only,S0-SM_tank11,strict_quality,0.8998882422981183,1
2,mixed_diversity,elevation_only,S0-SM_tank12,strict_quality,0.9331389806737889,1
2,mixed_diversity,elevation_only,S0-SM_tank14,strict_quality,0.9502442341824846,1
2,mixed_diversity,elevation_only,S0-SM_tank15,strict_quality,0.9265946581470104,3
2,mixed_diversity,elevation_only,S0-SM_tank16,strict_quality,0.8965581680881769,1
2,mixed_diversity,elevation_only,S0-SM_tank17,strict_quality,0.9591574791794066,1
2,mixed_diversity,elevation_only,S0-SM_tank18,strict_quality,0.9158333010635111,1
2,mixed_diversity,elevation_only,S0-SM_tank19,strict_quality,0.9137382847879969,5
2,mixed_diversity,elevation_only,S0-SM_tank2,strict_quality,0.8153882745264021,2
2,mixed_diversity,elevation_only,S0-SM_tank20,strict_quality,0.86999069375846,1
2,mixed_diversity,elevation_only,S0-SM_tank3,strict_quality,0.9665297932635397,1
2,mixed_diversity,elevation_only,S0-SM_tank4,strict_quality,0.8949301973421697,1
2,mixed_diversity,elevation_only,S0-SM_tank5,strict_quality,0.8983553073076346,3
2,mixed_diversity,elevation_only,S0-SM_tank6,strict_quality,0.949467945518915,1
2,mixed_diversity,elevation_only,S0-SM_tank7,strict_quality,0.8148987755873307,2
2,mixed_diversity,elevation_only,S0-SM_tank9,strict_quality,0.9069955500313966,1
2,mixed_diversity,elevation_only,S0-SM_tent_1,strict_quality,0.9634329336553975,5
2,mixed_diversity,elevation_only,S0-SM_tent_10,strict_quality,0.9648099746316277,2
2,mixed_diversity,elevation_only,S0-SM_tent_11,strict_quality,0.9534820446848542,2
2,mixed_diversity,elevation_only,S0-SM_tent_12,strict_quality,0.9690522636885746,4
2,mixed_diversity,elevation_only,S0-SM_tent_13,strict_quality,0.9647917170384694,1
2,mixed_diversity,elevation_only,S0-SM_tent_14,strict_quality,0.968797085732831,1
2,mixed_diversity,elevation_only,S0-SM_tent_15,strict_quality,0.9663319300790763,4
2,mixed_diversity,elevation_only,S0-SM_tent_16,strict_quality,0.9724717448710631,2
2,mixed_diversity,elevation_only,S0-SM_tent_17,strict_quality,0.9717657081555586,1
2,mixed_diversity,elevation_only,S0-SM_tent_18,strict_quality,0.9706055119958581,2
2,mixed_diversity,elevation_only,S0-SM_tent_2,strict_quality,0.9625000526479681,4
2,mixed_diversity,elevation_only,S0-SM_tent_3,strict_quality,0.966209826213694,2
2,mixed_diversity,elevation_only,S0-SM_tent_4,strict_quality,0.980117729338037,1
2,mixed_diversity,elevation_only,S0-SM_tent_5,strict_quality,0.9619510928112831,1
2,mixed_diversity,elevation_only,S0-SM_tent_6,strict_quality,0.9540385649778287,1
2,mixed_diversity,elevation_only,S0-SM_tent_7,strict_quality,0.9578031881287643,1
2,mixed_diversity,elevation_only,S0-SM_tent_8,strict_quality,0.9713154846794035,3
2,mixed_diversity,elevation_only,S0-SM_tent_9,strict_quality,0.9726421242782457,5
2,mixed_diversity,elevation_only,S0-SM_tower_1,strict_quality,0.9710712911851971,1
2,mixed_diversity,elevation_only,S0-SM_tower_10,strict_quality,0.9491112641225641,1
2,mixed_diversity,elevation_only,S0-SM_tower_11,strict_quality,0.9696629672782464,2
2,mixed_diversity,elevation_only,S0-SM_tower_12,strict_quality,0.9422368062804996,2
2,mixed_diversity,elevation_only,S0-SM_tower_13,strict_quality,0.9529485946376562,3
2,mixed_diversity,elevation_only,S0-SM_tower_2,strict_quality,0.9644387446039163,3
2,mixed_diversity,elevation_only,S0-SM_tower_3,strict_quality,0.9631599626889091,2
2,mixed_diversity,elevation_only,S0-SM_tower_4,strict_quality,0.9573319694137474,6
2,mixed_diversity,elevation_only,S0-SM_tower_5,strict_quality,0.9559846898052647,5
2,mixed_diversity,elevation_only,S0-SM_tower_6,strict_quality,0.9621333822982958,2
2,mixed_diversity,elevation_only,S0-SM_tower_7,strict_quality,0.9576631412321506,4
2,mixed_diversity,elevation_only,S0-SM_tower_8,strict_quality,0.9695507001711073,3
2,mixed_diversity,elevation_only,S0-SM_tower_9,strict_quality,0.9629478818538644,1
2,mixed_diversity,elevation_only,S0-SM_tree1,strict_quality,0.9659541361991124,2
2,mixed_diversity,elevation_only,S0-SM_tree10,strict_quality,0.9478713638805409,2
2,mixed_diversity,elevation_only,S0-SM_tree11,strict_quality,0.9635839587963346,1
2,mixed_diversity,elevation_only,S0-SM_tree12,strict_quality,0.9657280446876371,2
2,mixed_diversity,elevation_only,S0-SM_tree14,strict_quality,0.930196426608461,1
2,mixed_diversity,elevation_only,S0-SM_tree15,strict_quality,0.9385531248356891,1
2,mixed_diversity,elevation_only,S0-SM_tree17,strict_quality,0.9356506914498475,1
2,mixed_diversity,elevation_only,S0-SM_tree19,strict_quality,0.9673591179700409,2
2,mixed_diversity,elevation_only,S0-SM_tree2,strict_quality,0.9739277512124254,1
2,mixed_diversity,elevation_only,S0-SM_tree20,strict_quality,0.9286001953703638,4
2,mixed_diversity,elevation_only,S0-SM_tree21,strict_quality,0.9471904443186716,4
2,mixed_diversity,elevation_only,S0-SM_tree22,strict_quality,0.9500955522020457,6
2,mixed_diversity,elevation_only,S0-SM_tree23,strict_quality,0.9601504966343466,4
2,mixed_diversity,elevation_only,S0-SM_tree25,strict_quality,0.9527822674578612,2
2,mixed_diversity,elevation_only,S0-SM_tree26,strict_quality,0.9613242912284932,2
2,mixed_diversity,elevation_only,S0-SM_tree28,strict_quality,0.9477554725887956,1
2,mixed_diversity,elevation_only,S0-SM_tree29,strict_quality,0.9626606324270455,2
2,mixed_diversity,elevation_only,S0-SM_tree3,strict_quality,0.9342885972245369,1
2,mixed_diversity,elevation_only,S0-SM_tree30,strict_quality,0.9408287382917173,2
2,mixed_diversity,elevation_only,S0-SM_tree4,strict_quality,0.9567235324315249,1
2,mixed_diversity,elevation_only,S0-SM_tree5,strict_quality,0.932314977597569,2
2,mixed_diversity,elevation_only,S0-SM_tree7,strict_quality,0.9485384573088128,3
2,mixed_diversity,elevation_only,S0-SM_tree9,strict_quality,0.9469749673216571,3
2,mixed_diversity,elevation_only,S0-SM_whitevann10,strict_quality,0.969550607802077,1
2,mixed_diversity,elevation_only,S0-SM_whitevann11,strict_quality,0.9591518157305856,1
2,mixed_diversity,elevation_only,S0-SM_whitevann13,strict_quality,0.952101598491577,1
2,mixed_diversity,elevation_only,S0-SM_whitevann14,strict_quality,0.9509203441409522,2
2,mixed_diversity,elevation_only,S0-SM_whitevann15,strict_quality,0.9621227097250724,2
2,mixed_diversity,elevation_only,S0-SM_whitevann16,strict_quality,0.9617315835028464,1
2,mixed_diversity,elevation_only,S0-SM_whitevann17,strict_quality,0.9378608608224681,1
2,mixed_diversity,elevation_only,S0-SM_whitevann18,strict_quality,0.9685680285722313,5
2,mixed_diversity,elevation_only,S0-SM_whitevann19,strict_quality,0.9537630976438365,1
2,mixed_diversity,elevation_only,S0-SM_whitevann1_58,strict_quality,0.9410177589887248,2
2,mixed_diversity,elevation_only,S0-SM_whitevann2,strict_quality,0.9375951835181825,3
2,mixed_diversity,elevation_only,S0-SM_whitevann4,strict_quality,0.9334673587729938,1
2,mixed_diversity,elevation_only,S0-SM_whitevann6,strict_quality,0.9488605685099198,4
2,mixed_diversity,elevation_only,S0-SM_whitevann7,strict_quality,0.9625238344719094,1
2,mixed_diversity,elevation_only,S0-SM_whitevann8,strict_quality,0.9495637210155117,1
2,mixed_diversity,elevation_only,S0-SM_whitevann9,strict_quality,0.959329745810912,1
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_1,AP50,1.0,47
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_10,AP50,1.0,37
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_11,AP50,1.0,9
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_12,AP50,1.0,17
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_13,AP50,1.0,32
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_14,AP50,1.0,32
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_15,AP50,1.0,56
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_16,AP50,1.0,31
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_17,AP50,1.0,57
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_18,AP50,1.0,18
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_19,AP50,1.0,33
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_2,AP50,1.0,138
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_20,AP50,1.0,51
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_21,AP50,1.0,97
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_3,AP50,1.0,44
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_4,AP50,1.0,168
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_5,AP50,1.0,90
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_6,AP50,1.0,138
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_7,AP50,1.0,45
3,azimuth,broad_or_opposite_azimuths,S0-SM_barrel_8,AP50,1.0,63
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_1,AP50,1.0,46
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_10,AP50,1.0,83
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_11,AP50,1.0,165
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_12,AP50,1.0,25
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_13,AP50,1.0,134
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_14,AP50,1.0,42
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_15,AP50,1.0,140
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_16,AP50,1.0,45
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_17,AP50,1.0,78
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_18,AP50,1.0,108
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_2,AP50,1.0,5
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_21,AP50,1.0,44
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_22,AP50,1.0,30
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_23,AP50,1.0,54
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_3,AP50,1.0,36
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_30,AP50,1.0,191
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_4,AP50,1.0,28
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_5,AP50,1.0,51
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_6,AP50,1.0,3
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_7,AP50,1.0,77
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_8,AP50,1.0,33
3,azimuth,broad_or_opposite_azimuths,S0-SM_container_9,AP50,1.0,11
3,azimuth,broad_or_opposite_azimuths,S0-SM_male10,AP50,1.0,158
3,azimuth,broad_or_opposite_azimuths,S0-SM_male11,AP50,1.0,8
3,azimuth,broad_or_opposite_azimuths,S0-SM_male12,AP50,1.0,41
3,azimuth,broad_or_opposite_azimuths,S0-SM_male14,AP50,1.0,9
3,azimuth,broad_or_opposite_azimuths,S0-SM_male15,AP50,1.0,207
3,azimuth,broad_or_opposite_azimuths,S0-SM_male16,AP50,1.0,54
3,azimuth,broad_or_opposite_azimuths,S0-SM_male17,AP50,1.0,44
3,azimuth,broad_or_opposite_azimuths,S0-SM_male18,AP50,1.0,68
3,azimuth,broad_or_opposite_azimuths,S0-SM_male19,AP50,1.0,37
3,azimuth,broad_or_opposite_azimuths,S0-SM_male2,AP50,1.0,89
3,azimuth,broad_or_opposite_azimuths,S0-SM_male20,AP50,1.0,72
3,azimuth,broad_or_opposite_azimuths,S0-SM_male3,AP50,1.0,104
3,azimuth,broad_or_opposite_azimuths,S0-SM_male4,AP50,1.0,98
3,azimuth,broad_or_opposite_azimuths,S0-SM_male5,AP50,1.0,30
3,azimuth,broad_or_opposite_azimuths,S0-SM_male6,AP50,1.0,20
3,azimuth,broad_or_opposite_azimuths,S0-SM_male7,AP50,1.0,16
3,azimuth,broad_or_opposite_azimuths,S0-SM_male8,AP50,1.0,299
3,azimuth,broad_or_opposite_azimuths,S0-SM_male9,AP50,1.0,32
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock1,AP50,1.0,178
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock10,AP50,1.0,102
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock11,AP50,1.0,36
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock12,AP50,1.0,89
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock13,AP50,1.0,10
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock14,AP50,1.0,78
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock15,AP50,1.0,89
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock16,AP50,1.0,37
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock17,AP50,1.0,132
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock18,AP50,1.0,137
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock2,AP50,1.0,143
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock20,AP50,1.0,31
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock21,AP50,1.0,173
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock3,AP50,1.0,46
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock4,AP50,1.0,124
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock5,AP50,1.0,23
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock6,AP50,0.9979395602448318,74
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock7,AP50,1.0,34
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock8,AP50,1.0,5
3,azimuth,broad_or_opposite_azimuths,S0-SM_rock9,AP50,0.9971642763714513,118
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv1,AP50,1.0,33
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv12,AP50,1.0,96
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv13_13,AP50,1.0,48
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv14_17,AP50,1.0,7
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv15,AP50,1.0,2
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv16,AP50,1.0,97
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv17,AP50,1.0,97
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv18,AP50,1.0,149
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv19,AP50,1.0,22
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv2,AP50,1.0,51
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv20,AP50,1.0,33
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv21,AP50,1.0,73
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv22,AP50,1.0,105
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv3,AP50,1.0,35
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv4,AP50,1.0,161
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv5,AP50,1.0,150
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv6,AP50,1.0,2
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv7,AP50,1.0,72
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv8,AP50,1.0,181
3,azimuth,broad_or_opposite_azimuths,S0-SM_suv9,AP50,1.0,45
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank1,AP50,1.0,175
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank10,AP50,1.0,17
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank11,AP50,1.0,71
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank12,AP50,1.0,39
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank14,AP50,1.0,93
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank15,AP50,1.0,51
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank16,AP50,1.0,20
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank17,AP50,1.0,37
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank18,AP50,1.0,18
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank19,AP50,1.0,189
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank2,AP50,1.0,21
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank3,AP50,1.0,6
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank5,AP50,1.0,73
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank6,AP50,1.0,7
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank7,AP50,1.0,271
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank8,AP50,1.0,25
3,azimuth,broad_or_opposite_azimuths,S0-SM_tank9,AP50,1.0,20
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_1,AP50,1.0,230
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_10,AP50,1.0,187
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_11,AP50,1.0,54
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_12,AP50,1.0,63
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_13,AP50,1.0,31
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_14,AP50,1.0,31
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_15,AP50,1.0,164
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_16,AP50,1.0,36
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_17,AP50,1.0,70
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_18,AP50,1.0,67
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_2,AP50,1.0,175
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_3,AP50,1.0,9
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_4,AP50,1.0,50
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_5,AP50,1.0,99
3,azimuth,broad_or_opposite_azimuths,S0-SM_tent_7,AP50,1.0,43
