drone_count,relationship_axis,metric,left_relationship_type,right_relationship_type,comparison,common_scene_count,mean_difference,ci95_low,ci95_high,approx_two_sided_p,left_mean_on_common_scenes,right_mean_on_common_scenes
2,mixed_diversity,recall,distance+azimuth,elevation+azimuth,distance+azimuth minus elevation+azimuth,204,-0.00033996539627387625,-0.006800733442297051,0.0063622536410986984,0.918,0.9647198253494943,0.965059790745768
2,mixed_diversity,recall,azimuth_only,distance+azimuth,azimuth_only minus distance+azimuth,192,-0.0002482435178316871,-0.0068578458305318364,0.005964166256663945,0.965,0.9648016877089352,0.9650499312267669
2,mixed_diversity,recall,distance+elevation+azimuth,elevation+azimuth,distance+elevation+azimuth minus elevation+azimuth,204,-0.00018116622885476198,-0.003827966382006487,0.0037531265172332613,0.874,0.9648786245169133,0.965059790745768
2,mixed_diversity,recall,distance+azimuth,distance+elevation+azimuth,distance+azimuth minus distance+elevation+azimuth,204,-0.0001587991674191143,-0.006456050728155739,0.006506929966455588,0.962,0.9647198253494943,0.9648786245169133
2,mixed_diversity,recall,distance+elevation,elevation+azimuth,distance+elevation minus elevation+azimuth,184,-7.58228482981384e-05,-0.009996719697559848,0.008974069319105864,0.97,0.9658477391483039,0.9659235619966021
2,mixed_diversity,recall,azimuth_only,distance+elevation+azimuth,azimuth_only minus distance+elevation+azimuth,193,-6.274847217540232e-05,-0.00574150575597995,0.005833095456837778,0.983,0.9641205045256419,0.9641832529978174
2,mixed_diversity,recall,azimuth_only,elevation+azimuth,azimuth_only minus elevation+azimuth,192,8.704023038094005e-06,-0.00605841770370139,0.006375718233394396,0.993,0.9648016877089352,0.9647929836858972
2,azimuth,strict_quality,diagonal_135,same_azimuth,diagonal_135 minus same_azimuth,199,0.0025189117608935773,-0.001199747601187668,0.0067658278041189636,0.206,0.9082000594090095,0.905681147648116
2,azimuth,strict_quality,opposite_180,same_azimuth,opposite_180 minus same_azimuth,190,0.002253024964050795,-0.001956598446351004,0.006982325199361767,0.329,0.9086857015797142,0.9064326766156634
2,azimuth,strict_quality,adjacent_45,same_azimuth,adjacent_45 minus same_azimuth,198,0.0019224443056347965,-0.0017724522247158454,0.006067462137414439,0.364,0.9081596171324507,0.9062371728268159
2,azimuth,strict_quality,quarter_turn_90,same_azimuth,quarter_turn_90 minus same_azimuth,199,0.0016979701103264722,-0.0022670592634343183,0.006116323702469685,0.429,0.9081919086780544,0.906493938567728
2,azimuth,strict_quality,opposite_180,quarter_turn_90,opposite_180 minus quarter_turn_90,193,0.001517195134541422,-0.0015248787502689226,0.004914205205107135,0.384,0.9101263008726159,0.9086091057380746
2,azimuth,strict_quality,adjacent_45,opposite_180,adjacent_45 minus opposite_180,194,-0.0011000368444178032,-0.004247279555666357,0.0018173716528627768,0.46,0.9083505957595683,0.9094506326039863
2,azimuth,strict_quality,diagonal_135,quarter_turn_90,diagonal_135 minus quarter_turn_90,203,0.0008271808172751514,-0.002005456336025692,0.003924928583404489,0.593,0.9098643019255929,0.9090371211083178
