model,object,target_class,view_id,filename,n_views_in_game,predecessor_coalition_size,predecessor_coalition_count,shapley_weight_per_coalition,shapley_total_weight_for_size,mean_marginal_detection,mean_marginal_strict_quality,mean_marginal_noisy_or_best_iou
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,9,1,0.1,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,0,1,0.1,0.1,0.0,0.017608696802733876,0.017608696802733876
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,1,9,0.011111111111111112,0.1,0.0,0.0019565218669704305,0.013973639278227657
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,2,36,0.002777777777777778,0.1,0.0,0.0,0.004830726437169953
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.0,0.0009318678026910078
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.0,0.00012386204017099454
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0,2.8087500950222494e-05
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,5.923105949112188e-06
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,1.1744837981146154e-06
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,2.209629334812588e-07
real_uav_finetuned,la_souris_truck,whitevan,2,2026-07-12 21.06.04.jpg,10,9,1,0.1,0.1,0.0,0.0,3.970197048897006e-08
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,0,1,0.1,0.1,1.0,0.6072019267349213,0.6072019267349213
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.18655272504057654,0.26026615143191023
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.047616887873413775,0.09724133391680019
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.009555849534847345,0.03134613150874142
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.0012718729850360992,0.008708452282011753
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0,0.0021218086864990696
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,0.0004909984823291757
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,0.00010454760961527605
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,2.0790299160331235e-05
real_uav_finetuned,la_souris_truck,whitevan,3,2026-07-12 21.01.06.jpg,10,9,1,0.1,0.1,0.0,0.0,3.902414799417109e-06
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,0,1,0.1,0.1,1.0,0.8599412576050888,0.8599412576050888
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.3515019778872694,0.41186185337552406
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.15485157525122795,0.19086776996875038
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.080644998219411,0.09270488234900597
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.050695171290454775,0.05218620707225505
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.03656494509630113,0.03520197576235422
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.02825904523057771,0.026743385172660956
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.021667702199059707,0.021063787020661185
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.015370166810003187,0.016250521468048
real_uav_finetuned,la_souris_truck,whitevan,4,2026-07-12 21.01.23.jpg,10,9,1,0.1,0.1,0.0,0.009362837189108908,0.011630038803539855
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,0,1,0.1,0.1,1.0,0.8505784204159799,0.8505784204159799
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.3421391406981605,0.4014220704333916
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.14548873806211896,0.17982834429464528
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.07128216103030206,0.08135194112242787
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.04133233410134585,0.04068100640358801
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.02720210790719223,0.02362886520207009
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0188962080414688,0.01514273702095572
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.012304865009950797,0.009453056939764984
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.00600732962089428,0.004636468338025643
real_uav_finetuned,la_souris_truck,whitevan,5,2026-07-12 21.01.30.jpg,10,9,1,0.1,0.1,0.0,0.0,1.4993200974644516e-05
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,0,1,0.1,0.1,1.0,0.44694593062037286,0.44694593062037286
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.11532783787855497,0.19425479039893323
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.020907555187655694,0.07300166219644957
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.00192461162463075,0.023668641225785714
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.0,0.0066849609802471475
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0,0.0016649308954931206
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,0.0003765093676802233
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,7.870257042862249e-05
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,1.5420198057768274e-05
real_uav_finetuned,la_souris_truck,whitevan,6,2026-07-12 21.01.33.jpg,10,9,1,0.1,0.1,0.0,0.0,2.859947394129314e-06
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,0,1,0.1,0.1,1.0,0.7965124538279313,0.7965124538279313
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.2940805037310063,0.35807943440440465
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.10343743071585904,0.14449709074535114
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.03523818330493639,0.05240033242582342
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.011295685996874454,0.01718475927333861
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0031727894236151127,0.005101041407778666
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0008742191787859584,0.0013478509986678624
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0002902057681622377,0.00028774250940228404
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,5.981888286142755e-05
real_uav_finetuned,la_souris_truck,whitevan,7,2026-07-12 21.01.49.jpg,10,9,1,0.1,0.1,0.0,0.0,1.2461807687991211e-05
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,0,1,0.1,0.1,1.0,0.7860650461740908,0.7860650461740908
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.28595474222246364,0.35248281228381545
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.09734310958445204,0.14163610990051298
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.030885096782502824,0.05100481877570329
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.008393628315252076,0.016534674664810366
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0014315548146416864,0.00481363342606448
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,6,84,0.0011904761904761906,0.1,0.0,3.601874299245337e-06,0.001231949065586024
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,0.0002509850369528943
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,5.5218788408898746e-05
real_uav_finetuned,la_souris_truck,whitevan,8,2026-07-12 21.01.50.jpg,10,9,1,0.1,0.1,0.0,0.0,1.1340235726464698e-05
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,0,1,0.1,0.1,1.0,0.7857624887329542,0.7857624887329542
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.2857530372617059,0.3500239220608312
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.09721704398397844,0.13899886743477266
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.030813059296517918,0.04903123098210592
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.008357609572259624,0.015393685447825121
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.001417147317444705,0.004334257021571112
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,0.0011302750221123866
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,0.00027371030723565465
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,6.136896181236424e-05
real_uav_finetuned,la_souris_truck,whitevan,9,2026-07-12 21.01.51.jpg,10,9,1,0.1,0.1,0.0,0.0,1.2848501662499068e-05
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,0,1,0.1,0.1,1.0,0.28527855415138986,0.28527855415138986
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,1,9,0.011111111111111112,0.1,0.2222222222222222,0.06143871238889398,0.11420099676587775
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,2,36,0.002777777777777778,0.1,0.027777777777777776,0.007435273815240445,0.03881725961520224
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.0,0.011344861818214822
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.0,0.0029724788136460813
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0,0.0006994197215334371
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,0.00015146472622714255
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,3.06274487849466e-05
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.0,5.847961421618426e-06
real_uav_finetuned,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,9,1,0.1,0.1,0.0,0.0,1.0627815352215464e-06
real_uav_finetuned,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,0,1,0.2,0.2,1.0,0.8449951001385503,0.8449951001385503
real_uav_finetuned,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,1,4,0.05,0.2,0.0,0.07320749549373065,0.1672194906788642
real_uav_finetuned,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.031175601500910755,0.05357921002926173
real_uav_finetuned,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,3,4,0.05,0.2,0.0,0.009317175780129472,0.03499372179358681
real_uav_finetuned,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,4,1,0.2,0.2,0.0,0.006854056594433389,0.03150342891558422
real_uav_finetuned,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,0,1,0.2,0.2,1.0,0.7088040806430077,0.7088040806430077
real_uav_finetuned,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,1,4,0.05,0.2,0.0,0.0,0.09979074507119792
real_uav_finetuned,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.014957935882004022
real_uav_finetuned,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0026008800069463045
real_uav_finetuned,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,4,1,0.2,0.2,0.0,0.0,0.00013574371744584646
real_uav_finetuned,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,0,1,0.2,0.2,1.0,0.8381410435441169,0.8381410435441169
real_uav_finetuned,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,1,4,0.05,0.2,0.0,0.06635343889929726,0.14323017100645624
real_uav_finetuned,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.024321544906477366,0.02262777481801335
real_uav_finetuned,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,3,4,0.05,0.2,0.0,0.0024631191856960832,0.0030733399362319613
real_uav_finetuned,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,4,1,0.2,0.2,0.0,0.0,0.00042729065845659164
real_uav_finetuned,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,0,1,0.2,0.2,1.0,0.8282885668013326,0.8282885668013326
real_uav_finetuned,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,1,4,0.05,0.2,0.0,0.05896408134220901,0.13819876351298974
real_uav_finetuned,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0193953065350852,0.02090440611088179
real_uav_finetuned,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,3,4,0.05,0.2,0.0,0.0,0.00305561914623928
real_uav_finetuned,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,4,1,0.2,0.2,0.0,0.0,0.00042346651019353754
real_uav_finetuned,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,0,1,0.2,0.2,1.0,0.7119167275908214,0.7119167275908214
real_uav_finetuned,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,1,4,0.05,0.2,0.0,0.0007781617369534144,0.09747512527134305
real_uav_finetuned,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.012109463710893794
real_uav_finetuned,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0014286374389010648
real_uav_finetuned,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,4,1,0.2,0.2,0.0,0.0,0.00016248032469312612
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.9291180279439119,0.9291180279439119
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.07035792124281132,0.11703471984844084
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.041055871705123106,0.051579384690478514
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.027229164194791693,0.03800052080753424
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.018305504759870663,0.03180678316676724
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.012661059418250057,0.028434031859670268
real_uav_finetuned,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.00909592184955732,0.026354858874356735
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.9200221060943545,0.9200221060943545
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.061261999393253996,0.09443793529244221
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.031959949855565786,0.02561902761595707
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.018133242345234373,0.011678886085432128
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.009209582910313345,0.0054544301609455335
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.003565137568692737,0.0020793653876186777
real_uav_finetuned,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,3.131871773032202e-08
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.7859374289061736,0.7859374289061736
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.04001197333579017
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.001959484574535845
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,9.40456704951742e-05
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,4.45165852561343e-06
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,2.0839281132204826e-07
real_uav_finetuned,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,9.657020405562378e-09
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.86744166408828,0.86744166408828
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.022643233820511605,0.06664274435800673
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0052235529432276126,0.009106717867549996
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0011999063203725513,0.001542509460730368
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,7.258080142413803e-06
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,3.6460097935231417e-07
real_uav_finetuned,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,1.794246107245101e-08
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.8370846227547679,0.8370846227547679
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.008524532308099056,0.052092213703901456
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0034338726774386357
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0001348874137303613
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,6.854818713993479e-06
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,3.4050166995240144e-07
real_uav_finetuned,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,1.6588581730481167e-08
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.843443537680829,0.843443537680829
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.010644170616786094,0.05194560985395641
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0004239276617374073,0.0029936384885246156
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.00016835215072099062
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,9.198985882622837e-06
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,4.908346986631784e-07
real_uav_finetuned,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,2.5627016064788677e-08
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.8986312806821981,0.8986312806821981
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.04343631154979031,0.0820852001701766
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.017699399580794837,0.017091480479439387
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.007437829639156163,0.00542388918555532
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0020793077729278704,0.0012953827334149773
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,4.649708317261414e-07
real_uav_finetuned,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,2.3959746187074416e-08
