run_name,object_id,description,target_class,view_index,file_name,image_path,label_path,target_gt_present,target_gt_count,target_gt_area,target_prediction_count,best_target_prediction_confidence,best_target_prediction_iou,target_match_confidence_iou50,target_match_iou_at_confidence_iou50,target_strict_quality_iou50,detected_at_conf25_iou50
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,5,2026-07-12 21.01.30.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.01.30.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-01-30_jpg.rf.JBuLUWfrDgEhmbqNNd3k.txt,1,1,107410.0,9,0.8926346302032471,0.9528853033881385,0.8926346302032471,0.9528853033881385,0.8505784204159799,1
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,6,2026-07-12 21.01.33.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.01.33.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-01-33_jpg.rf.VdzgMQKpliqW9clCPjFw.txt,1,1,107410.0,10,0.613286018371582,0.7287724116181858,0.613286018371582,0.7287724116181858,0.44694593062037286,1
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,7,2026-07-12 21.01.49.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.01.49.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-01-49_jpg.rf.AeWLwcFhRksBo2jNjhJx.txt,1,2,142336.0,6,0.8735823631286621,0.9117771688696744,0.8735823631286621,0.9117771688696744,0.7965124538279313,1
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,8,2026-07-12 21.01.50.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.01.50.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-01-50_jpg.rf.c3ozoMlR3l5RpL7eXGbV.txt,1,1,145500.0,5,0.8627948760986328,0.9110682827979957,0.8627948760986328,0.9110682827979957,0.7860650461740908,1
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,9,2026-07-12 21.01.51.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.01.51.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-01-51_jpg.rf.U79drI6rTFwfacED6aew.txt,1,1,143748.29999999996,10,0.8769187927246094,0.8960493209314967,0.8769187927246094,0.8960493209314967,0.7857624887329542,1
real_uav_finetuned,la_souris_truck,La Souris truck,whitevan,10,2026-07-12 21.05.27.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.05.27.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-05-27_jpg.rf.SDZ66HW2ZOJAwAJnpWeG.txt,1,1,267282.0,4,0.3708043694496155,0.7693505731198058,0.3708043694496155,0.7693505731198058,0.28527855415138986,1
real_uav_finetuned,m_truck,M truck,whitevan,1,2026-07-12 21.22.14.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.22.14.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-22-14_jpg.rf.EVCtLeGVLSPySV94RlMj.txt,1,3,78144.0,20,0.8838398456573486,0.9560500177609577,0.8838398456573486,0.9560500177609577,0.8449951001385503,1
real_uav_finetuned,m_truck,M truck,whitevan,2,2026-07-12 21.21.43.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.21.43.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-21-43_jpg.rf.Da7PaPT4Yi42asxiQdKC.txt,1,3,81928.0,39,0.7663991451263428,0.9248497798443651,0.7663991451263428,0.9248497798443651,0.7088040806430077,1
real_uav_finetuned,m_truck,M truck,whitevan,3,2026-07-12 21.21.46.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.21.46.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-21-46_jpg.rf.c0OB6qz2nSBdtJlMG6OJ.txt,1,3,89437.075,23,0.9117172360420227,0.9192993292335712,0.9117172360420227,0.9192993292335712,0.8381410435441169,1
real_uav_finetuned,m_truck,M truck,whitevan,4,2026-07-12 21.21.47.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.21.47.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-21-47_jpg.rf.6OUClT8AW47jxfAdHx0H.txt,1,3,87074.0,27,0.9109909534454346,0.9092171153497018,0.9109909534454346,0.9092171153497018,0.8282885668013326,1
real_uav_finetuned,m_truck,M truck,whitevan,5,2026-07-12 21.22.11.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-07-12 21.22.11.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-07-12 21-22-11_jpg.rf.siYrRWtz51VwPFFE5NsG.txt,1,1,81221.0,30,0.7970370054244995,0.8932041081475968,0.7970370054244995,0.8932041081475968,0.7119167275908214,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.33.46.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-33-46_jpg.rf.Wyy4NeNu5BqKYAySYSRk.txt,1,1,31008.0,3,0.9494345188140869,0.9786014828115247,0.9494345188140869,0.9786014828115247,0.9291180279439119,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.33.52.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-33-52_jpg.rf.kXCPcfJAMw374QcZnZ7o.txt,1,1,34776.0,6,0.966159462928772,0.9522466439498933,0.966159462928772,0.9522466439498933,0.9200221060943545,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.34.24.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-34-24_jpg.rf.NkZNwn9I20AcIZER3MJZ.txt,1,1,32736.0,4,0.8979946374893188,0.8752139445994429,0.8979946374893188,0.8752139445994429,0.7859374289061736,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.34.33.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-34-33_jpg.rf.ZvVvqcOxMlEpay2ItaJx.txt,1,1,32718.0,2,0.9423846006393433,0.9204752109698954,0.9423846006393433,0.9204752109698954,0.86744166408828,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.35.01.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-35-01_jpg.rf.vcpar4QLnAwFogfWKebG.txt,1,1,29887.0,7,0.9379739761352539,0.8924390697957509,0.9379739761352539,0.8924390697957509,0.8370846227547679,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.33.29.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-33-29_jpg.rf.0CWKmpMx5jepccU1fbrX.txt,1,1,31624.0,3,0.9589520692825317,0.8795471272217767,0.9589520692825317,0.8795471272217767,0.843443537680829,1
real_uav_finetuned,white_truck_bottendaal,white truck Bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\UAV footage\2026-06-30 15.33.34.jpg,C:\Users\lisan\OneDrive\Documents\New project\real_imagery\test\labels\2026-06-30 15-33-34_jpg.rf.OlM8F8UHplRmUkUvmghl.txt,1,1,33033.0,4,0.9562207460403442,0.9397738800411717,0.9562207460403442,0.9397738800411717,0.8986312806821981,1
