factor,factor_value,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent
full_viewpoint,elmid-radmid-az045,35,35,10,0.4375,0.9350180505415162,0.5960874568469505,0.6265060240963856,0.9811320754716981,0.7647058823529411,0.6519271096345247,0.9638581748488869,0.7429051473200234,0.9653548819246467,0.873500786560052,0.8524036281179139,0.9873015873015873,0.8909955490733523,0.988835979540039,0.9011834853674903,0.8989723176203146,0.9405283212661744,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radfar-az090,29,29,10,0.5780821917808219,0.9906103286384976,0.7301038062283737,0.6448598130841121,0.9857142857142858,0.7796610169491526,0.6761499717108733,0.9936781609195402,0.7794570771454233,0.9923244942450917,0.8856282108441621,0.8550082101806239,0.9968652037617555,0.8964437860989585,0.9928272889837221,0.8997429354253434,0.8803254268781121,0.9341089026681308,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radnear-az045,23,23,10,0.4939271255060729,0.991869918699187,0.6594594594594595,0.381294964028777,0.9814814814814815,0.5492227979274611,0.6904727582288768,0.9951690821256038,0.7800795409986476,0.9956184700943355,0.9012838500691273,0.7596510031292639,0.9945652173913043,0.8116097865045971,0.9950793184663939,0.8968312648661896,0.8846867204114461,0.9347101216730864,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radmid-az090,29,29,9,0.41379310344827586,0.9473684210526315,0.576,0.5102040816326531,0.9868421052631579,0.672645739910314,0.6710074761710368,0.9808429118773946,0.7639853839001925,0.9775886627680684,0.8779319290908277,0.8127738481186758,0.9827586206896551,0.8541256157635467,0.9759504867653395,0.896036854401307,0.904437681285708,0.9468219917396019,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radmid-az180,30,30,10,0.5740181268882175,0.979381443298969,0.7238095238095238,0.5933333333333334,1.0,0.7447698744769874,0.735506436717737,0.9847222222222223,0.8109292324378532,0.9841674924669443,0.8957126393246649,0.8388290598290598,1.0,0.8825687375687375,0.9944444447755814,0.8949080103836823,0.8782861484483468,0.929916630188624,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radfar-az000,29,29,10,0.7106109324758842,0.9910313901345291,0.8277153558052435,0.8736842105263158,0.9764705882352941,0.9222222222222223,0.748969426123264,0.9911180773249739,0.8381472326920212,0.9856805700168774,0.8982015257610292,0.9386475593372146,0.9758620689655173,0.9429960843753947,0.9684952981793394,0.8939858701444203,0.8719672046004717,0.9152545214727007,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radfar-az225,27,27,10,0.44282744282744285,0.9681818181818181,0.6077032810271041,0.4756756756756757,0.967032967032967,0.6376811594202898,0.6071620818181788,0.9687830687830689,0.7140136781870537,0.9690456378391339,0.8544231600653377,0.7642803177535811,0.9794238683127572,0.825445816186557,0.9817051361545742,0.8924605661825011,0.8825921694004585,0.9267853807519983,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az000,27,27,9,0.3135068153655514,0.8031746031746032,0.45098039215686275,0.5422535211267606,0.9625,0.6936936936936937,0.482733041221259,0.8923960089904363,0.6020032911085991,0.8884873357985019,0.7505587895237369,0.7816107966107966,0.9506172839506173,0.8249149231228083,0.9588847375225797,0.889695159327168,0.9085655512375765,0.9465464817153083,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az270,26,26,10,0.39398998330550916,0.9291338582677166,0.5533411488862837,0.660377358490566,0.9722222222222222,0.7865168539325843,0.5650418620236293,0.9624758629060248,0.6820394198801305,0.9529850895811189,0.8174023733763914,0.8000578368999421,0.9711538461538461,0.8557326007326007,0.9759615386048188,0.8874455977807689,0.884992142983688,0.9309246150346903,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radnear-az090,28,28,9,0.5032051282051282,0.98125,0.6652542372881356,0.6037735849056604,1.0,0.7529411764705882,0.6605957155589508,0.9794642857142858,0.7584639933066706,0.9812446859335767,0.8770482319581062,0.8445887445887446,1.0,0.8874265090651645,0.9952380958057585,0.8869025083150833,0.874549699964973,0.9329765502895627,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radnear-az135,32,32,9,0.6142322097378277,0.9820359281437125,0.7557603686635944,0.6910569105691057,0.9883720930232558,0.8133971291866029,0.7516965877259995,0.9838541666666667,0.8231747246346705,0.9868749990616925,0.886847356781053,0.8208705357142857,0.9921875,0.8687996031746031,0.99365234375,0.8862360495007375,0.8773791921258101,0.9316034652292728,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radmid-az315,33,33,10,0.2436548223350254,0.8252148997134671,0.3762246897452645,0.2926208651399491,0.9663865546218487,0.44921875,0.33603422054243265,0.875263396161229,0.45497301940387824,0.8601239273455706,0.6988584243737856,0.6032244547731933,0.9686868686868686,0.693133448462602,0.968700687626849,0.8816379968561886,0.926455908994406,0.9577774279045336,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radmid-az180,31,31,9,0.43005181347150256,0.9613899613899614,0.594272076372315,0.6089743589743589,0.9895833333333334,0.753968253968254,0.5817943750967778,0.9725711611535041,0.6917568297360361,0.9723574559578724,0.8442402151795599,0.7946239244626341,0.9935483870967742,0.854004884004884,0.9945409432904004,0.8802653022140728,0.8778828076863948,0.9292256024576002,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radnear-az315,29,29,9,0.5656934306569343,0.9748427672955975,0.7159353348729792,0.575,0.9857142857142858,0.7263157894736842,0.7126026272577997,0.9775862068965517,0.7977900879523597,0.9801553084435003,0.8856686001805449,0.8620689655172413,0.9913793103448276,0.9018628302948407,0.9929956896551724,0.8772979538609688,0.8760953887108824,0.929316808437479,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az225,36,36,10,0.2917665867306155,0.8093126385809313,0.4289071680376028,0.49800796812749004,0.984251968503937,0.6613756613756614,0.4499238248534311,0.8930626882943355,0.5716567357699285,0.8871107337345449,0.7512558889508586,0.7114598339190548,0.987962962962963,0.7898146664033037,0.9800628937016739,0.876669020604217,0.8979020610527405,0.9380710754129622,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radnear-az135,32,32,10,0.23238095238095238,0.7672955974842768,0.3567251461988304,0.33482142857142855,0.9493670886075949,0.49504950495049505,0.36449843327390935,0.84086945722565,0.48105227135933565,0.8266656210604741,0.6659304104364047,0.5987322831072831,0.9635416666666666,0.6788389698751541,0.9601704395910462,0.8764634217007157,0.9251432507259009,0.9596788734197617,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radnear-az270,30,30,10,0.6195652173913043,0.9661016949152542,0.7549668874172185,0.6486486486486487,0.96,0.7741935483870968,0.6975135811900518,0.9701058201058201,0.7940356493065471,0.9610966125779888,0.866668765555305,0.8468386243386244,0.9838095238095239,0.8915018315018315,0.9703968262152067,0.8763905435406342,0.8483381288919658,0.9018566066166386,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radmid-az135,30,30,10,0.5124653739612188,0.9788359788359788,0.6727272727272727,0.7619047619047619,0.9846153846153847,0.8590604026845637,0.6416156741156741,0.9811904761904763,0.7455833229815917,0.981724017924055,0.8871372095672253,0.8912301587301587,0.9833333333333333,0.9177777777777777,0.9819444446514051,0.8749052672054732,0.8595280264673113,0.9195713182290395,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radmid-az000,42,42,10,0.40271493212669685,0.9518716577540107,0.5659777424483307,0.4430379746835443,0.9722222222222222,0.6086956521739131,0.6206652682852559,0.965863329137323,0.7130325648143111,0.9603762920511316,0.8438390137159385,0.7491582597951462,0.9767573696145125,0.8093118980834937,0.9720372314846207,0.8731641982117042,0.887476872372253,0.9354027112325033,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radmid-az045,30,30,10,0.5354330708661418,0.9807692307692307,0.6926994906621392,0.6721311475409836,1.0,0.803921568627451,0.6506777301218766,0.9721417797888386,0.7480468128925747,0.9747768957734058,0.8746402385844412,0.8548802561960457,1.0,0.8984112619406737,0.9991919194809114,0.873074802102382,0.8720404103543078,0.930583902200063,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radnear-az225,25,25,10,0.43820224719101125,0.9512195121951219,0.6,0.4608695652173913,0.9464285714285714,0.6198830409356725,0.5612383440314475,0.9541269841269842,0.6769046891069774,0.9598566464762921,0.8592449873647703,0.7006666666666667,0.9420000000000001,0.7691861471861472,0.9460555560191471,0.8680479174260464,0.8770919836021115,0.9161764550209045,1.0,0.96,0,0,0.0
full_viewpoint,elhigh-radmid-az090,34,34,10,0.5108481262327417,0.9810606060606061,0.6718547341115434,0.5,0.9897959183673469,0.6643835616438356,0.6360835954801766,0.9836601307189542,0.746927108908761,0.9868840380389943,0.8775179980287549,0.7629342965256277,0.9967320261437908,0.8324929971988795,0.9970951345258852,0.8665778465507001,0.8527259063822877,0.9228391314254087,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radmid-az225,22,22,9,0.3940298507462687,0.9565217391304348,0.5581395348837209,0.422360248447205,0.9855072463768116,0.591304347826087,0.5895287567040813,0.9565614124437655,0.6860016838091401,0.9564800704255337,0.864429539666255,0.7939225276887615,0.9494949494949495,0.8351763082243508,0.9461193573274297,0.8628814582432397,0.8436054753431896,0.8952814015475187,0.9545454545454546,0.9545454545454546,1,0,0.0
full_viewpoint,elmid-radfar-az180,26,26,9,0.3717948717948718,0.9485981308411215,0.5342105263157895,0.7156862745098039,0.9864864864864865,0.8295454545454546,0.5774003052367598,0.9554277706099568,0.6825865343101589,0.9524339808430593,0.8091208187702006,0.8429271708683473,0.9871794871794872,0.887973137973138,0.9897435903931275,0.8589781461913764,0.8790350391536739,0.9313358779136951,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radnear-az225,36,36,10,0.20426829268292682,0.7342465753424657,0.31961836612999406,0.28888888888888886,0.9069767441860465,0.43820224719101125,0.3950548903905584,0.8290054820569952,0.48111306842020085,0.8261929106954926,0.6861450097571984,0.6215994259478033,0.9370370370370371,0.6898239210658577,0.932504920608825,0.8585031392068458,0.9422698168641391,0.9678751445478864,1.0,1.0,0,0,0.0
full_viewpoint,elhigh-radmid-az270,27,27,9,0.5297805642633229,0.976878612716763,0.6869918699186992,0.5072463768115942,1.0,0.6730769230769231,0.6862630956071079,0.9801440329218107,0.7771109765271674,0.9816720075511135,0.8758177655272628,0.8647390080138618,1.0,0.9024334435517019,0.9987337766624999,0.8543867929123967,0.8405034649605255,0.9116429841076886,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az315,26,26,10,0.32349841938883034,0.8575418994413407,0.46977811782708495,0.3891625615763547,0.9753086419753086,0.5563380281690141,0.4806651180697629,0.9138523419899939,0.5968108356728535,0.913205097482437,0.7432562359014336,0.6871605894721997,0.9888111888111889,0.7629731600912942,0.9804467478498398,0.8540764147739766,0.8770846934049266,0.9253868414805486,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radnear-az090,32,32,10,0.15613382899628253,0.6441717791411042,0.2513464991023339,0.24187725631768953,0.9436619718309859,0.3850574712643678,0.27995150917253725,0.7615152133727985,0.38190793478870666,0.7624148056161444,0.6014971565136136,0.5104788420744641,0.9609375,0.612903552945113,0.963682209053163,0.8485322125212844,0.9094453527842968,0.9551473651081324,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az045,30,30,10,0.3772455089820359,0.9402985074626866,0.5384615384615384,0.6047904191616766,0.9901960784313726,0.7509293680297398,0.508806465100617,0.9610473834158045,0.6339359694494449,0.9554556330008671,0.8087832289384081,0.8092439431913117,0.9888888888888889,0.8627865520837715,0.9904761911148117,0.8472065076405291,0.8581700453322131,0.9189962645371755,1.0,1.0,0,0,0.0
full_viewpoint,elmid-radfar-az090,29,29,10,0.34239802224969096,0.8549382716049383,0.4889673433362754,0.4595959595959596,0.978494623655914,0.6254295532646048,0.5836441627599115,0.9350355613981866,0.6895172749186378,0.9295992399454808,0.7933643483756522,0.8183975239271121,0.9770114942528735,0.8536122800369624,0.9833971912881043,0.8402039547341753,0.8623881413460452,0.926037399933256,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radmid-az270,26,26,10,0.20793950850661624,0.6875,0.3193033381712627,0.4207650273224044,0.9746835443037974,0.5877862595419847,0.3410689598464218,0.7925551941913498,0.44432838742893305,0.779955649065674,0.6320760666901021,0.5269328145459368,0.9391025641025641,0.6450965700965701,0.9366987189994409,0.8232399069741068,0.8804566067770992,0.9149148831000695,0.9615384615384616,0.9615384615384616,1,0,0.0
full_viewpoint,elmid-radfar-az135,31,31,9,0.3239263803680982,0.8488745980707395,0.4689165186500888,0.526829268292683,0.9557522123893806,0.6792452830188679,0.5281347099196887,0.9249491686448643,0.6454554227694274,0.9215425320290449,0.7632460394757341,0.7917231629510506,0.9771749755620723,0.8416677196702189,0.9719127725729532,0.8151140521115922,0.8436586868839523,0.9264703392982483,1.0,1.0,0,0,0.0
full_viewpoint,ellow-radnear-az315,29,29,10,0.26211180124223604,0.8178294573643411,0.3969896519285042,0.38953488372093026,0.9710144927536232,0.5560165975103735,0.34520593964768936,0.8827182396147913,0.480869384058852,0.8749935964971048,0.7035918907735416,0.5688381204101286,0.9444444444444444,0.6643617453327073,0.9384381344927282,0.8081763111201424,0.8596479500500089,0.9213548343757103,0.9655172413793104,0.9655172413793104,1,0,0.0
full_viewpoint,ellow-radnear-az180,39,39,10,0.25037369207772797,0.7790697674418605,0.37895927601809953,0.32616487455197135,0.900990099009901,0.4789473684210526,0.33286185696842974,0.8385348801525273,0.4535303813621543,0.8240174862657116,0.6542260116700286,0.5594593852691018,0.8790376290376292,0.6290285213362136,0.8815236043694105,0.8000259317383128,0.8734431234640052,0.9035053956202972,0.9487179487179487,0.9487179487179487,2,0,0.0
full_viewpoint,ellow-radnear-az045,32,32,10,0.16027088036117382,0.6677115987460815,0.25849514563106796,0.2737226277372263,0.9036144578313253,0.42016806722689076,0.3145499334226728,0.7947837387393308,0.41925821892234705,0.7903041416398704,0.6425400838957992,0.5316570682554338,0.9,0.6223092721640432,0.892459395150011,0.7916880877488965,0.8971224627147438,0.9269900098443031,0.96875,0.96875,1,0,0.0
full_viewpoint,ellow-radnear-az270,30,30,10,0.18993135011441648,0.7094017094017094,0.2996389891696751,0.26359832635983266,0.875,0.40514469453376206,0.37140991389467515,0.8083824161062013,0.47609601739584323,0.786336649892202,0.6250000309079156,0.49867379887871693,0.8694444444444444,0.5869915636479104,0.875950347392103,0.7783753879723747,0.8906602007951817,0.9181212941805522,0.9666666666666667,0.9666666666666667,1,1,1.0
full_viewpoint,ellow-radmid-az135,30,30,10,0.24438902743142144,0.7596899224806202,0.36981132075471695,0.34502923976608185,0.8676470588235294,0.49372384937238495,0.38109726580242625,0.8557732004662951,0.4998852890585894,0.8554931556153644,0.7337117121085086,0.5782633667502088,0.8642857142857142,0.644766208450419,0.8704159584916841,0.7768196805426065,0.8226393198726646,0.8745723704497019,0.9333333333333333,0.9333333333333333,2,0,0.0
full_viewpoint,ellow-radnear-az000,35,35,10,0.25889328063241107,0.7683284457478006,0.38728750923872873,0.3719806763285024,0.927710843373494,0.5310344827586206,0.4822271339504005,0.8941293072002932,0.5902712142033766,0.8811506779848333,0.7304192785070767,0.6150543024227234,0.8784126984126984,0.6842667491238921,0.8807712801877411,0.7719857478323442,0.8296687708935887,0.8720060127122061,0.9142857142857143,0.9142857142857143,3,1,0.3333333333333333
full_viewpoint,ellow-radfar-az180,25,25,9,0.25862068965517243,0.8333333333333334,0.39473684210526316,0.3128491620111732,0.9333333333333333,0.4686192468619247,0.41569620798239343,0.880121837570754,0.5300264550262735,0.8481046679735406,0.6561407743174875,0.6093513957307061,0.9177777777777777,0.6793978359948509,0.9084855478580135,0.7695561731382309,0.8611496800146489,0.9022188258171081,0.96,0.96,1,0,0.0
full_viewpoint,ellow-radmid-az045,37,37,10,0.18530701754385964,0.7770114942528735,0.29924745462594066,0.34285714285714286,0.9411764705882353,0.5026178010471204,0.2936820080427311,0.8402319291193971,0.40696141251684226,0.8147956010631546,0.6099444483920938,0.49298080699009494,0.8828828828828829,0.5940236683657736,0.883470972343996,0.7552149865218167,0.8364017477807015,0.8832993990666157,0.9459459459459459,0.9459459459459459,2,0,0.0
full_viewpoint,ellow-radmid-az090,32,32,9,0.17095115681233933,0.6768447837150128,0.2729604925602873,0.26936026936026936,0.898876404494382,0.41450777202072536,0.2859754391617278,0.7621295839616777,0.3910181466391578,0.7500706050928482,0.5964449163645505,0.46021608733973285,0.8619791666666666,0.5533088926404497,0.8612621444624688,0.7510242319267016,0.841288041614738,0.8810465279966593,0.9375,0.9375,2,0,0.0
full_viewpoint,ellow-radfar-az315,28,28,10,0.25653436592449175,0.8103975535168195,0.3897058823529412,0.3201754385964912,0.948051948051948,0.4786885245901639,0.3957541609524843,0.858093497459099,0.5115708373159794,0.8490943082335368,0.680430048009382,0.5651498901581192,0.8739795918367347,0.6468361210761726,0.8724033670478235,0.7391064342960014,0.74552128459872,0.7946598002953189,0.8928571428571429,0.8928571428571429,3,0,0.0
full_viewpoint,ellow-radmid-az000,31,31,10,0.24130105900151286,0.8055555555555556,0.3713620488940629,0.29931972789115646,0.9361702127659575,0.4536082474226804,0.319020846822111,0.8508370705884852,0.44628165194347186,0.8423272441496382,0.6463377110137901,0.47296136085630475,0.8819892473118279,0.5712583347497958,0.8817241470081778,0.7389956506975638,0.8368998104301066,0.8780882954597473,0.9354838709677419,0.9354838709677419,2,0,0.0
full_viewpoint,ellow-radmid-az225,29,29,10,0.16900617630544637,0.6644591611479028,0.2694717994628469,0.2571428571428571,0.9252336448598131,0.4024390243902439,0.20846820212587497,0.7195198668037592,0.31870907902949774,0.7036005805423937,0.5084650900823489,0.46294756920671903,0.8675548589341693,0.5336525116641192,0.8860949286588133,0.7389009151067059,0.8255299704416494,0.872074700635055,0.9310344827586207,0.9310344827586207,2,1,0.5
full_viewpoint,ellow-radfar-az135,36,36,10,0.26976744186046514,0.8285714285714286,0.4070175438596491,0.3607305936073059,0.9186046511627907,0.5180327868852459,0.3655473638955638,0.874529191483582,0.4902839435134396,0.8715263031308541,0.6856489950190641,0.501895157311824,0.8921296296296296,0.5944250617453233,0.8854750889254572,0.7317797763994801,0.7766151696698516,0.856710852848159,0.9444444444444444,0.9444444444444444,2,0,0.0
full_viewpoint,ellow-radfar-az000,39,39,10,0.25841346153846156,0.7651245551601423,0.3863432165318958,0.3654485049833887,0.9016393442622951,0.5200945626477541,0.37524073542010367,0.8507172358216002,0.49559175234258607,0.8343078023519541,0.6505824038552873,0.5035107074348766,0.8521561771561772,0.5900856602907398,0.8505087480402892,0.7268851492390102,0.8034095371747858,0.851168039517525,0.9230769230769231,0.9230769230769231,3,0,0.0
full_viewpoint,ellow-radfar-az090,28,28,9,0.18200134318334452,0.7633802816901408,0.29392624728850325,0.3013698630136986,0.946236559139785,0.45714285714285713,0.28674758256168786,0.8132676161905484,0.41155345762431544,0.8072886498088486,0.6467845711632012,0.4017874822288369,0.8601190476190476,0.5081420633521474,0.8452806136931995,0.7264335852327901,0.8165494316422262,0.8607013097831181,0.9285714285714286,0.9285714285714286,2,0,0.0
full_viewpoint,ellow-radmid-az180,21,21,9,0.2543424317617866,0.7481751824817519,0.37962962962962965,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.3227580958758504,0.7831292325898406,0.44543437516962325,0.7576612830256071,0.573269557251395,0.5809092867916397,0.8452380952380952,0.6579125716098583,0.8282143358671454,0.7245926032250074,0.8616092318182323,0.8985433351425898,0.9523809523809523,0.9523809523809523,1,0,0.0
full_viewpoint,ellow-radfar-az045,22,22,10,0.14751426242868787,0.6557971014492754,0.24085163007318697,0.22905027932960895,0.82,0.35807860262008734,0.2387297683663503,0.7122224671399282,0.33574283979696723,0.6870672513082582,0.5012362641169554,0.44657609022812783,0.8684343434343433,0.5401655257150508,0.8705680652644229,0.7062323675506756,0.8089307169448573,0.8774843215942383,0.9545454545454546,0.9545454545454546,1,0,0.0
full_viewpoint,ellow-radfar-az225,30,30,10,0.18370073480293922,0.6425233644859814,0.2857142857142857,0.34285714285714286,0.8888888888888888,0.4948453608247423,0.2728112920761505,0.7410966001727263,0.3797923396840566,0.7131796905202473,0.5468831803219916,0.5015133270305684,0.8572222222222222,0.5990832389169986,0.841902959350346,0.670843147244176,0.7785229607420039,0.8344523251056671,0.9333333333333333,0.9333333333333333,2,0,0.0
full_viewpoint,ellow-radfar-az270,32,32,10,0.16432978126752665,0.6496674057649667,0.26230975828111014,0.26480836236933797,0.8636363636363636,0.4053333333333333,0.31625013298449983,0.7201929297620595,0.4096135224898753,0.700054621878728,0.5390340719737379,0.35758297805995176,0.7465773809523809,0.4550674803974493,0.7557289413496984,0.610903836640479,0.7292866114635945,0.7852726839482784,0.84375,0.84375,5,0,0.0
radius,near,768,201,10,0.2938791524980382,0.8496880317640386,0.43671347359214807,0.38859218115787225,0.9593881856540084,0.5531397293598905,0.5500545875351653,0.9258388532953125,0.6483067793715779,0.9212831502950533,0.8056517355724235,0.7264540230869653,0.9633451798490861,0.7850377894062444,0.9614188225440324,0.8784875034732246,0.8975347096335152,0.9367078640270847,0.9895833333333334,0.98828125,8,2,0.25
radius,mid,741,200,10,0.31692047377326565,0.8628685503685504,0.46357561257322005,0.44675434874840897,0.9682758620689655,0.6114094933952678,0.5441140312680525,0.9212537087798747,0.6451128941150923,0.9170113798517555,0.7922861966601242,0.731299003815389,0.9573987902935271,0.7894585370708319,0.9574559510327086,0.8538770170342695,0.8723856543443145,0.9203376024358185,0.9824561403508771,0.9824561403508771,13,1,0.07692307692307693
radius,far,705,198,10,0.3026664737933362,0.8411953899758777,0.44516151909506757,0.4571621317742298,0.954908407703147,0.6183090024330901,0.5058172456131945,0.9043986983744918,0.6152343710356879,0.8974456584352873,0.7540596009370999,0.7021064593988036,0.9396253824977229,0.7641001504631794,0.938194389227082,0.8233367733983173,0.8502933277855518,0.9019290300548499,0.9730496453900709,0.9730496453900709,19,0,0.0
radius_azimuth,mid|az315,86,79,10,0.33315593400745075,0.8968481375358166,0.4858362436942181,0.4122137404580153,0.9782608695652174,0.5800214822771214,0.5243806552264876,0.9381428253768775,0.6310092026578217,0.9331286492496423,0.8096932287905602,0.7553538251904193,0.9837855297157623,0.816732433950829,0.9838715180044729,0.898982263526485,0.9074044366551824,0.9481977030288341,1.0,1.0,0,0,0.0
radius_azimuth,near|az135,107,90,10,0.29912451361867703,0.8748221906116643,0.44581370061616526,0.3945480631276901,0.9581881533101045,0.5589430894308943,0.5295351884614927,0.9346916573402383,0.6339090198994674,0.9279198408613027,0.8006819681960162,0.7363421564954696,0.9787791128912624,0.7954299978230533,0.9763956061652938,0.891896550331436,0.9101407083837774,0.9486398507501478,1.0,1.0,0,0,0.0
radius_azimuth,near|az225,97,76,10,0.2981072555205047,0.841246290801187,0.44021739130434784,0.4014466546112116,0.9487179487179487,0.5641677255400254,0.5672612041716083,0.9176418643929415,0.6580700237233577,0.9185087391914503,0.813139706676961,0.7161130434289715,0.9605383734249713,0.7793108126970173,0.9600595938910877,0.8880423057105743,0.9107756633777017,0.9457933294404414,1.0,0.9896907216494846,0,0,0.0
radius_azimuth,near|az315,91,79,10,0.37518573551263,0.8985765124555161,0.5293501048218029,0.486810551558753,0.9854368932038835,0.651685393258427,0.5892391120314732,0.9436248428006669,0.6900010226541347,0.9422539519460293,0.8282172403274264,0.7627041882738392,0.9795482295482295,0.8204133818132948,0.9781492406625177,0.885744651787977,0.8934073511623513,0.9385643287019415,0.989010989010989,0.989010989010989,1,0,0.0
radius_azimuth,near|az090,91,78,10,0.25939269171384455,0.8089887640449438,0.39282930631332813,0.381957773512476,0.9802955665024631,0.5497237569060773,0.55685164018121,0.9098185365706545,0.6467070311563161,0.9092732941279087,0.7846873890958065,0.7496631388023659,0.9862637362637363,0.8055267960025924,0.9850838317555907,0.8813026615669967,0.8907914905035942,0.9412127870779771,1.0,1.0,0,0,0.0
radius_azimuth,near|az180,102,83,10,0.31021194605009633,0.8586666666666667,0.4557678697806086,0.4137323943661972,0.951417004048583,0.5766871165644172,0.5474922665269495,0.9234870724879376,0.6418594215233113,0.9170360587793698,0.8002111772519217,0.7289042206779467,0.9463967405143876,0.7796728235453725,0.9476487700239745,0.8799755043022413,0.8895397502615999,0.9244845380970076,0.9803921568627451,0.9803921568627451,2,0,0.0
radius_azimuth,near|az000,90,70,10,0.3110989611809732,0.8582202111613876,0.456661316211878,0.404553415061296,0.9585062240663901,0.5689655172413793,0.5321640901732546,0.934797279880441,0.6377676483433745,0.9296983414276061,0.8164304834157917,0.7249170385428935,0.9424466891133557,0.7776307013324556,0.9416693924312127,0.8706222867988394,0.8908862483706224,0.9259399135907491,0.9666666666666667,0.9666666666666667,3,1,0.3333333333333333
radius_azimuth,mid|az270,93,78,10,0.31213592233009707,0.8180661577608143,0.45186226282501757,0.4606741573033708,0.984,0.6275510204081632,0.5669996303385908,0.9100013520147492,0.662219746916548,0.9102132919248871,0.7856302794493691,0.7500510762625449,0.9760624679979518,0.8085443767272948,0.9769545721910156,0.8684787634544778,0.8796062097469982,0.9278723680844871,0.989247311827957,0.989247311827957,1,0,0.0
radius_azimuth,near|az045,87,76,10,0.2300425129900803,0.81438127090301,0.3587476979742173,0.28993288590604027,0.9515418502202643,0.4444444444444444,0.5049687362908726,0.9156466004923356,0.6035429832687131,0.9134776418751575,0.8034817552884951,0.6567973549835656,0.9575670498084292,0.7277879526654393,0.9541600813440422,0.8650639804677621,0.9059652204513685,0.9419354570323023,0.9885057471264368,0.9885057471264368,1,0,0.0
radius_azimuth,near|az270,103,83,10,0.2980721700444884,0.8421787709497207,0.4403066812705367,0.39080459770114945,0.9482071713147411,0.5534883720930233,0.5707942082231009,0.9259119689383141,0.6720497799956561,0.9125303475050838,0.8001504194199204,0.7311412926956121,0.9553166897827092,0.7904210143750522,0.948475618625834,0.8633979520516996,0.8881793806109622,0.9272340308734695,0.9902912621359223,0.9902912621359223,1,1,1.0
radius_azimuth,mid|az000,116,94,10,0.36380189366351057,0.9090081892629663,0.5196358907672302,0.4392523364485981,0.9740932642487047,0.605475040257649,0.5909264238175106,0.9436394170859825,0.686261136510967,0.9398013036305138,0.809004344700766,0.7306424921997458,0.9600472085385878,0.7899340998994538,0.9582673472379963,0.85196610057344,0.8722649794918405,0.9187960085170023,0.9827586206896551,0.9827586206896551,2,0,0.0
radius_azimuth,mid|az135,80,69,10,0.35144429160935353,0.8810344827586207,0.5024582104228122,0.5131195335276968,0.946236559139785,0.665406427221172,0.5325442736531276,0.930996795412956,0.6416092350575131,0.931605222299677,0.8305494536728741,0.7583815006265664,0.9428571428571428,0.8042754234070024,0.9446351511786585,0.8495686029624763,0.8544148499298132,0.9082470372319221,0.975,0.975,2,0,0.0
radius_azimuth,mid|az180,82,71,10,0.3752913752913753,0.8858321870701513,0.5272206303724928,0.5550239234449761,0.9626556016597511,0.7040971168437026,0.5716919358893302,0.9285010554489261,0.6722739094331074,0.9216950347834161,0.7936766652754341,0.7560647375102182,0.9579268292682926,0.8142363114026897,0.9519098004692672,0.845754992047218,0.8738627482916039,0.9216207636565696,0.9878048780487805,0.9878048780487805,1,0,0.0
radius_azimuth,far|az180,76,65,10,0.3647469458987784,0.9100145137880987,0.520764119601329,0.5050761421319797,0.9660194174757282,0.6633333333333333,0.5608168451985257,0.9328697388692092,0.666976026933999,0.922905354552355,0.7784166470579007,0.7677460639428185,0.9629851143009038,0.8197587364472518,0.9631979978580341,0.8445836421830597,0.877643612962199,0.9241716720555958,0.9868421052631579,0.9868421052631579,1,0,0.0
