target_class,viewpoint,elevation,radius,azimuth,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent,class_rank_by_target_ap50_95
suv,elhigh-radmid-az225,high,mid,225,5,5,1,0.7678571428571429,1.0,0.8686868686868687,0.9523809523809523,1.0,0.975609756097561,0.8137940490881668,1.0,0.8909523809523809,1.0,0.9334102590658757,0.9666666666666666,1.0,0.9818181818181818,1.0,0.9607222238050568,0.9180101712700995,0.9476021647453308,1.0,1.0,0,0,0.0,21
suv,elhigh-radmid-az270,high,mid,270,3,3,1,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.8205128205128206,1.0,0.8771929824561404,1.0,0.9303240742353972,1.0,1.0,1.0,1.0,0.9333333333333332,0.8813483705282567,0.9317036469777426,1.0,1.0,0,0,0.0,36
suv,elhigh-radmid-az315,high,mid,315,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9461428571769168,1.0,1.0,1.0,1.0,0.984375,0.9416464957975137,0.9658005237579346,1.0,1.0,0,0,0.0,6
suv,elhigh-radfar-az000,high,far,0,5,5,1,0.7857142857142857,1.0,0.88,1.0,1.0,1.0,0.7909090909090909,1.0,0.8583333333333334,1.0,0.9174769686585558,1.0,1.0,1.0,1.0,0.9226333353241285,0.89144770659015,0.9400882840156555,1.0,1.0,0,0,0.0,40
suv,elhigh-radfar-az045,high,far,45,4,4,1,0.6956521739130435,0.9411764705882353,0.8,0.75,0.8571428571428571,0.8,0.8136363636363636,0.9583333333333334,0.869281045751634,0.9678030267470714,0.8994760077917064,0.875,0.9166666666666666,0.8928571428571429,0.9375000037252903,0.9125000037252903,0.8926213618642391,0.9340691268444061,1.0,1.0,0,0,0.0,44
suv,elhigh-radfar-az090,high,far,90,3,3,1,0.8571428571428571,1.0,0.9230769230769231,0.8333333333333334,1.0,0.9090909090909091,0.8777777777777778,1.0,0.9326599326599326,1.0,0.8951944463294413,0.8888888888888888,1.0,0.9333333333333332,1.0,0.9402777778605621,0.9011415170252484,0.9389352599779764,1.0,1.0,0,0,0.0,31
suv,elhigh-radfar-az135,high,far,135,3,3,1,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.7916666666666666,1.0,0.8484848484848485,0.9920634915904394,0.8725694429053968,1.0,1.0,1.0,1.0,0.9333333333333332,0.8958640924895391,0.9353354573249817,1.0,1.0,0,0,0.0,34
suv,elhigh-radfar-az180,high,far,180,2,2,1,0.8461538461538461,1.0,0.9166666666666666,0.75,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9375,1.0,0.9153273842578369,0.8333333333333333,1.0,0.9,1.0,0.845833333954215,0.8850471607209922,0.938612550497055,1.0,1.0,0,0,0.0,53
suv,elhigh-radfar-az225,high,far,225,1,1,1,0.9166666666666666,1.0,0.9565217391304348,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348,1.0,0.9321969726320469,1.0,1.0,1.0,1.0,0.9760000013709067,0.9149031112949615,0.9464225769042969,1.0,1.0,0,0,0.0,13
suv,elhigh-radfar-az270,high,far,270,5,5,1,0.6296296296296297,0.9807692307692307,0.7669172932330827,0.8,1.0,0.8888888888888888,0.7281070234113712,0.9800000000000001,0.8127336822988998,0.9805797050785326,0.8673459817779705,0.9111111111111111,1.0,0.9428571428571428,1.0,0.9554888894266552,0.8884693140605229,0.931051743030548,1.0,1.0,0,0,0.0,24
suv,elhigh-radfar-az315,high,far,315,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9063078702165297,1.0,1.0,1.0,1.0,0.9710000002533198,0.916393581390281,0.9415378570556641,1.0,1.0,0,0,0.0,15
tank,ellow-radnear-az000,low,near,0,5,5,1,0.16666666666666666,0.7105263157894737,0.27,0.3333333333333333,0.9,0.4864864864864865,0.41971049783549785,0.85,0.5207017543859649,0.800169279937031,0.6233647713733321,0.5970588235294118,0.96,0.686060606060606,0.9567058854278396,0.7420221953466455,0.797073265882176,0.9324466347694397,1.0,1.0,0,0,0.0,55
tank,ellow-radnear-az045,low,near,45,2,2,1,0.10784313725490197,0.4583333333333333,0.1746031746031746,0.17647058823529413,0.6,0.2727272727272727,0.25985663082437277,0.675,0.3696392103471749,0.6687126683365007,0.44132168639072117,0.28846153846153844,0.6666666666666666,0.3958333333333333,0.679487184740794,0.48028846626671456,0.8230066606615587,0.8692919909954071,1.0,1.0,0,0,0.0,68
tank,ellow-radnear-az090,low,near,90,2,2,1,0.5384615384615384,1.0,0.7,0.5555555555555556,1.0,0.7142857142857143,0.5476190476190476,1.0,0.7,1.0,0.8714285737169639,0.5833333333333333,1.0,0.7333333333333334,1.0,0.7222222244160044,0.7654612044321425,0.9423002302646637,1.0,1.0,0,0,0.0,58
tank,ellow-radnear-az135,low,near,135,1,1,1,0.25,1.0,0.4,0.16666666666666666,1.0,0.2857142857142857,0.25,1.0,0.4,1.0,1.0,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,0.9010226530390781,0.9313566088676453,1.0,1.0,0,0,0.0,11
tank,ellow-radnear-az180,low,near,180,2,2,1,0.3333333333333333,0.8275862068965517,0.4752475247524752,0.3,0.75,0.42857142857142855,0.334375,0.8611111111111112,0.47995188452285487,0.8149562006863773,0.5868598520031058,0.3333333333333333,0.75,0.4583333333333333,0.770833333954215,0.465625000372529,0.7668626461409858,0.8647054433822632,1.0,1.0,0,0,0.0,70
tank,ellow-radnear-az225,low,near,225,1,1,1,0.16883116883116883,0.6190476190476191,0.2653061224489796,0.1,0.5,0.16666666666666666,0.16883116883116883,0.6190476190476191,0.2653061224489796,0.5285282762609524,0.25263804948609575,0.1,0.5,0.16666666666666669,0.525000000372529,0.525000000372529,0.9418653147723148,0.9742076396942139,1.0,1.0,0,0,0.0,67
tank,ellow-radnear-az270,low,near,270,4,4,1,0.14150943396226415,0.625,0.23076923076923078,0.23333333333333334,0.875,0.3684210526315789,0.15164074283559578,0.6282349896480331,0.24363756870801176,0.5432262091719876,0.2837822936290505,0.25416666666666665,0.6875,0.35568181818181815,0.6927083334885538,0.535312501801333,0.6122212025632736,0.6689050793647766,0.75,0.75,1,1,1.0,66
tank,ellow-radnear-az315,low,near,315,5,5,1,0.1859504132231405,0.6338028169014085,0.28753993610223644,0.3548387096774194,1.0,0.5238095238095238,0.268600642513686,0.6872283272283273,0.374500620914267,0.6578734842148408,0.4182501552511722,0.5971428571428572,1.0,0.6954822954822955,0.9900000005960464,0.6414107163933416,0.7316742916963314,0.9317312240600586,1.0,1.0,0,0,0.0,60
tank,ellow-radmid-az000,low,mid,0,2,2,1,0.4090909090909091,1.0,0.5806451612903226,0.5,1.0,0.6666666666666666,0.3771929824561403,1.0,0.5462962962962963,1.0,0.8900469928048551,0.5,1.0,0.6666666666666666,1.0,0.790625,0.7913288826259599,0.8496735990047455,1.0,1.0,0,0,0.0,49
tank,ellow-radmid-az045,low,mid,45,4,4,1,0.18181818181818182,0.7017543859649122,0.2888086642599278,0.34782608695652173,1.0,0.5161290322580645,0.20718522770761577,0.7668181818181818,0.3244381821536006,0.7624093519724043,0.5167686293113395,0.32916666666666666,1.0,0.4928571428571429,1.0,0.75677083467599,0.7810919165698884,0.8829699009656906,1.0,1.0,0,0,0.0,54
tank,ellow-radmid-az090,low,mid,90,3,3,1,0.10476190476190476,0.44,0.16923076923076924,0.14285714285714285,0.375,0.20689655172413793,0.36303630363036304,0.7971014492753623,0.492831541218638,0.7922928534845496,0.7398903073915958,0.35294117647058826,0.7222222222222222,0.4734299516908212,0.7303921585001684,0.7240196093168182,0.824932972468074,0.8667087952295939,1.0,1.0,0,0,0.0,57
tank,ellow-radmid-az135,low,mid,135,2,2,1,0.40625,1.0,0.5777777777777777,0.1875,1.0,0.3157894736842105,0.376984126984127,1.0,0.5043103448275863,1.0,0.8505898322592643,0.3214285714285714,1.0,0.4583333333333333,1.0,0.8008928571827709,0.7351058049929868,0.9130422174930573,1.0,1.0,0,0,0.0,47
tank,ellow-radmid-az180,low,mid,180,2,2,1,0.3829787234042553,0.9,0.5373134328358209,0.5,1.0,0.6666666666666666,0.38458049886621315,0.899749373433584,0.5378787878787878,0.897911079879016,0.5941436160072642,0.7307692307692308,1.0,0.8157894736842105,0.9880952373856591,0.8668498185514422,0.8846086857224371,0.9303572177886963,1.0,1.0,0,0,0.0,38
tank,ellow-radmid-az225,low,mid,225,3,3,1,0.15204678362573099,0.7428571428571429,0.2524271844660194,0.2631578947368421,1.0,0.4166666666666667,0.1961499493414387,0.8198529411764706,0.31498940801266384,0.8066835503664663,0.5718379627266534,0.5761904761904763,1.0,0.6795865633074936,0.9886363645394644,0.7127320079559771,0.696815828651097,0.8036330739657084,1.0,1.0,0,0,0.0,59
tank,ellow-radmid-az270,low,mid,270,3,3,1,0.18181818181818182,0.6052631578947368,0.2796352583586626,0.4482758620689655,1.0,0.6190476190476191,0.18196684130548182,0.6037654320987654,0.27926225820962663,0.5634513846091528,0.2835468900317936,0.4615384615384615,1.0,0.6296296296296297,1.0,0.8041245502809901,0.8971031456154819,0.9284718235333761,1.0,1.0,0,0,0.0,46
tank,ellow-radmid-az315,low,mid,315,2,2,1,0.15384615384615385,0.6111111111111112,0.24581005586592178,0.5,1.0,0.6666666666666666,0.1526904948939513,0.6191950464396284,0.2444361090272568,0.547194335762756,0.3581372234019432,0.5555555555555556,1.0,0.7076923076923076,1.0,0.9673611111938953,0.927973690923606,0.9587442576885223,1.0,1.0,0,0,0.0,18
tank,ellow-radfar-az000,low,far,0,2,2,1,0.11235955056179775,0.5,0.1834862385321101,0.5,1.0,0.6666666666666666,0.10977443609022555,0.5686274509803921,0.18286311389759663,0.5201883022954958,0.35633127378477863,0.5,1.0,0.6666666666666666,1.0,0.978125,0.8805097622294777,0.9198832511901855,1.0,1.0,0,0,0.0,14
tank,ellow-radfar-az045,low,far,45,2,2,1,0.08670520231213873,0.4838709677419355,0.14705882352941177,0.3125,0.7142857142857143,0.43478260869565216,0.10137959866220736,0.475,0.16638655462184873,0.4161842553226802,0.18941250233379647,0.3412698412698413,0.6666666666666666,0.44696969696969696,0.6851851900142651,0.4745535767016311,0.7786480756976761,0.92976114153862,1.0,1.0,0,0,0.0,69
tank,ellow-radfar-az090,low,far,90,3,3,1,0.2619047619047619,0.8461538461538461,0.4,0.35294117647058826,0.75,0.48,0.3673202614379085,0.7962962962962963,0.4859357696566999,0.8173202636503576,0.7658396482413569,0.39999999999999997,0.75,0.5157509157509158,0.7805555562178293,0.7587962970137596,0.873757312578609,0.8952349026997884,1.0,1.0,0,0,0.0,53
tank,ellow-radfar-az135,low,far,135,5,5,1,0.2774566473988439,0.8571428571428571,0.4192139737991266,0.20408163265306123,0.8333333333333334,0.32786885245901637,0.3641142929320269,0.8776556776556778,0.49988315755516827,0.8661786349430406,0.6601854262474939,0.30012698412698413,0.8333333333333334,0.41937321937321936,0.7649206395778391,0.5392761949263514,0.7363308123634894,0.9112532019615174,1.0,1.0,0,0,0.0,65
tank,ellow-radfar-az180,low,far,180,1,1,1,0.42857142857142855,1.0,0.6,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,1.0,0.88571429337774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,71
tank,ellow-radfar-az225,low,far,225,2,2,1,0.16083916083916083,0.71875,0.26285714285714284,0.6,1.0,0.75,0.24833887043189368,0.8333333333333333,0.37854251012145745,0.8114236281379092,0.6775625842088435,0.6190476190476191,1.0,0.7636363636363637,1.0,0.7724404792301356,0.8700523588256299,0.933468371629715,1.0,1.0,0,0,0.0,51
tank,ellow-radfar-az270,low,far,270,3,3,1,0.11313868613138686,0.5254237288135594,0.18618618618618618,0.5294117647058824,0.9,0.6666666666666666,0.11507885763000852,0.5499194847020934,0.19019418676561536,0.5041604333834032,0.3245992770696,0.5238095238095238,0.9166666666666666,0.6646464646464646,0.9375,0.6310515876859426,0.788764562245697,0.9320117632548014,1.0,1.0,0,0,0.0,62
tank,ellow-radfar-az315,low,far,315,2,2,1,0.08461538461538462,0.4782608695652174,0.1437908496732026,0.4444444444444444,1.0,0.6153846153846154,0.0884502923976608,0.49230769230769234,0.1499297752808989,0.4964462608814547,0.3253075063318297,0.5,1.0,0.65,1.0,0.6208333369344473,0.6741484729116554,0.8975842297077179,1.0,1.0,0,0,0.0,63
tank,elmid-radnear-az000,mid,near,0,2,2,1,0.5294117647058824,1.0,0.6923076923076923,0.5555555555555556,1.0,0.7142857142857143,0.7142857142857143,1.0,0.8,1.0,0.8836507933504052,0.6666666666666666,1.0,0.75,1.0,0.7743055566938387,0.8777039811049789,0.96666419506073,1.0,1.0,0,0,0.0,50
tank,elmid-radnear-az045,mid,near,45,4,4,1,0.3050847457627119,0.9473684210526315,0.46153846153846156,0.7333333333333333,1.0,0.8461538461538461,0.6228693181818181,0.96875,0.6946428571428571,0.9548519507405304,0.9166330560340317,0.8333333333333333,1.0,0.9,1.0,0.9671875,0.9541809060032991,0.9682887047529221,1.0,1.0,0,0,0.0,19
tank,elmid-radnear-az090,mid,near,90,4,4,1,0.9,1.0,0.9473684210526315,1.0,1.0,1.0,0.875,1.0,0.9166666666666666,1.0,0.8820000012516975,1.0,1.0,1.0,1.0,0.9,0.9025688601790076,0.9626598358154297,1.0,1.0,0,0,0.0,31
tank,elmid-radnear-az135,mid,near,135,3,3,1,0.2647058823529412,0.9,0.4090909090909091,1.0,1.0,1.0,0.7311827956989246,0.9523809523809524,0.7719298245614036,0.9569892497381307,0.8902713806039849,1.0,1.0,1.0,1.0,0.9370370392446165,0.9313907270502509,0.96479199330012,1.0,1.0,0,0,0.0,27
tank,elmid-radnear-az180,mid,near,180,5,5,1,0.265625,0.9444444444444444,0.4146341463414634,0.6470588235294118,1.0,0.7857142857142857,0.8226415094339623,0.9714285714285713,0.8400000000000001,0.9246386019462332,0.8930510218004551,0.85,1.0,0.8800000000000001,1.0,0.9875,0.9458951255069031,0.9658957362174988,1.0,1.0,0,0,0.0,12
tank,elmid-radnear-az225,mid,near,225,1,1,1,0.20689655172413793,0.8571428571428571,0.3333333333333333,0.5,1.0,0.6666666666666666,0.20689655172413793,0.8571428571428571,0.33333333333333326,0.871921190377233,0.6029380839401928,0.5,1.0,0.6666666666666666,1.0,0.8,0.8333571294228932,0.9323348999023438,1.0,1.0,0,0,0.0,48
tank,elmid-radnear-az270,mid,near,270,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9477361686365011,0.9618542194366455,1.0,1.0,0,0,0.0,2
tank,elmid-radnear-az315,mid,near,315,3,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9770833333333333,1.0,1.0,1.0,1.0,1.0,0.9353689864818904,0.9556869069735209,1.0,1.0,0,0,0.0,3
tank,elmid-radmid-az000,mid,mid,0,4,4,1,0.1935483870967742,1.0,0.32432432432432434,0.75,1.0,0.8571428571428571,0.40795454545454546,1.0,0.5041618828932262,1.0,0.9000508692048135,0.9,1.0,0.9375,1.0,0.9550000012665987,0.9250370418769585,0.9597559422254562,1.0,1.0,0,0,0.0,21
tank,elmid-radmid-az045,mid,mid,45,3,3,1,0.5357142857142857,1.0,0.6976744186046512,1.0,1.0,1.0,0.6777777777777777,1.0,0.7745098039215685,1.0,0.9251640253191588,1.0,1.0,1.0,1.0,0.9851851862889749,0.9373478663673277,0.9598528742790222,1.0,1.0,0,0,0.0,13
tank,elmid-radmid-az090,mid,mid,90,4,4,1,0.3269230769230769,1.0,0.4927536231884058,0.875,1.0,0.9333333333333333,0.7510162601626016,1.0,0.8001893939393939,1.0,0.7879140464079364,0.9166666666666666,1.0,0.95,1.0,0.827777778191699,0.8257881330848287,0.9317299723625183,1.0,1.0,0,0,0.0,42
tank,elmid-radmid-az135,mid,mid,135,2,2,1,0.2777777777777778,0.8333333333333334,0.4166666666666667,1.0,1.0,1.0,0.5357142857142857,0.75,0.5625,0.7589285718277097,0.7511160718277097,1.0,1.0,1.0,1.0,1.0,0.9250391703439202,0.9550577700138092,1.0,1.0,0,0,0.0,6
tank,elmid-radmid-az180,mid,mid,180,2,2,1,0.2631578947368421,1.0,0.4166666666666667,1.0,1.0,1.0,0.6111111111111112,1.0,0.6818181818181818,1.0,0.8968750002793968,1.0,1.0,1.0,1.0,1.0,0.910104769797087,0.9497802257537842,1.0,1.0,0,0,0.0,9
tank,elmid-radmid-az225,mid,mid,225,1,1,1,0.24324324324324326,1.0,0.391304347826087,1.0,1.0,1.0,0.24324324324324326,1.0,0.391304347826087,1.0,0.8151635041690722,1.0,1.0,1.0,1.0,0.946875,0.9201316237729884,0.9517663717269897,1.0,1.0,0,0,0.0,25
tank,elmid-radmid-az270,mid,mid,270,4,4,1,0.34,1.0,0.5074626865671642,0.875,1.0,0.9333333333333333,0.7478070175438597,1.0,0.7954545454545454,1.0,0.893815060402392,0.9166666666666666,1.0,0.95,1.0,0.8729166679705183,0.8658053550611688,0.9413409382104874,1.0,1.0,0,0,0.0,37
tank,elmid-radmid-az315,mid,mid,315,2,2,1,0.42857142857142855,1.0,0.6,0.75,1.0,0.8571428571428571,0.6923076923076923,1.0,0.7777777777777778,1.0,0.9376923104260977,0.8333333333333333,1.0,0.9,1.0,0.8583333335816861,0.8790188486270942,0.9529595375061035,1.0,1.0,0,0,0.0,39
tank,elmid-radfar-az000,mid,far,0,2,2,1,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5333333333333333,1.0,0.6857142857142857,1.0,0.9116666669026017,1.0,1.0,1.0,1.0,0.95,0.8872280228422298,0.9454623460769653,1.0,1.0,0,0,0.0,23
tank,elmid-radfar-az045,mid,far,45,5,5,1,0.3411764705882353,1.0,0.5087719298245614,1.0,1.0,1.0,0.4718777056277056,1.0,0.6039488966318235,0.9666258178651332,0.8025661753393987,1.0,1.0,1.0,1.0,0.8175000000000001,0.8708431200127364,0.9484987854957581,1.0,1.0,0,0,0.0,45
tank,elmid-radfar-az090,mid,far,90,3,3,1,0.36363636363636365,0.8888888888888888,0.5161290322580645,1.0,1.0,1.0,0.39999999999999997,0.8888888888888888,0.525925925925926,0.8518518612340644,0.5871759315400763,1.0,1.0,1.0,1.0,0.6364583333333333,0.759136887597626,0.9263627926508585,1.0,1.0,0,0,0.0,61
tank,elmid-radfar-az135,mid,far,135,7,7,1,0.39090909090909093,0.9555555555555556,0.5548387096774193,1.0,1.0,1.0,0.5749733351705274,0.9238095238095239,0.6717627401837928,0.9320181446490375,0.8446581306450962,1.0,1.0,1.0,1.0,0.8816468254914359,0.8180677132028811,0.9281659126281738,1.0,1.0,0,0,0.0,36
tank,elmid-radfar-az180,mid,far,180,5,5,1,0.22043010752688172,1.0,0.36123348017621143,0.6785714285714286,1.0,0.8085106382978723,0.3907973642034013,1.0,0.5205149236728184,0.9812520822365602,0.8013688829154588,0.8,1.0,0.8666666666666666,1.0,0.8373498596804311,0.8949465881100871,0.938546872138977,1.0,1.0,0,0,0.0,40
tank,elmid-radfar-az225,mid,far,225,5,5,1,0.35135135135135137,0.9629629629629629,0.5148514851485149,0.8125,1.0,0.896551724137931,0.5632857142857143,0.9833333333333334,0.6845541555218975,0.9761388882762857,0.8758214273554584,0.9028571428571428,1.0,0.9444444444444444,1.0,0.8917380959356116,0.8904799151737677,0.9379013538360595,1.0,1.0,0,0,0.0,35
tank,elmid-radfar-az270,mid,far,270,1,1,1,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9012003806128561,0.9315870404243469,1.0,1.0,0,0,0.0,10
tank,elmid-radfar-az315,mid,far,315,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.86999069375846,0.9289403557777405,1.0,1.0,0,0,0.0,32
tank,elhigh-radnear-az000,high,near,0,3,3,1,0.34545454545454546,1.0,0.5135135135135135,0.5555555555555556,1.0,0.7142857142857143,0.33016487707563225,1.0,0.49198717948717946,0.955555560853746,0.8737956812807193,0.7575757575757575,1.0,0.8095238095238094,0.955555560853746,0.914324500861794,0.9415687068427575,0.9698596398035685,1.0,1.0,0,0,0.0,29
tank,elhigh-radnear-az045,high,near,45,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9600000029802322,1.0,1.0,1.0,1.0,1.0,0.9328172010187643,0.9593487977981567,1.0,1.0,0,0,0.0,5
tank,elhigh-radnear-az090,high,near,90,1,1,1,0.32142857142857145,1.0,0.4864864864864865,1.0,1.0,1.0,0.32142857142857145,1.0,0.4864864864864865,1.0,0.8870370409476063,1.0,1.0,1.0,1.0,1.0,0.952574264270833,0.9649873375892639,1.0,1.0,0,0,0.0,1
tank,elhigh-radnear-az135,high,near,135,4,4,1,0.7333333333333333,1.0,0.8461538461538461,0.7,1.0,0.8235294117647058,0.8333333333333334,1.0,0.875,1.0,0.9325520834885538,0.8125,1.0,0.85,1.0,0.93828125,0.9117064978266471,0.9544815868139267,1.0,1.0,0,0,0.0,26
tank,elhigh-radnear-az180,high,near,180,1,1,1,0.18181818181818182,1.0,0.3076923076923077,1.0,1.0,1.0,0.18181818181818182,1.0,0.3076923076923077,1.0,0.9045454546809196,1.0,1.0,1.0,1.0,1.0,0.9242744045693385,0.9650412797927856,1.0,1.0,0,0,0.0,7
tank,elhigh-radnear-az225,high,near,225,5,5,1,0.8888888888888888,1.0,0.9411764705882353,1.0,1.0,1.0,0.9,1.0,0.9418181818181818,1.0,0.959736111594571,1.0,1.0,1.0,1.0,0.9694444446100128,0.9219041690895124,0.9575552821159363,1.0,1.0,0,0,0.0,17
tank,elhigh-radnear-az270,high,near,270,1,1,1,0.5555555555555556,1.0,0.7142857142857143,1.0,1.0,1.0,0.5555555555555556,1.0,0.7142857142857143,1.0,0.8146944447561273,1.0,1.0,1.0,1.0,0.7625,0.8095143111306591,0.9414574503898621,1.0,1.0,0,0,0.0,52
tank,elhigh-radnear-az315,high,near,315,2,2,1,0.46153846153846156,1.0,0.631578947368421,1.0,1.0,1.0,0.6111111111111112,1.0,0.6818181818181818,1.0,0.7930555555969476,1.0,1.0,1.0,1.0,0.95,0.9129101507438548,0.9538503587245941,1.0,1.0,0,0,0.0,22
tank,elhigh-radmid-az000,high,mid,0,3,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971296297068949,1.0,1.0,1.0,1.0,0.9592592598111541,0.9117846915844806,0.9550076524416605,1.0,1.0,0,0,0.0,20
tank,elhigh-radmid-az045,high,mid,45,2,2,1,0.8,1.0,0.8888888888888888,0.75,1.0,0.8571428571428571,0.8035714285714286,1.0,0.8901098901098901,1.0,0.883645831073324,0.8333333333333333,1.0,0.9,1.0,0.8333333343267441,0.9139739483304723,0.9506992399692535,1.0,1.0,0,0,0.0,41
tank,elhigh-radmid-az090,high,mid,90,1,1,1,0.5,0.8333333333333334,0.625,1.0,1.0,1.0,0.5,0.8333333333333334,0.625,0.8749999850988388,0.7983333300054073,1.0,1.0,1.0,1.0,1.0,0.9333184548868232,0.9645239114761353,1.0,1.0,0,0,0.0,4
tank,elhigh-radmid-az135,high,mid,135,2,2,1,0.6153846153846154,1.0,0.7619047619047619,1.0,1.0,1.0,0.75,1.0,0.8333333333333333,1.0,0.9570000013262033,1.0,1.0,1.0,1.0,1.0,0.9123901779801358,0.9465965032577515,1.0,1.0,0,0,0.0,8
tank,elhigh-radmid-az180,high,mid,180,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777794334623,1.0,1.0,1.0,1.0,0.9777777794334623,0.926189664927378,0.9671876430511475,1.0,1.0,0,0,0.0,15
tank,elhigh-radmid-az225,high,mid,225,7,7,1,0.4268292682926829,1.0,0.5982905982905983,0.6521739130434783,1.0,0.7894736842105263,0.7334531296795447,1.0,0.8119975262832406,0.9699034959877686,0.8556830525854769,0.9047619047619048,1.0,0.9285714285714286,1.0,0.9222222232984173,0.9159932160255931,0.9575829250471932,1.0,1.0,0,0,0.0,28
tank,elhigh-radmid-az315,high,mid,315,2,2,1,0.3888888888888889,1.0,0.56,0.8,1.0,0.8888888888888888,0.65625,1.0,0.7380952380952381,1.0,0.9242968703620136,0.8333333333333333,1.0,0.9,1.0,0.8229166669771075,0.8970408333412419,0.9471268355846405,1.0,1.0,0,0,0.0,44
tank,elhigh-radfar-az000,high,far,0,4,4,1,0.5952380952380952,0.9615384615384616,0.7352941176470589,1.0,0.8333333333333334,0.9090909090909091,0.6618819776714513,0.9583333333333334,0.76947261663286,0.963257573827198,0.8702342499933389,1.0,0.875,0.9166666666666666,0.9375,0.896875,0.8975016364701398,0.9428846389055252,1.0,1.0,0,0,0.0,33
tank,elhigh-radfar-az045,high,far,45,5,5,1,0.8571428571428571,1.0,0.9230769230769231,1.0,1.0,1.0,0.8666666666666666,1.0,0.9199999999999999,1.0,0.9335416667163372,1.0,1.0,1.0,1.0,0.971875,0.9082088340306406,0.9457993984222413,1.0,1.0,0,0,0.0,16
tank,elhigh-radfar-az090,high,far,90,4,4,1,0.8,1.0,0.8888888888888888,1.0,1.0,1.0,0.8660714285714286,1.0,0.9226190476190476,0.9972222217255169,0.9005911062481423,1.0,1.0,1.0,1.0,0.82421875,0.8516673618632211,0.9438579976558685,1.0,1.0,0,0,0.0,43
tank,elhigh-radfar-az135,high,far,135,1,1,1,0.34782608695652173,1.0,0.5161290322580645,1.0,1.0,1.0,0.34782608695652173,1.0,0.5161290322580645,1.0,0.7008514498360455,1.0,1.0,1.0,1.0,0.6,0.7041402713719336,0.9332817792892456,1.0,1.0,0,0,0.0,64
tank,elhigh-radfar-az180,high,far,180,2,2,1,0.8888888888888888,1.0,0.9411764705882353,1.0,1.0,1.0,0.875,1.0,0.9285714285714286,1.0,0.9463333353474737,1.0,1.0,1.0,1.0,0.95,0.8821810354266635,0.9355696439743042,1.0,1.0,0,0,0.0,24
tank,elhigh-radfar-az225,high,far,225,2,2,1,0.3695652173913043,1.0,0.5396825396825397,1.0,1.0,1.0,0.5666666666666667,1.0,0.6853146853146853,1.0,0.8258049270702582,1.0,1.0,1.0,1.0,0.8953125,0.8956957614017238,0.9384671449661255,1.0,1.0,0,0,0.0,34
tank,elhigh-radfar-az270,high,far,270,2,2,1,0.43902439024390244,1.0,0.6101694915254238,0.375,1.0,0.5454545454545454,0.6805555555555556,1.0,0.7653061224489796,1.0,0.873489488269901,0.6428571428571428,1.0,0.7222222222222222,1.0,0.726785714738071,0.8731781631129625,0.9354455173015594,1.0,1.0,0,0,0.0,56
tank,elhigh-radfar-az315,high,far,315,6,6,1,0.4482758620689655,0.9285714285714286,0.6046511627906976,0.6,0.9,0.72,0.7454545454545455,0.9444444444444445,0.7893772893772893,0.9500000030630164,0.8894781181775661,0.875,0.9444444444444445,0.8939393939393939,0.9513888917863369,0.9060185211227724,0.8903693438129476,0.9396825532118479,1.0,1.0,0,0,0.0,30
tent,ellow-radnear-az000,low,near,0,1,1,1,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5,1.0,0.6666666666666666,1.0,0.9722222240434754,0.6666666666666666,1.0,0.8,1.0,1.0,0.9742765122859467,0.9858880639076233,1.0,1.0,0,0,0.0,3
