scene_key,target_class,available_view_count,pair_count,single_expected_precision,single_expected_recall,single_expected_f1,single_expected_ap50_95,single_expected_target_visible_rate,single_expected_target_detected_rate,single_expected_target_detected_given_visible,single_expected_target_ap50_95,single_expected_target_match_confidence_iou50,single_expected_target_strict_quality_iou50,pair_expected_precision,pair_expected_recall,pair_expected_f1,pair_expected_ap50_95,pair_expected_best_available_ap50_95,pair_expected_target_visible_rate,pair_expected_target_detected_rate,pair_expected_target_detected_given_visible,pair_expected_mean_target_ap50_95,pair_expected_target_ap50_95,pair_expected_best_target_ap50_95,pair_expected_target_match_confidence_iou50,pair_expected_target_strict_quality_iou50,delta_target_detected_rate,delta_target_ap50_95,delta_target_match_confidence_iou50,delta_target_strict_quality_iou50,delta_ap50_95
S0-SM_tank19,tank,16,120,0.5478036591870914,0.9129625582750582,0.6553233661936276,0.7842270565541327,0.9375,0.9375,1.0,0.7471354170081516,0.8797335214912891,0.7803857018470197,0.46238281564446393,0.8809527696506638,0.5917847750087705,0.7842270565541327,0.902510260666877,1.0,1.0,1.0,0.7471354170081516,0.9071180558742749,0.9071180558742749,0.9522282764315605,0.8888400245112955,0.0625,0.1599826388661233,0.07249475494027136,0.10845432266427579,0.0
S0-SM_tank2,tank,7,21,0.5822316114669938,0.9693877551020408,0.6860165590848261,0.7870152315760726,1.0,1.0,1.0,0.7372448981340443,0.9416094762938363,0.790047747047132,0.464496241553441,0.953249601275917,0.6050225457025318,0.7870152315760726,0.8779409789267395,1.0,1.0,1.0,0.7372448981340443,0.9238095238450028,0.9238095238450028,0.9481481767836071,0.8801728568884881,0.0,0.18656462571095855,0.006538700489770788,0.09012510984135613,0.0
S0-SM_tank20,tank,6,15,0.7960069444444445,0.9305555555555555,0.8307017543859648,0.7908856723632692,1.0,1.0,1.0,0.9270833333333334,0.9441938598950704,0.8902543005430843,0.6417757367011099,0.8736263736263736,0.6980870980870981,0.7908856723632692,0.9422222222884497,1.0,1.0,1.0,0.9270833333333334,0.9725,0.9725,0.9542577584584554,0.9174191539795739,0.0,0.04541666666666666,0.010063898563384965,0.027164853436489556,0.0
S0-SM_tank3,tank,8,28,0.26858205110861916,0.9392857142857143,0.4026014475557665,0.7034921450765347,1.0,1.0,1.0,0.7272222243469312,0.9518090710043907,0.8492509486389181,0.23811204100138442,0.9399419534713652,0.37299964501445915,0.7034921450765347,0.7997277966990541,1.0,1.0,1.0,0.7272222243469313,0.8304676882645471,0.8304676882645471,0.965321095926421,0.9154371334760876,0.0,0.10324546391761591,0.013512024922030297,0.06618618483716943,0.0
S0-SM_tank4,tank,7,21,0.33449464675513674,0.9821428571428571,0.48314170950827207,0.8407368968499498,1.0,1.0,1.0,0.902857144312667,0.9583743470055717,0.8880609122028587,0.3164259637478664,0.9837195484254307,0.4700128578714236,0.8407368968499498,0.8711839583466411,1.0,1.0,1.0,0.9028571443126671,0.9752678576253709,0.9752678576253709,0.9645577697526841,0.9444289058998915,0.0,0.07241071331270399,0.006183422747112477,0.056367993697032825,0.0
S0-SM_tank5,tank,11,55,0.2427602946611066,0.952020202020202,0.38369958176010266,0.7521508504016204,1.0,1.0,1.0,0.8599765525716875,0.9376972588625822,0.8942045952105314,0.2339979121882689,0.9369669516143992,0.3731150108401989,0.7521508504016204,0.8158190145697742,1.0,1.0,1.0,0.8599765525716875,0.9150517688375531,0.9150517688375531,0.9506879177960482,0.9122802049824335,0.0,0.055075216265865645,0.01299065893346607,0.018075609771902035,0.0
S0-SM_tank6,tank,6,15,0.24793357147466566,0.9184562713974479,0.386483054532715,0.718617636752498,1.0,1.0,1.0,0.8396577394912365,0.959875742594401,0.9179121471820224,0.23042054660502162,0.9122378770642529,0.3666007435852883,0.718617636752498,0.8162285625960611,1.0,1.0,1.0,0.8396577394912365,0.9159556892803973,0.9159556892803973,0.9682214419047038,0.9386997185733056,0.0,0.07629794978916082,0.008345699310302823,0.020787571391283177,0.0
S0-SM_tank7,tank,18,153,0.48817635586835845,0.9010845884247419,0.5777277818944486,0.7351655901943521,1.0,1.0,1.0,0.863518518893807,0.9072599245442284,0.8189775789378094,0.3432881119459747,0.8701072985799507,0.46093452470282287,0.7351655901943522,0.8720102042525827,1.0,1.0,1.0,0.8635185188938069,0.9613943355561341,0.9613943355561341,0.9513022537324943,0.9019810843210366,0.0,0.09787581666232703,0.044042329188265894,0.0830035053832272,1.1102230246251565e-16
S0-SM_tank8,tank,9,36,0.5152835704815903,0.849537140261778,0.5956674080081936,0.6358208060686104,1.0,1.0,1.0,0.6529880186086339,0.8997605840365092,0.7979817604478749,0.3549898144278949,0.8049235326970247,0.4665150024387932,0.6358208060686104,0.8139674107063463,1.0,1.0,1.0,0.6529880186086339,0.8373333339475924,0.8373333339475924,0.9429850147830116,0.888255571632596,0.0,0.18434531533895848,0.043224430746502396,0.09027381118472111,0.0
S0-SM_tank9,tank,9,36,0.6060090702947846,0.9629629629629629,0.7122235232890971,0.8737235439450354,1.0,1.0,1.0,0.8722222240434753,0.948900838692983,0.8821632036551065,0.5237291496954941,0.9465167548500882,0.6554989511136845,0.8737235439450354,0.9493336636895309,1.0,1.0,1.0,0.8722222240434753,0.965277778233091,0.965277778233091,0.9563038994868597,0.9171447459636687,0.0,0.09305555418961575,0.007403060793876648,0.03498154230856221,0.0
S0-SM_tent_1,tent,16,120,0.5273256701309027,0.9479166666666666,0.63279112866856,0.8309388519928016,1.0,1.0,1.0,1.0,0.9722095616161823,0.9554587744982204,0.43333350560277684,0.9252335909775925,0.5650098093283857,0.8309388519928016,0.9255342523148713,1.0,1.0,1.0,1.0,1.0,1.0,0.9754858439167341,0.9611228037299497,0.0,0.0,0.0032762823005517694,0.005664029231729373,0.0
S0-SM_tent_10,tent,16,120,0.6496968831984712,0.9422799422799423,0.7399298728088382,0.8168031000511924,1.0,1.0,1.0,0.9316602724121628,0.975184615701437,0.9631696352846224,0.5723737482086404,0.9362583926955925,0.6835389753219411,0.8168031000511924,0.90443460657411,1.0,1.0,1.0,0.9316602724121628,0.9881779975351381,0.9881779975351381,0.9783505782485008,0.9671045712238546,0.0,0.05651772512297537,0.0031659625470638053,0.00393493593923222,0.0
S0-SM_tent_11,tent,10,45,0.5640012999126777,0.951659004909779,0.6987646285531637,0.8840523181326636,1.0,1.0,1.0,0.9766125000834466,0.9746543586254119,0.9585304570346412,0.544640958755289,0.945487814784241,0.6863385470591713,0.8840523181326637,0.9287024027026491,1.0,1.0,1.0,0.9766125000834466,0.9955305556297303,0.9955305556297303,0.9776915550231934,0.9649203452415734,0.0,0.018918055546283674,0.0030371963977814387,0.006389888206932204,1.1102230246251565e-16
S0-SM_tent_12,tent,10,45,0.5752629602565664,0.9412698412698413,0.6948439124236939,0.8336125715849219,1.0,1.0,1.0,0.9391888923780785,0.9764006197452545,0.964419974116257,0.5428640434040283,0.9578200199576189,0.6798549053288947,0.8336125715849217,0.8775052109441712,1.0,1.0,1.0,0.9391888923780785,0.9838962970702737,0.9838962970702737,0.9784198800722758,0.9674426326934992,0.0,0.04470740469219525,0.002019260327021266,0.0030226585772421544,-1.1102230246251565e-16
S0-SM_tent_13,tent,9,36,0.6102821869488536,0.9712418300653596,0.7279686738020072,0.8882118504855757,1.0,1.0,1.0,0.9519074086039154,0.9788562258084615,0.9664563875563587,0.5426218548880406,0.972069862587419,0.685990675680392,0.8882118504855757,0.9514900404444427,1.0,1.0,1.0,0.9519074086039154,0.9899861116177505,0.9899861116177505,0.9822538362609016,0.9719674468770536,0.0,0.03807870301383509,0.0033976104524400252,0.005511059320694955,0.0
S0-SM_tent_14,tent,9,36,0.705125811008164,0.9656084656084656,0.7951531405002038,0.9143325288270443,1.0,1.0,1.0,0.9655648149351279,0.9771179689301385,0.9643163002441987,0.6577346879037259,0.9655455412034359,0.7725580561429358,0.9143325288270443,0.9638259876391384,1.0,1.0,1.0,0.9655648149351279,0.9969027778241369,0.9969027778241369,0.9817556606398689,0.9707748806446601,0.0,0.03133796288900903,0.004637691709730385,0.006458580400461433,0.0
S0-SM_tent_15,tent,15,105,0.7271654749813143,0.9939393939393939,0.8283363413753219,0.9525459410998107,1.0,1.0,1.0,0.9650367432897741,0.9616425514221192,0.9426536238448854,0.6995327052718245,0.9932393542212207,0.814732298672209,0.9525459410998108,0.9738373579467766,1.0,1.0,1.0,0.9650367432897742,0.9932671538884505,0.9932671538884505,0.9790329269000462,0.9658890621953211,0.0,0.02823041059867648,0.01739037547792699,0.023235438350435733,1.1102230246251565e-16
S0-SM_tent_16,tent,10,45,0.6023259537733222,0.9857142857142858,0.7290660558953241,0.91125723844465,1.0,1.0,1.0,0.9426000011454025,0.9676093876361846,0.937808735909109,0.5660483803139462,0.9818806235999219,0.7095761036386403,0.9112572384446499,0.9493616280882964,1.0,1.0,1.0,0.9426000011454025,0.9894370376759105,0.9894370376759105,0.9800984687275357,0.9702142311926225,0.0,0.04683703653050797,0.01248908109135105,0.03240549528351355,-1.1102230246251565e-16
S0-SM_tent_17,tent,12,66,0.6189250564250565,0.9861111111111112,0.7447257347915243,0.9281507858852981,1.0,1.0,1.0,0.9572264966788805,0.9801822304725647,0.9656200388575895,0.6112160680257256,0.9867924942457028,0.7462142053226876,0.9281507858852982,0.9549892616708682,1.0,1.0,1.0,0.9572264966788805,0.9881804912114509,0.9881804912114509,0.9828732013702393,0.9714208021041255,0.0,0.030953994532570417,0.0026909708976745605,0.005800763246536,1.1102230246251565e-16
S0-SM_tent_18,tent,11,55,0.7066515093834322,0.9233100233100232,0.7867537353661755,0.8507142361475974,1.0,1.0,1.0,0.9460467178777914,0.9736216339198026,0.9596159926580822,0.6656431584361019,0.9172214878419617,0.7610316085991234,0.8507142361475974,0.934769133709797,1.0,1.0,1.0,0.9460467178777915,0.9893416670047875,0.9893416670047875,0.9765820373188365,0.9641169530527766,0.0,0.04329494912699616,0.0029604033990339174,0.004500960394694387,0.0
S0-SM_tent_2,tent,16,120,0.5985916911927941,0.9672348484848485,0.7223895791441555,0.854918073765516,1.0,1.0,1.0,0.9380486128954216,0.9767119884490967,0.9605244321362869,0.5445615595693802,0.9607699294446886,0.6878336370163327,0.854918073765516,0.9034184121117774,1.0,1.0,1.0,0.9380486128954216,0.9830537039503455,0.9830537039503455,0.9795740510026614,0.9674068579438424,0.0,0.045005091054923896,0.0028620625535646926,0.006882425807555492,0.0
S0-SM_tent_3,tent,7,21,0.6364642270172224,0.9910714285714286,0.7602719821003925,0.885308217673319,1.0,1.0,1.0,0.994714285833495,0.976629478590829,0.9574002119392497,0.5785930157126148,0.9878631052390878,0.7260603824935465,0.885308217673319,0.9349396389306841,1.0,1.0,1.0,0.994714285833495,0.9994285714683079,0.9994285714683079,0.9812776134127662,0.967160152454724,0.0,0.004714285634812909,0.0046481348219371554,0.009759940515474241,0.0
S0-SM_tent_4,tent,11,55,0.4485649562855445,0.9225490196078432,0.5570039898916904,0.8504889976747456,1.0,1.0,1.0,0.9793771052099639,0.9778786301612854,0.9592385022521651,0.34418181261711955,0.8988006502885867,0.48070811654407,0.8504889976747456,0.9322579749889942,1.0,1.0,1.0,0.9793771052099639,0.9977272727814587,0.9977272727814587,0.9814070864157243,0.9668475457030553,0.0,0.01835016757149477,0.003528456254438872,0.007609043450890196,0.0
S0-SM_tent_5,tent,13,78,0.33756687170478383,0.9338778114796215,0.4723419266627811,0.7508938747408922,1.0,1.0,1.0,0.877136755696474,0.9639000067344079,0.9433582413509539,0.27467692218679124,0.923354408982954,0.42044705881800415,0.7508938747408923,0.8307049019007834,1.0,1.0,1.0,0.877136755696474,0.9687203241773975,0.9687203241773975,0.9771837401084411,0.9614799053085534,0.0,0.09158356848092353,0.013283733374033213,0.01812166395759951,1.1102230246251565e-16
S0-SM_tent_6,tent,6,15,0.3476160935838355,1.0,0.4783568889825096,0.8650403943439051,1.0,1.0,1.0,0.9171296317800485,0.9719146688779196,0.9508093439702675,0.27799336946490705,1.0,0.4255449185124992,0.8650403943439051,0.9235042053152421,1.0,1.0,1.0,0.9171296317800485,0.9828042334302391,0.9828042334302391,0.9747923930486043,0.9574897149799428,0.0,0.06567460165019068,0.00287772417068477,0.006680371009675334,0.0
S0-SM_tent_7,tent,11,55,0.5589222030025413,0.9157155975337794,0.6548180463041144,0.818564382642045,1.0,1.0,1.0,0.9492424253995221,0.975675945932215,0.9616591759630725,0.46357093019253276,0.8939947352894159,0.5832306225136905,0.8185643826420451,0.9326980644140113,1.0,1.0,1.0,0.949242425399522,1.0,1.0,0.9789423248984597,0.9679412674822788,0.0,0.05075757460047792,0.0032663789662447096,0.006282091519206334,1.1102230246251565e-16
S0-SM_tent_8,tent,11,55,0.5491596638655462,0.8881099960645416,0.6593127853421645,0.7627177979448789,1.0,1.0,1.0,0.9338541672762596,0.9757320068099282,0.9620684480510484,0.46873510557599624,0.8611322535880471,0.5926361346858344,0.7627177979448789,0.8885288032878913,1.0,1.0,1.0,0.9338541672762596,0.9912247478073896,0.9912247478073896,0.9788668274879455,0.9671730212191259,0.0,0.05737058053112998,0.0031348206780172916,0.005104573168077442,0.0
S0-SM_tent_9,tent,12,66,0.6802021235844765,0.9803240740740741,0.7824253717081374,0.903769442651992,1.0,1.0,1.0,1.0,0.9779481391112009,0.9654406183357503,0.6677385402617763,0.9791083286052326,0.7830230287358354,0.903769442651992,0.9469026022855354,1.0,1.0,1.0,1.0,1.0,1.0,0.9813728350581545,0.9709283202303627,0.0,0.0,0.0034246959469536042,0.00548770189461234,0.0
S0-SM_tower_1,tower,8,28,0.42561358639565666,0.9034090909090909,0.5338815945958802,0.7620847115978916,1.0,1.0,1.0,0.9284821450182547,0.9754347875714302,0.9596677512883085,0.3006699399863026,0.8655727763133225,0.422671671119474,0.7620847115978916,0.8964269324590906,1.0,1.0,1.0,0.9284821450182548,0.9917091837019792,0.9917091837019792,0.9788827640669686,0.9667426154170968,0.0,0.06322703868372459,0.0034479764955384073,0.007074864128788327,0.0
S0-SM_tower_10,tower,15,105,0.5336047532083338,0.9317989417989417,0.6532367844300037,0.7725949758675308,1.0,1.0,1.0,0.9136931829278668,0.9684702277183532,0.928096748749873,0.4553427309512478,0.9080839259771535,0.593401872327973,0.7725949758675308,0.8760985209955943,1.0,1.0,1.0,0.9136931829278667,0.9855844157455222,0.9855844157455222,0.974094253494626,0.9555134778114345,0.0,0.07189123281765541,0.005624025776272745,0.02741672906156145,0.0
S0-SM_tower_11,tower,11,55,0.4326609692989003,0.958133971291866,0.5657934396962611,0.7916409352145287,1.0,1.0,1.0,0.9566115703095089,0.9744918454777111,0.960904376337233,0.35966955824817765,0.9503406123959482,0.5060598788475322,0.7916409352145286,0.9005740235371416,1.0,1.0,1.0,0.9566115703095089,1.0,1.0,0.9788506106896834,0.967126789927873,0.0,0.04338842969049106,0.004358765211972315,0.006222413590640019,-1.1102230246251565e-16
S0-SM_tower_12,tower,12,66,0.4838310665052527,0.8884920634920634,0.6215642408795449,0.799346856264894,1.0,1.0,1.0,0.9615476209971877,0.9716245929400126,0.9467377407971554,0.4312593132594465,0.8396799589313063,0.5658770059679953,0.799346856264894,0.919542764850052,1.0,1.0,1.0,0.9615476209971876,0.9966161618201118,0.9966161618201118,0.9755319239515247,0.9552573725475151,0.0,0.0350685408229241,0.003907331011512083,0.008519631750359635,0.0
S0-SM_tower_13,tower,14,91,0.5701889611751254,0.9444900337757481,0.6696192150178718,0.7892666543973869,1.0,1.0,1.0,0.925658123386469,0.9716510943004063,0.9575480162628887,0.4334774765717263,0.9261696062912027,0.5664903228371586,0.7892666543973869,0.9085569432240723,1.0,1.0,1.0,0.9256581233864689,0.9840771266944194,0.9840771266944194,0.9765789331970635,0.9638741800801728,0.0,0.05841900330795036,0.004927838896657155,0.006326163817284125,0.0
S0-SM_tower_2,tower,11,55,0.6396814492954925,0.9556277056277057,0.741969856452615,0.7842040082947793,1.0,1.0,1.0,0.9221450226581716,0.9755179286003113,0.9591682131516631,0.5433135040082733,0.9484619953101281,0.677209479169857,0.7842040082947792,0.8787223768214708,1.0,1.0,1.0,0.9221450226581716,0.9918939394029704,0.9918939394029704,0.9786979274316268,0.9654866798560675,0.0,0.06974891674479888,0.003179998831315478,0.006318466704404391,-1.1102230246251565e-16
S0-SM_tower_3,tower,14,91,0.3529806927888474,0.8918367346938776,0.4888510284140913,0.6484720554354592,1.0,1.0,1.0,0.8894903890484992,0.9104276693293026,0.896043653429495,0.32708914653438825,0.8864267651352844,0.46717720279277053,0.6484720554354592,0.7258848274200171,1.0,1.0,1.0,0.8894903890484991,0.9816283720252398,0.9816283720252398,0.9777075746557214,0.9646111860105074,0.0,0.09213798297674058,0.06727990532641881,0.06856753258101245,0.0
S0-SM_tower_4,tower,16,120,0.4137339247439867,0.8422181372549019,0.5014531843726865,0.7029593781860386,1.0,1.0,1.0,0.8738012958095512,0.9715767949819565,0.9499700345661028,0.25288022008417455,0.7668507643055507,0.359457961095928,0.7029593781860386,0.8845428460899748,1.0,1.0,1.0,0.8738012958095512,0.970191498718052,0.970191498718052,0.9752742931246757,0.9586520058758885,0.0,0.09639020290850076,0.0036974981427192466,0.008681971309785652,0.0
S0-SM_tower_5,tower,14,91,0.5176550235929784,0.8772272502381567,0.6231047068713317,0.7536465929341781,1.0,1.0,1.0,0.9048948085600775,0.9715291133948735,0.9485473619832582,0.4132208397940602,0.8514029232759202,0.5389283920321323,0.753646592934178,0.8748093087836207,1.0,1.0,1.0,0.9048948085600776,0.9867343279809415,0.9867343279809415,0.97448892056287,0.9582129175025025,0.0,0.08183951942086398,0.0029598071679964866,0.009665555519244307,-1.1102230246251565e-16
S0-SM_tower_6,tower,16,120,0.41851538189449683,0.8985956842864737,0.5437501519385612,0.7214617460916191,1.0,1.0,1.0,0.8057560366522656,0.9728467613458633,0.9536088032162584,0.3428156440927251,0.8729111423377247,0.48103763620527135,0.7214617460916191,0.8305500125829983,1.0,1.0,1.0,0.8057560366522656,0.9404783956527446,0.9404783956527446,0.9800647214055062,0.9645126698375761,0.0,0.13472235900047902,0.007217960059642814,0.010903866621317704,0.0
S0-SM_tower_7,tower,12,66,0.2480923142063358,0.7541198197090645,0.36484496714316195,0.5445708483357974,1.0,1.0,1.0,0.7336188318741358,0.9745630969603857,0.9556673905706248,0.20622187075050025,0.7274430055368223,0.31812139966913444,0.5445708483357974,0.6644131088986769,1.0,1.0,1.0,0.7336188318741359,0.8766806984084892,0.8766806984084892,0.979240992755601,0.9632078866972404,0.0,0.14306186653435338,0.00467789579521527,0.00754049612661567,0.0
S0-SM_tower_8,tower,13,78,0.3498444274661041,0.9136812794255043,0.4826105964615778,0.7304825634063495,1.0,1.0,1.0,0.9092092701338996,0.9753843866861783,0.9579417957691958,0.29147829525201036,0.8942872968510566,0.42950263667739164,0.7304825634063495,0.8557843546333408,1.0,1.0,1.0,0.9092092701338995,0.9883566916347123,0.9883566916347123,0.9787767651753548,0.9657082058550903,0.0,0.07914742150081266,0.0033923784891765063,0.007766410085894515,0.0
S0-SM_tower_9,tower,9,36,0.25078847213883715,0.8394866781963556,0.37007375340708676,0.7549245346267361,1.0,1.0,1.0,0.9298353930099756,0.9737734331025018,0.9588494544934344,0.19292479747819233,0.7345929533429534,0.29963466883630885,0.7549245346267361,0.9414937927734655,1.0,1.0,1.0,0.9298353930099756,0.9907407407959303,0.9907407407959303,0.9773177703221639,0.9642988561111778,0.0,0.06090534778595469,0.003544337219662186,0.005449401617743432,0.0
S0-SM_tree1,tree,14,91,0.6423458601199465,0.9427721088435375,0.7504925890246669,0.8280183058845783,1.0,1.0,1.0,0.9901785714285715,0.9652519864695412,0.9437013293055294,0.5871777398980141,0.9198814490212747,0.706492232693591,0.8280183058845783,0.9111973261350419,1.0,1.0,1.0,0.9901785714285715,0.9995879120879122,0.9995879120879122,0.9731692167428824,0.9567207784757298,0.0,0.009409340659340737,0.007917230273341125,0.01301944917020037,0.0
S0-SM_tree10,tree,12,66,0.39557926694037254,0.9240266106442577,0.5121640810845612,0.7914361254387278,1.0,1.0,1.0,0.8630411003664005,0.9657306969165802,0.9257422475375104,0.31941668415588836,0.9056031130203988,0.4570644835526103,0.7914361254387277,0.8787787723167504,1.0,1.0,1.0,0.8630411003664005,0.9193268291231665,0.9193268291231665,0.9703081972671278,0.9420129296414422,0.0,0.056285728756766074,0.004577500350547603,0.01627068210393179,-1.1102230246251565e-16
S0-SM_tree11,tree,12,66,0.395307916776084,0.9012820512820513,0.5131138989508677,0.7481013133560336,1.0,1.0,1.0,0.9026143798138947,0.9729540447394053,0.9518457061819579,0.2889310495659807,0.8526562546575335,0.4123144344284833,0.7481013133560336,0.878424074216384,1.0,1.0,1.0,0.9026143798138947,0.9896167557940564,0.9896167557940564,0.97718085213141,0.9623251248599898,0.0,0.0870023759801617,0.004226807392004761,0.010479418678031927,0.0
S0-SM_tree12,tree,12,66,0.18853587474535297,0.8140682040087812,0.302357760560044,0.6494819490173754,1.0,1.0,1.0,0.7849660884419237,0.96721384425958,0.9414350550711891,0.178150495273458,0.7918608160807455,0.2893663799694674,0.6494819490173754,0.7559479215519133,1.0,1.0,1.0,0.7849660884419237,0.8410133416338004,0.8410133416338004,0.9730682102116671,0.954876343937769,0.0,0.056047253191876645,0.005854365952087104,0.013441288866579915,0.0
S0-SM_tree13,tree,10,45,0.2925580716777286,0.8519047619047619,0.42098323615575994,0.6710341448057214,1.0,1.0,1.0,0.8394813882556782,0.9713339269161224,0.9528303264530716,0.2430900598975241,0.8167336605095965,0.3680435604908583,0.6710341448057214,0.8080331245863651,1.0,1.0,1.0,0.8394813882556783,0.8927044135823047,0.8927044135823047,0.9742066502571106,0.9567903916068736,0.0,0.05322302532662648,0.0028727233409882036,0.003960065153801984,0.0
S0-SM_tree14,tree,8,28,0.2921902323073431,0.920940170940171,0.42427222459771224,0.7668063865322385,1.0,1.0,1.0,0.8389988689880373,0.9670522660017014,0.9447078790133441,0.25401058319676945,0.9004904559512854,0.3887049431620738,0.7668063865322386,0.8565321182382617,1.0,1.0,1.0,0.8389988689880373,0.8801441971185245,0.8801441971185245,0.9705800648246493,0.9544810256482611,0.0,0.04114532813048721,0.0035277988229479584,0.009773146634917018,1.1102230246251565e-16
S0-SM_tree15,tree,8,28,0.32648329792549957,0.8807659932659933,0.44353536078340816,0.6982211029914632,1.0,1.0,1.0,0.8323639288578606,0.9661635905504227,0.9323425051330427,0.24931837482388813,0.8497326109548856,0.3737542951108557,0.6982211029914632,0.8157589722396648,1.0,1.0,1.0,0.8323639288578607,0.9171293342197148,0.9171293342197148,0.9715393249477658,0.945631029681277,0.0,0.08476540536185417,0.005375734397343179,0.01328852454823426,0.0
S0-SM_tree16,tree,11,55,0.22864071738072173,0.8438445838178459,0.3526484084312335,0.6885044441760103,1.0,1.0,1.0,0.8423652723693777,0.9666155793450095,0.9278849571337308,0.20990992513242915,0.8278621817195309,0.33254582405528754,0.6885044441760104,0.7823835201501472,1.0,1.0,1.0,0.8423652723693777,0.8744803403736241,0.8744803403736241,0.9701063242825595,0.9389707828768759,0.0,0.03211506800424635,0.003490744937549972,0.011085825743145095,1.1102230246251565e-16
S0-SM_tree17,tree,13,78,0.32010217990170137,0.8783013994552457,0.4499194705558457,0.6756559379724266,1.0,1.0,1.0,0.7619625478955984,0.9649636286955613,0.9371567886130955,0.28568245478427157,0.8737137138518537,0.42203301151560724,0.6756559379724267,0.7785262191390837,1.0,1.0,1.0,0.7619625478955984,0.8358998154169489,0.8358998154169489,0.969213991593092,0.9459410807081784,0.0,0.07393726752135055,0.004250362897530668,0.008784292095082913,1.1102230246251565e-16
S0-SM_tree18,tree,8,28,0.2564570749691552,0.7862631176872663,0.37231745022582685,0.563156705111785,1.0,1.0,1.0,0.7672385426287929,0.9645874574780464,0.9283113783705126,0.21469889147275115,0.7449779466118472,0.3277019821946667,0.563156705111785,0.6985089941452767,1.0,1.0,1.0,0.7672385426287928,0.8109412533515936,0.8109412533515936,0.9678265218223844,0.9452111119610881,0.0,0.04370271072280074,0.0032390643443379608,0.016899733590575505,0.0
S0-SM_tree19,tree,8,28,0.23612264987198242,0.8830985191279309,0.3684114305382962,0.6947394971958363,1.0,1.0,1.0,0.7411592119991754,0.9700594395399094,0.9558126502786526,0.2290786444144152,0.8800763218077247,0.3614468751801071,0.6947394971958364,0.8070808620256622,1.0,1.0,1.0,0.7411592119991754,0.8361800716673086,0.8361800716673086,0.9734613533530917,0.9617728091366909,0.0,0.09502085966813312,0.0034019138131823334,0.005960158858038356,1.1102230246251565e-16
S0-SM_tree2,tree,8,28,0.3288498294498116,0.9216589861751152,0.45313239592651355,0.7999892564543757,1.0,1.0,1.0,0.8914105706621885,0.9649912118911743,0.9321442775653055,0.2715738182042594,0.8886438266332025,0.40478108832292187,0.7999892564543758,0.8886318246102188,1.0,1.0,1.0,0.8914105706621884,0.9288725941283987,0.9288725941283987,0.9706168323755264,0.9463144271718125,0.0,0.03746202346621019,0.005625620484352112,0.014170149606506977,1.1102230246251565e-16
S0-SM_tree20,tree,13,78,0.2601888511986864,0.8423187923187924,0.38654969204694706,0.6984545599436617,1.0,1.0,1.0,0.8029502358998507,0.9660270718427805,0.9322142842821406,0.22584813613746638,0.804016412771052,0.34900059729071786,0.6984545599436617,0.8225466052990162,1.0,1.0,1.0,0.8029502358998507,0.8758122408353003,0.8758122408353003,0.9701018318151816,0.9488584058477206,0.0,0.07286200493544959,0.004074759972401143,0.01664412156558004,0.0
S0-SM_tree21,tree,16,120,0.30309401361586835,0.828634171144947,0.42476965323166305,0.6453010939312225,1.0,1.0,1.0,0.7520768276314188,0.9677518866956234,0.944057551392991,0.25218462462979113,0.8027791393768955,0.3753688782092306,0.6453010939312225,0.7710723836492092,1.0,1.0,1.0,0.7520768276314188,0.8383677909084525,0.8383677909084525,0.9724171583851179,0.9550307753828683,0.0,0.08629096327703367,0.004665271689494488,0.010973223989877323,0.0
S0-SM_tree22,tree,13,78,0.2651813764371766,0.912438146648673,0.40298174911940726,0.7036329108647078,1.0,1.0,1.0,0.762200598894675,0.9660722246536841,0.9290475313401819,0.25193243018748923,0.9073972521506943,0.3912121167528813,0.7036329108647079,0.7828236531616464,1.0,1.0,1.0,0.7622005988946751,0.8332358608458262,0.8332358608458262,0.9696892637472886,0.9515394463357552,0.0,0.07103526195115129,0.003617039093604446,0.022491914995573237,1.1102230246251565e-16
S0-SM_tree23,tree,13,78,0.5124552978695351,0.89727009832273,0.6211080362848821,0.7294791827987722,1.0,1.0,1.0,0.9033764500933631,0.9734832965410672,0.9532487486173592,0.40501895727432563,0.8581365645759444,0.5335860777263464,0.7294791827987722,0.8509241895662066,1.0,1.0,1.0,0.9033764500933631,0.9722902042014369,0.9722902042014369,0.976826359064151,0.9619302163532109,0.0,0.06891375410807377,0.0033430625230838062,0.008681467735851656,0.0
S0-SM_tree24,tree,9,36,0.4221178101666962,0.8814194577352472,0.559857832272387,0.6905163516822058,1.0,1.0,1.0,0.9196277006063611,0.9737247361077203,0.9461719757103109,0.3566757099239605,0.8300042586302505,0.4936150469957059,0.6905163516822058,0.8265700546995371,1.0,1.0,1.0,0.9196277006063611,0.9903139467247658,0.9903139467247658,0.975924520028962,0.9554095132285371,0.0,0.07068624611840468,0.0021997839212417603,0.009237537518226202,0.0
S0-SM_tree25,tree,15,105,0.36599969802895754,0.8097427955964541,0.4932586278393251,0.658492284075057,1.0,1.0,1.0,0.9093184565671305,0.9731043656667073,0.9543923891280914,0.3451234855013668,0.8048819868445973,0.4780447668039237,0.658492284075057,0.7510300893228686,1.0,1.0,1.0,0.9093184565671306,0.9752303628321521,0.9752303628321521,0.9769537471589588,0.9632119195574017,0.0,0.06591190626502164,0.003849381492251447,0.008819530429310274,0.0
