scene_key,file_name,image_id,target_class,viewpoint,elevation,radius,azimuth,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred,target_visible,target_detected,target_precision,target_recall,target_f1,target_ap50,target_ap50_95,target_best_iou,target_match_confidence_iou50,target_match_iou_at_confidence_iou50,target_strict_quality_iou50,target_tp,target_fp,target_fn
S0-SM_tank12,S0-SM_tank12-elmid-radfar-az135.png,1184,tank,elmid-radfar-az135,mid,far,135,1.0,1.0,1.0,1.0,0.9277777784400516,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9277777784400516,0.9755157828330994,0.9493584036827087,0.9437083601951599,0.8959174623769037,3,0,0
S0-SM_tank12,S0-SM_tank12-elmid-radnear-az135.png,1185,tank,elmid-radnear-az135,mid,near,135,1.0,1.0,1.0,1.0,1.0,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9917768239974976,0.967570424079895,0.9917768239974976,0.9596139221878701,2,0,0
S0-SM_tank12,S0-SM_tank12-elmid-radnear-az315.png,1186,tank,elmid-radnear-az315,mid,near,315,1.0,1.0,1.0,1.0,1.0,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9817568063735962,0.96677565574646,0.9808836579322815,0.9482944416084678,2,0,0
S0-SM_tank13,S0-SM_tank13-ellow-radmid-az270.png,1187,tank,ellow-radmid-az270,low,mid,270,0.18888888888888888,0.6296296296296297,0.29059829059829057,0.5908875678176795,0.27101513223476137,17,73,10,27,90,1,1,0.5,1.0,0.6666666666666666,1.0,0.8906666703124841,0.9749317765235901,0.9411028623580933,0.9733805656433105,0.9160512364906594,5,5,0
S0-SM_tank13,S0-SM_tank13-ellow-radnear-az270.png,1188,tank,ellow-radnear-az270,low,near,270,0.08653846153846154,0.45,0.14516129032258066,0.3303457015163298,0.17468811483696153,9,95,11,20,104,1,1,0.16666666666666666,0.75,0.27272727272727276,0.770833333954215,0.647916667116806,0.984015941619873,0.9619264006614685,0.984015941619873,0.9465509129159102,3,15,1
S0-SM_tank13,S0-SM_tank13-elmid-radfar-az180.png,1189,tank,elmid-radfar-az180,mid,far,180,0.8333333333333334,1.0,0.9090909090909091,1.0,0.8666666707148154,5,1,0,5,6,1,1,1.0,1.0,1.0,1.0,0.8720000046789644,0.9610042572021484,0.9611090421676636,0.9610042572021484,0.9236298811586039,5,0,0
S0-SM_tank13,S0-SM_tank13-elmid-radmid-az045.png,1190,tank,elmid-radmid-az045,mid,mid,45,1.0,1.0,1.0,1.0,0.9777777794334623,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9777777794334623,0.9844539761543274,0.9608680009841919,0.9844539761543274,0.9459303241283479,3,0,0
S0-SM_tank13,S0-SM_tank13-elmid-radnear-az180.png,1191,tank,elmid-radnear-az180,mid,near,180,1.0,1.0,1.0,1.0,0.984375,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.984375,0.9798644185066223,0.9698773622512817,0.9798644185066223,0.9503483175850889,4,0,0
S0-SM_tank14,S0-SM_tank14-elhigh-radfar-az045.png,1192,tank,elhigh-radfar-az045,high,far,45,1.0,1.0,1.0,1.0,0.921875,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.921875,0.9736647009849548,0.9556518793106079,0.9476374983787537,0.9056115562308591,4,0,0
S0-SM_tank14,S0-SM_tank14-elhigh-radmid-az225.png,1193,tank,elhigh-radmid-az225,high,mid,225,1.0,1.0,1.0,1.0,0.8222222295072343,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.8222222295072343,0.9623745679855347,0.965493381023407,0.9623745679855347,0.9291662754552945,3,0,0
S0-SM_tank14,S0-SM_tank14-elhigh-radmid-az315.png,1194,tank,elhigh-radmid-az315,high,mid,315,1.0,1.0,1.0,1.0,1.0,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9780052900314331,0.951545238494873,0.9663150906562805,0.9194925233997253,4,0,0
S0-SM_tank14,S0-SM_tank14-elhigh-radnear-az135.png,1195,tank,elhigh-radnear-az135,high,near,135,1.0,1.0,1.0,1.0,0.953125,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.953125,0.9881906509399414,0.9473480582237244,0.9694986939430237,0.9184527051573603,4,0,0
S0-SM_tank14,S0-SM_tank14-elhigh-radnear-az225.png,1196,tank,elhigh-radnear-az225,high,near,225,1.0,1.0,1.0,1.0,0.9222222230500645,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9222222230500645,0.9653081893920898,0.956721842288971,0.946451723575592,0.9054910366168123,3,0,0
S0-SM_tank14,S0-SM_tank14-ellow-radmid-az045.png,1197,tank,ellow-radmid-az045,low,mid,45,0.14925373134328357,0.5,0.22988505747126436,0.4650127701510822,0.308459106667915,10,57,10,20,67,1,1,0.4,1.0,0.5714285714285715,1.0,0.8312500010244548,0.9932328462600708,0.9767500758171082,0.9932328462600708,0.9701402578885663,4,6,0
S0-SM_tank14,S0-SM_tank14-ellow-radmid-az180.png,1198,tank,ellow-radmid-az180,low,mid,180,0.4222222222222222,0.9047619047619048,0.5757575757575758,0.8828253943598465,0.581642046005174,19,26,2,21,45,1,1,0.46153846153846156,1.0,0.631578947368421,0.9761904747713182,0.7336996371028842,0.971700131893158,0.9219716787338257,0.9512134194374084,0.8769918331528501,6,7,0
S0-SM_tank14,S0-SM_tank14-ellow-radmid-az225.png,1199,tank,ellow-radmid-az225,low,mid,225,0.18571428571428572,0.8125,0.3023255813953489,0.8032280211336911,0.4765137398004299,13,57,3,16,70,1,1,0.22857142857142856,1.0,0.3720930232558139,0.9659090936183929,0.6881960238679312,0.9803086519241333,0.969331681728363,0.9803086519241333,0.9502442341824846,8,27,0
S0-SM_tank14,S0-SM_tank14-ellow-radnear-az090.png,1200,tank,ellow-radnear-az090,low,near,90,0.42857142857142855,1.0,0.6,1.0,0.9428571466888698,3,4,0,3,7,1,1,0.5,1.0,0.6666666666666666,1.0,0.9444444480869507,0.9656878709793091,0.9390293955802917,0.9656878709793091,0.9068092978049194,3,3,0
S0-SM_tank14,S0-SM_tank14-ellow-radnear-az315.png,1201,tank,ellow-radnear-az315,low,near,315,0.07792207792207792,0.2857142857142857,0.12244897959183673,0.2671150379228462,0.19242733861950395,6,71,15,21,77,1,1,0.3,1.0,0.4615384615384615,1.0,0.9066666694978872,0.9830551743507385,0.9551869034767151,0.9830551743507385,0.9390014279348442,3,7,0
S0-SM_tank14,S0-SM_tank14-elmid-radfar-az180.png,1202,tank,elmid-radfar-az180,mid,far,180,0.46153846153846156,1.0,0.631578947368421,1.0,0.6676873195277298,6,7,0,6,13,1,1,0.5,1.0,0.6666666666666666,1.0,0.6703048406691866,0.9707151055335999,0.9524218440055847,0.9707151055335999,0.924530270816387,6,6,0
S0-SM_tank14,S0-SM_tank14-elmid-radfar-az225.png,1203,tank,elmid-radfar-az225,mid,far,225,0.625,1.0,0.7692307692307693,1.0,0.883333335692684,5,3,0,5,8,1,1,0.7142857142857143,1.0,0.8333333333333333,1.0,0.8861904791565169,0.9839767217636108,0.9549739956855774,0.9839767217636108,0.9396721816441911,5,2,0
S0-SM_tank14,S0-SM_tank14-elmid-radnear-az180.png,1204,tank,elmid-radnear-az180,mid,near,180,1.0,1.0,1.0,1.0,1.0,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,1.0,0.9825791716575623,0.9700137376785278,0.9825791716575623,0.9531152948646238,3,0,0
S0-SM_tank15,S0-SM_tank15-elhigh-radfar-az090.png,1205,tank,elhigh-radfar-az090,high,far,90,1.0,1.0,1.0,1.0,0.934375,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.934375,0.9770903587341309,0.9508593082427979,0.9770903587341309,0.9290754625966429,4,0,0
S0-SM_tank15,S0-SM_tank15-elhigh-radfar-az315.png,1206,tank,elhigh-radfar-az315,high,far,315,1.0,1.0,1.0,1.0,0.9277777784400516,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9277777784400516,0.9575228691101074,0.9475276470184326,0.9197996854782104,0.8715356317094631,3,0,0
S0-SM_tank15,S0-SM_tank15-elhigh-radmid-az180.png,1207,tank,elhigh-radmid-az180,high,mid,180,1.0,1.0,1.0,1.0,0.9777777794334623,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9777777794334623,0.9848301410675049,0.9671876430511475,0.9576111435890198,0.926189664927378,3,0,0
S0-SM_tank15,S0-SM_tank15-elhigh-radmid-az225.png,1208,tank,elhigh-radmid-az225,high,mid,225,1.0,1.0,1.0,1.0,0.925,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,0.925,0.9653868079185486,0.96620774269104,0.9653868079185486,0.9327642085026895,2,0,0
S0-SM_tank15,S0-SM_tank15-ellow-radfar-az045.png,1209,tank,ellow-radfar-az045,low,far,45,0.17391304347826086,0.75,0.2823529411764706,0.647496709600091,0.23677371700759978,12,57,4,16,69,1,1,0.5714285714285714,1.0,0.7272727272727273,1.0,0.6157738113775849,0.8522682189941406,0.9385610222816467,0.7441529631614685,0.6984329658387445,4,3,0
S0-SM_tank15,S0-SM_tank15-ellow-radfar-az270.png,1210,tank,ellow-radfar-az270,low,far,270,0.058823529411764705,0.2608695652173913,0.09599999999999999,0.21980676337024307,0.16427886351462925,6,96,17,23,102,1,1,0.5,0.75,0.6,0.8125,0.7395833337679505,0.9681963920593262,0.9172298312187195,0.9681963920593262,0.8880586132751489,3,3,1
S0-SM_tank15,S0-SM_tank15-ellow-radmid-az315.png,1211,tank,ellow-radmid-az315,low,mid,315,0.13432835820895522,0.47368421052631576,0.20930232558139533,0.361621136768318,0.1774511655738676,9,58,10,19,67,1,1,0.6666666666666666,1.0,0.8,1.0,1.0,0.9709469079971313,0.9396274089813232,0.964722216129303,0.9064794363282971,2,1,0
S0-SM_tank15,S0-SM_tank15-ellow-radnear-az000.png,1212,tank,ellow-radnear-az000,low,near,0,0.15584415584415584,0.6666666666666666,0.25263157894736843,0.6116383768240166,0.3030838915153583,12,65,6,18,77,1,1,0.23529411764705882,0.8,0.3636363636363636,0.7835294271391979,0.45386097673322745,0.9561195373535156,0.9455540180206299,0.708814799785614,0.6702226819697756,4,13,1
S0-SM_tank15,S0-SM_tank15-elmid-radfar-az045.png,1213,tank,elmid-radfar-az045,mid,far,45,0.8,1.0,0.888888888888889,1.0,0.8850000008940697,4,1,0,4,5,1,1,1.0,1.0,1.0,1.0,0.89375,0.9678757786750793,0.9425692558288574,0.9678757786750793,0.9122899524405454,4,0,0
S0-SM_tank15,S0-SM_tank15-elmid-radfar-az090.png,1214,tank,elmid-radfar-az090,mid,far,90,0.6666666666666666,1.0,0.8,1.0,0.897916667163372,4,2,0,4,6,1,1,1.0,1.0,1.0,1.0,0.909375,0.9832923412322998,0.9460781216621399,0.9832923412322998,0.9302713712378221,4,0,0
S0-SM_tank15,S0-SM_tank15-elmid-radnear-az000.png,1215,tank,elmid-radnear-az000,mid,near,0,1.0,1.0,1.0,1.0,0.9777777794334623,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,0.9777777794334623,0.9743434190750122,0.9719538688659668,0.9642665982246399,0.9372226507626635,3,0,0
S0-SM_tank16,S0-SM_tank16-elhigh-radfar-az315.png,1216,tank,elhigh-radfar-az315,high,far,315,0.2,0.6666666666666666,0.30769230769230765,0.7000000183780988,0.6000000158449014,2,8,1,3,10,1,1,0.25,0.6666666666666666,0.36363636363636365,0.7083333507180214,0.6083333482965827,0.9543375968933105,0.9394559860229492,0.9543375968933105,0.8965581680881769,2,6,1
S0-SM_tank16,S0-SM_tank16-elhigh-radnear-az225.png,1217,tank,elhigh-radnear-az225,high,near,225,1.0,1.0,1.0,1.0,1.0,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9747836589813232,0.9455332159996033,0.9747836589813232,0.9216903279804711,2,0,0
S0-SM_tank16,S0-SM_tank16-ellow-radfar-az090.png,1218,tank,ellow-radfar-az090,low,far,90,0.2,0.5,0.28571428571428575,0.5500000007450581,0.5500000007450581,1,4,1,2,5,1,1,0.2,0.5,0.28571428571428575,0.5500000007450581,0.5500000007450581,0.9831807613372803,0.8513524532318115,0.9831807613372803,0.8370333531348138,1,4,1
S0-SM_tank16,S0-SM_tank16-ellow-radfar-az315.png,1219,tank,ellow-radfar-az315,low,far,315,0.06578947368421052,0.38461538461538464,0.11235955056179775,0.3706702768578085,0.21125389343458872,5,71,8,13,76,1,1,0.6666666666666666,1.0,0.8,1.0,0.8250000067055225,0.9660316109657288,0.9064382314682007,0.9185336232185364,0.8325939929742887,2,1,0
S0-SM_tank16,S0-SM_tank16-ellow-radmid-az090.png,1220,tank,ellow-radmid-az090,low,mid,90,0.5,1.0,0.6666666666666666,1.0,1.0,1,1,0,1,2,1,1,0.5,1.0,0.6666666666666666,1.0,1.0,0.960319459438324,0.798703670501709,0.960319459438324,0.7670106771076064,1,1,0
S0-SM_tank16,S0-SM_tank16-ellow-radmid-az135.png,1221,tank,ellow-radmid-az135,low,mid,135,0.6111111111111112,1.0,0.7586206896551725,1.0,0.7493939501529867,11,7,0,11,18,1,1,0.5,1.0,0.6666666666666666,1.0,0.65,0.9726643562316895,0.8905428051948547,0.6270605325698853,0.5584242457017652,1,1,0
S0-SM_tank16,S0-SM_tank16-elmid-radfar-az135.png,1222,tank,elmid-radfar-az135,mid,far,135,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.9504517316818237,0.9425797462463379,0.9504517316818237,0.8958765520680458,1,0,0
S0-SM_tank16,S0-SM_tank16-elmid-radfar-az225.png,1223,tank,elmid-radfar-az225,mid,far,225,0.4,1.0,0.5714285714285715,1.0,0.9300000000745058,2,3,0,2,5,1,1,1.0,1.0,1.0,1.0,0.9375,0.9519209265708923,0.9258266687393188,0.9407639503479004,0.8709843542206386,2,0,0
S0-SM_tank17,S0-SM_tank17-elhigh-radfar-az090.png,1224,tank,elhigh-radfar-az090,high,far,90,0.7142857142857143,1.0,0.8333333333333333,1.0,0.9442857168295553,5,2,0,5,7,1,1,1.0,1.0,1.0,1.0,0.8625,0.9471338391304016,0.9462487697601318,0.9471338391304016,0.8962242300753331,2,0,0
S0-SM_tank17,S0-SM_tank17-elhigh-radmid-az225.png,1225,tank,elhigh-radmid-az225,high,mid,225,1.0,1.0,1.0,1.0,1.0,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,1.0,0.9710851907730103,0.9597787261009216,0.9613440036773682,0.9226775231942241,2,0,0
S0-SM_tank17,S0-SM_tank17-elhigh-radnear-az045.png,1226,tank,elhigh-radnear-az045,high,near,45,1.0,1.0,1.0,1.0,0.9600000029802322,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,1.0,0.9777502417564392,0.9593487977981567,0.972344160079956,0.9328172010187643,2,0,0
S0-SM_tank17,S0-SM_tank17-ellow-radfar-az225.png,1227,tank,ellow-radfar-az225,low,far,225,0.35714285714285715,1.0,0.5263157894736842,1.0,0.9114285769207136,5,9,0,5,14,1,1,0.6666666666666666,1.0,0.8,1.0,0.875000000745058,0.9682287573814392,0.9226153492927551,0.9682287573814392,0.8933027131867668,2,1,0
S0-SM_tank17,S0-SM_tank17-ellow-radfar-az315.png,1228,tank,ellow-radfar-az315,low,far,315,0.1111111111111111,0.6,0.18750000000000003,0.6222222449051009,0.4393611192290707,6,48,4,10,54,1,1,0.3333333333333333,1.0,0.5,1.0,0.41666666716337203,0.9309499859809875,0.8887302279472351,0.5802693963050842,0.515702952849022,2,4,0
S0-SM_tank17,S0-SM_tank17-ellow-radnear-az135.png,1229,tank,ellow-radnear-az135,low,near,135,0.25,1.0,0.4,1.0,1.0,2,6,0,2,8,1,1,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,0.9674303531646729,0.9313566088676453,0.9674303531646729,0.9010226530390781,1,5,0
S0-SM_tank17,S0-SM_tank17-elmid-radmid-az180.png,1230,tank,elmid-radmid-az180,mid,mid,180,0.2222222222222222,1.0,0.3636363636363636,1.0,0.7937500005587935,4,14,0,4,18,1,1,1.0,1.0,1.0,1.0,1.0,0.9603750705718994,0.9356002807617188,0.9603750705718994,0.8985271856636246,1,0,0
S0-SM_tank17,S0-SM_tank17-elmid-radmid-az315.png,1231,tank,elmid-radmid-az315,mid,mid,315,0.38461538461538464,1.0,0.5555555555555556,1.0,0.8753846208521953,5,8,0,5,13,1,1,0.6666666666666666,1.0,0.8,1.0,0.716666667163372,0.8572011590003967,0.9456691145896912,0.8572011590003967,0.8106286610571622,2,1,0
S0-SM_tank17,S0-SM_tank17-elmid-radnear-az045.png,1232,tank,elmid-radnear-az045,mid,near,45,1.0,1.0,1.0,1.0,0.984375,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.9625,0.9895399212837219,0.969296395778656,0.9895399212837219,0.9591574791794066,2,0,0
S0-SM_tank18,S0-SM_tank18-elhigh-radfar-az270.png,1233,tank,elhigh-radfar-az270,high,far,270,1.0,1.0,1.0,1.0,0.9800000011920929,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,0.9625,0.9614562392234802,0.952548086643219,0.9614562392234802,0.9158333010635111,2,0,0
S0-SM_tank18,S0-SM_tank18-elhigh-radmid-az225.png,1234,tank,elhigh-radmid-az225,high,mid,225,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9866666676600774,5,1,0,5,6,1,1,1.0,1.0,1.0,1.0,1.0,0.9638861417770386,0.9548144340515137,0.9635239243507385,0.9199865505240439,2,0,0
S0-SM_tank18,S0-SM_tank18-elhigh-radnear-az225.png,1235,tank,elhigh-radnear-az225,high,near,225,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9650000013411045,5,1,0,5,6,1,1,1.0,1.0,1.0,1.0,0.9625,0.9583279490470886,0.9688459038734436,0.9583279490470886,0.92847210800171,2,0,0
S0-SM_tank18,S0-SM_tank18-ellow-radfar-az270.png,1236,tank,ellow-radfar-az270,low,far,270,0.1125,0.5,0.18367346938775508,0.5180239894549654,0.29037067449615367,9,71,9,18,80,1,1,0.5,1.0,0.6666666666666666,1.0,0.39375,0.7575054168701172,0.9286713004112244,0.6240784525871277,0.5795637481227125,2,2,0
S0-SM_tank18,S0-SM_tank18-ellow-radnear-az270.png,1237,tank,ellow-radnear-az270,low,near,270,0.10294117647058823,0.4666666666666667,0.1686746987951807,0.3652287648423437,0.22200000494083066,7,61,8,15,68,1,1,0.25,1.0,0.4,1.0,0.9,0.9256027340888977,0.735611617565155,0.9256027340888977,0.6808841244458641,1,3,0
S0-SM_tank18,S0-SM_tank18-elmid-radmid-az090.png,1238,tank,elmid-radmid-az090,mid,mid,90,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9406666695674261,5,1,0,5,6,1,1,0.6666666666666666,1.0,0.8,1.0,0.866666667163372,0.9610112905502319,0.933072030544281,0.8607513904571533,0.8031430476876693,2,1,0
S0-SM_tank18,S0-SM_tank18-elmid-radmid-az270.png,1239,tank,elmid-radmid-az270,mid,mid,270,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9566666694482168,5,1,0,5,6,1,1,0.6666666666666666,1.0,0.8,1.0,0.8583333335816861,0.922613799571991,0.9238869547843933,0.922613799571991,0.8523908537286253,2,1,0
S0-SM_tank18,S0-SM_tank18-elmid-radnear-az315.png,1240,tank,elmid-radnear-az315,mid,near,315,1.0,1.0,1.0,1.0,0.96875,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9752941131591797,0.9547645449638367,0.9752941131591797,0.9311762401563328,1,0,0
S0-SM_tank19,S0-SM_tank19-elhigh-radfar-az000.png,1241,tank,elhigh-radfar-az000,high,far,0,0.5263157894736842,1.0,0.6896551724137931,0.9818181883205064,0.8154067024745437,10,9,0,10,19,1,1,1.0,1.0,1.0,1.0,0.9,0.9222190976142883,0.9370442032814026,0.9222190976142883,0.8641600595748749,1,0,0
S0-SM_tank19,S0-SM_tank19-elhigh-radfar-az090.png,1242,tank,elhigh-radfar-az090,high,far,90,0.75,1.0,0.8571428571428571,0.9888888869020676,0.8737037081630141,9,3,0,9,12,1,1,1.0,1.0,1.0,1.0,0.9,0.9320669174194336,0.9385147094726562,0.9320669174194336,0.874758512210974,1,0,0
S0-SM_tank19,S0-SM_tank19-elhigh-radmid-az000.png,1243,tank,elhigh-radmid-az000,high,mid,0,1.0,1.0,1.0,1.0,0.9583333323399226,6,0,0,6,6,1,1,1.0,1.0,1.0,1.0,1.0,0.9653874039649963,0.9474725127220154,0.9653874039649963,0.9146780293848984,1,0,0
S0-SM_tank19,S0-SM_tank19-elhigh-radmid-az045.png,1244,tank,elhigh-radmid-az045,high,mid,45,0.8571428571428571,1.0,0.923076923076923,1.0,0.9016666688521703,6,1,0,6,7,1,1,1.0,1.0,1.0,1.0,1.0,0.9623807072639465,0.9544711112976074,0.9623807072639465,0.9185645831535965,1,0,0
S0-SM_tank19,S0-SM_tank19-ellow-radfar-az135.png,1245,tank,ellow-radfar-az135,low,far,135,0.5,1.0,0.6666666666666666,1.0,0.9388888899650839,3,3,0,3,6,1,1,0.5,1.0,0.6666666666666666,1.0,0.9,0.9467747807502747,0.9083720445632935,0.9467747807502747,0.8600237433310909,1,1,0
S0-SM_tank19,S0-SM_tank19-ellow-radfar-az180.png,1246,tank,ellow-radfar-az180,low,far,180,0.42857142857142855,1.0,0.6,1.0,0.88571429337774,3,4,0,3,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az000.png,1247,tank,ellow-radmid-az000,low,mid,0,0.42105263157894735,1.0,0.5925925925925926,1.0,0.8800939856097102,8,11,0,8,19,1,1,0.5,1.0,0.6666666666666666,1.0,0.68125,0.9454888701438904,0.9584115147590637,0.9454888701438904,0.9061674202224417,2,2,0
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az045.png,1248,tank,ellow-radmid-az045,low,mid,45,0.25,0.7272727272727273,0.37209302325581395,0.7613636553287506,0.5378571539419377,8,24,3,11,32,1,1,0.3333333333333333,1.0,0.5,1.0,0.7,0.8391642570495605,0.9062978625297546,0.8391642570495605,0.7605327724753863,1,2,0
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az225.png,1249,tank,ellow-radmid-az225,low,mid,225,0.2857142857142857,1.0,0.4444444444444445,1.0,0.9071428574621677,2,5,0,2,7,1,1,1.0,1.0,1.0,1.0,0.8,0.8575772643089294,0.8892810940742493,0.8575772643089294,0.7626272478578464,1,0,0
S0-SM_tank19,S0-SM_tank19-ellow-radmid-az270.png,1250,tank,ellow-radmid-az270,low,mid,270,0.18309859154929578,0.5416666666666666,0.2736842105263158,0.528491448965803,0.3353887716732571,13,58,11,24,71,1,1,0.5,1.0,0.6666666666666666,1.0,0.8166666721304257,0.9474403262138367,0.9487677812576294,0.9474403262138367,0.8989008561759064,3,3,0
S0-SM_tank19,S0-SM_tank19-ellow-radnear-az000.png,1251,tank,ellow-radnear-az000,low,near,0,0.3333333333333333,1.0,0.5,1.0,0.7267592647533727,6,12,0,6,18,1,1,0.5,1.0,0.6666666666666666,1.0,0.35625,0.6579256057739258,0.9526127576828003,0.6579256057739258,0.6267483256664264,2,2,0
S0-SM_tank19,S0-SM_tank19-ellow-radnear-az315.png,1252,tank,ellow-radnear-az315,low,near,315,0.12962962962962962,0.5384615384615384,0.208955223880597,0.47350428713183135,0.1774074114447306,7,47,6,13,54,1,1,1.0,1.0,1.0,1.0,0.3,0.6222928762435913,0.9802591800689697,0.6222928762435913,0.6100083046293037,1,0,0
S0-SM_tank19,S0-SM_tank19-elmid-radfar-az135.png,1253,tank,elmid-radfar-az135,mid,far,135,0.4,0.8,0.5333333333333333,0.8400000101327896,0.7680000151395797,4,6,1,5,10,1,1,1.0,1.0,1.0,1.0,0.6,0.7574488520622253,0.8834248185157776,0.7574488520622253,0.6691491146680555,1,0,0
S0-SM_tank19,S0-SM_tank19-elmid-radmid-az045.png,1254,tank,elmid-radmid-az045,mid,mid,45,0.7,1.0,0.8235294117647058,1.0,0.8857142908019678,7,3,0,7,10,1,1,1.0,1.0,1.0,1.0,1.0,0.9796962738037109,0.957146167755127,0.9796962738037109,0.9377125340351995,1,0,0
S0-SM_tank19,S0-SM_tank19-elmid-radnear-az090.png,1255,tank,elmid-radnear-az090,mid,near,90,1.0,1.0,1.0,1.0,1.0,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9837231636047363,0.9634037613868713,0.9837231636047363,0.9477225959801956,1,0,0
S0-SM_tank19,S0-SM_tank19-elmid-radnear-az180.png,1256,tank,elmid-radnear-az180,mid,near,180,1.0,1.0,1.0,1.0,0.9555555588669247,3,0,0,3,3,1,1,1.0,1.0,1.0,1.0,1.0,0.9833311438560486,0.9502568244934082,0.9833311438560486,0.9344171301861195,1,0,0
S0-SM_tank2,S0-SM_tank2-elhigh-radfar-az135.png,1257,tank,elhigh-radfar-az135,high,far,135,0.34782608695652173,1.0,0.5161290322580645,1.0,0.7008514498360455,8,15,0,8,23,1,1,1.0,1.0,1.0,1.0,0.6,0.7544776797294617,0.9332817792892456,0.7544776797294617,0.7041402713719336,1,0,0
S0-SM_tank2,S0-SM_tank2-elhigh-radmid-az135.png,1258,tank,elhigh-radmid-az135,high,mid,135,0.5,1.0,0.6666666666666666,1.0,0.9140000026524067,5,5,0,5,10,1,1,1.0,1.0,1.0,1.0,1.0,0.9578445553779602,0.9308831691741943,0.9578445553779602,0.8916413752864827,1,0,0
S0-SM_tank2,S0-SM_tank2-elhigh-radnear-az315.png,1259,tank,elhigh-radnear-az315,high,near,315,1.0,1.0,1.0,1.0,0.775,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,0.9,0.9468122720718384,0.9439007043838501,0.9468122720718384,0.8936967705278818,1,0,0
S0-SM_tank2,S0-SM_tank2-ellow-radfar-az135.png,1260,tank,ellow-radfar-az135,low,far,135,0.3793103448275862,0.7857142857142857,0.5116279069767441,0.8153656603582835,0.4965278947669282,11,18,3,14,29,1,1,0.14285714285714285,0.5,0.22222222222222224,0.5357142873108387,0.16071428619325162,0.6042857766151428,0.9301048517227173,0.6042857766151428,0.5620491326567745,1,6,1
S0-SM_tank2,S0-SM_tank2-ellow-radnear-az090.png,1261,tank,ellow-radnear-az090,low,near,90,0.6666666666666666,1.0,0.8,1.0,0.8000000007450581,4,2,0,4,6,1,1,0.6666666666666666,1.0,0.8,1.0,0.500000000745058,0.8175159096717834,0.9455710649490356,0.6600382924079895,0.6241131110593656,2,1,0
S0-SM_tank2,S0-SM_tank2-elmid-radmid-az000.png,1262,tank,elmid-radmid-az000,mid,mid,0,0.18181818181818182,1.0,0.3076923076923077,1.0,0.8602272730320693,4,18,0,4,22,1,1,1.0,1.0,1.0,1.0,1.0,0.9647122621536255,0.9620042443275452,0.9647122621536255,0.9280572907466151,1,0,0
S0-SM_tank2,S0-SM_tank2-elmid-radnear-az315.png,1263,tank,elmid-radnear-az315,mid,near,315,1.0,1.0,1.0,1.0,0.9625,2,0,0,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.9800276756286621,0.9455205202102661,0.9800276756286621,0.9266362776808705,1,0,0
S0-SM_tank20,S0-SM_tank20-elhigh-radfar-az315.png,1264,tank,elhigh-radfar-az315,high,far,315,1.0,1.0,1.0,1.0,0.9,1,0,0,1,1,1,1,1.0,1.0,1.0,1.0,0.9,0.9116411209106445,0.9358356595039368,0.9116411209106445,0.8531462696183212,1,0,0
