scene_key,target_class,viewpoint_1,viewpoint_2,viewpoint_pair,elevation_1,radius_1,azimuth_1,elevation_2,radius_2,azimuth_2,same_elevation,same_radius,azimuth_gap,precision,recall,f1,mean_ap50_95,best_ap50_95,mean_target_ap50_95,best_target_ap50_95,mean_target_match_confidence_iou50,best_target_match_confidence_iou50,mean_target_strict_quality_iou50,best_target_strict_quality_iou50,target_visible,target_detected,target_detected_given_visible,tp_sum,fp_sum,fn_sum
S0-SM_tent_16,tent,ellow-radfar-az000,elmid-radmid-az090,ellow-radfar-az000 + elmid-radmid-az090,low,far,0,mid,mid,90,0,0,90,0.46511627906976744,1.0,0.6349206349206349,0.9343749991618098,0.9505208317190409,0.960666669567426,0.988000000834465,0.9765404164791107,0.9792262315750122,0.9673299308714629,0.9715773107023296,1,1,1.0,20,23,0
S0-SM_tent_16,tent,ellow-radfar-az000,elmid-radfar-az090,ellow-radfar-az000 + elmid-radfar-az090,low,far,0,mid,far,90,0,1,90,0.4878048780487805,1.0,0.6557377049180327,0.9342633948838782,0.9502976231631779,0.9666666691501935,1.0,0.973396509885788,0.9738546013832092,0.9628363538237874,0.9630825510405963,1,1,1.0,20,21,0
S0-SM_tent_16,tent,ellow-radfar-az000,elhigh-radmid-az000,ellow-radfar-az000 + elhigh-radmid-az000,low,far,0,high,mid,0,0,0,0,0.4186046511627907,1.0,0.5901639344262295,0.9408333311788738,0.9634374957531691,0.9666666691501935,1.0,0.9750125408172607,0.9761704802513123,0.9609709617797666,0.9630825510405963,1,1,1.0,18,25,0
S0-SM_tent_16,tent,ellow-radfar-az000,elhigh-radfar-az180,ellow-radfar-az000 + elhigh-radfar-az180,low,far,0,high,far,180,0,1,180,0.37037037037037035,0.9090909090909091,0.5263157894736842,0.8652112672971353,0.9182291666045785,0.9666666691501935,1.0,0.9748803675174713,0.9759061336517334,0.9638868952414708,0.9646912394423452,1,1,1.0,20,34,2
S0-SM_tent_16,tent,elmid-radnear-az045,elmid-radnear-az135,elmid-radnear-az045 + elmid-radnear-az135,mid,near,45,mid,near,135,1,1,90,0.4375,1.0,0.6086956521739131,0.9262860581278801,1.0,0.958333333581686,1.0,0.9822789132595062,0.9836177825927734,0.9735805718413548,0.9749841955504053,1,1,1.0,14,18,0
S0-SM_tent_16,tent,elmid-radnear-az045,elmid-radmid-az000,elmid-radnear-az045 + elmid-radmid-az000,mid,near,45,mid,mid,0,1,0,45,0.5483870967741935,1.0,0.7083333333333334,0.9328037470390849,1.0,0.964000002503395,1.0,0.9832315742969513,0.9836177825927734,0.9738753685801136,0.9749841955504053,1,1,1.0,17,14,0
S0-SM_tent_16,tent,elmid-radnear-az045,elmid-radmid-az090,elmid-radnear-az045 + elmid-radmid-az090,mid,near,45,mid,mid,90,1,0,45,0.6428571428571429,1.0,0.782608695652174,0.9752604158595204,1.0,0.9940000004172325,1.0,0.9814220070838928,0.9836177825927734,0.9732807531263674,0.9749841955504053,1,1,1.0,18,10,0
S0-SM_tent_16,tent,elmid-radnear-az045,elmid-radfar-az090,elmid-radnear-az045 + elmid-radfar-az090,mid,near,45,mid,far,90,1,0,45,0.6923076923076923,1.0,0.8181818181818182,0.975148811581589,1.0,1.0,1.0,0.9782781004905701,0.9836177825927734,0.9687871760786919,0.9749841955504053,1,1,1.0,18,8,0
S0-SM_tent_16,tent,elmid-radnear-az045,elhigh-radmid-az000,elmid-radnear-az045 + elhigh-radmid-az000,mid,near,45,high,mid,0,0,0,45,0.5714285714285714,1.0,0.7272727272727273,0.9817187478765845,1.0,1.0,1.0,0.9798941314220428,0.9836177825927734,0.9669217840346711,0.9749841955504053,1,1,1.0,16,12,0
S0-SM_tent_16,tent,elmid-radnear-az045,elhigh-radfar-az180,elmid-radnear-az045 + elhigh-radfar-az180,mid,near,45,high,far,180,0,0,135,0.46153846153846156,0.9,0.6101694915254238,0.906096683994846,1.0,1.0,1.0,0.9797619581222534,0.9836177825927734,0.9698377174963753,0.9749841955504053,1,1,1.0,18,21,2
S0-SM_tent_16,tent,elmid-radnear-az135,elmid-radmid-az000,elmid-radnear-az135 + elmid-radmid-az000,mid,near,135,mid,mid,0,1,0,135,0.48717948717948717,1.0,0.6551724137931034,0.8590898051669649,0.8656074940781696,0.9223333360850812,0.9280000050067901,0.9818927049636841,0.9828453660011292,0.9724717448710631,0.9727665416098219,1,1,1.0,19,20,0
S0-SM_tent_16,tent,elmid-radnear-az135,elmid-radmid-az090,elmid-radnear-az135 + elmid-radmid-az090,mid,near,135,mid,mid,90,1,0,45,0.5555555555555556,1.0,0.7142857142857143,0.9015464739874006,0.9505208317190409,0.9523333339989186,0.988000000834465,0.9800831377506256,0.980940043926239,0.971877129417317,0.9721769481323044,1,1,1.0,20,16,0
S0-SM_tent_16,tent,elmid-radnear-az135,elmid-radfar-az090,elmid-radnear-az135 + elmid-radfar-az090,mid,near,135,mid,far,90,1,0,45,0.5882352941176471,1.0,0.7407407407407407,0.9014348697094691,0.9502976231631779,0.958333333581686,1.0,0.9769392311573029,0.980940043926239,0.9673835523696415,0.9721769481323044,1,1,1.0,20,14,0
S0-SM_tent_16,tent,elmid-radnear-az135,elhigh-radmid-az000,elmid-radnear-az135 + elhigh-radmid-az000,mid,near,135,high,mid,0,0,0,135,0.5,1.0,0.6666666666666666,0.9080048060044646,0.9634374957531691,0.958333333581686,1.0,0.9785552620887756,0.980940043926239,0.9655181603256207,0.9721769481323044,1,1,1.0,18,18,0
S0-SM_tent_16,tent,elmid-radnear-az135,elhigh-radfar-az180,elmid-radnear-az135 + elhigh-radfar-az180,mid,near,135,high,far,180,0,0,45,0.425531914893617,0.9090909090909091,0.5797101449275363,0.8323827421227261,0.8525721162557602,0.958333333581686,1.0,0.9784230887889862,0.980940043926239,0.9684340937873248,0.9721769481323044,1,1,1.0,20,27,2
S0-SM_tent_16,tent,elmid-radmid-az000,elmid-radmid-az090,elmid-radmid-az000 + elmid-radmid-az090,mid,mid,0,mid,mid,90,1,1,90,0.6571428571428571,1.0,0.7931034482758621,0.9080641628986053,0.9505208317190409,0.9580000029206276,0.988000000834465,0.9810357987880707,0.9828453660011292,0.9721719261560757,0.9727665416098219,1,1,1.0,23,12,0
S0-SM_tent_16,tent,elmid-radmid-az000,elmid-radfar-az090,elmid-radmid-az000 + elmid-radfar-az090,mid,mid,0,mid,far,90,1,0,90,0.696969696969697,1.0,0.8214285714285714,0.9079525586206738,0.9502976231631779,0.964000002503395,1.0,0.9778918921947479,0.9828453660011292,0.9676783491084002,0.9727665416098219,1,1,1.0,23,10,0
S0-SM_tent_16,tent,elmid-radmid-az000,elhigh-radmid-az000,elmid-radmid-az000 + elhigh-radmid-az000,mid,mid,0,high,mid,0,0,1,0,0.6,1.0,0.75,0.9145224949156694,0.9634374957531691,0.964000002503395,1.0,0.9795079231262207,0.9828453660011292,0.9658129570643794,0.9727665416098219,1,1,1.0,21,14,0
S0-SM_tent_16,tent,elmid-radmid-az000,elhigh-radfar-az180,elmid-radmid-az000 + elhigh-radfar-az180,mid,mid,0,high,far,180,0,0,180,0.5,0.92,0.647887323943662,0.8389004310339307,0.8656074940781696,0.964000002503395,1.0,0.9793757498264313,0.9828453660011292,0.9687288905260836,0.9727665416098219,1,1,1.0,23,23,2
S0-SM_tent_16,tent,elmid-radmid-az090,elmid-radfar-az090,elmid-radmid-az090 + elmid-radfar-az090,mid,mid,90,mid,far,90,1,0,0,0.8,1.0,0.8888888888888888,0.9504092274411093,0.9505208317190409,0.9940000004172325,1.0,0.9760823249816895,0.9792262315750122,0.967083733654654,0.9715773107023296,1,1,1.0,24,6,0
S0-SM_tent_16,tent,elmid-radmid-az090,elhigh-radmid-az000,elmid-radmid-az090 + elhigh-radmid-az000,mid,mid,90,high,mid,0,0,1,90,0.6875,1.0,0.8148148148148148,0.9569791637361049,0.9634374957531691,0.9940000004172325,1.0,0.9776983559131622,0.9792262315750122,0.9652183416106332,0.9715773107023296,1,1,1.0,22,10,0
S0-SM_tent_16,tent,elmid-radmid-az090,elhigh-radfar-az180,elmid-radmid-az090 + elhigh-radfar-az180,mid,mid,90,high,far,180,0,0,90,0.5581395348837209,0.9230769230769231,0.6956521739130435,0.8813570998543665,0.9505208317190409,0.9940000004172325,1.0,0.9775661826133728,0.9792262315750122,0.9681342750723374,0.9715773107023296,1,1,1.0,24,19,2
S0-SM_tent_16,tent,elmid-radfar-az090,elhigh-radmid-az000,elmid-radfar-az090 + elhigh-radmid-az000,mid,far,90,high,mid,0,0,0,90,0.7333333333333333,1.0,0.8461538461538461,0.9568675594581735,0.9634374957531691,1.0,1.0,0.9745544493198395,0.9761704802513123,0.9607247645629577,0.9625901566069786,1,1,1.0,22,8,0
S0-SM_tent_16,tent,elmid-radfar-az090,elhigh-radfar-az180,elmid-radfar-az090 + elhigh-radfar-az180,mid,far,90,high,far,180,0,1,90,0.5853658536585366,0.9230769230769231,0.7164179104477612,0.881245495576435,0.9502976231631779,1.0,1.0,0.97442227602005,0.9759061336517334,0.9636406980246619,0.9646912394423452,1,1,1.0,24,17,2
S0-SM_tent_16,tent,elhigh-radmid-az000,elhigh-radfar-az180,elhigh-radmid-az000 + elhigh-radfar-az180,high,mid,0,high,far,180,1,0,180,0.5116279069767442,0.9166666666666666,0.6567164179104478,0.8878154318714305,0.9634374957531691,1.0,1.0,0.9760383069515228,0.9761704802513123,0.9617753059806411,0.9646912394423452,1,1,1.0,22,21,2
S0-SM_tent_17,tent,ellow-radnear-az000,ellow-radnear-az135,ellow-radnear-az000 + ellow-radnear-az135,low,near,0,low,near,135,1,1,135,0.6,1.0,0.75,0.9361111150019699,0.9722222240434754,0.9166666671633721,1.0,0.9802582859992981,0.9858880639076233,0.9606626557815297,0.9742765122859467,1,1,1.0,6,4,0
S0-SM_tent_17,tent,ellow-radnear-az000,ellow-radnear-az270,ellow-radnear-az000 + ellow-radnear-az270,low,near,0,low,near,270,1,1,90,0.5,0.8888888888888888,0.64,0.8918055522234904,0.9722222240434754,0.981944445355071,1.0,0.9842934310436249,0.9858880639076233,0.9732323022040319,0.9742765122859467,1,1,1.0,8,8,1
S0-SM_tent_17,tent,ellow-radnear-az000,ellow-radmid-az000,ellow-radnear-az000 + ellow-radmid-az000,low,near,0,low,mid,0,1,0,0,0.5,1.0,0.6666666666666666,0.9399305506712861,0.9722222240434754,0.9455555589165952,1.0,0.9856073558330536,0.9858880639076233,0.9707844919546673,0.9742765122859467,1,1,1.0,9,9,0
S0-SM_tent_17,tent,ellow-radnear-az000,ellow-radfar-az315,ellow-radnear-az000 + ellow-radfar-az315,low,near,0,low,far,315,1,0,45,0.47368421052631576,1.0,0.6428571428571429,0.9652777788507887,0.9722222240434754,0.9921875,1.0,0.979314535856247,0.9858880639076233,0.9599451783163637,0.9742765122859467,1,1,1.0,9,10,0
S0-SM_tent_17,tent,ellow-radnear-az000,elmid-radnear-az045,ellow-radnear-az000 + elmid-radnear-az045,low,near,0,mid,near,45,0,1,45,0.5,1.0,0.6666666666666666,0.9861111120217376,1.0,1.0,1.0,0.9847850799560547,0.9858880639076233,0.9747278962369386,0.9751792801879304,1,1,1.0,8,8,0
S0-SM_tent_17,tent,ellow-radnear-az000,elmid-radnear-az090,ellow-radnear-az000 + elmid-radnear-az090,low,near,0,mid,near,90,0,1,90,0.55,1.0,0.7096774193548387,0.9528521834769184,0.9722222240434754,1.0,1.0,0.9840462803840637,0.9858880639076233,0.9743687882471601,0.9744610642083735,1,1,1.0,11,9,0
S0-SM_tent_17,tent,ellow-radnear-az000,elmid-radnear-az315,ellow-radnear-az000 + elmid-radnear-az315,low,near,0,mid,near,315,0,1,45,0.4166666666666667,1.0,0.5882352941176471,0.950732605222053,0.9722222240434754,0.9364423082210124,1.0,0.9846436679363251,0.9858880639076233,0.9740942841108087,0.9742765122859467,1,1,1.0,10,14,0
S0-SM_tent_17,tent,ellow-radnear-az000,elmid-radmid-az270,ellow-radnear-az000 + elmid-radmid-az270,low,near,0,mid,mid,270,0,0,90,0.5,1.0,0.6666666666666666,0.9299382747001486,0.9722222240434754,0.9765625,1.0,0.9843455851078033,0.9858880639076233,0.9730211102207527,0.9742765122859467,1,1,1.0,12,12,0
S0-SM_tent_17,tent,ellow-radnear-az000,elmid-radfar-az090,ellow-radnear-az000 + elmid-radfar-az090,low,near,0,mid,far,90,0,0,90,0.8333333333333334,1.0,0.9090909090909091,0.9594854855025657,0.9722222240434754,1.0,1.0,0.9806163609027863,0.9858880639076233,0.9677307216346982,0.9742765122859467,1,1,1.0,15,3,0
S0-SM_tent_17,tent,ellow-radnear-az000,elhigh-radmid-az270,ellow-radnear-az000 + elhigh-radmid-az270,low,near,0,high,mid,270,0,0,90,0.7647058823529411,1.0,0.8666666666666667,0.9533383850659988,0.9722222240434754,1.0,1.0,0.9821498692035675,0.9858880639076233,0.9667988851752547,0.9742765122859467,1,1,1.0,13,4,0
S0-SM_tent_17,tent,ellow-radnear-az000,elhigh-radfar-az045,ellow-radnear-az000 + elhigh-radfar-az045,low,near,0,high,far,45,0,0,45,0.7368421052631579,1.0,0.8484848484848485,0.9644327927922083,0.9722222240434754,0.9940000004172325,1.0,0.9804732501506805,0.9858880639076233,0.9697364806930651,0.9742765122859467,1,1,1.0,14,5,0
S0-SM_tent_17,tent,ellow-radnear-az135,ellow-radnear-az270,ellow-radnear-az135 + ellow-radnear-az270,low,near,135,low,near,270,1,1,135,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.8556944431819851,0.9000000059604645,0.8986111125184431,0.9638888907101419,0.9786636531352997,0.9826987981796265,0.9596184456996149,0.9721880921221171,1,1,1.0,8,6,1
S0-SM_tent_17,tent,ellow-radnear-az135,ellow-radmid-az000,ellow-radnear-az135 + ellow-radmid-az000,low,near,135,low,mid,0,1,0,135,0.5625,1.0,0.72,0.9038194416297806,0.9076388772990966,0.8622222260799672,0.8911111178331904,0.9799775779247284,0.9853266477584839,0.9571706354502503,0.9672924716233879,1,1,1.0,9,7,0
S0-SM_tent_17,tent,ellow-radnear-az135,ellow-radfar-az315,ellow-radnear-az135 + ellow-radfar-az315,low,near,135,low,far,315,1,0,180,0.5294117647058824,1.0,0.6923076923076923,0.9291666698092833,0.958333333658102,0.9088541671633721,0.984375,0.9736847579479218,0.9746285080909729,0.9463313218119467,0.9470487992771126,1,1,1.0,9,8,0
S0-SM_tent_17,tent,ellow-radnear-az135,elmid-radnear-az045,ellow-radnear-az135 + elmid-radnear-az045,low,near,135,mid,near,45,0,1,90,0.5714285714285714,1.0,0.7272727272727273,0.9500000029802322,1.0,0.9166666671633721,1.0,0.9791553020477295,0.9836820960044861,0.9611140397325215,0.9751792801879304,1,1,1.0,8,6,0
S0-SM_tent_17,tent,ellow-radnear-az135,elmid-radnear-az090,ellow-radnear-az135 + elmid-radnear-az090,low,near,135,mid,near,90,0,1,45,0.6111111111111112,1.0,0.7586206896551724,0.9167410744354129,0.9334821429103612,0.9166666671633721,1.0,0.9784165024757385,0.9822044968605042,0.9607549317427431,0.9744610642083735,1,1,1.0,11,7,0
S0-SM_tent_17,tent,ellow-radnear-az135,elmid-radnear-az315,ellow-radnear-az135 + elmid-radnear-az315,low,near,135,mid,near,315,0,1,180,0.45454545454545453,1.0,0.625,0.9146214961805477,0.9292429864006309,0.8531089753843843,0.8728846164420248,0.9790138900279999,0.9833992719650269,0.9604804276063916,0.9739120559356707,1,1,1.0,10,12,0
S0-SM_tent_17,tent,ellow-radnear-az135,elmid-radmid-az270,ellow-radnear-az135 + elmid-radmid-az270,low,near,135,mid,mid,270,0,0,135,0.5454545454545454,1.0,0.7058823529411765,0.8938271656586432,0.9000000059604645,0.8932291671633721,0.953125,0.9787158071994781,0.9828031063079834,0.9594072537163356,0.9717657081555586,1,1,1.0,12,10,0
S0-SM_tent_17,tent,ellow-radnear-az135,elmid-radfar-az090,ellow-radnear-az135 + elmid-radfar-az090,low,near,135,mid,far,90,0,0,45,0.9375,1.0,0.967741935483871,0.9233743764610602,0.9467487469616561,0.9166666671633721,1.0,0.9749865829944611,0.9753446578979492,0.9541168651302812,0.9611849309834497,1,1,1.0,15,1,0
S0-SM_tent_17,tent,ellow-radnear-az135,elhigh-radmid-az270,ellow-radnear-az135 + elhigh-radmid-az270,low,near,135,high,mid,270,0,0,135,0.8666666666666667,1.0,0.9285714285714286,0.9172272760244933,0.9344545460885222,0.9166666671633721,1.0,0.9765200912952423,0.9784116744995117,0.9531850286708377,0.9593212580645627,1,1,1.0,13,2,0
S0-SM_tent_17,tent,ellow-radnear-az135,elhigh-radfar-az045,ellow-radnear-az135 + elhigh-radfar-az045,low,near,135,high,far,45,0,0,90,0.8235294117647058,1.0,0.9032258064516129,0.9283216837507028,0.9566433615409411,0.9106666675806045,0.988000000834465,0.9748434722423553,0.9750584363937378,0.956122624188648,0.9651964491001834,1,1,1.0,14,3,0
S0-SM_tent_17,tent,ellow-radnear-az270,ellow-radmid-az000,ellow-radnear-az270 + ellow-radmid-az000,low,near,270,low,mid,0,1,0,90,0.5,0.9166666666666666,0.6470588235294118,0.8595138788513011,0.9076388772990966,0.9275000042716661,0.9638888907101419,0.9840127229690552,0.9853266477584839,0.9697402818727525,0.9721880921221171,1,1,1.0,11,11,1
S0-SM_tent_17,tent,ellow-radnear-az270,ellow-radfar-az315,ellow-radnear-az270 + ellow-radfar-az315,low,near,270,low,far,315,1,0,45,0.4782608695652174,0.9166666666666666,0.6285714285714286,0.8848611070308039,0.958333333658102,0.974131945355071,0.984375,0.9777199029922485,0.9826987981796265,0.9589009682344489,0.9721880921221171,1,1,1.0,11,12,1
S0-SM_tent_17,tent,ellow-radnear-az270,elmid-radnear-az045,ellow-radnear-az270 + elmid-radnear-az045,low,near,270,mid,near,45,0,1,135,0.5,0.9090909090909091,0.6451612903225806,0.9056944402017528,1.0,0.981944445355071,1.0,0.9831904470920563,0.9836820960044861,0.9736836861550238,0.9751792801879304,1,1,1.0,10,10,1
S0-SM_tent_17,tent,ellow-radnear-az270,elmid-radnear-az090,ellow-radnear-az270 + elmid-radnear-az090,low,near,270,mid,near,90,0,1,180,0.5416666666666666,0.9285714285714286,0.6842105263157895,0.8724355116569334,0.9334821429103612,0.981944445355071,1.0,0.9824516475200653,0.9826987981796265,0.9733245781652453,0.9744610642083735,1,1,1.0,13,11,1
S0-SM_tent_17,tent,ellow-radnear-az270,elmid-radnear-az315,ellow-radnear-az270 + elmid-radnear-az315,low,near,270,mid,near,315,0,1,45,0.42857142857142855,0.9230769230769231,0.5853658536585366,0.8703159334020683,0.9292429864006309,0.9183867535760833,0.9638888907101419,0.9830490350723267,0.9833992719650269,0.9730500740288939,0.9739120559356707,1,1,1.0,12,16,1
S0-SM_tent_17,tent,ellow-radnear-az270,elmid-radmid-az270,ellow-radnear-az270 + elmid-radmid-az270,low,near,270,mid,mid,270,0,0,0,0.5,0.9333333333333333,0.6511627906976745,0.8495216028801638,0.8876543253568219,0.958506945355071,0.9638888907101419,0.9827509522438049,0.9828031063079834,0.9719769001388379,0.9721880921221171,1,1,1.0,14,14,1
S0-SM_tent_17,tent,ellow-radnear-az270,elmid-radfar-az090,ellow-radnear-az270 + elmid-radfar-az090,low,near,270,mid,far,90,0,0,180,0.7727272727272727,0.9444444444444444,0.85,0.8790688136825808,0.9467487469616561,0.981944445355071,1.0,0.9790217280387878,0.9826987981796265,0.9666865115527834,0.9721880921221171,1,1,1.0,17,5,1
S0-SM_tent_17,tent,ellow-radnear-az270,elhigh-radmid-az270,ellow-radnear-az270 + elhigh-radmid-az270,low,near,270,high,mid,270,0,0,0,0.7142857142857143,0.9375,0.8108108108108109,0.8729217132460139,0.9344545460885222,0.981944445355071,1.0,0.9805552363395691,0.9826987981796265,0.9657546750933399,0.9721880921221171,1,1,1.0,15,6,1
S0-SM_tent_17,tent,ellow-radnear-az270,elhigh-radfar-az045,ellow-radnear-az270 + elhigh-radfar-az045,low,near,270,high,far,45,0,0,135,0.6956521739130435,0.9411764705882353,0.8,0.8840161209722234,0.9566433615409411,0.9759444457723034,0.988000000834465,0.9788786172866821,0.9826987981796265,0.9686922706111503,0.9721880921221171,1,1,1.0,16,7,1
S0-SM_tent_17,tent,ellow-radmid-az000,ellow-radfar-az315,ellow-radmid-az000 + ellow-radfar-az315,low,mid,0,low,far,315,1,0,45,0.48,1.0,0.6486486486486487,0.9329861054785993,0.958333333658102,0.9377430589165952,0.984375,0.9790338277816772,0.9853266477584839,0.9564531579850843,0.9672924716233879,1,1,1.0,12,13,0
S0-SM_tent_17,tent,ellow-radmid-az000,elmid-radnear-az045,ellow-radmid-az000 + elmid-radnear-az045,low,mid,0,mid,near,45,0,0,45,0.5,1.0,0.6666666666666666,0.9538194386495483,1.0,0.9455555589165952,1.0,0.984504371881485,0.9853266477584839,0.9712358759056592,0.9751792801879304,1,1,1.0,11,11,0
S0-SM_tent_17,tent,ellow-radmid-az000,elmid-radnear-az090,ellow-radmid-az000 + elmid-radnear-az090,low,mid,0,mid,near,90,0,0,90,0.5384615384615384,1.0,0.7,0.920560510104729,0.9334821429103612,0.9455555589165952,1.0,0.983765572309494,0.9853266477584839,0.9708767679158807,0.9744610642083735,1,1,1.0,14,12,0
S0-SM_tent_17,tent,ellow-radmid-az000,elmid-radnear-az315,ellow-radmid-az000 + elmid-radnear-az315,low,mid,0,mid,near,315,0,0,45,0.43333333333333335,1.0,0.6046511627906976,0.9184409318498638,0.9292429864006309,0.8819978671376076,0.8911111178331904,0.9843629598617554,0.9853266477584839,0.9706022637795293,0.9739120559356707,1,1,1.0,13,17,0
S0-SM_tent_17,tent,ellow-radmid-az000,elmid-radmid-az270,ellow-radmid-az000 + elmid-radmid-az270,low,mid,0,mid,mid,270,0,1,90,0.5,1.0,0.6666666666666666,0.8976466013279593,0.9076388772990966,0.9221180589165952,0.953125,0.9840648770332336,0.9853266477584839,0.9695290898894733,0.9717657081555586,1,1,1.0,15,15,0
S0-SM_tent_17,tent,ellow-radmid-az000,elmid-radfar-az090,ellow-radmid-az000 + elmid-radfar-az090,low,mid,0,mid,far,90,0,0,90,0.75,1.0,0.8571428571428571,0.9271938121303764,0.9467487469616561,0.9455555589165952,1.0,0.9803356528282166,0.9853266477584839,0.9642387013034188,0.9672924716233879,1,1,1.0,18,6,0
S0-SM_tent_17,tent,ellow-radmid-az000,elhigh-radmid-az270,ellow-radmid-az000 + elhigh-radmid-az270,low,mid,0,high,mid,270,0,1,90,0.6956521739130435,1.0,0.8205128205128205,0.9210467116938095,0.9344545460885222,0.9455555589165952,1.0,0.9818691611289978,0.9853266477584839,0.9633068648439753,0.9672924716233879,1,1,1.0,16,7,0
S0-SM_tent_17,tent,ellow-radmid-az000,elhigh-radfar-az045,ellow-radmid-az000 + elhigh-radfar-az045,low,mid,0,high,far,45,0,0,45,0.68,1.0,0.8095238095238095,0.9321411194200189,0.9566433615409411,0.9395555593338277,0.988000000834465,0.9801925420761108,0.9853266477584839,0.9662444603617857,0.9672924716233879,1,1,1.0,17,8,0
S0-SM_tent_17,tent,ellow-radfar-az315,elmid-radnear-az045,ellow-radfar-az315 + elmid-radnear-az045,low,far,315,mid,near,45,0,0,90,0.4782608695652174,1.0,0.6470588235294118,0.9791666668290511,1.0,0.9921875,1.0,0.9782115519046783,0.9836820960044861,0.9603965622673556,0.9751792801879304,1,1,1.0,11,12,0
S0-SM_tent_17,tent,ellow-radfar-az315,elmid-radnear-az090,ellow-radfar-az315 + elmid-radnear-az090,low,far,315,mid,near,90,0,0,135,0.5185185185185185,1.0,0.6829268292682927,0.9459077382842316,0.958333333658102,0.9921875,1.0,0.9774727523326874,0.9822044968605042,0.9600374542775771,0.9744610642083735,1,1,1.0,14,13,0
S0-SM_tent_17,tent,ellow-radfar-az315,elmid-radnear-az315,ellow-radfar-az315 + elmid-radnear-az315,low,far,315,mid,near,315,0,0,0,0.41935483870967744,1.0,0.5909090909090909,0.9437881600293665,0.958333333658102,0.9286298082210124,0.984375,0.9780701398849487,0.9833992719650269,0.9597629501412257,0.9739120559356707,1,1,1.0,13,18,0
S0-SM_tent_17,tent,ellow-radfar-az315,elmid-radmid-az270,ellow-radfar-az315 + elmid-radmid-az270,low,far,315,mid,mid,270,0,0,45,0.4838709677419355,1.0,0.6521739130434783,0.922993829507462,0.958333333658102,0.96875,0.984375,0.977772057056427,0.9828031063079834,0.9586897762511697,0.9717657081555586,1,1,1.0,15,16,0
S0-SM_tent_17,tent,ellow-radfar-az315,elmid-radfar-az090,ellow-radfar-az315 + elmid-radfar-az090,low,far,315,mid,far,90,0,1,135,0.72,1.0,0.8372093023255814,0.9525410403098791,0.958333333658102,0.9921875,1.0,0.9740428328514099,0.9753446578979492,0.9533993876651152,0.9611849309834497,1,1,1.0,18,7,0
S0-SM_tent_17,tent,ellow-radfar-az315,elhigh-radmid-az270,ellow-radfar-az315 + elhigh-radmid-az270,low,far,315,high,mid,270,0,0,45,0.6666666666666666,1.0,0.8,0.9463939398733121,0.958333333658102,0.9921875,1.0,0.9755763411521912,0.9784116744995117,0.9524675512056717,0.9593212580645627,1,1,1.0,16,8,0
S0-SM_tent_17,tent,ellow-radfar-az315,elhigh-radfar-az045,ellow-radfar-az315 + elhigh-radfar-az045,low,far,315,high,far,45,0,1,90,0.6538461538461539,1.0,0.7906976744186046,0.9574883475995215,0.958333333658102,0.9861875004172325,0.988000000834465,0.9738997220993042,0.9750584363937378,0.9554051467234821,0.9651964491001834,1,1,1.0,17,9,0
S0-SM_tent_17,tent,elmid-radnear-az045,elmid-radnear-az090,elmid-radnear-az045 + elmid-radnear-az090,mid,near,45,mid,near,90,1,1,45,0.5416666666666666,1.0,0.7027027027027027,0.9667410714551806,1.0,1.0,1.0,0.9829432964324951,0.9836820960044861,0.974820172198152,0.9751792801879304,1,1,1.0,13,11,0
S0-SM_tent_17,tent,elmid-radnear-az045,elmid-radnear-az315,elmid-radnear-az045 + elmid-radnear-az315,mid,near,45,mid,near,315,1,1,90,0.42857142857142855,1.0,0.6,0.9646214932003154,1.0,0.9364423082210124,1.0,0.9835406839847565,0.9836820960044861,0.9745456680618005,0.9751792801879304,1,1,1.0,12,16,0
S0-SM_tent_17,tent,elmid-radnear-az045,elmid-radmid-az270,elmid-radnear-az045 + elmid-radmid-az270,mid,near,45,mid,mid,270,1,0,135,0.5,1.0,0.6666666666666666,0.9438271626784109,1.0,0.9765625,1.0,0.9832426011562347,0.9836820960044861,0.9734724941717445,0.9751792801879304,1,1,1.0,14,14,0
S0-SM_tent_17,tent,elmid-radnear-az045,elmid-radfar-az090,elmid-radnear-az045 + elmid-radfar-az090,mid,near,45,mid,far,90,1,0,45,0.7727272727272727,1.0,0.8717948717948718,0.973374373480828,1.0,1.0,1.0,0.9795133769512177,0.9836820960044861,0.9681821055856901,0.9751792801879304,1,1,1.0,17,5,0
S0-SM_tent_17,tent,elmid-radnear-az045,elhigh-radmid-az270,elmid-radnear-az045 + elhigh-radmid-az270,mid,near,45,high,mid,270,0,0,135,0.7142857142857143,1.0,0.8333333333333334,0.967227273044261,1.0,1.0,1.0,0.9810468852519989,0.9836820960044861,0.9672502691262466,0.9751792801879304,1,1,1.0,15,6,0
S0-SM_tent_17,tent,elmid-radnear-az045,elhigh-radfar-az045,elmid-radnear-az045 + elhigh-radfar-az045,mid,near,45,high,far,45,0,0,0,0.6956521739130435,1.0,0.8205128205128205,0.9783216807704705,1.0,0.9940000004172325,1.0,0.9793702661991119,0.9836820960044861,0.9701878646440569,0.9751792801879304,1,1,1.0,16,7,0
