image,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elhigh-radfar-az045.png,1.0,1.0,1.0,1.0,0.9375,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elhigh-radmid-az135.png,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elhigh-radnear-az000.png,0.23076923076923078,1.0,0.375,0.8666666825612381,0.7620512999861665,3.0,10.0,0.0,3.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-ellow-radfar-az000.png,0.11428571428571428,0.47058823529411764,0.18390804597701146,0.35616605932197076,0.2284520077904379,8.0,62.0,9.0,17.0,70.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-ellow-radfar-az090.png,0.6666666666666666,1.0,0.8,1.0,0.958333333581686,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-ellow-radmid-az135.png,0.14285714285714285,1.0,0.25,1.0,0.9517857143655419,2.0,12.0,0.0,2.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-ellow-radmid-az270.png,0.17391304347826086,0.64,0.27350427350427353,0.570975137043976,0.24423676618736234,16.0,76.0,9.0,25.0,92.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elmid-radfar-az135.png,1.0,1.0,1.0,1.0,0.9277777784400516,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elmid-radnear-az135.png,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank12-elmid-radnear-az315.png,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank13-ellow-radmid-az270.png,0.18888888888888888,0.6296296296296297,0.29059829059829057,0.5908875678176795,0.27101513223476137,17.0,73.0,10.0,27.0,90.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank13-ellow-radnear-az270.png,0.08653846153846154,0.45,0.14516129032258066,0.3303457015163298,0.17468811483696153,9.0,95.0,11.0,20.0,104.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank13-elmid-radfar-az180.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.8666666707148154,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank13-elmid-radmid-az045.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank13-elmid-radnear-az180.png,1.0,1.0,1.0,1.0,0.984375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elhigh-radfar-az045.png,1.0,1.0,1.0,1.0,0.921875,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elhigh-radmid-az225.png,1.0,1.0,1.0,1.0,0.8222222295072343,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elhigh-radmid-az315.png,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elhigh-radnear-az135.png,1.0,1.0,1.0,1.0,0.953125,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elhigh-radnear-az225.png,1.0,1.0,1.0,1.0,0.9222222230500645,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-ellow-radmid-az045.png,0.14925373134328357,0.5,0.22988505747126436,0.4650127701510822,0.30848795282548647,10.0,57.0,10.0,20.0,67.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-ellow-radmid-az180.png,0.4222222222222222,0.9047619047619048,0.5757575757575758,0.8828253943598465,0.581642046005174,19.0,26.0,2.0,21.0,45.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-ellow-radmid-az225.png,0.18571428571428572,0.8125,0.3023255813953489,0.8032280211336911,0.4765137398004299,13.0,57.0,3.0,16.0,70.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-ellow-radnear-az090.png,0.42857142857142855,1.0,0.6,1.0,0.9428571466888698,3.0,4.0,0.0,3.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-ellow-radnear-az315.png,0.07792207792207792,0.2857142857142857,0.12244897959183673,0.2671150379228462,0.19242733861950395,6.0,71.0,15.0,21.0,77.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elmid-radfar-az180.png,0.46153846153846156,1.0,0.631578947368421,1.0,0.6676873195277298,6.0,7.0,0.0,6.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elmid-radfar-az225.png,0.625,1.0,0.7692307692307693,1.0,0.883333335692684,5.0,3.0,0.0,5.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank14-elmid-radnear-az180.png,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elhigh-radfar-az090.png,1.0,1.0,1.0,1.0,0.934375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elhigh-radfar-az315.png,1.0,1.0,1.0,1.0,0.9277777784400516,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elhigh-radmid-az180.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elhigh-radmid-az225.png,1.0,1.0,1.0,1.0,0.925,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-ellow-radfar-az045.png,0.17391304347826086,0.75,0.2823529411764706,0.647496709600091,0.23677371700759978,12.0,57.0,4.0,16.0,69.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-ellow-radfar-az270.png,0.058823529411764705,0.2608695652173913,0.09599999999999999,0.21980676337024307,0.16427886351462925,6.0,96.0,17.0,23.0,102.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-ellow-radmid-az315.png,0.13432835820895522,0.47368421052631576,0.20930232558139533,0.35852516213585695,0.17714156811062148,9.0,58.0,10.0,19.0,67.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-ellow-radnear-az000.png,0.15584415584415584,0.6666666666666666,0.25263157894736843,0.6116383768240166,0.3030838915153583,12.0,65.0,6.0,18.0,77.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elmid-radfar-az045.png,0.8,1.0,0.888888888888889,1.0,0.8850000008940697,4.0,1.0,0.0,4.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elmid-radfar-az090.png,0.6666666666666666,1.0,0.8,1.0,0.897916667163372,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank15-elmid-radnear-az000.png,1.0,1.0,1.0,1.0,0.9777777794334623,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-elhigh-radfar-az315.png,0.2,0.6666666666666666,0.30769230769230765,0.7000000183780988,0.6000000158449014,2.0,8.0,1.0,3.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-elhigh-radnear-az225.png,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-ellow-radfar-az090.png,0.2,0.5,0.28571428571428575,0.5500000007450581,0.5500000007450581,1.0,4.0,1.0,2.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-ellow-radfar-az315.png,0.06578947368421052,0.38461538461538464,0.11235955056179775,0.3706702768578085,0.21125389343458872,5.0,71.0,8.0,13.0,76.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-ellow-radmid-az090.png,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-ellow-radmid-az135.png,0.6111111111111112,1.0,0.7586206896551725,1.0,0.7493939501529867,11.0,7.0,0.0,11.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-elmid-radfar-az135.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank16-elmid-radfar-az225.png,0.4,1.0,0.5714285714285715,1.0,0.9300000000745058,2.0,3.0,0.0,2.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elhigh-radfar-az090.png,0.7142857142857143,1.0,0.8333333333333333,1.0,0.9442857168295553,5.0,2.0,0.0,5.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elhigh-radmid-az225.png,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elhigh-radnear-az045.png,1.0,1.0,1.0,1.0,0.9600000029802322,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-ellow-radfar-az225.png,0.35714285714285715,1.0,0.5263157894736842,1.0,0.9114285769207136,5.0,9.0,0.0,5.0,14.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-ellow-radfar-az315.png,0.1111111111111111,0.6,0.18750000000000003,0.6222222449051009,0.4393611192290707,6.0,48.0,4.0,10.0,54.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-ellow-radnear-az135.png,0.25,1.0,0.4,1.0,1.0,2.0,6.0,0.0,2.0,8.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elmid-radmid-az180.png,0.2222222222222222,1.0,0.3636363636363636,1.0,0.7937500005587935,4.0,14.0,0.0,4.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elmid-radmid-az315.png,0.38461538461538464,1.0,0.5555555555555556,1.0,0.8753846208521953,5.0,8.0,0.0,5.0,13.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank17-elmid-radnear-az045.png,1.0,1.0,1.0,1.0,0.984375,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elhigh-radfar-az270.png,1.0,1.0,1.0,1.0,0.9800000011920929,5.0,0.0,0.0,5.0,5.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elhigh-radmid-az225.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9866666676600774,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elhigh-radnear-az225.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9650000013411045,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-ellow-radfar-az270.png,0.1125,0.5,0.18367346938775508,0.5180239894549654,0.29037067449615367,9.0,71.0,9.0,18.0,80.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-ellow-radnear-az270.png,0.10294117647058823,0.4666666666666667,0.1686746987951807,0.3652287648423437,0.22200000494083066,7.0,61.0,8.0,15.0,68.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elmid-radmid-az090.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9406666695674261,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elmid-radmid-az270.png,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9566666694482168,5.0,1.0,0.0,5.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank18-elmid-radnear-az315.png,1.0,1.0,1.0,1.0,0.96875,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elhigh-radfar-az000.png,0.5263157894736842,1.0,0.6896551724137931,0.9818181883205064,0.8154067024745437,10.0,9.0,0.0,10.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elhigh-radfar-az090.png,0.75,1.0,0.8571428571428571,0.9888888869020676,0.8737037081630141,9.0,3.0,0.0,9.0,12.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elhigh-radmid-az000.png,1.0,1.0,1.0,1.0,0.9583333323399226,6.0,0.0,0.0,6.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elhigh-radmid-az045.png,0.8571428571428571,1.0,0.923076923076923,1.0,0.9016666688521703,6.0,1.0,0.0,6.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radfar-az135.png,0.5,1.0,0.6666666666666666,1.0,0.9388888899650839,3.0,3.0,0.0,3.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radfar-az180.png,0.42857142857142855,1.0,0.6,1.0,0.88571429337774,3.0,4.0,0.0,3.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radmid-az000.png,0.42105263157894735,1.0,0.5925925925925926,1.0,0.8800939856097102,8.0,11.0,0.0,8.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radmid-az045.png,0.25,0.7272727272727273,0.37209302325581395,0.7613636553287506,0.5378571539419377,8.0,24.0,3.0,11.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radmid-az225.png,0.2857142857142857,1.0,0.4444444444444445,1.0,0.9071428574621677,2.0,5.0,0.0,2.0,7.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radmid-az270.png,0.18309859154929578,0.5416666666666666,0.2736842105263158,0.528491448965803,0.3353887716732571,13.0,58.0,11.0,24.0,71.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radnear-az000.png,0.3333333333333333,1.0,0.5,1.0,0.7267592647533727,6.0,12.0,0.0,6.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-ellow-radnear-az315.png,0.12962962962962962,0.5384615384615384,0.208955223880597,0.47350428713183135,0.1774074114447306,7.0,47.0,6.0,13.0,54.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elmid-radfar-az135.png,0.4,0.8,0.5333333333333333,0.8400000101327896,0.7680000151395797,4.0,6.0,1.0,5.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elmid-radmid-az045.png,0.7,1.0,0.8235294117647058,1.0,0.8857142908019678,7.0,3.0,0.0,7.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elmid-radnear-az090.png,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank19-elmid-radnear-az180.png,1.0,1.0,1.0,1.0,0.9555555588669247,3.0,0.0,0.0,3.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-elhigh-radfar-az135.png,0.34782608695652173,1.0,0.5161290322580645,1.0,0.7008514498360455,8.0,15.0,0.0,8.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-elhigh-radmid-az135.png,0.5,1.0,0.6666666666666666,1.0,0.9140000026524067,5.0,5.0,0.0,5.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-elhigh-radnear-az315.png,1.0,1.0,1.0,1.0,0.775,4.0,0.0,0.0,4.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-ellow-radfar-az135.png,0.3793103448275862,0.7857142857142857,0.5116279069767441,0.8153656603582835,0.4965278947669282,11.0,18.0,3.0,14.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-ellow-radnear-az090.png,0.6666666666666666,1.0,0.8,1.0,0.8000000007450581,4.0,2.0,0.0,4.0,6.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-elmid-radmid-az000.png,0.18181818181818182,1.0,0.3076923076923077,1.0,0.8602272730320693,4.0,18.0,0.0,4.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank2-elmid-radnear-az315.png,1.0,1.0,1.0,1.0,0.9625,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-elhigh-radfar-az315.png,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-elhigh-radnear-az225.png,0.6666666666666666,1.0,0.8,1.0,0.958333333581686,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-ellow-radnear-az000.png,0.109375,0.5833333333333334,0.1842105263157895,0.38920802286113876,0.18698070059792943,7.0,57.0,5.0,12.0,64.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-elmid-radfar-az315.png,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-elmid-radmid-az270.png,1.0,1.0,1.0,1.0,0.8,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank20-elmid-radnear-az270.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elhigh-radfar-az270.png,0.3611111111111111,1.0,0.5306122448979591,1.0,0.7595003433594141,13.0,23.0,0.0,13.0,36.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elhigh-radnear-az270.png,0.5555555555555556,1.0,0.7142857142857143,1.0,0.8146944447561273,10.0,8.0,0.0,10.0,18.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-ellow-radnear-az180.png,0.34375,1.0,0.5116279069767442,0.9805194847769556,0.8406655819203657,11.0,21.0,0.0,11.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-ellow-radnear-az315.png,0.17391304347826086,0.8,0.2857142857142857,0.6912530184038679,0.43799402683926536,12.0,57.0,3.0,15.0,69.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elmid-radfar-az180.png,0.12149532710280374,1.0,0.21666666666666667,0.9487179525387592,0.7373865500912244,13.0,94.0,0.0,13.0,107.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elmid-radnear-az045.png,0.2727272727272727,1.0,0.42857142857142855,0.9761904747713182,0.8948051889414913,6.0,16.0,0.0,6.0,22.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elmid-radnear-az180.png,0.11320754716981132,0.8571428571428571,0.2,0.6231930097311658,0.525324550135351,6.0,47.0,1.0,7.0,53.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank3-elmid-radnear-az225.png,0.20689655172413793,0.8571428571428571,0.33333333333333326,0.871921190377233,0.6029380839401928,6.0,23.0,1.0,7.0,29.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elhigh-radnear-az000.png,0.3684210526315789,1.0,0.5384615384615384,1.0,0.9496240630969964,7.0,12.0,0.0,7.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elhigh-radnear-az090.png,0.32142857142857145,1.0,0.4864864864864865,1.0,0.8870370409476063,9.0,19.0,0.0,9.0,28.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-ellow-radfar-az135.png,0.5833333333333334,1.0,0.7368421052631579,1.0,0.8151775797723714,14.0,10.0,0.0,14.0,24.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elmid-radfar-az045.png,0.28125,1.0,0.43902439024390244,0.930555559694767,0.8140046378114709,9.0,23.0,0.0,9.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elmid-radfar-az135.png,0.45161290322580644,1.0,0.6222222222222222,1.0,0.813153385828959,14.0,17.0,0.0,14.0,31.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elmid-radmid-az000.png,0.11666666666666667,1.0,0.208955223880597,1.0,0.8188095352976094,7.0,53.0,0.0,7.0,60.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank4-elmid-radnear-az045.png,0.21875,0.875,0.35,0.8432173281908035,0.7873520351946354,7.0,25.0,1.0,8.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elhigh-radfar-az225.png,0.3,1.0,0.4615384615384615,1.0,0.7082765170322223,12.0,28.0,0.0,12.0,40.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-ellow-radfar-az090.png,0.23529411764705882,0.8888888888888888,0.3720930232558139,0.9019607902060147,0.7891856103973268,8.0,26.0,1.0,9.0,34.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-ellow-radfar-az225.png,0.13953488372093023,0.6666666666666666,0.23076923076923078,0.6228472562758185,0.4436965914969736,18.0,111.0,9.0,27.0,129.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radfar-az045.png,0.24242424242424243,1.0,0.3902439024390244,0.9025735296308994,0.7035881411284208,8.0,25.0,0.0,8.0,33.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radfar-az135.png,0.32558139534883723,1.0,0.49122807017543857,0.9952380938189371,0.8052630134580342,14.0,29.0,0.0,14.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radfar-az180.png,0.3023255813953488,1.0,0.46428571428571425,0.957542458644042,0.8034862270203498,13.0,30.0,0.0,13.0,43.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radfar-az225.png,0.22,0.9166666666666666,0.3548387096774193,0.8806944413814284,0.7041666579134764,11.0,39.0,1.0,12.0,50.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radmid-az045.png,0.3333333333333333,1.0,0.5,1.0,0.9120000057220459,5.0,10.0,0.0,5.0,15.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radmid-az090.png,0.17073170731707318,1.0,0.2916666666666667,1.0,0.7422395160643195,7.0,34.0,0.0,7.0,41.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radmid-az225.png,0.24324324324324326,1.0,0.391304347826087,1.0,0.8151635041690722,9.0,28.0,0.0,9.0,37.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank5-elmid-radmid-az270.png,0.15789473684210525,1.0,0.2727272727272727,1.0,0.8521491254055709,6.0,32.0,0.0,6.0,38.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-elhigh-radmid-az225.png,0.24528301886792453,1.0,0.393939393939394,0.9559911286469394,0.724614682791975,13.0,40.0,0.0,13.0,53.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-elhigh-radmid-az315.png,0.3125,1.0,0.47619047619047616,1.0,0.8485937407240272,10.0,22.0,0.0,10.0,32.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-elhigh-radnear-az000.png,0.391304347826087,1.0,0.5625,1.0,0.909711680758995,9.0,14.0,0.0,9.0,23.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-ellow-radfar-az270.png,0.17391304347826086,0.8888888888888888,0.29090909090909095,0.7746505473250012,0.5191482931980171,16.0,76.0,2.0,18.0,92.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-ellow-radmid-az315.png,0.17105263157894737,0.7647058823529411,0.27956989247311825,0.732767534757194,0.5388232812300189,13.0,63.0,4.0,17.0,76.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank6-elmid-radnear-az135.png,0.1935483870967742,0.8571428571428571,0.3157894736842105,0.8709677492143921,0.7708141418119547,6.0,25.0,1.0,7.0,31.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elhigh-radfar-az045.png,0.6666666666666666,1.0,0.8,1.0,0.958333333581686,2.0,1.0,0.0,2.0,3.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elhigh-radfar-az090.png,1.0,1.0,1.0,1.0,0.85,2.0,0.0,0.0,2.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elhigh-radfar-az315.png,0.2727272727272727,1.0,0.42857142857142855,1.0,0.9090909147804433,3.0,8.0,0.0,3.0,11.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elhigh-radmid-az225.png,0.5,1.0,0.6666666666666666,0.8333333432674408,0.6708333373069764,2.0,2.0,0.0,2.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elhigh-radnear-az315.png,0.2222222222222222,1.0,0.3636363636363636,1.0,0.8111111111938953,2.0,7.0,0.0,2.0,9.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radfar-az000.png,0.10526315789473684,0.6666666666666666,0.18181818181818182,0.6842105452690208,0.4842105397791194,2.0,17.0,1.0,3.0,19.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radmid-az045.png,0.25,1.0,0.4,1.0,0.7,1.0,3.0,0.0,1.0,4.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radmid-az090.png,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,2.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radmid-az225.png,0.11702127659574468,0.6470588235294118,0.1981981981981982,0.616822629965708,0.33185729091736277,11.0,83.0,6.0,17.0,94.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radnear-az000.png,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-ellow-radnear-az270.png,0.17708333333333334,0.7391304347826086,0.2857142857142857,0.6808507782502713,0.42794089747844977,17.0,79.0,6.0,23.0,96.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elmid-radfar-az090.png,0.2,1.0,0.33333333333333337,0.8333333432674408,0.3858333373442292,2.0,8.0,0.0,2.0,10.0
/vol/tensusers6/lisannehuisman/data/images/test/S0-SM_tank7-elmid-radfar-az135.png,0.13333333333333333,0.6666666666666666,0.2222222222222222,0.6888889085915353,0.6555555743641323,2.0,13.0,1.0,3.0,15.0
