pair_id,viewpoint_1,viewpoint_2,pair_map50_95,pair_map50,pair_f1,single_1_map50_95,single_2_map50_95,single_1_rank,single_2_rank,best_constituent_single_map50_95,mean_constituent_single_map50_95,worst_constituent_single_map50_95,pair_minus_best_single,pair_minus_mean_single,pair_minus_worst_single,number_of_train_images,number_of_val_images,budget_control_map50_95,pair_minus_budget_control,budget_control_run_count,budget_control_ids,beats_best_single,beats_mean_single,elevation_combo
p1173,ellow-radfar-az090,elhigh-radfar-az090,0.46019447198888913,0.6948877905434703,0.7250027885044402,0.3072999780629998,0.33715840306367034,54,39,0.33715840306367034,0.3222291905633351,0.3072999780629998,0.12303606892521879,0.13796528142555403,0.15289449392588933,287,66,nan,nan,0,,True,True,elhigh-ellow
p1174,ellow-radfar-az090,elhigh-radfar-az135,0.4695613886496038,0.6997264549677769,0.7278504559180438,0.3072999780629998,0.35443982782283306,54,22,0.35443982782283306,0.3308699029429164,0.3072999780629998,0.11512156082677072,0.13869148570668738,0.16226141058660398,293,64,nan,nan,0,,True,True,elhigh-ellow
p1175,ellow-radfar-az090,elhigh-radfar-az180,0.4749029650390004,0.7055589027929219,0.7333570711443727,0.3072999780629998,0.3435612602938729,54,29,0.3435612602938729,0.32543061917843635,0.3072999780629998,0.13134170474512752,0.14947234586056407,0.16760298697600062,287,70,nan,nan,0,,True,True,elhigh-ellow
p1176,ellow-radfar-az090,elhigh-radfar-az225,0.4786165162311257,0.7060124945314576,0.7324250929002585,0.3072999780629998,0.3330930922222578,54,45,0.3330930922222578,0.3201965351426288,0.3072999780629998,0.14552342400886792,0.15841998108849692,0.17131653816812592,290,65,nan,nan,0,,True,True,elhigh-ellow
p1177,ellow-radfar-az090,elhigh-radfar-az270,0.46604143965809386,0.6961820169260359,0.7243166697318869,0.3072999780629998,0.3342499000230558,54,44,0.3342499000230558,0.3207749390430278,0.3072999780629998,0.13179153963503804,0.14526650061506607,0.15874146159509406,284,68,nan,nan,0,,True,True,elhigh-ellow
p1178,ellow-radfar-az090,elhigh-radfar-az315,0.4653454467944944,0.6964912871606427,0.7273554266036802,0.3072999780629998,0.3370014455332844,54,40,0.3370014455332844,0.32215071179814214,0.3072999780629998,0.12834400126120998,0.14319473499635227,0.1580454687314946,284,68,nan,nan,0,,True,True,elhigh-ellow
p1179,ellow-radfar-az135,ellow-radfar-az180,0.32488044656897774,0.5386595134956413,0.585934331916936,0.28205091366265594,0.3013082995025368,66,56,0.3013082995025368,0.2916796065825964,0.28205091366265594,0.02357214706644095,0.03320083998638135,0.0428295329063218,290,59,nan,nan,0,,True,True,ellow-ellow
p1180,ellow-radfar-az135,ellow-radfar-az225,0.31791183657775435,0.529295935480643,0.582516316143573,0.28205091366265594,0.28484504258501964,66,64,0.28484504258501964,0.2834479781238378,0.28205091366265594,0.03306679399273471,0.03446385845391653,0.0358609229150984,286,58,nan,nan,0,,True,True,ellow-ellow
p1181,ellow-radfar-az135,ellow-radfar-az270,0.3041295359056514,0.501770270196212,0.5593759479679292,0.28205091366265594,0.30958469798239646,66,53,0.30958469798239646,0.2958178058225262,0.28205091366265594,-0.005455162076745068,0.00831173008312519,0.02207862224299545,282,60,nan,nan,0,,False,True,ellow-ellow
p1182,ellow-radfar-az135,ellow-radfar-az315,0.31772738058949773,0.5336041791545837,0.5826626294497614,0.28205091366265594,0.27594677444659244,66,70,0.28205091366265594,0.27899884405462416,0.27594677444659244,0.03567646692684179,0.03872853653487357,0.0417806061429053,294,52,nan,nan,0,,True,True,ellow-ellow
p1183,ellow-radfar-az135,elmid-radnear-az000,0.4769814846098326,0.7016109416684908,0.7270798151180504,0.28205091366265594,0.35517090007794966,66,20,0.35517090007794966,0.3186109068703028,0.28205091366265594,0.12181058453188293,0.15837057773952978,0.19493057094717664,293,60,nan,nan,0,,True,True,ellow-elmid
p1184,ellow-radfar-az135,elmid-radnear-az045,0.4741037562735115,0.7025057554278095,0.7255665590665474,0.28205091366265594,0.3542262604718849,66,23,0.3542262604718849,0.3181385870672704,0.28205091366265594,0.1198774958016266,0.1559651692062411,0.19205284261085553,283,59,nan,nan,0,,True,True,ellow-elmid
p1185,ellow-radfar-az135,elmid-radnear-az090,0.46457936159869806,0.692704598972521,0.7170753729743639,0.28205091366265594,0.3373441618464497,66,37,0.3373441618464497,0.30969753775455283,0.28205091366265594,0.12723519975224834,0.15488182384414523,0.18252844793604212,295,48,nan,nan,0,,True,True,ellow-elmid
p1186,ellow-radfar-az135,elmid-radnear-az135,0.46223975329122763,0.68417342291216,0.7126981326503413,0.28205091366265594,0.34220636476623056,66,31,0.34220636476623056,0.3121286392144432,0.28205091366265594,0.12003338852499706,0.1501111140767844,0.18018883962857168,287,44,nan,nan,0,,True,True,ellow-elmid
p1187,ellow-radfar-az135,elmid-radnear-az180,0.464945509797081,0.6867756172456094,0.7132008140547151,0.28205091366265594,0.3511704098620124,66,25,0.3511704098620124,0.3166106617623342,0.28205091366265594,0.11377509993506857,0.14833484803474678,0.18289459613442505,289,53,nan,nan,0,,True,True,ellow-elmid
p1188,ellow-radfar-az135,elmid-radnear-az225,0.4817210818158282,0.7080699358543143,0.7312338890662402,0.28205091366265594,0.36478026048785717,66,17,0.36478026048785717,0.3234155870752565,0.28205091366265594,0.11694082132797101,0.15830549474057165,0.19967016815317223,291,58,nan,nan,0,,True,True,ellow-elmid
p1189,ellow-radfar-az135,elmid-radnear-az270,0.4741370365786642,0.6989405441340425,0.7241939022313553,0.28205091366265594,0.3473214946568377,66,26,0.3473214946568377,0.3146862041597468,0.28205091366265594,0.12681554192182648,0.1594508324189174,0.19208612291600824,279,52,nan,nan,0,,True,True,ellow-elmid
p1190,ellow-radfar-az135,elmid-radnear-az315,0.46680938097126506,0.6954887725268605,0.7198903833032051,0.28205091366265594,0.3398194147983978,66,34,0.3398194147983978,0.31093516423052686,0.28205091366265594,0.12698996617286729,0.1558742167407382,0.18475846730860912,287,54,nan,nan,0,,True,True,ellow-elmid
p1191,ellow-radfar-az135,elmid-radmid-az000,0.4833395432510586,0.7178291145115654,0.7410252560884877,0.28205091366265594,0.40109184962731287,66,5,0.40109184962731287,0.3415713816449844,0.28205091366265594,0.08224769362374573,0.1417681616060742,0.20128862958840266,283,49,nan,nan,0,,True,True,ellow-elmid
p1192,ellow-radfar-az135,elmid-radmid-az045,0.48559856494805415,0.7135256964821187,0.7362500349993678,0.28205091366265594,0.41641372706811924,66,1,0.41641372706811924,0.3492323203653876,0.28205091366265594,0.0691848378799349,0.13636624458266655,0.2035476512853982,280,59,nan,nan,0,,True,True,ellow-elmid
p1193,ellow-radfar-az135,elmid-radmid-az090,0.4717116607736842,0.6964775616049601,0.7188600194288218,0.28205091366265594,0.39457841386323705,66,8,0.39457841386323705,0.3383146637629465,0.28205091366265594,0.07713324691044715,0.1333969970107377,0.18966074711102826,285,60,nan,nan,0,,True,True,ellow-elmid
p1194,ellow-radfar-az135,elmid-radmid-az135,0.4647804016234187,0.6929140989234143,0.7182697588685357,0.28205091366265594,0.3855787851950759,66,15,0.3855787851950759,0.3338148494288659,0.28205091366265594,0.07920161642834284,0.1309655521945528,0.18272948796076277,292,62,nan,nan,0,,True,True,ellow-elmid
p1195,ellow-radfar-az135,elmid-radmid-az180,0.4788446786343638,0.7089475775123469,0.7331300402224352,0.28205091366265594,0.3920347270865256,66,10,0.3920347270865256,0.33704282037459077,0.28205091366265594,0.08680995154783822,0.14180185825977304,0.19679376497170786,294,49,nan,nan,0,,True,True,ellow-elmid
p1196,ellow-radfar-az135,elmid-radmid-az225,0.4947533910926863,0.725773324043417,0.7481122567620443,0.28205091366265594,0.4035228167038699,66,2,0.4035228167038699,0.34278686518326296,0.28205091366265594,0.09123057438881638,0.15196652590942333,0.21270247743003035,296,56,nan,nan,0,,True,True,ellow-elmid
p1197,ellow-radfar-az135,elmid-radmid-az270,0.4786397527149581,0.7090024199576642,0.7324357000696154,0.28205091366265594,0.40315190191972006,66,3,0.40315190191972006,0.342601407791188,0.28205091366265594,0.07548785079523807,0.13603834492377015,0.19658883905230218,283,51,nan,nan,0,,True,True,ellow-elmid
p1198,ellow-radfar-az135,elmid-radmid-az315,0.46963480392518303,0.6971072525321131,0.7243245710398021,0.28205091366265594,0.38855085122315813,66,13,0.38855085122315813,0.335300882442907,0.28205091366265594,0.0810839527020249,0.13433392148227602,0.1875838902625271,291,54,nan,nan,0,,True,True,ellow-elmid
p1199,ellow-radfar-az135,elmid-radfar-az000,0.4715942810229364,0.7088722783652247,0.7358738918840136,0.28205091366265594,0.3883653697649618,66,14,0.3883653697649618,0.33520814171380886,0.28205091366265594,0.0832289112579746,0.13638613930912752,0.18954336736028043,294,53,nan,nan,0,,True,True,ellow-elmid
p1200,ellow-radfar-az135,elmid-radfar-az045,0.46880767879979207,0.7028059733388414,0.7292010620444809,0.28205091366265594,0.3904277067982496,66,12,0.3904277067982496,0.3362393102304528,0.28205091366265594,0.07837997200154245,0.1325683685693393,0.18675676513713613,284,60,nan,nan,0,,True,True,ellow-elmid
p1201,ellow-radfar-az135,elmid-radfar-az090,0.4714426868031577,0.6990294881273589,0.7246306383622638,0.28205091366265594,0.4031096513417022,66,4,0.4031096513417022,0.3425802825021791,0.28205091366265594,0.06833303546145553,0.12886240430097862,0.18939177314050176,284,61,nan,nan,0,,True,True,ellow-elmid
p1202,ellow-radfar-az135,elmid-radfar-az135,0.45962975996142164,0.6921614824055715,0.7216193250996384,0.28205091366265594,0.3906639225147944,66,11,0.3906639225147944,0.3363574180887252,0.28205091366265594,0.06896583744662721,0.12327234187269642,0.1775788462987657,291,52,nan,nan,0,,True,True,ellow-elmid
p1203,ellow-radfar-az135,elmid-radfar-az180,0.4641909375655491,0.6947493811978399,0.7252847985095732,0.28205091366265594,0.39775345373611054,66,7,0.39775345373611054,0.33990218369938324,0.28205091366265594,0.06643748382943854,0.12428875386616584,0.18214002390289313,296,52,nan,nan,0,,True,True,ellow-elmid
p1204,ellow-radfar-az135,elmid-radfar-az225,0.47459057965001833,0.7066339879864854,0.7334521405335382,0.28205091366265594,0.40094783670068784,66,6,0.40094783670068784,0.3414993751816719,0.28205091366265594,0.07364274294933049,0.13309120446834644,0.19253966598736239,278,60,nan,nan,0,,True,True,ellow-elmid
p1205,ellow-radfar-az135,elmid-radfar-az270,0.46363555011711893,0.7033261897878833,0.7306608956961459,0.28205091366265594,0.39259913412484276,66,9,0.39259913412484276,0.33732502389374935,0.28205091366265594,0.07103641599227617,0.12631052622336958,0.181584636454463,290,58,nan,nan,0,,True,True,ellow-elmid
p1206,ellow-radfar-az135,elmid-radfar-az315,0.46814662665032825,0.6966818349123307,0.7276860255478488,0.28205091366265594,0.38032179073567957,66,16,0.38032179073567957,0.33118635219916776,0.28205091366265594,0.08782483591464868,0.1369602744511605,0.1860957129876723,293,55,nan,nan,0,,True,True,ellow-elmid
p1207,ellow-radfar-az135,elhigh-radnear-az000,0.46015947112431044,0.6952155364810381,0.7197143668744936,0.28205091366265594,0.3287976256874326,66,48,0.3287976256874326,0.30542426967504427,0.28205091366265594,0.13136184543687784,0.15473520144926617,0.1781085574616545,286,54,nan,nan,0,,True,True,elhigh-ellow
p1208,ellow-radfar-az135,elhigh-radnear-az045,0.45798390956057594,0.6879463060394939,0.7137293223468681,0.28205091366265594,0.3372504425742561,66,38,0.3372504425742561,0.30965067811845604,0.28205091366265594,0.12073346698631982,0.1483332314421199,0.17593299589792,297,54,nan,nan,0,,True,True,elhigh-ellow
p1209,ellow-radfar-az135,elhigh-radnear-az090,0.45504892879202574,0.6858555013824708,0.714079623964837,0.28205091366265594,0.3417464009985519,66,32,0.3417464009985519,0.31189865733060396,0.28205091366265594,0.11330252779347383,0.14315027146142179,0.1729980151293698,286,60,nan,nan,0,,True,True,elhigh-ellow
p1210,ellow-radfar-az135,elhigh-radnear-az135,0.46136324829597936,0.684057403036528,0.7114307668754726,0.28205091366265594,0.3320552452601486,66,46,0.3320552452601486,0.30705307946140226,0.28205091366265594,0.12930800303583073,0.1543101688345771,0.1793123346333234,282,60,nan,nan,0,,True,True,elhigh-ellow
p1211,ellow-radfar-az135,elhigh-radnear-az180,0.4697851945786268,0.6951667875424745,0.720523001688278,0.28205091366265594,0.3395650145085634,66,35,0.3395650145085634,0.3108079640856097,0.28205091366265594,0.13022018007006336,0.1589772304930171,0.18773428091597083,291,52,nan,nan,0,,True,True,elhigh-ellow
p1212,ellow-radfar-az135,elhigh-radnear-az225,0.4686573284865678,0.6970165691934396,0.7241705265450961,0.28205091366265594,0.3440784937220457,66,28,0.3440784937220457,0.31306470369235084,0.28205091366265594,0.12457883476452214,0.15559262479421698,0.18660641482391188,276,62,nan,nan,0,,True,True,elhigh-ellow
p1213,ellow-radfar-az135,elhigh-radnear-az270,0.45890630869042,0.6885651935205341,0.7177739791935706,0.28205091366265594,0.3216859159930162,66,49,0.3216859159930162,0.3018684148278361,0.28205091366265594,0.13722039269740377,0.15703789386258388,0.17685539502776404,288,56,nan,nan,0,,True,True,elhigh-ellow
p1214,ellow-radfar-az135,elhigh-radnear-az315,0.455307833762882,0.6910411790945351,0.7191650710648578,0.28205091366265594,0.3361849875189326,66,41,0.3361849875189326,0.3091179505907943,0.28205091366265594,0.11912284624394937,0.1461898831720877,0.17325692010022603,285,60,nan,nan,0,,True,True,elhigh-ellow
p1215,ellow-radfar-az135,elhigh-radmid-az000,0.46985296125602377,0.6980109388086311,0.7242289075835739,0.28205091366265594,0.3459669579749205,66,27,0.3459669579749205,0.3140089358187882,0.28205091366265594,0.12388600328110327,0.15584402543723558,0.18780204759336783,282,49,nan,nan,0,,True,True,elhigh-ellow
p1216,ellow-radfar-az135,elhigh-radmid-az045,0.4776970774787237,0.7035569785815268,0.7284643305733142,0.28205091366265594,0.35969234721512794,66,18,0.35969234721512794,0.32087163043889194,0.28205091366265594,0.11800473026359576,0.15682544703983176,0.19564616381606775,292,52,nan,nan,0,,True,True,elhigh-ellow
p1217,ellow-radfar-az135,elhigh-radmid-az090,0.4669308511272226,0.6930880272773878,0.7210441444338536,0.28205091366265594,0.3545783681398182,66,21,0.3545783681398182,0.31831464090123707,0.28205091366265594,0.11235248298740441,0.14861621022598553,0.18487993746456666,286,54,nan,nan,0,,True,True,elhigh-ellow
p1218,ellow-radfar-az135,elhigh-radmid-az135,0.4736377992353582,0.6990023743890396,0.7259061153518402,0.28205091366265594,0.3434079473811069,66,30,0.3434079473811069,0.3127294305218814,0.28205091366265594,0.1302298518542513,0.1609083687134768,0.19158688557270226,286,58,nan,nan,0,,True,True,elhigh-ellow
p1219,ellow-radfar-az135,elhigh-radmid-az180,0.4718379439975334,0.699990237192423,0.7270367044589141,0.28205091366265594,0.35560303382831304,66,19,0.35560303382831304,0.3188269737454845,0.28205091366265594,0.11623491016922038,0.1530109702520489,0.18978703033487748,281,63,nan,nan,0,,True,True,elhigh-ellow
p1220,ellow-radfar-az135,elhigh-radmid-az225,0.4791513364850405,0.7012839014688712,0.7254908244606427,0.28205091366265594,0.33765850732244423,66,36,0.33765850732244423,0.3098547104925501,0.28205091366265594,0.14149282916259626,0.1692966259924904,0.19710042282238455,275,63,nan,nan,0,,True,True,elhigh-ellow
p1221,ellow-radfar-az135,elhigh-radmid-az270,0.4645022622245201,0.6967306031308963,0.7254007390229514,0.28205091366265594,0.33467761382312017,66,43,0.33467761382312017,0.30836426374288806,0.28205091366265594,0.12982464840139996,0.15613799848163207,0.18245134856186418,292,55,nan,nan,0,,True,True,elhigh-ellow
p1222,ellow-radfar-az135,elhigh-radmid-az315,0.4678712988781466,0.6998486446076077,0.7264784896963574,0.28205091366265594,0.3357774895562401,66,42,0.3357774895562401,0.30891420160944805,0.28205091366265594,0.1320938093219065,0.15895709726869856,0.18582038521549066,295,55,nan,nan,0,,True,True,elhigh-ellow
p1223,ellow-radfar-az135,elhigh-radfar-az000,0.4593737157793885,0.696867129308012,0.7246157302579398,0.28205091366265594,0.33999633482078295,66,33,0.33999633482078295,0.3110236242417195,0.28205091366265594,0.11937738095860556,0.14835009153766904,0.17732280211673257,299,46,nan,nan,0,,True,True,elhigh-ellow
p1224,ellow-radfar-az135,elhigh-radfar-az045,0.47840457228042227,0.7100628251109953,0.7335636403608691,0.28205091366265594,0.3517406582248309,66,24,0.3517406582248309,0.31689578594374346,0.28205091366265594,0.12666391405559135,0.1615087863366788,0.19635365861776632,268,67,nan,nan,0,,True,True,elhigh-ellow
p1225,ellow-radfar-az135,elhigh-radfar-az090,0.4581986161616013,0.6888211011274185,0.719334211148123,0.28205091366265594,0.33715840306367034,66,39,0.33715840306367034,0.30960465836316314,0.28205091366265594,0.12104021309793095,0.14859395779843815,0.17614770249894535,292,53,nan,nan,0,,True,True,elhigh-ellow
p1226,ellow-radfar-az135,elhigh-radfar-az135,0.461893428339236,0.6942572913991738,0.7203633611083653,0.28205091366265594,0.35443982782283306,66,22,0.35443982782283306,0.3182453707427445,0.28205091366265594,0.10745360051640296,0.14364805759649152,0.17984251467658008,298,51,nan,nan,0,,True,True,elhigh-ellow
p1227,ellow-radfar-az135,elhigh-radfar-az180,0.47182012501254605,0.7032379477243271,0.7310485288728252,0.28205091366265594,0.3435612602938729,66,29,0.3435612602938729,0.3128060869782644,0.28205091366265594,0.12825886471867315,0.15901403803428166,0.1897692113498901,292,57,nan,nan,0,,True,True,elhigh-ellow
p1228,ellow-radfar-az135,elhigh-radfar-az225,0.4808297300598047,0.7061395230660419,0.7311878982526918,0.28205091366265594,0.3330930922222578,66,45,0.3330930922222578,0.3075720029424569,0.28205091366265594,0.14773663783754692,0.17325772711734783,0.19877881639714878,295,52,nan,nan,0,,True,True,elhigh-ellow
p1229,ellow-radfar-az135,elhigh-radfar-az270,0.4662639462108989,0.6937453134325994,0.7238128199284765,0.28205091366265594,0.3342499000230558,66,44,0.3342499000230558,0.3081504068428559,0.28205091366265594,0.13201404618784307,0.158113539368043,0.18421303254824295,289,55,nan,nan,0,,True,True,elhigh-ellow
p1230,ellow-radfar-az135,elhigh-radfar-az315,0.4628473613297729,0.699451718628193,0.7267091007342522,0.28205091366265594,0.3370014455332844,66,40,0.3370014455332844,0.3095261795979702,0.28205091366265594,0.12584591579648846,0.1533211817318027,0.18079644766711694,289,55,nan,nan,0,,True,True,elhigh-ellow
p1231,ellow-radfar-az180,ellow-radfar-az225,0.29805405622947206,0.503003281185518,0.5521089874440542,0.3013082995025368,0.28484504258501964,56,64,0.3013082995025368,0.2930766710437782,0.28484504258501964,-0.0032542432730647275,0.00497738518569385,0.013209013644452428,286,69,nan,nan,0,,False,True,ellow-ellow
p1232,ellow-radfar-az180,ellow-radfar-az270,0.32652645866095953,0.5481302363568823,0.6017411220944259,0.3013082995025368,0.30958469798239646,56,53,0.30958469798239646,0.30544649874246665,0.3013082995025368,0.016941760678563067,0.021079959918492874,0.025218159158422737,282,71,nan,nan,0,,True,True,ellow-ellow
p1233,ellow-radfar-az180,ellow-radfar-az315,0.2962496457062911,0.5054795529915536,0.555022028928165,0.3013082995025368,0.27594677444659244,56,70,0.3013082995025368,0.2886275369745646,0.27594677444659244,-0.0050586537962457045,0.0076221087317264735,0.02030287125969865,294,63,nan,nan,0,,False,True,ellow-ellow
p1234,ellow-radfar-az180,elmid-radnear-az000,0.46784202895024696,0.6981298655398738,0.7234619894151412,0.3013082995025368,0.35517090007794966,56,20,0.35517090007794966,0.3282395997902432,0.3013082995025368,0.1126711288722973,0.13960242916000376,0.16653372944771017,293,71,nan,nan,0,,True,True,ellow-elmid
p1235,ellow-radfar-az180,elmid-radnear-az045,0.4780121959330388,0.7091947654746941,0.7331288013382988,0.3013082995025368,0.3542262604718849,56,23,0.3542262604718849,0.32776727998721084,0.3013082995025368,0.1237859354611539,0.15024491594582795,0.176703896430502,283,70,nan,nan,0,,True,True,ellow-elmid
p1236,ellow-radfar-az180,elmid-radnear-az090,0.47617697647384544,0.7048522223344071,0.7298056734744334,0.3013082995025368,0.3373441618464497,56,37,0.3373441618464497,0.3193262306744933,0.3013082995025368,0.13883281462739572,0.15685074579935215,0.17486867697130865,295,59,nan,nan,0,,True,True,ellow-elmid
p1237,ellow-radfar-az180,elmid-radnear-az135,0.4669850592231873,0.6967130146747019,0.722559775669355,0.3013082995025368,0.34220636476623056,56,31,0.34220636476623056,0.3217573321343837,0.3013082995025368,0.12477869445695672,0.1452277270888036,0.1656767597206505,287,55,nan,nan,0,,True,True,ellow-elmid
p1238,ellow-radfar-az180,elmid-radnear-az180,0.46797708458634163,0.699875545086155,0.7261842735533529,0.3013082995025368,0.3511704098620124,56,25,0.3511704098620124,0.3262393546822746,0.3013082995025368,0.11680667472432921,0.14173772990406702,0.16666878508380484,289,64,nan,nan,0,,True,True,ellow-elmid
p1239,ellow-radfar-az180,elmid-radnear-az225,0.4784454173560276,0.7102813434786972,0.735137963494257,0.3013082995025368,0.36478026048785717,56,17,0.36478026048785717,0.333044279995197,0.3013082995025368,0.11366515686817041,0.1454011373608306,0.1771371178534908,291,69,nan,nan,0,,True,True,ellow-elmid
p1240,ellow-radfar-az180,elmid-radnear-az270,0.4722850106433908,0.7029191777730628,0.7277487482804489,0.3013082995025368,0.3473214946568377,56,26,0.3473214946568377,0.32431489707968725,0.3013082995025368,0.12496351598655309,0.14797011356370354,0.170976711140854,279,63,nan,nan,0,,True,True,ellow-elmid
p1241,ellow-radfar-az180,elmid-radnear-az315,0.47136691651589946,0.7010197182201996,0.7266733955632512,0.3013082995025368,0.3398194147983978,56,34,0.3398194147983978,0.3205638571504673,0.3013082995025368,0.13154750171750168,0.15080305936543215,0.17005861701336267,287,65,nan,nan,0,,True,True,ellow-elmid
p1242,ellow-radfar-az180,elmid-radmid-az000,0.48143681696797175,0.7218517347280309,0.7448302611356763,0.3013082995025368,0.40109184962731287,56,5,0.40109184962731287,0.35120007456492486,0.3013082995025368,0.08034496734065888,0.1302367424030469,0.18012851746543496,283,60,nan,nan,0,,True,True,ellow-elmid
p1243,ellow-radfar-az180,elmid-radmid-az045,0.4836422644894605,0.7120543522874783,0.7367753327456199,0.3013082995025368,0.41641372706811924,56,1,0.41641372706811924,0.35886101328532805,0.3013082995025368,0.06722853742134127,0.12478125120413247,0.18233396498692372,280,70,nan,nan,0,,True,True,ellow-elmid
p1244,ellow-radfar-az180,elmid-radmid-az090,0.4835821093935927,0.7121094145479999,0.7365988414931749,0.3013082995025368,0.39457841386323705,56,8,0.39457841386323705,0.3479433566828869,0.3013082995025368,0.08900369553035564,0.1356387527107058,0.1822738098910559,285,71,nan,nan,0,,True,True,ellow-elmid
p1245,ellow-radfar-az180,elmid-radmid-az135,0.4764665397268974,0.7066381889478306,0.731270853769877,0.3013082995025368,0.3855787851950759,56,15,0.3855787851950759,0.34344354234880636,0.3013082995025368,0.09088775453182152,0.13302299737809103,0.1751582402243606,292,73,nan,nan,0,,True,True,ellow-elmid
p1246,ellow-radfar-az180,elmid-radmid-az180,0.4759258075412011,0.7091134079829132,0.7350010881308336,0.3013082995025368,0.3920347270865256,56,10,0.3920347270865256,0.34667151329453116,0.3013082995025368,0.08389108045467553,0.12925429424666995,0.17461750803866433,294,60,nan,nan,0,,True,True,ellow-elmid
p1247,ellow-radfar-az180,elmid-radmid-az225,0.4857145697410744,0.7174511816882007,0.7422898290437558,0.3013082995025368,0.4035228167038699,56,2,0.4035228167038699,0.35241555810320335,0.3013082995025368,0.0821917530372045,0.13329901163787106,0.18440627023853762,296,67,nan,nan,0,,True,True,ellow-elmid
p1248,ellow-radfar-az180,elmid-radmid-az270,0.48441544355272526,0.7214405416674208,0.7444061834635148,0.3013082995025368,0.40315190191972006,56,3,0.40315190191972006,0.3522301007111284,0.3013082995025368,0.0812635416330052,0.13218534284159683,0.18310714405018846,283,62,nan,nan,0,,True,True,ellow-elmid
p1249,ellow-radfar-az180,elmid-radmid-az315,0.4790014379106165,0.7125070006186716,0.7388869730905349,0.3013082995025368,0.38855085122315813,56,13,0.38855085122315813,0.34492957536284746,0.3013082995025368,0.09045058668745837,0.13407186254776904,0.1776931384080797,291,65,nan,nan,0,,True,True,ellow-elmid
p1250,ellow-radfar-az180,elmid-radfar-az000,0.4750163956714074,0.7117332716077548,0.7399560739398915,0.3013082995025368,0.3883653697649618,56,14,0.3883653697649618,0.34483683463374926,0.3013082995025368,0.08665102590644563,0.13017956103765815,0.17370809616887062,294,64,nan,nan,0,,True,True,ellow-elmid
p1251,ellow-radfar-az180,elmid-radfar-az045,0.4646382777897007,0.6944334501267726,0.7230132569034845,0.3013082995025368,0.3904277067982496,56,12,0.3904277067982496,0.34586800315039323,0.3013082995025368,0.07421057099145106,0.11877027463930745,0.1633299782871639,284,71,nan,nan,0,,True,True,ellow-elmid
p1252,ellow-radfar-az180,elmid-radfar-az090,0.4713855130093895,0.7010620985744749,0.7283408569923553,0.3013082995025368,0.4031096513417022,56,4,0.4031096513417022,0.3522089754221195,0.3013082995025368,0.06827586166768734,0.11917653758727004,0.17007721350685273,284,72,nan,nan,0,,True,True,ellow-elmid
p1253,ellow-radfar-az180,elmid-radfar-az135,0.46768927544805716,0.7008632599847747,0.7276241015180855,0.3013082995025368,0.3906639225147944,56,11,0.3906639225147944,0.3459861110086656,0.3013082995025368,0.07702535293326274,0.12170316443939155,0.16638097594552037,291,63,nan,nan,0,,True,True,ellow-elmid
p1254,ellow-radfar-az180,elmid-radfar-az180,0.45965661254853657,0.6997725020953407,0.7279722879860021,0.3013082995025368,0.39775345373611054,56,7,0.39775345373611054,0.3495308766193237,0.3013082995025368,0.06190315881242603,0.11012573592921288,0.15834831304599978,296,63,nan,nan,0,,True,True,ellow-elmid
p1255,ellow-radfar-az180,elmid-radfar-az225,0.4754178941618998,0.7104284931372351,0.7369760010545849,0.3013082995025368,0.40094783670068784,56,6,0.40094783670068784,0.35112806810161235,0.3013082995025368,0.07447005746121194,0.12428982606028743,0.174109594659363,278,71,nan,nan,0,,True,True,ellow-elmid
p1256,ellow-radfar-az180,elmid-radfar-az270,0.48234993951114685,0.7221713353037778,0.7473617142089206,0.3013082995025368,0.39259913412484276,56,9,0.39259913412484276,0.3469537168136898,0.3013082995025368,0.08975080538630409,0.13539622269745705,0.18104164000861006,290,69,nan,nan,0,,True,True,ellow-elmid
p1257,ellow-radfar-az180,elmid-radfar-az315,0.46728931189119427,0.7049512597499908,0.7330349961952819,0.3013082995025368,0.38032179073567957,56,16,0.38032179073567957,0.3408150451191082,0.3013082995025368,0.0869675211555147,0.12647426677208606,0.16598101238865748,293,66,nan,nan,0,,True,True,ellow-elmid
p1258,ellow-radfar-az180,elhigh-radnear-az000,0.4663647857176673,0.7041059258433491,0.7290403124704663,0.3013082995025368,0.3287976256874326,56,48,0.3287976256874326,0.3150529625949847,0.3013082995025368,0.13756716003023473,0.1513118231226826,0.16505648621513053,286,65,nan,nan,0,,True,True,elhigh-ellow
p1259,ellow-radfar-az180,elhigh-radnear-az045,0.4755212357594066,0.7069408895752615,0.7301102958940879,0.3013082995025368,0.3372504425742561,56,38,0.3372504425742561,0.31927937103839643,0.3013082995025368,0.13827079318515045,0.15624186472101015,0.1742129362568698,297,65,nan,nan,0,,True,True,elhigh-ellow
p1260,ellow-radfar-az180,elhigh-radnear-az090,0.4645654805779171,0.6992088559187927,0.724979220895723,0.3013082995025368,0.3417464009985519,56,32,0.3417464009985519,0.32152735025054435,0.3013082995025368,0.12281907957936516,0.14303813032737273,0.1632571810753803,286,71,nan,nan,0,,True,True,elhigh-ellow
p1261,ellow-radfar-az180,elhigh-radnear-az135,0.4683509354397079,0.697179490381883,0.7234729859343727,0.3013082995025368,0.3320552452601486,56,46,0.3320552452601486,0.3166817723813427,0.3013082995025368,0.13629569017955928,0.1516691630583652,0.1670426359371711,282,71,nan,nan,0,,True,True,elhigh-ellow
