group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,rock,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,6,0.09972035191617735,0.1029567002532497,0.1782497707619044,0.9506654440634902,3,0.1875,3,0.1875,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,7,0.0630920939915071,0.06513970001724056,0.12152103484551935,0.9721682787641548,2,0.125,2,0.125,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,8,0.05155998507631957,0.05323332525969042,0.11873144470899022,0.9498515576719218,2,0.125,2,0.125,16,0,3,0.968565927918128,0.0
per_class,suv,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,1,0.211521715542422,0.22734824103206533,0.2868781785219061,0.9180101712700995,5,0.3125,5,0.3125,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,2,0.15443774225725734,0.165993117827702,0.2789749918910691,0.8927199740514211,5,0.3125,5,0.3125,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,3,0.141816748530175,0.15242779326246403,0.277759723529839,0.8888311152954849,5,0.3125,5,0.3125,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,4,0.12041919324547336,0.12942922527199383,0.2325486623182038,0.9301946492728153,4,0.25,4,0.25,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,5,0.11984620925210826,0.12881336934109314,0.1724425959802982,0.9196938452282571,3,0.1875,3,0.1875,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,6,0.08656889757013254,0.09304617514180223,0.17275746312319895,0.9213731366570611,3,0.1875,3,0.1875,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,7,0.0858499124037506,0.09227339390520009,0.17057421557804164,0.9097291497495554,3,0.1875,3,0.1875,16,0,6,0.930386417692094,0.0
per_class,suv,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,8,0.009925998890774704,0.010668684217679171,0.05718144445593509,0.9149031112949615,1,0.0625,1,0.0625,16,0,6,0.930386417692094,0.0
per_class,tank,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,1,0.28500706563817163,0.30724113716998513,0.4932271163214732,0.9159932160255931,7,0.5384615384615384,7,0.5384615384615384,13,0,4,0.9276331557140663,0.0
